Survey,State,6-Digit,County,Place,MSA/,PMSA,Central,Zip,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,Code,CMSA,Code,City,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
1999,09,289000,003,    ,9999,9999, ,06027      ,1,1,12,,Hartland town,2,2,233674,0,0,0,0,0,0,0,0,0,2,2,233674,0,0,0,0,0,0,0,0,0
1999,09,293000,005,    ,3280,9999, ,06791      ,1,1,12,,Harwinton town,26,26,5423000,0,0,0,0,0,0,0,0,0,26,26,5423000,0,0,0,0,0,0,0,0,0
1999,09,297000,013,    ,3280,9999, ,06248      ,1,1,0,,Hebron town,79,79,7922928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,09,305000,005,    ,9999,9999, ,06069      ,1,1,0,,Kent town,13,13,2287800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,09,309000,015,    ,9999,9999, ,06239      ,1,1,12,,Killingly town,36,36,2584277,0,0,0,0,0,0,0,0,0,36,36,2584277,0,0,0,0,0,0,0,0,0
1999,09,313000,007,    ,5602,5480, ,06417      ,1,1,11,,Killingworth town,73,73,12164350,0,0,0,0,0,0,0,0,0,70,70,11742000,0,0,0,0,0,0,0,0,0
1999,09,317000,011,    ,3280,9999, ,06249      ,1,1,12,,Lebanon town,41,41,3620372,0,0,0,0,0,0,0,0,0,41,41,3620372,0,0,0,0,0,0,0,0,0
1999,09,321000,011,    ,5520,9999, ,063390038  ,1,1,12,,Ledyard town,40,40,3927950,0,0,0,0,0,0,0,0,0,40,40,3927950,0,0,0,0,0,0,0,0,0
1999,09,325000,011,    ,5520,9999, ,06351      ,1,1,0,,Lisbon town,25,25,2159147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,09,333000,005,    ,9999,9999, ,067590488  ,1,1,12,,Litchfield town,43,43,5205100,0,0,0,0,0,0,0,0,0,43,43,5205100,0,0,0,0,0,0,0,0,0
1999,09,337000,011,    ,9999,9999, ,06371      ,1,1,11,,Lyme town,16,16,4075258,0,0,0,0,0,0,0,0,0,15,15,3659543,0,0,0,0,0,0,0,0,0
1999,09,341000,009,    ,5602,5480, ,06443      ,1,1,12,,Madison town,82,82,17219879,0,0,0,0,0,0,0,0,0,82,82,17219879,0,0,0,0,0,0,0,0,0
1999,09,345000,003,    ,3280,9999, ,06040      ,1,1,12,,Manchester town,109,109,11502752,2,4,196000,0,0,0,1,34,1309000,109,109,11502752,2,4,196000,0,0,0,1,34,1309000
1999,09,349000,013,    ,3280,9999, ,06268      ,1,1,12,,Mansfield town,70,70,8324695,0,0,0,4,16,372500,0,0,0,70,70,8324695,0,0,0,4,16,372500,0,0,0
1999,09,353000,003,    ,3280,9999, ,06447      ,1,1,12,,Marlborough town,38,38,6661445,0,0,0,0,0,0,0,0,0,38,38,6661445,0,0,0,0,0,0,0,0,0
1999,09,357000,009,1210,5602,5480,1,06450      ,1,1,12,,Meriden,41,41,3259290,1,2,108600,0,0,0,0,0,0,41,41,3259290,1,2,108600,0,0,0,0,0,0
