Survey,State,6-Digit,County,MSA/,PMSA,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,CMSA,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9399,09,001000,013,3280,9999,1,1,12,12,Andover town,8,8,545500,0,0,0,0,0,0,0,0,0,8,8,545500,0,0,0,0,0,0,0,0,0
9399,09,005000,009,5602,1160,1,1,12,12,Ansonia,45,45,2634500,3,6,250000,0,0,0,0,0,0,45,45,2634500,3,6,250000,0,0,0,0,0,0
9399,09,009000,015,3280,9999,1,1,12,12,Ashford town,20,20,1418489,0,0,0,0,0,0,0,0,0,20,20,1418489,0,0,0,0,0,0,0,0,0
9399,09,013000,003,3280,9999,1,1,12,12,Avon town,48,48,8539795,0,0,0,0,0,0,0,0,0,48,48,8539795,0,0,0,0,0,0,0,0,0
9399,09,017000,005,9999,9999,1,1,0,0,Bantam borough,6,6,330084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9399,09,021000,005,3280,9999,1,1,12,12,Barkhamsted town,13,13,1323000,0,0,0,0,0,0,0,0,0,13,13,1323000,0,0,0,0,0,0,0,0,0
9399,09,025000,009,5602,1160,1,1,12,12,Beacon Falls town,25,25,1436000,0,0,0,0,0,0,0,0,0,25,25,1436000,0,0,0,0,0,0,0,0,0
9399,09,029000,003,3280,9999,1,1,12,12,Berlin town,106,106,10045638,0,0,0,0,0,0,0,0,0,106,106,10045638,0,0,0,0,0,0,0,0,0
9399,09,033000,009,5602,5480,1,1,12,12,Bethany town,29,29,5851000,0,0,0,0,0,0,0,0,0,29,29,5851000,0,0,0,0,0,0,0,0,0
9399,09,037000,001,5602,1930,1,1,12,12,Bethel town,36,36,4214088,2,4,170000,0,0,0,0,0,0,36,36,4214088,2,4,170000,0,0,0,0,0,0
9399,09,041000,005,5602,8880,1,1,12,12,Bethlehem town,18,18,1761000,0,0,0,0,0,0,0,0,0,18,18,1761000,0,0,0,0,0,0,0,0,0
9399,09,045000,003,3280,9999,1,1,12,12,Bloomfield town,28,28,2153208,0,0,0,0,0,0,0,0,0,28,28,2153208,0,0,0,0,0,0,0,0,0
9399,09,049000,013,3280,9999,1,1,12,12,Bolton town,17,17,2040440,0,0,0,0,0,0,0,0,0,17,17,2040440,0,0,0,0,0,0,0,0,0
9399,09,053000,011,5520,9999,1,1,12,12,Bozrah town,8,8,733000,0,0,0,0,0,0,0,0,0,8,8,733000,0,0,0,0,0,0,0,0,0
9399,09,057000,009,5602,5480,1,1,12,12,Branford town,80,80,6633475,3,6,201000,0,0,0,0,0,0,80,80,6633475,3,6,201000,0,0,0,0,0,0
9399,09,061000,001,5602,1160,1,1,12,12,Bridgeport,2,2,158000,0,0,0,1,4,128571,3,87,2528428,2,2,158000,0,0,0,1,4,128571,3,87,2528428
9399,09,065000,005,5602,1930,1,1,12,12,Bridgewater town,7,7,2255000,0,0,0,0,0,0,0,0,0,7,7,2255000,0,0,0,0,0,0,0,0,0
9399,09,069000,003,3280,9999,1,1,12,12,Bristol,114,114,8744465,0,0,0,2,6,140000,0,0,0,114,114,8744465,0,0,0,2,6,140000,0,0,0
9399,09,077000,001,5602,1930,1,1,12,12,Brookfield town,47,47,7111250,0,0,0,0,0,0,0,0,0,47,47,7111250,0,0,0,0,0,0,0,0,0
9399,09,081000,015,9999,9999,1,1,12,12,Brooklyn town,26,26,2715000,0,0,0,0,0,0,0,0,0,26,26,2715000,0,0,0,0,0,0,0,0,0
9399,09,085000,003,3280,9999,1,1,12,12,Burlington town,87,87,9605529,0,0,0,0,0,0,0,0,0,87,87,9605529,0,0,0,0,0,0,0,0,0
9399,09,089000,005,9999,9999,1,1,12,12,Canaan town,2,2,245000,0,0,0,0,0,0,0,0,0,2,2,245000,0,0,0,0,0,0,0,0,0
9399,09,093000,015,5520,9999,1,1,10,10,Canterbury town,14,14,960008,0,0,0,0,0,0,0,0,0,12,12,805100,0,0,0,0,0,0,0,0,0
9399,09,097000,003,3280,9999,1,1,10,10,Canton town,19,19,2801426,0,0,0,0,0,0,0,0,0,15,15,2307342,0,0,0,0,0,0,0,0,0
9399,09,101000,015,3280,9999,1,1,0,0,Chaplin town,15,15,812985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9399,09,105000,009,5602,5480,1,1,12,12,Cheshire town,86,86,6874273,0,0,0,0,0,0,0,0,0,86,86,6874273,0,0,0,0,0,0,0,0,0
9399,09,109000,007,9999,9999,1,1,11,11,Chester town,14,14,1270814,0,0,0,0,0,0,0,0,0,14,14,1270814,0,0,0,0,0,0,0,0,0
9399,09,113000,007,5602,5480,1,1,12,12,Clinton town,41,41,2958371,0,0,0,0,0,0,0,0,0,41,41,2958371,0,0,0,0,0,0,0,0,0
9399,09,121000,011,3280,9999,1,1,12,12,Colchester town,97,97,8574700,0,0,0,4,16,599000,16,96,3580500,97,97,8574700,0,0,0,4,16,599000,16,96,3580500
9399,09,125000,005,9999,9999,1,1,12,12,Colebrook town,5,5,614790,0,0,0,0,0,0,0,0,0,5,5,614790,0,0,0,0,0,0,0,0,0
9399,09,129000,013,3280,9999,1,1,12,12,Columbia town,24,24,2317825,0,0,0,0,0,0,0,0,0,24,24,2317825,0,0,0,0,0,0,0,0,0
9399,09,133000,005,9999,9999,1,1,12,12,Cornwall town,26,26,2518678,0,0,0,0,0,0,0,0,0,26,26,2518678,0,0,0,0,0,0,0,0,0
9399,09,137000,013,3280,9999,1,1,12,12,Coventry town,96,96,9750162,0,0,0,0,0,0,0,0,0,96,96,9750162,0,0,0,0,0,0,0,0,0
9399,09,141000,007,3280,9999,1,1,12,12,Cromwell town,30,30,3172607,0,0,0,0,0,0,0,0,0,30,30,3172607,0,0,0,0,0,0,0,0,0
9399,09,145000,001,5602,1930,1,1,12,12,Danbury,120,120,10931501,0,0,0,1,3,152280,0,0,0,120,120,10931501,0,0,0,1,3,152280,0,0,0
9399,09,157000,001,5602,8040,1,1,12,12,Darien town,23,23,8667000,0,0,0,0,0,0,0,0,0,23,23,8667000,0,0,0,0,0,0,0,0,0
9399,09,161000,007,9999,9999,1,1,12,12,Deep River town,16,16,1448500,0,0,0,0,0,0,0,0,0,16,16,1448500,0,0,0,0,0,0,0,0,0
9399,09,165000,009,5602,1160,1,1,0,0,Derby,32,32,2074991,2,4,99000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9399,09,169000,007,3280,9999,1,1,11,11,Durham town,37,37,3122212,0,0,0,7,24,954000,0,0,0,34,34,2851300,0,0,0,7,24,954000,0,0,0
9399,09,173000,003,3280,9999,1,1,12,12,East Granby town,26,26,2769200,0,0,0,0,0,0,0,0,0,26,26,2769200,0,0,0,0,0,0,0,0,0
9399,09,177000,007,3280,9999,1,1,12,12,East Haddam town,56,56,6786030,0,0,0,1,3,126850,0,0,0,56,56,6786030,0,0,0,1,3,126850,0,0,0
9399,09,181000,007,3280,9999,1,1,12,12,East Hampton town,37,37,2307970,0,0,0,0,0,0,0,0,0,37,37,2307970,0,0,0,0,0,0,0,0,0
9399,09,185000,003,3280,9999,1,1,12,12,East Hartford town,20,20,1589993,0,0,0,0,0,0,0,0,0,20,20,1589993,0,0,0,0,0,0,0,0,0
9399,09,189000,009,5602,5480,1,1,12,12,East Haven town,73,73,5741400,0,0,0,0,0,0,0,0,0,73,73,5741400,0,0,0,0,0,0,0,0,0
9399,09,193000,011,5520,9999,1,1,11,11,East Lyme town,59,59,5849961,0,0,0,0,0,0,0,0,0,51,51,5375305,0,0,0,0,0,0,0,0,0
9399,09,197000,003,3280,9999,1,1,12,12,East Windsor town,19,19,1531554,0,0,0,0,0,0,0,0,0,19,19,1531554,0,0,0,0,0,0,0,0,0
9399,09,201000,015,9999,9999,1,1,12,12,Eastford town,10,10,745000,0,0,0,0,0,0,0,0,0,10,10,745000,0,0,0,0,0,0,0,0,0
9399,09,205000,001,5602,1160,1,1,9,9,Easton town,29,29,6678288,0,0,0,0,0,0,0,0,0,25,25,5508000,0,0,0,0,0,0,0,0,0
9399,09,209000,013,3280,9999,1,1,12,12,Ellington town,51,51,7438000,0,0,0,0,0,0,0,0,0,51,51,7438000,0,0,0,0,0,0,0,0,0
9399,09,213000,003,3280,9999,1,1,12,12,Enfield town,48,48,3068695,0,0,0,0,0,0,0,0,0,48,48,3068695,0,0,0,0,0,0,0,0,0
9399,09,217000,007,9999,9999,1,1,11,11,Essex town,36,36,5204033,0,0,0,0,0,0,0,0,0,35,35,5096398,0,0,0,0,0,0,0,0,0
9399,09,221000,001,5602,1160,1,1,12,12,Fairfield town,98,98,10743206,2,4,157697,0,0,0,0,0,0,98,98,10743206,2,4,157697,0,0,0,0,0,0
9399,09,225000,003,3280,9999,1,1,12,12,Farmington town,107,107,13694600,0,0,0,0,0,0,0,0,0,107,107,13694600,0,0,0,0,0,0,0,0,0
9399,09,233000,011,5520,9999,1,1,11,11,Franklin town,6,6,497606,0,0,0,0,0,0,0,0,0,5,5,399606,0,0,0,0,0,0,0,0,0
9399,09,237000,003,3280,9999,1,1,12,12,Glastonbury town,203,203,26810352,0,0,0,0,0,0,0,0,0,203,203,26810352,0,0,0,0,0,0,0,0,0
9399,09,241000,005,9999,9999,1,1,12,12,Goshen town,15,15,2240000,0,0,0,0,0,0,0,0,0,15,15,2240000,0,0,0,0,0,0,0,0,0
9399,09,245000,003,3280,9999,1,1,12,12,Granby town,50,50,6806932,0,0,0,0,0,0,0,0,0,50,50,6806932,0,0,0,0,0,0,0,0,0
9399,09,249000,001,5602,8040,1,1,11,11,Greenwich town,65,65,33588806,1,2,238000,0,0,0,1,5,437461,59,59,30483250,1,2,238000,0,0,0,0,0,0
9399,09,253000,011,5520,9999,1,1,12,12,Griswold town,38,38,2190468,0,0,0,0,0,0,0,0,0,38,38,2190468,0,0,0,0,0,0,0,0,0
9399,09,257000,011,9999,9999,1,1,12,12,Groton,10,10,746000,0,0,0,0,0,0,0,0,0,10,10,746000,0,0,0,0,0,0,0,0,0
9399,09,261000,011,9999,9999,1,1,12,12,Groton Long Point borough,2,2,400000,0,0,0,0,0,0,0,0,0,2,2,400000,0,0,0,0,0,0,0,0,0
9399,09,265000,011,5520,9999,1,1,12,12,Groton town,45,45,4031585,1,2,50000,0,0,0,0,0,0,45,45,4031585,1,2,50000,0,0,0,0,0,0
9399,09,269000,009,5602,5480,1,1,12,12,Guilford town,92,92,12252653,0,0,0,0,0,0,0,0,0,92,92,12252653,0,0,0,0,0,0,0,0,0
9399,09,273000,007,3280,9999,1,1,12,12,Haddam town,23,23,2219593,0,0,0,0,0,0,0,0,0,23,23,2219593,0,0,0,0,0,0,0,0,0
9399,09,277000,009,5602,5480,1,1,12,12,Hamden town,84,84,5559000,0,0,0,0,0,0,9,345,7016664,84,84,5559000,0,0,0,0,0,0,9,345,7016664
9399,09,281000,015,9999,9999,1,1,0,0,Hampton town,3,3,212400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9399,09,285000,003,3280,9999,1,1,12,12,Hartford,6,6,289000,2,4,126000,0,0,0,2,15,825313,6,6,289000,2,4,126000,0,0,0,2,15,825313
9399,09,289000,003,9999,9999,1,1,12,12,Hartland town,5,5,499162,0,0,0,0,0,0,0,0,0,5,5,499162,0,0,0,0,0,0,0,0,0
9399,09,293000,005,3280,9999,1,1,12,12,Harwinton town,12,12,1665000,0,0,0,0,0,0,0,0,0,12,12,1665000,0,0,0,0,0,0,0,0,0
9399,09,297000,013,3280,9999,1,1,12,12,Hebron town,60,60,5383586,0,0,0,0,0,0,0,0,0,60,60,5383586,0,0,0,0,0,0,0,0,0
9399,09,301000,011,9999,9999,1,1,0,0,Jewett City borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9399,09,305000,005,9999,9999,1,1,12,12,Kent town,15,15,2153750,0,0,0,0,0,0,0,0,0,15,15,2153750,0,0,0,0,0,0,0,0,0
9399,09,309000,015,9999,9999,1,1,11,11,Killingly town,41,41,2519099,0,0,0,0,0,0,0,0,0,38,38,2338289,0,0,0,0,0,0,0,0,0
9399,09,313000,007,5602,5480,1,1,12,12,Killingworth town,30,30,3138500,0,0,0,0,0,0,0,0,0,30,30,3138500,0,0,0,0,0,0,0,0,0
9399,09,317000,011,3280,9999,1,1,12,12,Lebanon town,42,42,2696556,1,2,128000,0,0,0,0,0,0,42,42,2696556,1,2,128000,0,0,0,0,0,0
9399,09,321000,011,5520,9999,1,1,12,12,Ledyard town,28,28,2719995,0,0,0,0,0,0,0,0,0,28,28,2719995,0,0,0,0,0,0,0,0,0
9399,09,325000,011,5520,9999,1,1,12,12,Lisbon town,15,15,1515925,0,0,0,0,0,0,0,0,0,15,15,1515925,0,0,0,0,0,0,0,0,0
9399,09,333000,005,9999,9999,1,1,10,10,Litchfield town,17,17,2400372,0,0,0,0,0,0,0,0,0,15,15,2189000,0,0,0,0,0,0,0,0,0
9399,09,337000,011,9999,9999,1,1,12,12,Lyme town,15,15,4026875,0,0,0,0,0,0,0,0,0,15,15,4026875,0,0,0,0,0,0,0,0,0
9399,09,341000,009,5602,5480,1,1,12,12,Madison town,126,126,20757580,0,0,0,0,0,0,0,0,0,126,126,20757580,0,0,0,0,0,0,0,0,0
9399,09,345000,003,3280,9999,1,1,12,12,Manchester town,86,86,8650907,0,0,0,0,0,0,0,0,0,86,86,8650907,0,0,0,0,0,0,0,0,0
9399,09,349000,013,3280,9999,1,1,12,12,Mansfield town,65,65,5119246,0,0,0,0,0,0,0,0,0,65,65,5119246,0,0,0,0,0,0,0,0,0
9399,09,353000,003,3280,9999,1,1,12,12,Marlborough town,31,31,3662043,0,0,0,0,0,0,0,0,0,31,31,3662043,0,0,0,0,0,0,0,0,0
9399,09,357000,009,5602,5480,1,1,12,12,Meriden,57,57,3270555,0,0,0,0,0,0,0,0,0,57,57,3270555,0,0,0,0,0,0,0,0,0
9399,09,361000,009,5602,8880,1,1,12,12,Middlebury town,9,9,1795000,0,0,0,0,0,0,0,0,0,9,9,1795000,0,0,0,0,0,0,0,0,0
