Survey,State,6-Digit,County,MSA/,PMSA,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,CMSA,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

8499,09,000500,013,3280,,1,1,12,12,ANDOVER TOWN . . . . . . . . . . .,23,23,1246626,0,0,0,0,0,0,0,0,0,23,23,1246626,0,0,0,0,0,0,0,0,0
8499,09,001000,009,1160,,1,1,5,5,ANSONIA TOWN . . . . . . . . . . .,18,18,540265,4,8,137214,0,0,0,0,0,0,6,6,187000,3,6,105000,0,0,0,0,0,0
8499,09,001300,015,9999,,1,1,12,12,ASHFORD TOWN . . . . . . . . . . .,20,20,1106000,0,0,0,0,0,0,0,0,0,20,20,1106000,0,0,0,0,0,0,0,0,0
8499,09,001500,003,3280,,1,1,12,12,AVON TOWN. . . . . . . . . . . . .,264,264,22418890,0,0,0,0,0,0,0,0,0,264,264,22418890,0,0,0,0,0,0,0,0,0
8499,09,001900,005,9999,,1,1,12,12,BANTAM BOROUGH . . . . . . . . . .,3,3,137000,0,0,0,0,0,0,0,0,0,3,3,137000,0,0,0,0,0,0,0,0,0
8499,09,002300,005,3280,,1,1,12,12,BARKHAMSTED TOWN . . . . . . . . .,15,15,739500,0,0,0,0,0,0,0,0,0,15,15,739500,0,0,0,0,0,0,0,0,0
8499,09,002500,009,1160,,1,1,12,12,BEACON FALLS TOWN. . . . . . . . .,34,34,1172500,1,2,80000,0,0,0,0,0,0,34,34,1172500,1,2,80000,0,0,0,0,0,0
8499,09,003000,003,5440,,1,1,12,12,BERLIN TOWN. . . . . . . . . . . .,109,109,3969875,3,6,135000,0,0,0,0,0,0,109,109,3969875,3,6,135000,0,0,0,0,0,0
8499,09,003300,009,5480,,1,1,12,12,BETHANY TOWN . . . . . . . . . . .,27,27,2327000,0,0,0,0,0,0,0,0,0,27,27,2327000,0,0,0,0,0,0,0,0,0
8499,09,003500,001,1930,,1,1,12,12,BETHEL TOWN. . . . . . . . . . . .,92,92,5696571,3,6,181600,0,0,0,1,6,191700,92,92,5696571,3,6,181600,0,0,0,1,6,191700
8499,09,004000,005,8880,,1,1,12,12,BETHLEHEM TOWN . . . . . . . . . .,27,27,1934000,0,0,0,0,0,0,0,0,0,27,27,1934000,0,0,0,0,0,0,0,0,0
8499,09,004500,003,3280,,1,1,12,12,BLOOMFIELD TOWN. . . . . . . . . .,105,105,5130196,0,0,0,4,15,1248000,2,10,424120,105,105,5130196,0,0,0,4,15,1248000,2,10,424120
8499,09,005000,013,3280,,1,1,12,12,BOLTON TOWN. . . . . . . . . . . .,33,33,1961190,0,0,0,0,0,0,0,0,0,33,33,1961190,0,0,0,0,0,0,0,0,0
8499,09,005500,011,5520,,1,1,12,12,BOZRAH TOWN. . . . . . . . . . . .,13,13,778820,0,0,0,0,0,0,0,0,0,13,13,778820,0,0,0,0,0,0,0,0,0
8499,09,006000,009,5480,,1,1,12,12,BRANFORD TOWN. . . . . . . . . . .,63,63,3755778,2,4,127320,6,24,990280,11,111,3499400,63,63,3755778,2,4,127320,6,24,990280,11,111,3499400
8499,09,006500,001,1160,,1,1,12,12,BRIDGEPORT . . . . . . . . . . . .,145,145,2319350,1,2,21500,9,34,482620,14,154,3471536,145,145,2319350,1,2,21500,9,34,482620,14,154,3471536
8499,09,006700,005,1930,,1,1,12,12,BRIDGEWATER TOWN . . . . . . . . .,11,11,1004000,0,0,0,0,0,0,0,0,0,11,11,1004000,0,0,0,0,0,0,0,0,0
8499,09,007000,003,1170,,1,1,12,12,BRISTOL. . . . . . . . . . . . . .,322,322,15907765,0,0,0,1,3,80000,2,95,3868000,322,322,15907765,0,0,0,1,3,80000,2,95,3868000
8499,09,007500,001,1930,,1,1,12,12,BROOKFIELD TOWN. . . . . . . . . .,92,92,6318000,0,0,0,0,0,0,0,0,0,92,92,6318000,0,0,0,0,0,0,0,0,0
8499,09,008000,015,9999,,1,1,12,12,BROOKLYN TOWN. . . . . . . . . . .,68,68,2337000,0,0,0,0,0,0,0,0,0,68,68,2337000,0,0,0,0,0,0,0,0,0
8499,09,008500,003,1170,,1,1,12,12,BURLINGTON TOWN. . . . . . . . . .,62,62,5317050,0,0,0,0,0,0,0,0,0,62,62,5317050,0,0,0,0,0,0,0,0,0
8499,09,008750,005,9999,,1,1,0,0,CANAAN TOWN. . . . . . . . . . . .,4,4,328544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,09,008800,015,5520,,1,1,6,6,CANTERBURY TOWN. . . . . . . . . .,38,38,1565227,0,0,0,0,0,0,0,0,0,14,14,497640,0,0,0,0,0,0,0,0,0
8499,09,009000,003,3280,,1,1,12,12,CANTON TOWN. . . . . . . . . . . .,35,35,2394760,0,0,0,0,0,0,0,0,0,35,35,2394760,0,0,0,0,0,0,0,0,0
8499,09,009300,015,9999,,1,1,12,12,CHAPLIN TOWN . . . . . . . . . . .,8,8,372000,0,0,0,0,0,0,0,0,0,8,8,372000,0,0,0,0,0,0,0,0,0
8499,09,009500,009,5480,,1,1,12,12,CHESHIRE TOWN. . . . . . . . . . .,160,160,7337901,2,4,73000,5,18,528372,2,48,2166000,160,160,7337901,2,4,73000,5,18,528372,2,48,2166000
8499,09,009700,007,9999,,1,1,12,12,CHESTER TOWN . . . . . . . . . . .,26,26,2016763,0,0,0,0,0,0,0,0,0,26,26,2016763,0,0,0,0,0,0,0,0,0
8499,09,010000,007,5480,,1,1,12,12,CLINTON TOWN . . . . . . . . . . .,69,69,4736222,1,2,100000,0,0,0,0,0,0,69,69,4736222,1,2,100000,0,0,0,0,0,0
8499,09,011000,011,3280,,1,1,8,8,COLCHESTER TOWN #. . . . . . . . .,139,139,6375542,4,8,236710,0,0,0,0,0,0,100,100,4343307,2,4,98275,0,0,0,0,0,0
8499,09,011250,005,9999,,1,1,12,12,COLEBROOK TOWN . . . . . . . . . .,7,7,448500,0,0,0,0,0,0,0,0,0,7,7,448500,0,0,0,0,0,0,0,0,0
8499,09,011500,013,3280,,1,1,12,12,COLUMBIA TOWN. . . . . . . . . . .,51,51,3802000,0,0,0,0,0,0,0,0,0,51,51,3802000,0,0,0,0,0,0,0,0,0
8499,09,011700,005,9999,,1,1,12,12,CORNWALL TOWN. . . . . . . . . . .,7,7,321809,0,0,0,0,0,0,0,0,0,7,7,321809,0,0,0,0,0,0,0,0,0
8499,09,012000,013,3280,,1,1,12,12,COVENTRY TOWN. . . . . . . . . . .,41,41,1967500,1,2,56500,0,0,0,0,0,0,41,41,1967500,1,2,56500,0,0,0,0,0,0
8499,09,012500,007,5020,,1,1,12,12,CROMWELL TOWN. . . . . . . . . . .,116,116,4477804,0,0,0,0,0,0,0,0,0,116,116,4477804,0,0,0,0,0,0,0,0,0
8499,09,013000,001,1930,,1,1,12,12,DANBURY. . . . . . . . . . . . . .,749,749,25566665,9,18,495000,10,30,899000,0,0,0,749,749,25566665,9,18,495000,10,30,899000,0,0,0
8499,09,014500,001,8040,,1,1,12,12,DARIEN TOWN. . . . . . . . . . . .,27,27,6477000,0,0,0,0,0,0,0,0,0,27,27,6477000,0,0,0,0,0,0,0,0,0
8499,09,015000,007,9999,,1,1,12,12,DEEP RIVER TOWN. . . . . . . . . .,17,17,1063520,0,0,0,0,0,0,0,0,0,17,17,1063520,0,0,0,0,0,0,0,0,0
8499,09,015500,009,1160,,1,1,11,11,DERBY. . . . . . . . . . . . . . .,16,16,802432,1,2,68884,0,0,0,0,0,0,16,16,802432,1,2,68884,0,0,0,0,0,0
8499,09,016000,007,5020,,1,1,12,12,DURHAM TOWN. . . . . . . . . . . .,47,47,2854500,0,0,0,0,0,0,1,8,467000,47,47,2854500,0,0,0,0,0,0,1,8,467000
8499,09,016300,015,9999,,1,1,6,6,EASTFORD TOWN. . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,09,016500,003,3280,,1,1,12,12,EAST GRANBY TOWN . . . . . . . . .,13,13,986040,0,0,0,2,6,360000,7,42,1530000,13,13,986040,0,0,0,2,6,360000,7,42,1530000
8499,09,017000,007,3280,,1,1,0,0,EAST HADDAM TOWN . . . . . . . . .,69,69,3410601,0,0,0,0,0,0,3,15,111744,0,0,0,0,0,0,0,0,0,0,0,0
8499,09,017500,007,5020,,1,1,12,12,EAST HAMPTON TOWN. . . . . . . . .,97,97,4124209,0,0,0,0,0,0,0,0,0,97,97,4124209,0,0,0,0,0,0,0,0,0
8499,09,018000,003,3280,,1,1,12,12,EAST HARTFORD TOWN . . . . . . . .,33,33,1546000,3,6,120000,0,0,0,0,0,0,33,33,1546000,3,6,120000,0,0,0,0,0,0
8499,09,018500,009,5480,,1,1,12,12,EAST HAVEN TOWN. . . . . . . . . .,74,74,2665880,2,4,140000,0,0,0,4,32,548000,74,74,2665880,2,4,140000,0,0,0,4,32,548000
8499,09,019000,011,5520,,1,1,11,11,EAST LYME TOWN . . . . . . . . . .,61,61,3608917,0,0,0,0,0,0,2,12,600000,58,58,3433945,0,0,0,0,0,0,2,12,600000
8499,09,019500,001,1160,,1,1,12,12,EASTON TOWN. . . . . . . . . . . .,39,39,5271342,0,0,0,0,0,0,0,0,0,39,39,5271342,0,0,0,0,0,0,0,0,0
8499,09,020000,003,3280,,1,1,12,12,EAST WINDSOR TOWN. . . . . . . . .,30,30,1624249,0,0,0,0,0,0,0,0,0,30,30,1624249,0,0,0,0,0,0,0,0,0
8499,09,020500,013,3280,,1,1,12,12,ELLINGTON TOWN . . . . . . . . . .,111,111,5895200,0,0,0,0,0,0,0,0,0,111,111,5895200,0,0,0,0,0,0,0,0,0
8499,09,021000,003,3280,,1,1,12,12,ENFIELD TOWN . . . . . . . . . . .,182,182,7350809,5,10,100000,5,20,771680,7,64,3351000,182,182,7350809,5,10,100000,5,20,771680,7,64,3351000
8499,09,021500,007,9999,,1,1,12,12,ESSEX TOWN . . . . . . . . . . . .,49,49,2673000,0,0,0,0,0,0,0,0,0,49,49,2673000,0,0,0,0,0,0,0,0,0
8499,09,022000,001,1160,,1,1,12,12,FAIRFIELD TOWN . . . . . . . . . .,99,99,8601142,4,8,345620,6,23,816043,2,15,337476,99,99,8601142,4,8,345620,6,23,816043,2,15,337476
8499,09,022500,003,3280,,1,1,11,11,FARMINGTON TOWN. . . . . . . . . .,281,281,17715032,1,2,68000,21,82,4920000,0,0,0,271,271,17195900,1,2,68000,21,82,4920000,0,0,0
8499,09,022900,011,5520,,1,1,12,12,FRANKLIN TOWN. . . . . . . . . . .,9,9,667880,0,0,0,0,0,0,0,0,0,9,9,667880,0,0,0,0,0,0,0,0,0
8499,09,023000,003,3280,,1,1,12,12,GLASTONBURY TOWN . . . . . . . . .,299,299,20019058,3,6,234000,0,0,0,0,0,0,299,299,20019058,3,6,234000,0,0,0,0,0,0
8499,09,023300,005,9999,,1,1,12,12,GOSHEN TOWN. . . . . . . . . . . .,33,33,3216000,0,0,0,0,0,0,0,0,0,33,33,3216000,0,0,0,0,0,0,0,0,0
8499,09,023500,003,3280,,1,1,12,12,GRANBY TOWN. . . . . . . . . . . .,132,132,6167467,0,0,0,0,0,0,0,0,0,132,132,6167467,0,0,0,0,0,0,0,0,0
8499,09,024000,001,8040,,1,1,12,12,GREENWICH TOWN . . . . . . . . . .,128,128,20629400,6,12,982000,1,3,212000,0,0,0,128,128,20629400,6,12,982000,1,3,212000,0,0,0
8499,09,024500,011,9999,,1,1,12,12,GROTON . . . . . . . . . . . . . .,8,8,319000,0,0,0,0,0,0,0,0,0,8,8,319000,0,0,0,0,0,0,0,0,0
8499,09,025000,011,5520,,1,1,12,12,GROTON TOWN. . . . . . . . . . . .,66,66,3125000,1,2,50000,0,0,0,1,5,180000,66,66,3125000,1,2,50000,0,0,0,1,5,180000
8499,09,025500,009,5480,,1,1,12,12,GUILFORD TOWN. . . . . . . . . . .,147,147,11830650,3,6,178000,0,0,0,2,10,820000,147,147,11830650,3,6,178000,0,0,0,2,10,820000
8499,09,025700,007,5020,,1,1,12,12,HADDAM TOWN. . . . . . . . . . . .,35,35,1060980,0,0,0,0,0,0,0,0,0,35,35,1060980,0,0,0,0,0,0,0,0,0
8499,09,026000,009,5480,,1,1,12,12,HAMDEN TOWN. . . . . . . . . . . .,163,163,6600000,3,6,138000,1,3,75000,1,45,1038000,163,163,6600000,3,6,138000,1,3,75000,1,45,1038000
8499,09,026250,015,9999,,1,1,12,12,HAMPTON TOWN . . . . . . . . . . .,7,7,258180,0,0,0,0,0,0,0,0,0,7,7,258180,0,0,0,0,0,0,0,0,0
8499,09,026500,003,3280,,1,1,12,12,HARTFORD . . . . . . . . . . . . .,15,15,536400,33,66,1244800,7,23,1080000,9,123,1842500,15,15,536400,33,66,1244800,7,23,1080000,9,123,1842500
8499,09,026600,003,9999,,1,1,1,1,HARTLAND TOWN. . . . . . . . . . .,10,10,464852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8499,09,026700,005,9999,,1,1,12,12,HARWINTON TOWN . . . . . . . . . .,17,17,1453600,0,0,0,0,0,0,0,0,0,17,17,1453600,0,0,0,0,0,0,0,0,0
8499,09,026900,013,3280,,1,1,12,12,HEBRON TOWN. . . . . . . . . . . .,73,73,5412063,0,0,0,0,0,0,0,0,0,73,73,5412063,0,0,0,0,0,0,0,0,0
8499,09,027000,011,9999,,1,1,12,12,JEWETT CITY BOROUGH #. . . . . . .,48,48,1936000,0,0,0,0,0,0,0,0,0,48,48,1936000,0,0,0,0,0,0,0,0,0
8499,09,027200,005,9999,,1,1,12,12,KENT TOWN. . . . . . . . . . . . .,17,17,1712300,0,0,0,0,0,0,0,0,0,17,17,1712300,0,0,0,0,0,0,0,0,0
8499,09,027300,015,9999,,1,1,12,12,KILLINGLY TOWN # . . . . . . . . .,51,51,1607489,1,2,45200,0,0,0,0,0,0,51,51,1607489,1,2,45200,0,0,0,0,0,0
