Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,Code,Code,Code,  ,Code,Code,Code,City,Code,Code,Code,Months Rep,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
202311,09,001000,110,    ,00000 ,01080 ,3228 ,278,25540, , ,06232      ,1,1,0,Andover town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202311,09,005000,140,0010,01150 ,01220 ,18525 ,408,35300,2, ,064011855  ,1,1,0,Ansonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202311,09,009000,150,    ,00000 ,01430 ,4246 ,148,49340, , ,06278      ,1,1,11,Ashford town,1,1,450000,0,0,0,0,0,0,0,0,0,1,1,450000,0,0,0,0,0,0,0,0,0
202311,09,013000,110,    ,00000 ,02060 ,18220 ,278,25540, , ,06001      ,1,1,0,Avon town,17,17,4964795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202311,09,021000,160,    ,00000 ,02760 ,3587 ,408,45860, , ,060633340  ,1,1,0,Barkhamsted town,4,4,1477134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202311,09,025000,140,    ,00000 ,03250 ,6230 ,408,35300, , ,06403      ,1,1,11,Beacon Falls town,12,12,1912145,0,0,0,0,0,0,0,0,0,12,12,1912145,0,0,0,0,0,0,0,0,0
202311,09,029000,110,    ,00000 ,04300 ,20390 ,278,25540, , ,06037      ,1,1,11,Berlin town,10,10,3249510,0,0,0,0,0,0,0,0,0,10,10,3249510,0,0,0,0,0,0,0,0,0
202311,09,033000,170,    ,00000 ,04580 ,5513 ,408,35300, , ,06524      ,1,1,11,Bethany town,6,6,3287920,0,0,0,0,0,0,0,0,0,6,6,3287920,0,0,0,0,0,0,0,0,0
202311,09,037000,190,    ,00000 ,04720 ,19941 ,408,14860, , ,06801      ,1,1,11,Bethel town,5,5,2447400,4,8,850807,1,4,440000,16,337,41743619,5,5,2447400,4,8,850807,1,4,440000,16,337,41743619
202311,09,041000,140,    ,00000 ,04930 ,3385 ,408,45860, , ,067510053  ,1,1,0,Bethlehem town,1,1,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202311,09,045000,110,    ,00000 ,05910 ,21182 ,278,25540, , ,060022460  ,1,1,9,Bloomfield town,0,0,0,6,12,2130998,5,20,2658776,5,32,5079018,0,0,0,4,8,1708850,5,20,2658776,3,17,2714718
202311,09,049000,110,    ,00000 ,06260 ,4855 ,278,25540, , ,06043      ,1,1,0,Bolton town,2,2,682500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
