Survey,State,6-Digit,County,MSA/,PMSA,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,CMSA,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9599,09,001000,013,3280,9999,1,1,12,12,Andover town,22,22,1868000,0,0,0,0,0,0,0,0,0,22,22,1868000,0,0,0,0,0,0,0,0,0
9599,09,005000,009,5602,1160,1,1,12,12,Ansonia,25,25,1735900,1,2,45000,0,0,0,0,0,0,25,25,1735900,1,2,45000,0,0,0,0,0,0
9599,09,009000,015,3280,9999,1,1,12,12,Ashford town,18,18,1527477,0,0,0,0,0,0,0,0,0,18,18,1527477,0,0,0,0,0,0,0,0,0
9599,09,013000,003,3280,9999,1,1,12,12,Avon town,66,66,11820280,0,0,0,0,0,0,0,0,0,66,66,11820280,0,0,0,0,0,0,0,0,0
9599,09,017000,005,9999,9999,1,1,0,0,Bantam borough,6,6,330084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,09,021000,005,3280,9999,1,1,12,12,Barkhamsted town,5,5,747550,0,0,0,0,0,0,0,0,0,5,5,747550,0,0,0,0,0,0,0,0,0
9599,09,025000,009,5602,1160,1,1,12,12,Beacon Falls town,20,20,1400000,0,0,0,0,0,0,0,0,0,20,20,1400000,0,0,0,0,0,0,0,0,0
9599,09,029000,003,3280,9999,1,1,12,12,Berlin town,46,46,5232477,2,4,271784,0,0,0,0,0,0,46,46,5232477,2,4,271784,0,0,0,0,0,0
9599,09,033000,009,5602,5480,1,1,12,12,Bethany town,19,19,4047600,0,0,0,0,0,0,0,0,0,19,19,4047600,0,0,0,0,0,0,0,0,0
9599,09,037000,001,5602,1930,1,1,12,12,Bethel town,31,31,4112945,1,2,122400,0,0,0,0,0,0,31,31,4112945,1,2,122400,0,0,0,0,0,0
9599,09,041000,005,5602,8880,1,1,12,12,Bethlehem town,16,16,1644000,0,0,0,0,0,0,0,0,0,16,16,1644000,0,0,0,0,0,0,0,0,0
9599,09,045000,003,3280,9999,1,1,12,12,Bloomfield town,16,16,1203300,0,0,0,0,0,0,0,0,0,16,16,1203300,0,0,0,0,0,0,0,0,0
9599,09,049000,013,3280,9999,1,1,12,12,Bolton town,21,21,2642640,0,0,6300,0,0,0,0,0,0,21,21,2642640,0,0,6300,0,0,0,0,0,0
9599,09,053000,011,5520,9999,1,1,12,12,Bozrah town,12,12,1049000,0,0,0,0,0,0,0,0,0,12,12,1049000,0,0,0,0,0,0,0,0,0
9599,09,057000,009,5602,5480,1,1,12,12,Branford town,49,49,4921250,4,8,387520,0,0,0,0,0,0,49,49,4921250,4,8,387520,0,0,0,0,0,0
9599,09,061000,001,5602,1160,1,1,12,12,Bridgeport,36,36,1547050,5,10,266000,0,0,0,2,18,178600,36,36,1547050,5,10,266000,0,0,0,2,18,178600
9599,09,065000,005,5602,1930,1,1,12,12,Bridgewater town,14,14,4869250,0,0,0,0,0,0,0,0,0,14,14,4869250,0,0,0,0,0,0,0,0,0
9599,09,069000,003,3280,9999,1,1,12,12,Bristol #,83,83,6632750,2,4,162000,0,0,0,0,0,0,83,83,6632750,2,4,162000,0,0,0,0,0,0
9599,09,077000,001,5602,1930,1,1,12,12,Brookfield town,40,40,5937900,0,0,0,0,0,0,0,0,0,40,40,5937900,0,0,0,0,0,0,0,0,0
9599,09,081000,015,9999,9999,1,1,12,12,Brooklyn town,22,22,2357000,0,0,0,0,0,0,0,0,0,22,22,2357000,0,0,0,0,0,0,0,0,0
9599,09,085000,003,3280,9999,1,1,11,11,Burlington town,53,53,7742622,0,0,0,0,0,0,0,0,0,49,49,7311400,0,0,0,0,0,0,0,0,0
9599,09,089000,005,9999,9999,1,1,11,11,Canaan town,2,2,153000,0,0,0,0,0,0,0,0,0,2,2,153000,0,0,0,0,0,0,0,0,0
9599,09,093000,015,5520,9999,1,1,12,12,Canterbury town,24,24,1959200,0,0,0,0,0,0,0,0,0,24,24,1959200,0,0,0,0,0,0,0,0,0
9599,09,097000,003,3280,9999,1,1,12,12,Canton town,28,28,4299582,0,0,0,0,0,0,0,0,0,28,28,4299582,0,0,0,0,0,0,0,0,0
9599,09,101000,015,3280,9999,1,1,0,0,Chaplin town,15,15,812985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,09,105000,009,5602,5480,1,1,12,12,Cheshire town,100,100,11654072,0,0,0,0,0,0,0,0,0,100,100,11654072,0,0,0,0,0,0,0,0,0
9599,09,109000,007,9999,9999,1,1,12,12,Chester town,21,21,2724300,0,0,0,0,0,0,0,0,0,21,21,2724300,0,0,0,0,0,0,0,0,0
9599,09,113000,007,5602,5480,1,1,12,12,Clinton town,30,30,2388880,0,0,0,0,0,0,0,0,0,30,30,2388880,0,0,0,0,0,0,0,0,0
9599,09,121000,011,3280,9999,1,1,12,12,Colchester town #,102,102,9446900,0,0,0,0,0,0,0,0,0,102,102,9446900,0,0,0,0,0,0,0,0,0
9599,09,125000,005,9999,9999,1,1,12,12,Colebrook town,6,6,618940,0,0,0,0,0,0,0,0,0,6,6,618940,0,0,0,0,0,0,0,0,0
9599,09,129000,013,3280,9999,1,1,12,12,Columbia town,26,26,2758035,0,0,0,0,0,0,0,0,0,26,26,2758035,0,0,0,0,0,0,0,0,0
9599,09,133000,005,9999,9999,1,1,12,12,Cornwall town,4,4,3302000,0,0,0,0,0,0,0,0,0,4,4,3302000,0,0,0,0,0,0,0,0,0
9599,09,137000,013,3280,9999,1,1,12,12,Coventry town,50,50,4741400,0,0,0,0,0,0,0,0,0,50,50,4741400,0,0,0,0,0,0,0,0,0
9599,09,141000,007,3280,9999,1,1,12,12,Cromwell town,41,41,4738127,0,0,0,0,0,0,0,0,0,41,41,4738127,0,0,0,0,0,0,0,0,0
9599,09,145000,001,5602,1930,1,1,12,12,Danbury #,98,98,8779704,1,2,125400,4,12,639400,0,0,0,98,98,8779704,1,2,125400,4,12,639400,0,0,0
9599,09,157000,001,5602,8040,1,1,12,12,Darien town,25,25,9915000,0,0,0,0,0,0,0,0,0,25,25,9915000,0,0,0,0,0,0,0,0,0
9599,09,161000,007,9999,9999,1,1,12,12,Deep River town,15,15,2044500,0,0,0,0,0,0,0,0,0,15,15,2044500,0,0,0,0,0,0,0,0,0
9599,09,165000,009,5602,1160,1,1,0,0,Derby,28,28,1842405,2,4,99000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,09,169000,007,3280,9999,1,1,2,2,Durham town,38,38,2991812,0,0,0,4,12,477000,0,0,0,13,13,830000,0,0,0,0,0,0,0,0,0
9599,09,173000,003,3280,9999,1,1,12,12,East Granby town,18,18,2290600,0,0,0,0,0,0,0,0,0,18,18,2290600,0,0,0,0,0,0,0,0,0
9599,09,177000,007,3280,9999,1,1,12,12,East Haddam town,47,47,6596630,0,0,0,0,0,0,0,0,0,47,47,6596630,0,0,0,0,0,0,0,0,0
9599,09,181000,007,3280,9999,1,1,12,12,East Hampton town,40,40,2850750,0,0,0,0,0,0,0,0,0,40,40,2850750,0,0,0,0,0,0,0,0,0
9599,09,185000,003,3280,9999,1,1,12,12,East Hartford town,1,1,123374,0,0,0,0,0,0,0,0,0,1,1,123374,0,0,0,0,0,0,0,0,0
9599,09,189000,009,5602,5480,1,1,12,12,East Haven town,184,184,9335543,1,2,187000,0,0,0,0,0,0,184,184,9335543,1,2,187000,0,0,0,0,0,0
9599,09,193000,011,5520,9999,1,1,12,12,East Lyme town,77,77,8274797,0,0,0,0,0,0,0,0,0,77,77,8274797,0,0,0,0,0,0,0,0,0
9599,09,197000,003,3280,9999,1,1,12,12,East Windsor town,51,51,4191649,0,0,0,0,0,0,0,0,0,51,51,4191649,0,0,0,0,0,0,0,0,0
9599,09,201000,015,9999,9999,1,1,12,12,Eastford town,9,9,738000,0,0,0,0,0,0,0,0,0,9,9,738000,0,0,0,0,0,0,0,0,0
9599,09,205000,001,5602,1160,1,1,11,11,Easton town,39,39,8905427,0,0,0,0,0,0,0,0,0,35,35,7922518,0,0,0,0,0,0,0,0,0
9599,09,209000,013,3280,9999,1,1,12,12,Ellington town,47,47,7155000,0,0,0,0,0,0,0,0,0,47,47,7155000,0,0,0,0,0,0,0,0,0
9599,09,213000,003,3280,9999,1,1,12,11,Enfield town,48,48,3430971,0,0,0,0,0,0,0,0,0,48,48,3430971,0,0,0,0,0,0,0,0,0
9599,09,217000,007,9999,9999,1,1,12,12,Essex town,30,30,4044047,0,0,0,0,0,0,0,0,0,30,30,4044047,0,0,0,0,0,0,0,0,0
9599,09,221000,001,5602,1160,1,1,12,12,Fairfield town,159,159,17320354,7,14,364077,0,0,0,0,0,0,159,159,17320354,7,14,364077,0,0,0,0,0,0
9599,09,225000,003,3280,9999,1,1,12,12,Farmington town,87,87,10433700,2,4,313000,0,0,0,0,0,0,87,87,10433700,2,4,313000,0,0,0,0,0,0
9599,09,229000,007,9999,9999,1,1,12,12,Fenwick borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,09,233000,011,5520,9999,1,1,6,6,Franklin town,4,4,348000,0,0,0,0,0,0,0,0,0,4,4,348000,0,0,0,0,0,0,0,0,0
9599,09,237000,003,3280,9999,1,1,12,12,Glastonbury town,148,148,20960198,0,0,0,0,0,0,0,0,0,148,148,20960198,0,0,0,0,0,0,0,0,0
9599,09,241000,005,9999,9999,1,1,12,12,Goshen town,16,16,2055000,0,0,0,0,0,0,0,0,0,16,16,2055000,0,0,0,0,0,0,0,0,0
9599,09,245000,003,3280,9999,1,1,12,12,Granby town,77,77,8326980,0,0,0,0,0,0,0,0,0,77,77,8326980,0,0,0,0,0,0,0,0,0
9599,09,249000,001,5602,8040,1,1,11,11,Greenwich town,75,75,42621510,7,14,1298780,1,3,272000,0,0,0,71,71,40527215,7,14,1298780,1,3,272000,0,0,0
9599,09,253000,011,5520,9999,1,1,12,12,Griswold town #,51,51,2909500,0,0,0,0,0,0,0,0,0,51,51,2909500,0,0,0,0,0,0,0,0,0
9599,09,257000,011,9999,9999,1,1,12,12,Groton,3,3,187500,0,0,0,0,0,0,0,0,0,3,3,187500,0,0,0,0,0,0,0,0,0
9599,09,261000,011,9999,9999,1,1,12,12,Groton Long Point borough,1,1,100000,0,0,0,0,0,0,0,0,0,1,1,100000,0,0,0,0,0,0,0,0,0
9599,09,265000,011,5520,9999,1,1,12,12,Groton town,38,38,3803889,0,0,0,0,0,0,1,40,1900000,38,38,3803889,0,0,0,0,0,0,1,40,1900000
9599,09,269000,009,5602,5480,1,1,12,12,Guilford town,88,88,12822597,4,8,299000,0,0,0,0,0,0,88,88,12822597,4,8,299000,0,0,0,0,0,0
9599,09,273000,007,3280,9999,1,1,12,12,Haddam town,26,26,2990450,0,0,0,0,0,0,0,0,0,26,26,2990450,0,0,0,0,0,0,0,0,0
9599,09,277000,009,5602,5480,1,1,9,9,Hamden town,74,74,4986857,0,0,0,0,0,0,1,15,200000,60,60,4190515,0,0,0,0,0,0,1,15,200000
9599,09,281000,015,9999,9999,1,1,12,12,Hampton town,8,8,746000,0,0,0,0,0,0,0,0,0,8,8,746000,0,0,0,0,0,0,0,0,0
9599,09,285000,003,3280,9999,1,1,12,12,Hartford,3,3,430000,0,0,0,0,0,0,0,0,0,3,3,430000,0,0,0,0,0,0,0,0,0
9599,09,289000,003,9999,9999,1,1,12,12,Hartland town,28,28,2637100,0,0,0,0,0,0,0,0,0,28,28,2637100,0,0,0,0,0,0,0,0,0
9599,09,293000,005,3280,9999,1,1,12,12,Harwinton town,12,12,1829000,0,0,0,0,0,0,0,0,0,12,12,1829000,0,0,0,0,0,0,0,0,0
9599,09,297000,013,3280,9999,1,1,12,12,Hebron town,61,61,6035937,0,0,0,0,0,0,0,0,0,61,61,6035937,0,0,0,0,0,0,0,0,0
9599,09,305000,005,9999,9999,1,1,12,12,Kent town,30,30,3955000,0,0,0,0,0,0,0,0,0,30,30,3955000,0,0,0,0,0,0,0,0,0
9599,09,309000,015,9999,9999,1,1,12,12,Killingly town #,35,35,2037985,0,0,0,0,0,0,0,0,0,35,35,2037985,0,0,0,0,0,0,0,0,0
9599,09,313000,007,5602,5480,1,1,12,12,Killingworth town,61,61,8334000,0,0,0,0,0,0,0,0,0,61,61,8334000,0,0,0,0,0,0,0,0,0
9599,09,317000,011,3280,9999,1,1,12,12,Lebanon town,24,24,1848851,0,0,0,0,0,0,0,0,0,24,24,1848851,0,0,0,0,0,0,0,0,0
9599,09,321000,011,5520,9999,1,1,12,12,Ledyard town,30,30,2556710,0,0,0,0,0,0,0,0,0,30,30,2556710,0,0,0,0,0,0,0,0,0
9599,09,325000,011,5520,9999,1,1,12,12,Lisbon town,22,22,1723898,0,0,0,0,0,0,0,0,0,22,22,1723898,0,0,0,0,0,0,0,0,0
9599,09,333000,005,9999,9999,1,1,12,12,Litchfield town #,24,24,3235000,0,0,0,0,0,0,0,0,0,24,24,3235000,0,0,0,0,0,0,0,0,0
9599,09,337000,011,9999,9999,1,1,12,12,Lyme town,11,11,1853784,0,0,0,0,0,0,0,0,0,11,11,1853784,0,0,0,0,0,0,0,0,0
9599,09,341000,009,5602,5480,1,1,12,12,Madison town,102,102,18810507,0,0,0,0,0,0,0,0,0,102,102,18810507,0,0,0,0,0,0,0,0,0
9599,09,345000,003,3280,9999,1,1,12,12,Manchester town,68,68,6526298,1,2,50000,0,0,0,0,0,0,68,68,6526298,1,2,50000,0,0,0,0,0,0
9599,09,349000,013,3280,9999,1,1,12,12,Mansfield town,50,50,5175106,0,0,0,0,0,0,0,0,0,50,50,5175106,0,0,0,0,0,0,0,0,0
9599,09,353000,003,3280,9999,1,1,12,12,Marlborough town,20,20,2785595,0,0,0,0,0,0,0,0,0,20,20,2785595,0,0,0,0,0,0,0,0,0
9599,09,357000,009,5602,5480,1,1,12,12,Meriden,37,37,2300425,1,2,90560,0,0,0,0,0,0,37,37,2300425,1,2,90560,0,0,0,0,0,0
