Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,Code,Code,Code,  ,Code,Code,Code,City,Code,Code,Code,Months Rep,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
202112,09,337000,011,    ,00000 ,44210 ,2406 ,278,35980, , ,06371      ,1,1,12,Lyme town,3,3,787529,0,0,0,0,0,0,1,11,462540,3,3,787529,0,0,0,0,0,0,1,11,462540
202112,09,345000,003,    ,00000 ,44700 ,58241 ,278,25540, , ,06040      ,1,1,12,Manchester town,28,28,5269475,0,0,0,0,0,0,0,0,0,28,28,5269475,0,0,0,0,0,0,0,0,0
202112,09,349000,013,    ,00000 ,44910 ,26543 ,278,25540, , ,06268      ,1,1,12,Mansfield town,9,9,2989096,0,0,0,0,0,0,0,0,0,9,9,2989096,0,0,0,0,0,0,0,0,0
202112,09,353000,003,    ,00000 ,45820 ,6404 ,278,25540, , ,06447      ,1,1,0,Marlborough town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202112,09,365000,007,    ,00000 ,47080 ,4425 ,278,25540, , ,06455      ,1,1,12,Middlefield town,3,3,667000,0,0,0,0,0,0,0,0,0,3,3,667000,0,0,0,0,0,0,0,0,0
202112,09,369000,007,0520,47290 ,47360 ,47648 ,278,25540,2,1,06457      ,1,1,0,Middletown,22,22,3608679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202112,09,377000,009,    ,00000 ,47535 ,52759 ,408,35300,2,1,06460      ,1,1,0,Milford town,36,36,5961657,0,0,0,0,0,0,19,163,10459890,0,0,0,0,0,0,0,0,0,0,0,0
202112,09,381000,001,    ,00000 ,48620 ,19479 ,408,14860, , ,06468      ,1,1,11,Monroe town,9,9,3379201,1,2,385000,0,0,0,0,0,0,8,8,3047488,1,2,385000,0,0,0,0,0,0
202112,09,397000,003,0580,50370 ,50440 ,73206 ,278,25540,2, ,06051      ,1,1,12,New Britain,9,9,1199080,0,0,0,0,0,0,0,0,0,9,9,1199080,0,0,0,0,0,0,0,0,0
202112,09,401000,001,    ,00000 ,50580 ,19738 ,408,14860, , ,06840      ,1,1,12,New Canaan town,26,26,33012335,0,0,0,0,0,0,0,0,0,26,26,33012335,0,0,0,0,0,0,0,0,0
202112,09,405000,001,    ,00000 ,50860 ,13881 ,408,14860, , ,06812      ,1,1,11,New Fairfield town,6,6,2740584,0,0,0,0,0,0,0,0,0,5,5,2304000,0,0,0,0,0,0,0,0,0
202112,09,413000,009,0600,52000 ,52070 ,129779 ,408,35300,2,1,06510      ,1,1,12,New Haven,13,13,1357000,4,8,1300000,0,0,0,2,278,23402250,13,13,1357000,4,8,1300000,0,0,0,2,278,23402250
202112,09,417000,011,0620,52280 ,52350 ,27620 ,278,35980,2,1,06320      ,1,1,0,New London,43,43,7306696,1,2,194000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202112,09,425000,003,    ,00000 ,52140 ,30562 ,278,25540, , ,06111      ,1,1,12,Newington town,4,4,876280,0,0,0,0,0,0,0,0,0,4,4,876280,0,0,0,0,0,0,0,0,0
202112,09,433000,001,    ,00000 ,52980 ,25619 ,408,14860,2, ,06470      ,1,1,12,Newtown town,54,54,14234681,0,0,0,1,4,315000,0,0,0,54,54,14234681,0,0,0,1,4,315000,0,0,0
202112,09,457000,001,0720,55990 ,56060 ,85603 ,408,14860,2,1,068565125  ,1,1,1,Norwalk,25,25,20612705,0,0,0,0,0,0,12,124,34246521,5,5,3560000,0,0,0,0,0,0,0,0,0
202112,09,461000,011,0730,56200 ,56270 ,40493 ,278,35980,2,1,06360      ,1,1,12,Norwich,2,2,525019,1,2,259537,0,0,0,0,0,0,2,2,525019,1,2,259537,0,0,0,0,0,0
202112,09,473000,007,    ,00000 ,57320 ,10199 ,278,25540, , ,06475      ,1,1,12,Old Saybrook town,13,13,4211800,0,0,0,0,0,0,0,0,0,13,13,4211800,0,0,0,0,0,0,0,0,0
202112,09,481000,009,    ,00000 ,58300 ,12683 ,408,35300, , ,06478      ,1,1,11,Oxford town,42,42,5487167,0,0,0,0,0,0,0,0,0,37,37,4900500,0,0,0,0,0,0,0,0,0
202112,09,489000,003,    ,00000 ,60120 ,17716 ,278,25540, , ,06062      ,1,1,0,Plainville town,15,15,2848518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202112,09,501000,007,    ,00000 ,61800 ,9508 ,278,25540, , ,06480      ,1,1,12,Portland town,3,3,875000,0,0,0,0,0,0,0,0,0,3,3,875000,0,0,0,0,0,0,0,0,0
202112,09,505000,011,    ,00000 ,62150 ,4726 ,278,35980, , ,06360      ,1,1,12,Preston town,12,12,4842520,0,0,0,0,0,0,0,0,0,12,12,4842520,0,0,0,0,0,0,0,0,0
202112,09,509000,009,    ,00000 ,62290 ,9405 ,408,35300, , ,06712      ,1,1,11,Prospect town,10,10,2827241,0,0,0,0,0,0,0,0,0,9,9,2664019,0,0,0,0,0,0,0,0,0
202112,09,517000,001,    ,00000 ,63480 ,9158 ,408,14860, , ,06875      ,1,1,12,Redding town,7,7,4068076,0,0,0,0,0,0,0,0,0,7,7,4068076,0,0,0,0,0,0,0,0,0
202112,09,521000,001,    ,00000 ,63970 ,24638 ,408,14860, , ,06877      ,1,1,12,Ridgefield town,16,16,12957408,0,0,0,0,0,0,0,0,0,16,16,12957408,0,0,0,0,0,0,0,0,0
