Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,Code,Code,Code,  ,Code,Code,Code,City,Code,Code,Code,Months Rep,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
202306,09,001000,110,    ,00000 ,01080 ,3228 ,278,25540, , ,06232      ,1,1,0,Andover town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202306,09,005000,140,0010,01150 ,01220 ,18525 ,408,35300,2, ,064011855  ,1,1,0,Ansonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202306,09,009000,150,    ,00000 ,01430 ,4246 ,148,49340, , ,06278      ,1,1,6,Ashford town,1,1,450000,0,0,0,0,0,0,0,0,0,1,1,450000,0,0,0,0,0,0,0,0,0
202306,09,013000,110,    ,00000 ,02060 ,18220 ,278,25540, , ,06001      ,1,1,0,Avon town,8,8,2333744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202306,09,021000,160,    ,00000 ,02760 ,3587 ,408,45860, , ,060633340  ,1,1,0,Barkhamsted town,3,3,1115967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202306,09,025000,140,    ,00000 ,03250 ,6230 ,408,35300, , ,06403      ,1,1,4,Beacon Falls town,11,11,2053294,0,0,0,0,0,0,0,0,0,7,7,1050000,0,0,0,0,0,0,0,0,0
202306,09,029000,110,    ,00000 ,04300 ,20390 ,278,25540, , ,06037      ,1,1,4,Berlin town,3,3,899776,0,0,0,0,0,0,2,13,688390,1,1,347180,0,0,0,0,0,0,0,0,0
202306,09,033000,170,    ,00000 ,04580 ,5513 ,408,35300, , ,06524      ,1,1,6,Bethany town,3,3,849920,0,0,0,0,0,0,0,0,0,3,3,849920,0,0,0,0,0,0,0,0,0
202306,09,037000,190,    ,00000 ,04720 ,19941 ,408,14860, , ,06801      ,1,1,3,Bethel town,6,6,1956315,0,0,0,0,0,0,7,127,8280800,0,0,0,0,0,0,0,0,0,7,127,8280800
202306,09,041000,140,    ,00000 ,04930 ,3385 ,408,45860, , ,067510053  ,1,1,0,Bethlehem town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202306,09,045000,110,    ,00000 ,05910 ,21182 ,278,25540, , ,060022460  ,1,1,6,Bloomfield town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202306,09,049000,110,    ,00000 ,06260 ,4855 ,278,25540, , ,06043      ,1,1,0,Bolton town,1,1,265000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202306,09,053000,180,    ,00000 ,06820 ,2712 ,278,35980, , ,06334      ,1,1,0,Bozrah town,1,1,408333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
