Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,Code,Code,Code,  ,Code,Code,Code,City,Code,Code,Code,Months Rep,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
202505,09,001000,110,    ,00000 ,01080 ,3228 ,405,25540, , ,06232      ,1,1,0,Andover town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202505,09,005000,140,0010,01150 ,01220 ,18525 ,405,47930,2, ,064011855  ,1,1,0,Ansonia,5,5,817000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202505,09,009000,150,    ,00000 ,01430 ,4246 ,405,39480, , ,06278      ,1,1,0,Ashford town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202505,09,013000,110,    ,00000 ,02060 ,18220 ,405,25540, , ,06001      ,1,1,1,Avon town,5,5,1652051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202505,09,021000,160,    ,00000 ,02760 ,3587 ,405,45860, , ,060633340  ,1,1,0,Barkhamsted town,2,2,726728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202505,09,025000,140,    ,00000 ,03250 ,6230 ,405,47930, , ,06403      ,1,1,5,Beacon Falls town,1,1,314000,0,0,0,0,0,0,0,0,0,1,1,314000,0,0,0,0,0,0,0,0,0
202505,09,029000,110,    ,00000 ,04300 ,20390 ,405,25540, , ,06037      ,1,1,3,Berlin town,4,4,1205450,1,2,313000,1,3,593295,2,10,2504832,1,1,335400,0,0,0,1,3,593295,2,10,2504832
202505,09,033000,170,    ,00000 ,04580 ,5513 ,405,35300, , ,06524      ,1,1,5,Bethany town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202505,09,037000,190,    ,00000 ,04720 ,19941 ,408,14860, , ,06801      ,1,1,4,Bethel town,8,8,2772820,1,2,350000,1,3,587367,3,41,4992854,7,7,2392222,0,0,0,0,0,0,2,36,4263997
202505,09,041000,140,    ,00000 ,04930 ,3385 ,405,47930, , ,067510053  ,1,1,0,Bethlehem town,1,1,461667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202505,09,045000,110,    ,00000 ,05910 ,21182 ,405,25540, , ,060022460  ,1,1,5,Bloomfield town,0,0,0,0,0,0,0,0,0,1,24,6219000,0,0,0,0,0,0,0,0,0,1,24,6219000
202505,09,049000,110,    ,00000 ,06260 ,4855 ,405,25540, , ,06043      ,1,1,0,Bolton town,1,1,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202505,09,053000,180,    ,00000 ,06820 ,2712 ,405,35980, , ,06334      ,1,1,0,Bozrah town,1,1,408333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
