Survey,State,6-Digit,County,MSA/,PMSA,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,CMSA,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

8099,09,000500,013,,,,,12,12,ANDOVER TOWN . . . . . . . . . . .,14,14,521200,0,0,0,6,24,730000,0,0,0,14,14,521200,0,0,0,6,24,730000,0,0,0
8099,09,001000,009,,,,,7,7,ANSONIA TOWN . . . . . . . . . . .,23,23,606809,4,8,84314,0,0,0,0,0,0,5,5,158000,3,6,66000,0,0,0,0,0,0
8099,09,001500,003,,,,,12,12,AVON TOWN. . . . . . . . . . . . .,88,88,6730650,0,0,0,0,0,0,0,0,0,88,88,6730650,0,0,0,0,0,0,0,0,0
8099,09,002300,005,,,,,12,12,BARKHAMSTED TOWN . . . . . . . . .,11,11,399800,0,0,0,0,0,0,0,0,0,11,11,399800,0,0,0,0,0,0,0,0,0
8099,09,002500,009,,,,,12,12,BEACON FALLS TOWN. . . . . . . . .,7,7,293864,0,0,0,2,8,355000,0,0,0,7,7,293864,0,0,0,2,8,355000,0,0,0
8099,09,003000,003,,,,,12,12,BERLIN TOWN. . . . . . . . . . . .,58,58,1582370,0,0,0,0,0,0,0,0,0,58,58,1582370,0,0,0,0,0,0,0,0,0
8099,09,003300,009,,,,,7,7,BETHANY TOWN . . . . . . . . . . .,14,14,958529,0,0,0,0,0,0,0,0,0,6,6,356000,0,0,0,0,0,0,0,0,0
8099,09,003500,001,,,,,12,12,BETHEL TOWN. . . . . . . . . . . .,47,47,2118950,8,16,435240,1,3,85200,0,0,0,47,47,2118950,8,16,435240,1,3,85200,0,0,0
8099,09,004000,005,,,,,12,12,BETHLEHEM TOWN . . . . . . . . . .,12,12,624000,1,2,50000,0,0,0,0,0,0,12,12,624000,1,2,50000,0,0,0,0,0,0
8099,09,004500,003,,,,,12,12,BLOOMFIELD TOWN. . . . . . . . . .,42,42,2391800,0,0,0,0,0,0,0,0,0,42,42,2391800,0,0,0,0,0,0,0,0,0
8099,09,005000,013,,,,,12,12,BOLTON TOWN. . . . . . . . . . . .,21,21,932060,0,0,0,0,0,0,0,0,0,21,21,932060,0,0,0,0,0,0,0,0,0
8099,09,005500,011,,,,,12,12,BOZRAH TOWN. . . . . . . . . . . .,5,5,132239,0,0,0,0,0,0,0,0,0,5,5,132239,0,0,0,0,0,0,0,0,0
8099,09,006000,009,,,,,12,12,BRANFORD TOWN #. . . . . . . . . .,39,39,1561810,1,2,45000,3,10,203800,7,54,1239000,39,39,1561810,1,2,45000,3,10,203800,7,54,1239000
8099,09,006500,001,,,,,12,12,BRIDGEPORT . . . . . . . . . . . .,43,43,1502780,15,30,333500,3,9,78500,7,233,2513468,43,43,1502780,15,30,333500,3,9,78500,7,233,2513468
8099,09,006700,005,,,,,12,12,BRIDGEWATER TOWN . . . . . . . . .,3,3,134000,0,0,0,0,0,0,0,0,0,3,3,134000,0,0,0,0,0,0,0,0,0
8099,09,007000,003,,,,,12,12,BRISTOL. . . . . . . . . . . . . .,163,163,8472700,23,46,1326000,3,9,280000,1,5,162000,163,163,8472700,23,46,1326000,3,9,280000,1,5,162000
8099,09,007500,001,,,,,12,12,BROOKFIELD TOWN. . . . . . . . . .,56,56,2817980,0,0,0,0,0,0,2,12,584000,56,56,2817980,0,0,0,0,0,0,2,12,584000
8099,09,008000,015,,,,,11,11,BROOKLYN TOWN. . . . . . . . . . .,18,18,630780,0,0,0,0,0,0,6,60,1200000,17,17,574000,0,0,0,0,0,0,6,60,1200000
8099,09,008500,003,,,,,12,12,BURLINGTON TOWN. . . . . . . . . .,57,57,3761585,0,0,0,0,0,0,0,0,0,57,57,3761585,0,0,0,0,0,0,0,0,0
8099,09,008750,005,,,,,0,0,CANAAN TOWN. . . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8099,09,008800,015,,,,,12,12,CANTERBURY TOWN. . . . . . . . . .,14,14,419250,0,0,0,0,0,0,0,0,0,14,14,419250,0,0,0,0,0,0,0,0,0
8099,09,009000,003,,,,,12,12,CANTON TOWN. . . . . . . . . . . .,29,29,1703000,0,0,0,0,0,0,0,0,0,29,29,1703000,0,0,0,0,0,0,0,0,0
8099,09,009300,015,,,,,12,12,CHAPLIN TOWN . . . . . . . . . . .,4,4,126000,1,2,50000,0,0,0,0,0,0,4,4,126000,1,2,50000,0,0,0,0,0,0
8099,09,009500,009,,,,,12,12,CHESHIRE TOWN. . . . . . . . . . .,73,73,3563360,0,0,0,0,0,0,0,0,0,73,73,3563360,0,0,0,0,0,0,0,0,0
8099,09,009700,007,,,,,12,12,CHESTER TOWN . . . . . . . . . . .,13,13,569250,0,0,0,0,0,0,0,0,0,13,13,569250,0,0,0,0,0,0,0,0,0
8099,09,010000,007,,,,,12,12,CLINTON TOWN . . . . . . . . . . .,38,38,1542687,3,6,147000,0,0,0,0,0,0,38,38,1542687,3,6,147000,0,0,0,0,0,0
8099,09,011000,011,,,,,12,12,COLCHESTER TOWN #. . . . . . . . .,31,31,1276050,3,6,209300,0,0,0,0,0,0,31,31,1276050,3,6,209300,0,0,0,0,0,0
8099,09,011250,005,,,,,12,12,COLEBROOK TOWN . . . . . . . . . .,1,1,60000,0,0,0,0,0,0,0,0,0,1,1,60000,0,0,0,0,0,0,0,0,0
8099,09,011500,013,,,,,12,12,COLUMBIA TOWN. . . . . . . . . . .,24,24,1198000,0,0,0,0,0,0,0,0,0,24,24,1198000,0,0,0,0,0,0,0,0,0
8099,09,011700,005,,,,,12,12,CORNWALL TOWN. . . . . . . . . . .,10,10,426972,0,0,0,0,0,0,0,0,0,10,10,426972,0,0,0,0,0,0,0,0,0
8099,09,012000,013,,,,,12,12,COVENTRY TOWN. . . . . . . . . . .,32,32,1059150,0,0,0,0,0,0,0,0,0,32,32,1059150,0,0,0,0,0,0,0,0,0
8099,09,012500,007,,,,,12,12,CROMWELL TOWN. . . . . . . . . . .,22,22,1157920,0,0,0,0,0,0,1,49,1100000,22,22,1157920,0,0,0,0,0,0,1,49,1100000
8099,09,013000,001,,,,,12,12,DANBURY. . . . . . . . . . . . . .,116,116,4325950,5,10,232500,8,24,563000,22,157,4567000,116,116,4325950,5,10,232500,8,24,563000,22,157,4567000
8099,09,014500,001,,,,,12,12,DARIEN TOWN. . . . . . . . . . . .,18,18,2424000,0,0,0,0,0,0,0,0,0,18,18,2424000,0,0,0,0,0,0,0,0,0
8099,09,015000,007,,,,,12,12,DEEP RIVER TOWN. . . . . . . . . .,14,14,650010,0,0,0,0,0,0,0,0,0,14,14,650010,0,0,0,0,0,0,0,0,0
8099,09,015500,009,,,,,12,12,DERBY. . . . . . . . . . . . . . .,0,0,0,1,2,63000,1,4,70000,2,16,234000,0,0,0,1,2,63000,1,4,70000,2,16,234000
8099,09,016000,007,,,,,12,12,DURHAM TOWN. . . . . . . . . . . .,21,21,726000,0,0,0,0,0,0,0,0,0,21,21,726000,0,0,0,0,0,0,0,0,0
8099,09,016300,015,,,,,0,0,EASTFORD TOWN. . . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8099,09,016500,003,,,,,12,12,EAST GRANBY TOWN . . . . . . . . .,9,9,407800,0,0,0,0,0,0,0,0,0,9,9,407800,0,0,0,0,0,0,0,0,0
8099,09,017000,007,,,,,12,12,EAST HADDAM TOWN . . . . . . . . .,38,38,1708856,0,0,0,0,0,0,0,0,0,38,38,1708856,0,0,0,0,0,0,0,0,0
8099,09,017500,007,,,,,12,12,EAST HAMPTON TOWN. . . . . . . . .,34,34,1543621,0,0,0,0,0,0,0,0,0,34,34,1543621,0,0,0,0,0,0,0,0,0
8099,09,018000,003,,,,,12,12,EAST HARTFORD TOWN . . . . . . . .,14,14,557000,1,2,42000,0,0,0,0,0,0,14,14,557000,1,2,42000,0,0,0,0,0,0
8099,09,018500,009,,,,,12,12,EAST HAVEN TOWN. . . . . . . . . .,14,14,411500,0,0,0,0,0,0,1,11,293865,14,14,411500,0,0,0,0,0,0,1,11,293865
8099,09,019000,011,,,,,12,12,EAST LYME TOWN . . . . . . . . . .,49,49,2137166,0,0,0,0,0,0,0,0,0,49,49,2137166,0,0,0,0,0,0,0,0,0
8099,09,019500,001,,,,,12,12,EASTON TOWN. . . . . . . . . . . .,20,20,2691200,0,0,0,0,0,0,0,0,0,20,20,2691200,0,0,0,0,0,0,0,0,0
8099,09,020000,003,,,,,12,12,EAST WINDSOR TOWN. . . . . . . . .,10,10,690228,0,0,0,0,0,0,0,0,0,10,10,690228,0,0,0,0,0,0,0,0,0
8099,09,020500,013,,,,,12,12,ELLINGTON TOWN . . . . . . . . . .,19,19,1031065,0,0,0,0,0,0,0,0,0,19,19,1031065,0,0,0,0,0,0,0,0,0
8099,09,021000,003,,,,,12,12,ENFIELD TOWN . . . . . . . . . . .,31,31,1174000,0,0,0,0,0,0,0,0,0,31,31,1174000,0,0,0,0,0,0,0,0,0
8099,09,021500,007,,,,,12,12,ESSEX TOWN . . . . . . . . . . . .,19,19,1121525,0,0,0,0,0,0,0,0,0,19,19,1121525,0,0,0,0,0,0,0,0,0
8099,09,022000,001,,,,,12,12,FAIRFIELD TOWN . . . . . . . . . .,77,77,5033406,3,6,155000,0,0,0,0,0,0,77,77,5033406,3,6,155000,0,0,0,0,0,0
8099,09,022500,003,,,,,12,12,FARMINGTON TOWN. . . . . . . . . .,81,81,3988346,3,6,190364,4,13,400388,3,36,1059000,81,81,3988346,3,6,190364,4,13,400388,3,36,1059000
8099,09,022700,007,,,,,12,12,FENWICK BOROUGH. . . . . . . . . .,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8099,09,022900,011,,,,,12,12,FRANKLIN TOWN. . . . . . . . . . .,11,11,551975,0,0,0,0,0,0,0,0,0,11,11,551975,0,0,0,0,0,0,0,0,0
8099,09,023000,003,,,,,12,12,GLASTONBURY TOWN . . . . . . . . .,94,94,5323094,6,12,344000,0,0,0,0,0,0,94,94,5323094,6,12,344000,0,0,0,0,0,0
8099,09,023300,005,,,,,12,12,GOSHEN TOWN. . . . . . . . . . . .,26,26,1699471,0,0,0,0,0,0,0,0,0,26,26,1699471,0,0,0,0,0,0,0,0,0
8099,09,023500,003,,,,,12,12,GRANBY TOWN. . . . . . . . . . . .,40,40,1843388,0,0,0,0,0,0,0,0,0,40,40,1843388,0,0,0,0,0,0,0,0,0
8099,09,024000,001,,,,,12,12,GREENWICH TOWN . . . . . . . . . .,159,159,17091827,7,14,568800,0,0,0,3,17,1490000,159,159,17091827,7,14,568800,0,0,0,3,17,1490000
8099,09,024500,011,,,,,12,12,GROTON . . . . . . . . . . . . . .,4,4,164200,1,2,30000,0,0,0,0,0,0,4,4,164200,1,2,30000,0,0,0,0,0,0
8099,09,025000,011,,,,,12,12,GROTON TOWN. . . . . . . . . . . .,51,51,1753166,1,2,40000,0,0,0,0,0,0,51,51,1753166,1,2,40000,0,0,0,0,0,0
8099,09,025500,009,,,,,12,12,GUILFORD TOWN. . . . . . . . . . .,118,118,6292700,1,2,40000,0,0,0,0,0,0,118,118,6292700,1,2,40000,0,0,0,0,0,0
8099,09,025700,007,,,,,12,12,HADDAM TOWN. . . . . . . . . . . .,23,23,783763,0,0,0,0,0,0,0,0,0,23,23,783763,0,0,0,0,0,0,0,0,0
8099,09,026000,009,,,,,12,12,HAMDEN TOWN. . . . . . . . . . . .,62,62,1843700,1,2,45000,0,0,0,5,62,1330000,62,62,1843700,1,2,45000,0,0,0,5,62,1330000
8099,09,026250,015,,,,,12,12,HAMPTON TOWN . . . . . . . . . . .,13,13,353736,0,0,0,0,0,0,0,0,0,13,13,353736,0,0,0,0,0,0,0,0,0
8099,09,026500,003,,,,,12,12,HARTFORD . . . . . . . . . . . . .,7,7,179000,1,2,41798,0,0,0,4,24,223000,7,7,179000,1,2,41798,0,0,0,4,24,223000
8099,09,026600,003,,,,,0,0,HARTLAND TOWN. . . . . . . . . . .,10,10,402072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8099,09,026700,005,,,,,12,12,HARWINTON TOWN . . . . . . . . . .,21,21,1157000,0,0,0,0,0,0,0,0,0,21,21,1157000,0,0,0,0,0,0,0,0,0
8099,09,026900,013,,,,,5,5,HEBRON TOWN. . . . . . . . . . . .,45,45,1992062,0,0,0,0,0,0,0,0,0,31,31,1371480,0,0,0,0,0,0,0,0,0
8099,09,027000,011,,,,,12,12,JEWETT CITY BOROUGH #. . . . . . .,27,27,1010400,0,0,0,0,0,0,0,0,0,27,27,1010400,0,0,0,0,0,0,0,0,0
8099,09,027200,005,,,,,11,11,KENT TOWN. . . . . . . . . . . . .,16,16,864800,0,0,0,0,0,0,0,0,0,15,15,820600,0,0,0,0,0,0,0,0,0
8099,09,027300,015,,,,,12,12,KILLINGLY TOWN # . . . . . . . . .,40,40,1462981,1,2,46800,0,0,0,0,0,0,40,40,1462981,1,2,46800,0,0,0,0,0,0
8099,09,027500,007,,,,,2,2,KILLINGWORTH TOWN. . . . . . . . .,26,26,1346364,0,0,0,0,0,0,0,0,0,2,2,85000,0,0,0,0,0,0,0,0,0
8099,09,027600,011,,,,,12,12,LEBANON TOWN . . . . . . . . . . .,31,31,1272400,0,0,0,0,0,0,0,0,0,31,31,1272400,0,0,0,0,0,0,0,0,0
8099,09,027700,011,,,,,12,12,LEDYARD TOWN . . . . . . . . . . .,58,58,2418748,0,0,0,0,0,0,0,0,0,58,58,2418748,0,0,0,0,0,0,0,0,0
8099,09,027800,011,,,,,12,12,LISBON TOWN. . . . . . . . . . . .,13,13,446000,0,0,0,0,0,0,0,0,0,13,13,446000,0,0,0,0,0,0,0,0,0
8099,09,027825,005,,,,,12,12,LITCHFIELD TOWN. . . . . . . . . .,30,30,1476710,0,0,0,0,0,0,6,48,520000,30,30,1476710,0,0,0,0,0,0,6,48,520000
