Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,Code,Code,Code,  ,Code,Code,Code,City,Code,Code,Code,Months Rep,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
2024,09,001000,110,    ,00000 ,01080 ,3228 ,405,25540, , ,06232      ,1,1,12,Andover town,1,1,506000,0,0,0,0,0,0,0,0,0,1,1,506000,0,0,0,0,0,0,0,0,0
2024,09,005000,140,0010,01150 ,01220 ,18525 ,405,47930,2, ,064011855  ,1,1,12,Ansonia,8,8,1468000,0,0,0,0,0,0,0,0,0,8,8,1468000,0,0,0,0,0,0,0,0,0
2024,09,009000,150,    ,00000 ,01430 ,4246 ,405,39480, , ,06278      ,1,1,6,Ashford town,1,1,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,09,013000,110,    ,00000 ,02060 ,18220 ,405,25540, , ,06001      ,1,1,12,Avon town,10,10,3879310,0,0,0,0,0,0,0,0,0,10,10,3879310,0,0,0,0,0,0,0,0,0
2024,09,021000,160,    ,00000 ,02760 ,3587 ,405,45860, , ,060633340  ,1,1,12,Barkhamsted town,7,7,2747000,0,0,0,0,0,0,0,0,0,7,7,2747000,0,0,0,0,0,0,0,0,0
2024,09,025000,140,    ,00000 ,03250 ,6230 ,405,47930, , ,06403      ,1,1,12,Beacon Falls town,3,3,810000,0,0,0,1,3,380000,0,0,0,3,3,810000,0,0,0,1,3,380000,0,0,0
2024,09,029000,110,    ,00000 ,04300 ,20390 ,405,25540, , ,06037      ,1,1,12,Berlin town,16,16,4640264,6,12,1878000,3,9,1520310,0,0,0,16,16,4640264,6,12,1878000,3,9,1520310,0,0,0
2024,09,033000,170,    ,00000 ,04580 ,5513 ,405,35300, , ,06524      ,1,1,12,Bethany town,1,1,220000,0,0,0,0,0,0,0,0,0,1,1,220000,0,0,0,0,0,0,0,0,0
2024,09,037000,190,    ,00000 ,04720 ,19941 ,408,14860, , ,06801      ,1,1,12,Bethel town,17,17,6470172,1,2,350000,4,12,2349468,1,35,5102000,17,17,6470172,1,2,350000,4,12,2349468,1,35,5102000
2024,09,041000,140,    ,00000 ,04930 ,3385 ,405,47930, , ,067510053  ,1,1,12,Bethlehem town,3,3,1385000,0,0,0,0,0,0,0,0,0,3,3,1385000,0,0,0,0,0,0,0,0,0
2024,09,045000,110,    ,00000 ,05910 ,21182 ,405,25540, , ,060022460  ,1,1,12,Bloomfield town,1,1,500000,7,14,2801050,7,25,4695652,3,18,3880984,1,1,500000,7,14,2801050,7,25,4695652,3,18,3880984
2024,09,049000,110,    ,00000 ,06260 ,4855 ,405,25540, , ,06043      ,1,1,12,Bolton town,1,1,450000,0,0,0,0,0,0,0,0,0,1,1,450000,0,0,0,0,0,0,0,0,0
