Survey,State,6-Digit,County,MSA/,PMSA,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,CMSA,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9599,01,001000,067,9999,9999,3,6,12,12,Abbeville,2,2,162000,0,0,0,0,0,0,0,0,0,2,2,162000,0,0,0,0,0,0,0,0,0
9599,01,002000,073,1000,9999,3,6,12,12,Adamsville,12,12,1488425,0,0,0,0,0,0,0,0,0,12,12,1488425,0,0,0,0,0,0,0,0,0
9599,01,005000,117,1000,9999,3,6,12,12,Alabaster,596,596,47851474,0,0,0,0,0,0,0,0,0,596,596,47851474,0,0,0,0,0,0,0,0,0
9599,01,006000,095,9999,9999,3,6,11,11,Albertville,59,59,5935449,1,2,80000,2,8,400000,0,0,0,54,54,5400000,1,2,80000,2,8,400000,0,0,0
9599,01,007000,123,9999,9999,3,6,12,12,Alexander City,70,70,4065000,2,4,132000,0,0,0,0,0,0,70,70,4065000,2,4,132000,0,0,0,0,0,0
9599,01,008000,107,9999,9999,3,6,12,12,Aliceville,18,18,286920,14,28,785000,0,0,0,0,0,0,18,18,286920,14,28,785000,0,0,0,0,0,0
9599,01,012000,039,9999,9999,3,6,12,12,Andalusia,5,5,549000,2,4,144000,0,0,0,0,0,0,5,5,549000,2,4,144000,0,0,0,0,0,0
9599,01,014000,015,0450,9999,3,6,0,0,Anniston,59,59,3155451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,01,016000,095,9999,9999,3,6,12,12,Arab,42,42,2341310,0,0,0,0,0,0,1,16,313600,42,42,2341310,0,0,0,0,0,0,1,16,313600
9599,01,017000,083,3440,9999,3,6,0,0,Ardmore town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,01,020000,045,2180,9999,3,6,12,12,Ariton town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,01,022000,069,2180,9999,3,6,12,12,Ashford,7,7,676000,0,0,0,0,0,0,0,0,0,7,7,676000,0,0,0,0,0,0,0,0,0
9599,01,023000,027,9999,9999,3,6,12,12,Ashland,5,5,460000,0,0,0,0,0,0,0,0,0,5,5,460000,0,0,0,0,0,0,0,0,0
9599,01,024000,115,1000,9999,3,6,0,0,Ashville town,6,6,393500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,01,025000,083,3440,9999,3,6,12,12,Athens,94,94,10333616,0,0,0,0,0,0,0,0,0,94,94,10333616,0,0,0,0,0,0,0,0,0
9599,01,026000,053,9999,9999,3,6,0,0,Atmore,10,10,609540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,01,027000,055,2880,9999,3,6,12,12,Attalla,19,19,821000,0,0,0,0,0,0,0,0,0,19,19,821000,0,0,0,0,0,0,0,0,0
9599,01,028000,081,9999,9999,3,6,12,12,Auburn,193,193,24187026,17,34,1693481,0,0,0,1,9,600000,193,193,24187026,17,34,1693481,0,0,0,1,9,600000
9599,01,031000,069,2180,9999,3,6,12,12,Avon town,1,1,80000,0,0,0,0,0,0,0,0,0,1,1,80000,0,0,0,0,0,0,0,0,0
9599,01,034000,003,5160,9999,3,6,11,11,Baldwin County Unincorporated Area #,882,882,101298931,7,14,895010,4,16,936200,1,9,573720,812,812,96307936,7,14,895010,4,16,936200,1,9,573720
9599,01,037000,003,5160,9999,3,6,0,0,Bay Minette,23,23,1671527,0,0,0,1,4,160480,1,45,1715799,0,0,0,0,0,0,0,0,0,0,0,0
9599,01,038000,097,5160,9999,3,6,0,0,Bayou La Batre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,01,043000,085,9999,9999,3,6,0,0,Benton town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,01,045000,073,1000,9999,3,6,0,0,Bessemer,16,16,868875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,01,048000,073,1000,9999,3,6,12,12,Birmingham,128,128,10605043,0,0,0,0,0,0,1,16,582000,128,128,10605043,0,0,0,0,0,0,1,16,582000
9599,01,052000,009,1000,9999,3,6,12,12,Blountsville town,4,4,195000,0,0,0,0,0,0,0,0,0,4,4,195000,0,0,0,0,0,0,0,0,0
9599,01,056000,095,9999,9999,3,6,12,12,Boaz,28,28,2147500,0,0,0,0,0,0,0,0,0,28,28,2147500,0,0,0,0,0,0,0,0,0
9599,01,059000,115,1000,9999,3,6,12,12,Branchville town #,6,6,577098,0,0,0,0,0,0,0,0,0,6,6,577098,0,0,0,0,0,0,0,0,0
9599,01,060000,041,9999,9999,3,6,0,0,Brantley town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,01,062000,053,9999,9999,3,6,12,12,Brewton,13,13,1095012,0,0,0,0,0,0,2,96,3548000,13,13,1095012,0,0,0,0,0,0,2,96,3548000
9599,01,063000,071,9999,9999,3,6,0,0,Bridgeport,5,5,253333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,01,064000,073,1000,9999,3,6,0,0,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,01,066000,073,1000,9999,3,6,12,12,Brookside town,2,2,145000,0,0,0,0,0,0,0,0,0,2,2,145000,0,0,0,0,0,0,0,0,0
9599,01,068000,109,9999,9999,3,6,12,12,Brundidge,2,2,134000,0,0,0,0,0,0,0,0,0,2,2,134000,0,0,0,0,0,0,0,0,0
9599,01,070000,023,9999,9999,3,6,12,12,Butler,4,4,322608,0,0,0,0,0,0,0,0,0,4,4,322608,0,0,0,0,0,0,0,0,0
9599,01,072000,117,1000,9999,3,6,12,12,Calera,16,16,1316150,0,0,0,0,0,0,0,0,0,16,16,1316150,0,0,0,0,0,0,0,0,0
9599,01,075000,123,9999,9999,3,6,12,12,Camp Hill town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,01,077000,073,1000,9999,3,6,12,12,Cardiff town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,01,081000,019,9999,9999,3,6,12,12,Cedar Bluff town,7,7,347500,0,0,0,0,0,0,0,0,0,7,7,347500,0,0,0,0,0,0,0,0,0
9599,01,082000,019,9999,9999,3,6,12,12,Centre,10,10,967348,3,6,234000,0,0,0,0,0,0,10,10,967348,3,6,234000,0,0,0,0,0,0
9599,01,083000,007,9999,9999,3,6,12,12,Centreville,10,10,881500,0,0,0,0,0,0,1,24,936000,10,10,881500,0,0,0,0,0,0,1,24,936000
9599,01,085000,129,9999,9999,3,6,12,12,Chatom town,2,2,144289,0,0,0,0,0,0,0,0,0,2,2,144289,0,0,0,0,0,0,0,0,0
9599,01,087000,033,2650,9999,3,6,0,0,Cherokee town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,01,088000,097,5160,9999,3,6,12,12,Chickasaw,1,1,29000,0,0,0,0,0,0,0,0,0,1,1,29000,0,0,0,0,0,0,0,0,0
9599,01,089000,121,9999,9999,3,6,12,12,Childersburg,10,10,835000,0,0,0,0,0,0,0,0,0,10,10,835000,0,0,0,0,0,0,0,0,0
9599,01,092000,097,5160,9999,3,6,12,12,Citronelle,14,14,865000,2,4,83000,0,0,0,0,0,0,14,14,865000,2,4,83000,0,0,0,0,0,0
9599,01,093000,021,9999,9999,3,6,12,12,Clanton,29,29,1685000,0,0,0,0,0,0,0,0,0,29,29,1685000,0,0,0,0,0,0,0,0,0
9599,01,097000,005,9999,9999,3,6,12,12,Clayton town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,01,106000,049,9999,9999,3,6,12,12,Collinsville town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,01,112000,051,5240,9999,3,6,0,0,Coosada town (N),16,16,1219000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,01,113000,127,9999,9999,3,6,0,0,Cordova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,01,114000,069,2180,9999,3,6,12,12,Cottonwood town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,01,116000,073,1000,9999,3,6,12,12,County Line town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,01,121000,097,5160,9999,3,6,12,12,Creola,16,16,1040000,0,0,0,0,0,0,0,0,0,16,16,1040000,0,0,0,0,0,0,0,0,0
9599,01,122000,049,9999,9999,3,6,12,12,Crossville town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,01,124000,043,9999,9999,3,6,12,12,Cullman,62,62,5441370,3,6,155000,2,6,138800,1,40,1580000,62,62,5441370,3,6,155000,2,6,138800,1,40,1580000
9599,01,126000,123,9999,9999,3,6,12,12,Dadeville,8,8,530500,1,2,110000,0,0,0,0,0,0,8,8,530500,1,2,110000,0,0,0,0,0,0
9599,01,127000,045,2180,9999,3,6,12,12,Dale County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,01,128000,045,2180,9999,3,6,12,12,Daleville,4,4,380000,0,0,0,0,0,0,0,0,0,4,4,380000,0,0,0,0,0,0,0,0,0
9599,01,130000,003,5160,9999,3,6,12,12,Daphne,197,197,21220000,0,0,0,0,0,0,0,0,0,197,197,21220000,0,0,0,0,0,0,0,0,0
9599,01,131000,097,5160,9999,3,6,12,12,Dauphin Island town,82,82,7708571,1,2,100000,0,0,0,0,0,0,82,82,7708571,1,2,100000,0,0,0,0,0,0
9599,01,136000,103,2030,9999,3,6,12,12,Decatur #,214,214,18908326,0,0,0,3,12,330000,17,136,4547383,214,214,18908326,0,0,0,3,12,330000,17,136,4547383
9599,01,137000,091,9999,9999,3,6,12,12,Demopolis,69,69,2979100,0,0,0,0,0,0,0,0,0,69,69,2979100,0,0,0,0,0,0,0,0,0
9599,01,139000,127,9999,9999,3,6,12,12,Dora,4,4,135000,0,0,0,0,0,0,0,0,0,4,4,135000,0,0,0,0,0,0,0,0,0
9599,01,141000,069,2180,9999,3,6,12,12,Dothan,338,338,19947210,6,12,428765,0,0,0,10,78,1963950,338,338,19947210,6,12,428765,0,0,0,10,78,1963950
9599,01,142000,133,9999,9999,3,6,12,12,Double Springs town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,01,146000,053,9999,9999,3,6,12,12,East Brewton,3,3,209300,0,0,0,0,0,0,1,5,734176,3,3,209300,0,0,0,0,0,0,1,5,734176
9599,01,147000,051,5240,9999,3,6,12,12,Eclectic town,3,3,195000,0,0,0,0,0,0,0,0,0,3,3,195000,0,0,0,0,0,0,0,0,0
9599,01,149000,031,9999,9999,3,6,12,12,Elba,5,5,492000,0,0,0,0,0,0,0,0,0,5,5,492000,0,0,0,0,0,0,0,0,0
9599,01,150000,003,5160,9999,3,6,0,0,Elberta town #,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,01,151000,127,9999,9999,3,6,12,12,Eldridge town #,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,01,155000,031,9999,9999,3,6,12,12,Enterprise,158,158,10467430,0,0,0,0,0,0,8,56,1861740,158,158,10467430,0,0,0,0,0,0,8,56,1861740
9599,01,161000,005,9999,9999,3,6,12,12,Eufaula,44,44,3489607,0,0,0,0,0,0,0,0,0,44,44,3489607,0,0,0,0,0,0,0,0,0
9599,01,163000,063,9999,9999,3,6,12,12,Eutaw,4,4,228000,0,0,0,0,0,0,0,0,0,4,4,228000,0,0,0,0,0,0,0,0,0
9599,01,165000,035,9999,9999,3,6,12,12,Evergreen,2,2,73400,0,0,0,0,0,0,0,0,0,2,2,73400,0,0,0,0,0,0,0,0,0
9599,01,166000,099,9999,9999,3,6,12,12,Excel town,3,3,181000,0,0,0,0,0,0,0,0,0,3,3,181000,0,0,0,0,0,0,0,0,0
9599,01,167000,073,1000,9999,3,6,12,12,Fairfield,10,10,810000,6,12,625672,0,0,0,0,0,0,10,10,810000,6,12,625672,0,0,0,0,0,0
9599,01,168000,003,5160,9999,3,6,12,12,Fairhope,151,151,22614746,1,2,95000,0,0,0,0,0,0,151,151,22614746,1,2,95000,0,0,0,0,0,0
9599,01,170000,103,2030,9999,3,6,12,12,Falkville town,8,8,368669,0,0,0,1,4,65000,0,0,0,8,8,368669,0,0,0,1,4,65000,0,0,0
9599,01,172000,057,9999,9999,3,6,12,12,Fayette,18,18,1897750,0,0,0,0,0,0,0,0,0,18,18,1897750,0,0,0,0,0,0,0,0,0
9599,01,176000,053,9999,9999,3,6,0,0,Flomaton town,4,4,142000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,01,177000,039,9999,9999,3,6,0,0,Florala,1,1,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,01,178000,077,2650,9999,3,6,11,11,Florence #,146,146,14076639,1,2,169000,2,8,211361,3,31,807143,135,135,13432348,1,2,169000,1,4,155750,1,12,396572
9599,01,179000,003,5160,9999,3,6,0,0,Foley,70,70,3375900,37,74,2072000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,01,181000,085,9999,9999,3,6,12,12,Fort Deposit town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9599,01,182000,049,9999,9999,3,6,12,12,Fort Payne,44,44,3548850,0,0,0,0,0,0,5,42,1178740,44,44,3548850,0,0,0,0,0,0,5,42,1178740
