Survey,State,6-Digit,County,Place,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
2006,01,034000,003,    ,999,99999,2, ,36507      ,3,6,12,Baldwin County Unincorporated Area,1122,1122,178370055,3,6,668350,0,0,0,0,0,0,1122,1122,178370055,3,6,668350,0,0,0,0,0,0
2006,01,037000,003,0135,999,99999, , ,36507      ,3,6,12,Bay Minette,70,70,5950000,0,0,0,0,0,0,0,0,0,70,70,5950000,0,0,0,0,0,0,0,0,0
2006,01,038000,097,0140,380,33660,2, ,36509      ,3,6,12,Bayou La Batre,5,5,565000,0,0,0,0,0,0,0,0,0,5,5,565000,0,0,0,0,0,0,0,0,0
2006,01,043000,085,0167,388,33860, , ,36785      ,3,6,0,Benton town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,045000,073,0175,142,13820, , ,35020      ,3,6,12,Bessemer,97,97,7358300,0,0,0,0,0,0,0,0,0,97,97,7358300,0,0,0,0,0,0,0,0,0
2006,01,048000,073,0185,142,13820,2,1,35203      ,3,6,12,Birmingham,303,303,54557389,0,0,0,6,21,2318247,50,959,69220383,303,303,54557389,0,0,0,6,21,2318247,50,959,69220383
2006,01,052000,009,0195,142,13820, , ,35031      ,3,6,12,Blountsville town,4,4,342180,0,0,0,0,0,0,0,0,0,4,4,342180,0,0,0,0,0,0,0,0,0
2006,01,056000,095,0210,999,99999,2, ,35957      ,3,6,12,Boaz,43,43,4629000,0,0,0,0,0,0,0,0,0,43,43,4629000,0,0,0,0,0,0,0,0,0
2006,01,060000,041,0235,999,99999, , ,36009      ,3,6,12,Brantley town,1,1,200000,0,0,0,0,0,0,0,0,0,1,1,200000,0,0,0,0,0,0,0,0,0
2006,01,062000,053,0245,999,99999, , ,36427      ,3,6,12,Brewton,3,3,220000,0,0,0,0,0,0,0,0,0,3,3,220000,0,0,0,0,0,0,0,0,0
2006,01,063000,071,0250,999,99999, , ,35740      ,3,6,0,Bridgeport,3,3,152001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,064000,073,0255,142,13820, , ,35020      ,3,6,0,Brighton,4,4,310000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,066000,073,0265,142,13820, , ,35036      ,3,6,12,Brookside town,1,1,100000,0,0,0,0,0,0,0,0,0,1,1,100000,0,0,0,0,0,0,0,0,0
2006,01,068000,109,0275,999,99999, , ,36010      ,3,6,12,Brundidge,1,1,199000,0,0,0,0,0,0,0,0,0,1,1,199000,0,0,0,0,0,0,0,0,0
2006,01,070000,023,0280,999,99999,2, ,36904      ,3,6,0,Butler town,5,5,600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,072000,117,0285,142,13820,2, ,35040      ,3,6,12,Calera,511,511,60185085,0,0,0,0,0,0,1,24,1560000,511,511,60185085,0,0,0,0,0,0,1,24,1560000
2006,01,075000,123,0295,999,99999, , ,36850      ,3,6,0,Camp Hill town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,081000,019,0330,999,99999, , ,35959      ,3,6,12,Cedar Bluff town,24,24,2957900,0,0,0,0,0,0,2,48,6860000,24,24,2957900,0,0,0,0,0,0,2,48,6860000
2006,01,082000,019,0340,999,99999, , ,35960      ,3,6,12,Centre,23,23,2349300,0,0,0,0,0,0,3,52,4061698,23,23,2349300,0,0,0,0,0,0,3,52,4061698
2006,01,083000,007,0345,142,13820, , ,35042      ,3,6,12,Centreville,12,12,1828432,0,0,0,0,0,0,0,0,0,12,12,1828432,0,0,0,0,0,0,0,0,0
2006,01,085000,129,0355,999,99999, , ,36518      ,3,6,12,Chatom town,6,6,1293000,0,0,0,0,0,0,0,0,0,6,6,1293000,0,0,0,0,0,0,0,0,0
2006,01,087000,033,0360,999,22520, , ,35616      ,3,6,12,Cherokee town,2,2,96000,0,0,0,0,0,0,0,0,0,2,2,96000,0,0,0,0,0,0,0,0,0
2006,01,088000,097,0365,380,33660, , ,36611      ,3,6,0,Chickasaw,6,6,325500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,089000,121,0370,999,99999,2, ,35044      ,3,6,12,Childersburg,9,9,971000,0,0,0,0,0,0,2,28,756000,9,9,971000,0,0,0,0,0,0,2,28,756000
2006,01,092000,097,0375,380,33660, , ,36522      ,3,6,12,Citronelle,23,23,1336335,0,0,0,0,0,0,0,0,0,23,23,1336335,0,0,0,0,0,0,0,0,0
2006,01,093000,021,0380,142,13820, , ,350460580  ,3,6,12,Clanton,58,58,7413135,0,0,0,0,0,0,4,32,950000,58,58,7413135,0,0,0,0,0,0,4,32,950000
2006,01,097000,005,0385,999,99999, , ,36016      ,3,6,0,Clayton town,1,1,115000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,106000,049,0405,999,99999,2, ,35961      ,3,6,0,Collinsville town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,112000,051,0418,388,33860, , ,36020      ,3,6,12,Coosada town,12,12,2470000,0,0,0,0,0,0,0,0,0,12,12,2470000,0,0,0,0,0,0,0,0,0
2006,01,113000,127,0420,142,13820, , ,35550      ,3,6,12,Cordova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,114000,069,0425,222,20020, , ,36320      ,3,6,12,Cottonwood town,1,1,102000,0,0,0,0,0,0,0,0,0,1,1,102000,0,0,0,0,0,0,0,0,0
2006,01,116000,073,0430,142,13820,2, ,35172      ,3,6,0,County Line town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,121000,097,0438,380,33660,2, ,36525      ,3,6,0,Creola,15,15,1104006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,122000,049,0440,999,99999, , ,35962      ,3,6,0,Crossville town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,123000,119,0445,999,99999, , ,36907      ,3,6,12,Cuba town,2,2,317950,0,0,0,0,0,0,0,0,0,2,2,317950,0,0,0,0,0,0,0,0,0
2006,01,124000,043,0450,999,99999, , ,350560278  ,3,6,12,Cullman,36,36,4463458,1,2,80000,0,0,0,0,0,0,36,36,4463458,1,2,80000,0,0,0,0,0,0
2006,01,126000,123,0455,999,99999, , ,36853      ,3,6,12,Dadeville,7,7,714775,0,0,0,0,0,0,0,0,0,7,7,714775,0,0,0,0,0,0,0,0,0
2006,01,128000,045,0460,999,99999, , ,36322      ,3,6,12,Daleville,31,31,2360000,0,0,0,0,0,0,0,0,0,31,31,2360000,0,0,0,0,0,0,0,0,0
2006,01,130000,003,0465,999,99999, , ,36526      ,3,6,12,Daphne,225,225,38324280,0,0,0,0,0,0,0,0,0,225,225,38324280,0,0,0,0,0,0,0,0,0
2006,01,131000,097,0467,380,33660, , ,36528      ,3,6,12,Dauphin Island town,62,62,8419560,0,0,0,0,0,0,1,15,1454040,62,62,8419560,0,0,0,0,0,0,1,15,1454040
2006,01,136000,103,0480,290,19460,2,1,35602      ,3,6,12,Decatur,159,159,23952251,0,0,0,0,0,0,0,0,0,159,159,23952251,0,0,0,0,0,0,0,0,0
2006,01,137000,091,0485,999,99999, , ,36732      ,3,6,0,Demopolis,23,23,1604633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,139000,127,0495,142,13820, , ,35062      ,3,6,12,Dora,10,10,1226846,0,0,0,0,0,0,0,0,0,10,10,1226846,0,0,0,0,0,0,0,0,0
2006,01,141000,069,0500,222,20020,2,1,36301      ,3,6,12,Dothan,610,610,52851958,0,0,0,0,0,0,0,0,0,610,610,52851958,0,0,0,0,0,0,0,0,0
2006,01,142000,133,0505,999,99999, , ,35553      ,3,6,0,Double Springs town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,146000,053,0515,999,99999, , ,36426      ,3,6,12,East Brewton,3,3,153000,0,0,0,0,0,0,0,0,0,3,3,153000,0,0,0,0,0,0,0,0,0
2006,01,147000,051,0520,388,33860, , ,36024      ,3,6,12,Eclectic town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,149000,031,0530,999,99999, , ,36323      ,3,6,12,Elba,3,3,415000,0,0,0,0,0,0,0,0,0,3,3,415000,0,0,0,0,0,0,0,0,0
2006,01,151000,127,0537,142,13820,2, ,35554      ,3,6,12,Eldridge town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,155000,031,0545,999,99999,2, ,363311000  ,3,6,12,Enterprise,337,337,44189935,0,0,0,0,0,0,0,0,0,337,337,44189935,0,0,0,0,0,0,0,0,0
2006,01,161000,005,0560,999,99999, , ,360720219  ,3,6,11,Eufaula,25,25,4153664,0,0,0,0,0,0,0,0,0,24,24,4019500,0,0,0,0,0,0,0,0,0
2006,01,163000,063,0570,999,46220,2, ,35462      ,3,6,12,Eutaw town,2,2,240000,0,0,0,0,0,0,0,0,0,2,2,240000,0,0,0,0,0,0,0,0,0
2006,01,165000,035,0575,999,99999, , ,36401      ,3,6,12,Evergreen,5,5,403320,0,0,0,0,0,0,0,0,0,5,5,403320,0,0,0,0,0,0,0,0,0
2006,01,166000,099,0580,999,99999, , ,36439      ,3,6,12,Excel town,6,6,485000,0,0,0,0,0,0,0,0,0,6,6,485000,0,0,0,0,0,0,0,0,0
2006,01,167000,073,0590,142,13820, , ,35064      ,3,6,11,Fairfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,168000,003,0595,999,99999, , ,36533      ,3,6,12,Fairhope,375,375,102235311,2,4,455150,0,0,0,3,78,35739191,375,375,102235311,2,4,455150,0,0,0,3,78,35739191
2006,01,170000,103,0600,290,19460, , ,35622      ,3,6,12,Falkville town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,172000,057,0610,999,99999, , ,35555      ,3,6,12,Fayette,6,6,623000,1,2,98000,1,3,100000,5,40,3814480,6,6,623000,1,2,98000,1,3,100000,5,40,3814480
2006,01,176000,053,0630,999,99999, , ,36441      ,3,6,12,Flomaton town,4,4,900000,0,0,0,0,0,0,0,0,0,4,4,900000,0,0,0,0,0,0,0,0,0
2006,01,177000,039,0635,999,99999,2, ,36442      ,3,6,0,Florala town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,178000,077,0640,999,22520,2,1,35631      ,3,6,12,Florence,159,159,17665726,0,0,0,0,0,0,1,8,311981,159,159,17665726,0,0,0,0,0,0,1,8,311981
2006,01,179000,003,0645,999,99999, , ,36536      ,3,6,12,Foley,398,398,50525289,0,0,0,0,0,0,7,118,9221055,398,398,50525289,0,0,0,0,0,0,7,118,9221055
2006,01,181000,085,0650,388,33860, , ,36032      ,3,6,12,Fort Deposit town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,182000,049,0655,999,99999, , ,359672052  ,3,6,12,Fort Payne,50,50,6754006,0,0,0,0,0,0,5,40,1540987,50,50,6754006,0,0,0,0,0,0,5,40,1540987
2006,01,184000,087,0658,999,99999, , ,36083      ,3,6,12,Franklin town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,185000,099,0660,999,99999, , ,36445      ,3,6,0,Frisco City town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,188000,073,0675,142,13820, , ,35068      ,3,6,6,Fultondale,42,42,5343142,0,0,0,0,0,0,0,0,0,12,12,1548857,0,0,0,0,0,0,0,0,0
2006,01,189000,049,0680,999,99999, , ,35971      ,3,6,12,Fyffe town,6,6,385000,0,0,0,0,0,0,0,0,0,6,6,385000,0,0,0,0,0,0,0,0,0
2006,01,190000,055,0685,999,23460, ,1,35999      ,3,6,12,Gadsden,17,17,1758210,0,0,0,0,0,0,0,0,0,17,17,1758210,0,0,0,0,0,0,0,0,0
2006,01,195000,043,0700,999,99999,2, ,35070      ,3,6,12,Garden City town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,196000,073,0705,142,13820, , ,35071      ,3,6,12,Gardendale,212,212,37756751,0,0,0,0,0,0,0,0,0,212,212,37756751,0,0,0,0,0,0,0,0,0
2006,01,199000,061,0720,222,20020, , ,36340      ,3,6,0,Geneva,9,9,640514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,201000,013,0725,999,99999,2, ,36033      ,3,6,12,Georgiana town,1,1,112000,0,0,0,0,0,0,0,0,0,1,1,112000,0,0,0,0,0,0,0,0,0
2006,01,207000,055,0745,999,23460,2, ,35905      ,3,6,12,Glencoe,28,28,2368000,0,0,0,0,0,0,0,0,0,28,28,2368000,0,0,0,0,0,0,0,0,0
2006,01,211000,037,0755,999,99999,2, ,35072      ,3,6,12,Goodwater town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,212000,107,0760,999,99999, , ,35466      ,3,6,0,Gordo town,3,3,280000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,213000,069,0765,222,20020, , ,36343      ,3,6,12,Gordon town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,215000,095,0775,999,99999, , ,35747      ,3,6,12,Grant town,1,1,200000,0,0,0,0,0,0,0,0,0,1,1,200000,0,0,0,0,0,0,0,0,0
2006,01,216000,073,0780,142,13820, , ,35073      ,3,6,12,Graysville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,218000,065,0785,999,46220, , ,36744      ,3,6,12,Greensboro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,219000,013,0790,999,99999, , ,36037      ,3,6,12,Greenville,21,21,2942480,0,0,0,0,0,0,0,0,0,21,21,2942480,0,0,0,0,0,0,0,0,0
2006,01,221000,025,0800,999,99999, , ,36451      ,3,6,0,Grove Hill town,1,1,180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,223000,093,0805,999,99999, , ,35563      ,3,6,12,Guin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,224000,003,0810,999,99999, , ,36542      ,3,6,12,Gulf Shores,161,161,37567962,6,12,2028065,6,23,3614286,97,1384,102719670,161,161,37567962,6,12,2028065,6,23,3614286,97,1384,102719670
2006,01,225000,095,0815,999,99999, , ,35976      ,3,6,12,Guntersville,62,62,10031500,0,0,0,0,0,0,0,0,0,62,62,10031500,0,0,0,0,0,0,0,0,0
2006,01,226000,089,0817,290,26620, , ,35748      ,3,6,0,Gurley town,1,1,130000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,231000,133,0830,999,99999,2, ,35565      ,3,6,12,Haleyville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,233000,049,0840,999,99999, , ,35989      ,3,6,12,Hammondville town,1,1,136000,0,0,0,0,0,0,0,0,0,1,1,136000,0,0,0,0,0,0,0,0,0
2006,01,234000,043,0845,999,99999, , ,35077      ,3,6,0,Hanceville,46,46,2507792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,235000,117,0850,142,13820, , ,35078      ,3,6,12,Harpersville town,16,16,1718000,0,0,0,0,0,0,0,0,0,16,16,1718000,0,0,0,0,0,0,0,0,0
2006,01,236000,061,0855,222,20020, , ,36344      ,3,6,12,Hartford,14,14,1298000,0,0,0,0,0,0,0,0,0,14,14,1298000,0,0,0,0,0,0,0,0,0
2006,01,237000,103,0860,290,19460, , ,35640      ,3,6,12,Hartselle,99,99,10903617,0,0,0,0,0,0,0,0,0,99,99,10903617,0,0,0,0,0,0,0,0,0
2006,01,239000,085,0867,388,33860, , ,36040      ,3,6,0,Hayneville town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,240000,067,0870,222,20020, , ,36345      ,3,6,12,Headland,7,7,1156000,0,0,0,0,0,0,0,0,0,7,7,1156000,0,0,0,0,0,0,0,0,0
2006,01,242000,029,0880,999,99999, , ,36264      ,3,6,12,Heflin,5,5,750000,0,0,0,0,0,0,3,30,1200000,5,5,750000,0,0,0,0,0,0,3,30,1200000
2006,01,243000,117,0885,142,13820,2, ,350800613  ,3,6,12,Helena,177,177,34155345,0,0,0,0,0,0,0,0,0,177,177,34155345,0,0,0,0,0,0,0,0,0
2006,01,246000,009,0887,142,13820, , ,35121      ,3,6,12,Highland Lake town,3,3,471144,0,0,0,0,0,0,0,0,0,3,3,471144,0,0,0,0,0,0,0,0,0
2006,01,247000,079,0890,290,19460, , ,35643      ,3,6,0,Hillsboro town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,248000,015,0895,999,11500, , ,36201      ,3,6,0,Hobson City town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,250000,055,0905,999,23460, , ,359039804  ,3,6,12,Hokes Bluff,46,46,5518375,0,0,0,0,0,0,0,0,0,46,46,5518375,0,0,0,0,0,0,0,0,0
2006,01,252000,071,0915,999,99999,2, ,35752      ,3,6,0,Hollywood town,1,1,64000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,253000,073,0925,142,13820, , ,35209      ,3,6,12,Homewood,38,38,9746190,0,0,0,0,0,0,2,136,29616000,38,38,9746190,0,0,0,0,0,0,2,136,29616000
2006,01,254000,073,0927,142,13820,2,1,352360628  ,3,6,11,Hoover,720,720,174398442,0,0,0,0,0,0,9,128,10235578,677,677,163340332,0,0,0,0,0,0,9,128,10235578
2006,01,257000,073,0930,142,13820, , ,350230078  ,3,6,11,Hueytown,51,51,7562217,0,0,0,0,0,0,0,0,0,48,48,7159196,0,0,0,0,0,0,0,0,0
2006,01,259000,089,0935,290,26620,2,1,358040308  ,3,6,12,Huntsville,1375,1375,62396957,0,0,0,0,0,0,30,316,12834320,1375,1375,62396957,0,0,0,0,0,0,30,316,12834320
2006,01,261000,049,0942,999,99999, , ,35981      ,3,6,12,Ider town,2,2,317950,0,0,0,0,0,0,0,0,0,2,2,317950,0,0,0,0,0,0,0,0,0
2006,01,262000,073,0945,142,13820, , ,35210      ,3,6,12,Irondale,38,38,4125139,0,0,0,0,0,0,0,0,0,38,38,4125139,0,0,0,0,0,0,0,0,0
2006,01,263000,025,0950,999,99999, , ,36545      ,3,6,12,Jackson,5,5,788000,0,0,0,0,0,0,0,0,0,5,5,788000,0,0,0,0,0,0,0,0,0
2006,01,266000,015,0955,999,11500, , ,36265      ,3,6,12,Jacksonville,83,83,11338000,7,14,523000,6,24,540000,1,7,180000,83,83,11338000,7,14,523000,6,24,540000,1,7,180000
2006,01,267000,127,0960,142,13820, , ,35501      ,3,6,12,Jasper,40,40,8338000,0,0,0,0,0,0,0,0,0,40,40,8338000,0,0,0,0,0,0,0,0,0
2006,01,268000,073,    ,142,13820,2, ,35203      ,3,6,12,Jefferson County Unincorporated Area,945,945,98460202,2,4,173344,0,0,0,0,0,0,945,945,98460202,2,4,173344,0,0,0,0,0,0
2006,01,269000,021,0965,142,13820,2, ,35085      ,3,6,12,Jemison,32,32,4926450,0,0,0,0,0,0,0,0,0,32,32,4926450,0,0,0,0,0,0,0,0,0
2006,01,272000,077,0980,999,22520, , ,35645      ,3,6,0,Killen town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,273000,073,0985,142,13820, , ,35091      ,3,6,12,Kimberly town,75,75,12158750,0,0,0,0,0,0,0,0,0,75,75,12158750,0,0,0,0,0,0,0,0,0
2006,01,274000,069,0990,222,20020, , ,36303      ,3,6,12,Kinsey town,13,13,980000,0,0,0,0,0,0,0,0,0,13,13,980000,0,0,0,0,0,0,0,0,0
2006,01,276000,017,1000,999,99999, , ,36862      ,3,6,12,Lafayette,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,276900,125,1003,999,46220, , ,35111      ,3,6,12,Lake View town,76,76,10632000,0,0,0,0,0,0,0,0,0,76,76,10632000,0,0,0,0,0,0,0,0,0
2006,01,279000,017,1005,999,99999, , ,36863      ,3,6,0,Lanett,11,11,1302400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,283000,081,    ,194,12220,2, ,36801      ,3,6,12,Lee County Unincorporated Area,578,578,68799158,1,2,112302,0,0,0,15,266,16738706,578,578,68799158,1,2,112302,0,0,0,15,266,16738706
2006,01,284000,073,1015,142,13820,2, ,35094      ,3,6,12,Leeds,99,99,16594985,0,0,0,0,0,0,0,0,0,99,99,16594985,0,0,0,0,0,0,0,0,0
2006,01,290000,045,1024,999,99999, , ,36322      ,3,6,0,Level Plains town,1,1,124108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,294000,121,1030,999,99999, , ,35096      ,3,6,12,Lincoln,140,140,17234646,0,0,0,0,0,0,4,80,10000000,140,140,17234646,0,0,0,0,0,0,4,80,10000000
2006,01,295000,091,1035,999,99999, , ,36748      ,3,6,0,Linden,6,6,823399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,296000,027,1040,999,99999, , ,36266      ,3,6,12,Lineville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,297000,073,1045,142,13820, , ,35020      ,3,6,2,Lipscomb,1,1,85000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,298000,023,1050,999,99999, , ,36912      ,3,6,12,Lisman town,1,1,158975,0,0,0,0,0,0,0,0,0,1,1,158975,0,0,0,0,0,0,0,0,0
2006,01,299000,033,1055,999,22520, , ,35654      ,3,6,12,Littleville town,6,6,700000,0,0,0,0,0,0,0,0,0,6,6,700000,0,0,0,0,0,0,0,0,0
2006,01,300000,119,1060,999,99999, , ,35470      ,3,6,12,Livingston,3,3,440000,0,0,0,0,0,0,0,0,0,3,3,440000,0,0,0,0,0,0,0,0,0
2006,01,304000,005,1070,999,99999, , ,36048      ,3,6,12,Louisville town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,305000,085,    ,388,33860,2, ,36040      ,3,6,0,Lowndes County Unincorporated Area,3,3,375000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,306000,085,1072,388,33860, , ,36752      ,3,6,12,Lowndesboro town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,01,307000,003,1075,999,99999, , ,36551      ,3,6,12,Loxley town,55,55,11610009,0,0,0,0,0,0,0,0,0,55,55,11610009,0,0,0,0,0,0,0,0,0
2006,01,308000,041,1080,999,99999, , ,36049      ,3,6,12,Luverne,7,7,711100,0,0,0,0,0,0,0,0,0,7,7,711100,0,0,0,0,0,0,0,0,0
