Survey,State,6-Digit,County,Place,CSA,CBSA,Central,Zip,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,Code,CSA,Code,City,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
2003,05,143000,117,0550,999,99999, ,72040      ,3,7,12,,Des Arc,2,2,259684,0,0,0,0,0,0,0,0,0,2,2,259684,0,0,0,0,0,0,0,0,0
2003,05,145000,009,0563,999,99999, ,72630      ,3,7,12,,Diamond City,6,6,415961,0,0,0,0,0,0,0,0,0,6,6,415961,0,0,0,0,0,0,0,0,0
2003,05,146000,067,0565,999,99999, ,72043      ,3,7,12,,Diaz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,148000,115,0575,999,99999, ,72837      ,3,7,0,,Dover,3,3,160692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,150000,041,0585,999,99999, ,71639      ,3,7,12,,Dumas,8,8,884150,0,0,0,0,0,0,0,0,0,8,8,884150,0,0,0,0,0,0,0,0,0
2003,05,152000,093,0594,999,99999, ,72330      ,3,7,0,,Dyess town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,153000,035,0600,999,32820, ,72331      ,3,7,12,,Earle,1,1,96000,0,0,0,0,0,0,0,0,0,1,1,96000,0,0,0,0,0,0,0,0,0
2003,05,154000,103,0603,999,99999, ,71701      ,3,7,12,,East Camden town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,155000,035,0605,999,32820, ,72332      ,3,7,12,,Edmondson town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,157000,139,0615,999,99999, ,71730      ,3,7,12,,El Dorado,26,26,2293632,0,0,0,0,0,0,0,0,0,26,26,2293632,0,0,0,0,0,0,0,0,0
2003,05,158000,107,0610,999,99999, ,72333      ,3,7,12,,Elaine,1,1,129842,0,0,0,0,0,0,0,0,0,1,1,129842,0,0,0,0,0,0,0,0,0
2003,05,159000,143,0617,999,22220, ,72727      ,3,7,12,,Elkins,91,91,6376740,1,2,106400,0,0,0,0,0,0,91,91,6376740,1,2,106400,0,0,0,0,0,0
2003,05,160000,143,0620,999,22220, ,72728      ,3,7,12,,Elm Springs,30,30,4095535,0,0,0,0,0,0,0,0,0,30,30,4095535,0,0,0,0,0,0,0,0,0
2003,05,163000,099,0630,999,99999, ,71835      ,3,7,0,,Emmet,5,5,246600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,164000,085,0635,340,30780, ,72046      ,3,7,0,,England,2,2,252630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,166000,017,0645,999,99999, ,71640      ,3,7,12,,Eudora,7,7,348355,0,0,0,0,0,0,0,0,0,7,7,348355,0,0,0,0,0,0,0,0,0
2003,05,167000,015,0650,999,99999, ,72632      ,3,7,12,,Eureka Springs,2,2,80000,0,0,0,0,0,0,0,0,0,2,2,80000,0,0,0,0,0,0,0,0,0
2003,05,168000,135,0655,999,99999, ,72532      ,3,7,12,,Evening Shade town,2,2,385000,0,0,0,0,0,0,0,0,0,2,2,385000,0,0,0,0,0,0,0,0,0
2003,05,171000,143,0665,999,22220, ,72730      ,3,7,12,,Farmington,74,74,6497000,5,10,770000,0,0,0,0,0,0,74,74,6497000,5,10,770000,0,0,0,0,0,0
2003,05,173000,143,0670,999,22220,1,72701      ,3,7,12,,Fayetteville,623,623,87047066,25,50,3885006,8,29,1619972,79,1167,56585571,623,623,87047066,25,50,3885006,8,29,1619972,79,1167,56585571
2003,05,177000,089,0680,999,99999, ,72634      ,3,7,12,,Flippin,1,1,100000,0,0,0,0,0,0,0,0,0,1,1,100000,0,0,0,0,0,0,0,0,0
2003,05,178000,039,0685,999,99999, ,71742      ,3,7,12,,Fordyce,4,4,348410,0,0,0,0,0,0,0,0,0,4,4,348410,0,0,0,0,0,0,0,0,0
2003,05,179000,081,0687,999,99999, ,71836      ,3,7,12,,Foreman,4,4,600000,0,0,0,0,0,0,0,0,0,4,4,600000,0,0,0,0,0,0,0,0,0
2003,05,180000,123,0695,999,99999, ,72335      ,3,7,12,,Forrest City,8,8,1178250,1,2,60000,0,0,0,0,0,0,8,8,1178250,1,2,60000,0,0,0,0,0,0
2003,05,181000,131,0700,999,22900,1,72902      ,3,7,12,,Fort Smith,158,158,25324805,25,50,3038000,2,8,345000,7,76,2456117,158,158,25324805,25,50,3038000,2,8,345000,7,76,2456117
2003,05,193000,091,0750,999,45500, ,71839      ,3,7,0,,Garland town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,195000,005,0755,999,99999, ,72635      ,3,7,12,,Gassville,7,7,606000,0,0,0,0,0,0,0,0,0,7,7,606000,0,0,0,0,0,0,0,0,0
2003,05,197000,007,0765,999,22220, ,72734      ,3,7,0,,Gentry,26,26,1906374,0,0,0,2,7,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,200000,001,0780,999,99999, ,72055      ,3,7,12,,Gillett,1,1,83000,0,0,0,0,0,0,0,0,0,1,1,83000,0,0,0,0,0,0,0,0,0
2003,05,204000,143,0796,999,22220, ,72701      ,3,7,0,,Goshen town,20,20,2482147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,205000,093,0797,999,99999, ,72315      ,3,7,12,,Gosnell,4,4,380000,0,0,0,0,0,0,0,0,0,4,4,380000,0,0,0,0,0,0,0,0,0
2003,05,206000,079,0800,340,38220, ,71643      ,3,7,0,,Gould,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,207000,079,0805,340,38220, ,71644      ,3,7,12,,Grady,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,208000,113,0810,999,99999, ,71944      ,3,7,0,,Grannis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,210000,007,0815,999,22220, ,72736      ,3,7,12,,Gravette,28,28,2336797,0,0,0,0,0,0,0,0,0,28,28,2336797,0,0,0,0,0,0,0,0,0
2003,05,211000,015,0830,999,99999, ,72638      ,3,7,12,,Green Forest,2,2,150000,0,0,0,0,0,0,0,0,0,2,2,150000,0,0,0,0,0,0,0,0,0
2003,05,212000,045,0825,340,30780, ,72058      ,3,7,12,,Greenbrier,39,39,3684800,0,0,0,0,0,0,0,0,0,39,39,3684800,0,0,0,0,0,0,0,0,0
2003,05,214000,143,0835,999,22220, ,72737      ,3,7,12,,Greenland,10,10,796000,0,0,0,6,24,933000,0,0,0,10,10,796000,0,0,0,6,24,933000,0,0,0
2003,05,215000,021,0840,999,99999, ,72430      ,3,7,0,,Greenway town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,216000,131,0845,999,22900, ,72936      ,3,7,12,,Greenwood,72,72,7723200,4,8,340000,0,0,0,0,0,0,72,72,7723200,4,8,340000,0,0,0,0,0,0
2003,05,222000,019,0865,999,99999, ,71743      ,3,7,12,,Gurdon,2,2,259684,0,0,0,0,0,0,0,0,0,2,2,259684,0,0,0,0,0,0,0,0,0
2003,05,224000,131,0870,999,22900, ,72937      ,3,7,12,,Hackett,4,4,280000,0,0,0,0,0,0,0,0,0,4,4,280000,0,0,0,0,0,0,0,0,0
2003,05,225000,003,0880,999,99999, ,71646      ,3,7,12,,Hamburg,4,4,262030,0,0,0,0,0,0,0,0,0,4,4,262030,0,0,0,0,0,0,0,0,0
2003,05,226000,013,0885,999,99999, ,71744      ,3,7,12,,Hampton,1,1,67000,0,0,0,0,0,0,0,0,0,1,1,67000,0,0,0,0,0,0,0,0,0
2003,05,227000,135,0890,999,99999, ,72542      ,3,7,0,,Hardy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,229000,111,0900,999,27860, ,72432      ,3,7,12,,Harrisburg,4,4,370000,0,0,0,0,0,0,0,0,0,4,4,370000,0,0,0,0,0,0,0,0,0
2003,05,230000,009,0905,999,99999, ,72601      ,3,7,0,,Harrison,42,42,5594883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,233000,125,0920,340,30780, ,72015      ,3,7,12,,Haskell,33,33,3545000,0,0,0,0,0,0,0,0,0,33,33,3545000,0,0,0,0,0,0,0,0,0
2003,05,234000,113,0925,999,99999, ,71945      ,3,7,0,,Hatfield town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,237000,117,0935,999,99999, ,72064      ,3,7,12,,Hazen,3,3,389527,0,0,0,0,0,0,1,10,533800,3,3,389527,0,0,0,0,0,0,1,10,533800
2003,05,238000,023,0940,999,99999, ,72543      ,3,7,12,,Heber Springs,46,46,4510000,3,6,420000,2,8,435000,0,0,0,46,46,4510000,3,6,420000,2,8,435000,0,0,0
2003,05,240000,107,0945,999,99999, ,72342      ,3,7,12,,Helena,1,1,75000,0,0,0,0,0,0,0,0,0,1,1,75000,0,0,0,0,0,0,0,0,0
2003,05,243000,037,0955,999,99999, ,72347      ,3,7,0,,Hickory Ridge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,246000,007,0966,999,22220, ,72734      ,3,7,12,,Highfill town,7,7,213000,0,0,0,0,0,0,0,0,0,7,7,213000,0,0,0,0,0,0,0,0,0
2003,05,246500,135,0967,999,99999, ,725429471  ,3,7,12,,Highland,6,6,100000,0,0,0,0,0,0,0,0,0,6,6,100000,0,0,0,0,0,0,0,0,0
2003,05,248000,095,0970,999,99999, ,72069      ,3,7,12,,Holly Grove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,249000,057,0975,999,99999, ,71801      ,3,7,0,,Hope,19,19,1603045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,250000,133,0980,999,99999, ,71842      ,3,7,12,,Horatio,1,1,129842,0,0,0,0,0,0,0,0,0,1,1,129842,0,0,0,0,0,0,0,0,0
2003,05,252000,065,0983,999,99999, ,72512      ,3,7,12,,Horseshoe Bend,6,6,716270,0,0,0,0,0,0,0,0,0,6,6,716270,0,0,0,0,0,0,0,0,0
2003,05,254000,035,0984,999,32820, ,72348      ,3,7,0,,Horseshoe Lake town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,256000,051,0985,999,26300, ,719020700  ,3,7,0,,Hot Springs,129,129,14102233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,259000,075,1000,999,99999, ,72433      ,3,7,12,,Hoxie,8,8,988895,1,2,102806,0,0,0,0,0,0,8,8,988895,1,2,102806,0,0,0,0,0,0
2003,05,260000,123,1005,999,99999, ,72348      ,3,7,0,,Hughes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,266000,087,1030,999,22220, ,72740      ,3,7,12,,Huntsville,29,29,1854000,1,2,85000,0,0,0,1,5,350000,29,29,1854000,1,2,85000,0,0,0,1,5,350000
2003,05,267000,139,1035,999,99999, ,71747      ,3,7,0,,Huttig town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,268000,075,1040,999,99999, ,72434      ,3,7,12,,Imboden town,1,1,200000,0,0,0,0,0,0,0,0,0,1,1,200000,0,0,0,0,0,0,0,0,0
2003,05,272000,067,1042,999,99999, ,72075      ,3,7,12,,Jacksonport town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,273000,119,1045,340,30780,1,72076      ,3,7,12,,Jacksonville,159,159,18250359,2,4,95000,0,0,0,0,0,0,159,159,18250359,2,4,95000,0,0,0,0,0,0
2003,05,274000,101,1055,999,99999, ,72641      ,3,7,0,,Jasper,1,1,85000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,279000,143,1063,999,22220, ,72741      ,3,7,12,,Johnson,30,30,7655075,0,0,0,0,0,0,0,0,0,30,30,7655075,0,0,0,0,0,0,0,0,0
2003,05,282000,031,1070,999,27860,1,72401      ,3,7,12,,Jonesboro,472,472,50028275,6,12,732520,15,47,1127118,9,78,2847735,472,472,50028275,6,12,732520,15,47,1127118,9,78,2847735
2003,05,283000,145,1080,999,99999, ,72081      ,3,7,12,,Judsonia,5,5,255000,0,0,0,0,0,0,0,0,0,5,5,255000,0,0,0,0,0,0,0,0,0
2003,05,284000,139,1085,999,99999, ,71749      ,3,7,12,,Junction City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,285000,093,1090,999,99999, ,72351      ,3,7,0,,Keiser,3,3,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,286000,145,1100,999,99999, ,72082      ,3,7,12,,Kensett,1,1,90000,0,0,0,0,0,0,0,0,0,1,1,90000,0,0,0,0,0,0,0,0,0
2003,05,287000,085,1105,340,30780, ,72083      ,3,7,12,,Keo town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,289000,025,1110,340,38220, ,71652      ,3,7,12,,Kingsland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,295000,031,1125,999,27860, ,72437      ,3,7,0,,Lake City town,5,5,281500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,297000,017,1140,999,99999, ,71653      ,3,7,12,,Lake Village,6,6,265000,0,0,0,0,0,0,0,0,0,6,6,265000,0,0,0,0,0,0,0,0,0
2003,05,298000,005,1136,999,99999, ,726429097  ,3,7,12,,Lakeview,3,3,425000,0,0,0,0,0,0,0,0,0,3,3,425000,0,0,0,0,0,0,0,0,0
2003,05,299000,071,1145,999,99999, ,72846      ,3,7,12,,Lamar,5,5,649211,1,2,102806,0,0,0,0,0,0,5,5,649211,1,2,102806,0,0,0,0,0,0
2003,05,300000,131,1150,999,22900, ,72941      ,3,7,12,,Lavaca,47,47,3140000,0,0,0,0,0,0,0,0,0,47,47,3140000,0,0,0,0,0,0,0,0,0
2003,05,303000,009,1160,999,99999, ,72644      ,3,7,12,,Lead Hill town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,306000,111,1170,999,27860, ,72354      ,3,7,12,,Lepanto,5,5,649211,0,0,0,0,0,0,0,0,0,5,5,649211,0,0,0,0,0,0,0,0,0
2003,05,311000,143,1190,999,22220, ,72744      ,3,7,12,,Lincoln,38,38,2841200,2,4,198720,1,3,120000,0,0,0,38,38,2841200,2,4,198720,1,3,120000,0,0,0
2003,05,313000,007,1192,999,22220, ,72756      ,3,7,12,,Little Flock,12,12,2066048,0,0,0,0,0,0,0,0,0,12,12,2066048,0,0,0,0,0,0,0,0,0
2003,05,315000,119,1195,340,30780,1,72201      ,3,7,12,,Little Rock,725,725,175204381,0,0,0,5,19,1064017,20,283,12251780,725,725,175204381,0,0,0,5,19,1064017,20,283,12251780
2003,05,316000,133,1200,999,99999, ,71846      ,3,7,12,,Lockesburg town,1,1,70000,0,0,0,0,0,0,0,0,0,1,1,70000,0,0,0,0,0,0,0,0,0
2003,05,318000,115,1205,999,99999, ,72847      ,3,7,12,,London,2,2,290000,0,0,0,0,0,0,0,0,0,2,2,290000,0,0,0,0,0,0,0,0,0
2003,05,319000,085,1210,340,30780, ,72086      ,3,7,11,,Lonoke,8,8,965955,1,2,82000,1,3,95000,0,0,0,7,7,864000,1,2,82000,1,3,95000,0,0,0
2003,05,323000,007,1225,999,22220, ,72745      ,3,7,12,,Lowell,32,32,5016020,2,4,457234,0,0,0,6,65,2553098,32,32,5016020,2,4,457234,0,0,0,6,65,2553098
2003,05,324000,093,1230,999,99999, ,72358      ,3,7,0,,Luxora town,4,4,66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,326000,123,1270,999,99999, ,72359      ,3,7,12,,Madison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,328000,083,1275,999,99999, ,72943      ,3,7,12,,Magazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,330000,027,1285,999,99999, ,71754      ,3,7,12,,Magnolia,11,11,1759000,0,0,0,0,0,0,7,82,2732000,11,11,1759000,0,0,0,0,0,0,7,82,2732000
2003,05,331000,059,1290,999,99999, ,72104      ,3,7,12,,Malvern,7,7,436000,0,0,0,0,0,0,0,0,0,7,7,436000,0,0,0,0,0,0,0,0,0
2003,05,332000,049,1295,999,99999, ,72554      ,3,7,12,,Mammoth Spring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,333000,093,1300,999,99999, ,72442      ,3,7,0,,Manila,4,4,322608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,336000,077,1310,999,99999, ,72360      ,3,7,0,,Marianna,14,14,840000,1,2,70000,0,0,0,3,17,272000,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,338000,035,1315,999,32820, ,72364      ,3,7,12,,Marion,143,143,18172300,0,0,0,0,0,0,0,0,0,143,143,18172300,0,0,0,0,0,0,0,0,0
2003,05,339000,089,    ,999,99999, ,72687      ,3,7,0,,Marion County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,340000,111,1320,999,27860, ,72365      ,3,7,11,,Marked Tree,3,3,254100,0,0,0,0,0,0,0,0,0,2,2,139000,0,0,0,0,0,0,0,0,0
2003,05,341000,055,1325,999,99999, ,72443      ,3,7,12,,Marmaduke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,342000,129,1330,999,99999, ,72650      ,3,7,12,,Marshall,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,343000,107,1335,999,99999, ,72366      ,3,7,0,,Marvell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,344000,119,1337,340,30780, ,72118      ,3,7,12,,Maumelle,339,339,71816325,0,0,0,0,0,0,0,0,0,339,339,71816325,0,0,0,0,0,0,0,0,0
2003,05,345000,045,1340,340,30780, ,72106      ,3,7,12,,Mayflower,55,55,7677910,0,0,0,0,0,0,0,0,0,55,55,7677910,0,0,0,0,0,0,0,0,0
2003,05,346000,121,1345,999,99999, ,72444      ,3,7,12,,Maynard town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,348000,147,1240,999,99999, ,72101      ,3,7,0,,McCrory,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,349000,021,1245,999,99999, ,72441      ,3,7,12,,McDougal town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,350000,041,1250,999,99999, ,71654      ,3,7,12,,McGehee,10,10,767980,1,2,88000,0,0,0,0,0,0,10,10,767980,1,2,88000,0,0,0,0,0,0
2003,05,351000,057,1255,999,99999, ,71838      ,3,7,12,,McNab town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,353000,145,1265,999,99999, ,72102      ,3,7,12,,McRae,1,1,50000,0,0,0,0,0,0,0,0,0,1,1,50000,0,0,0,0,0,0,0,0,0
2003,05,354000,065,1350,999,99999, ,72556      ,3,7,12,,Melbourne,2,2,140000,0,0,0,0,0,0,0,0,0,2,2,140000,0,0,0,0,0,0,0,0,0
2003,05,355000,113,1355,999,99999, ,71953      ,3,7,0,,Mena,21,21,1528283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,359000,061,1365,999,99999, ,71851      ,3,7,1,,Mineral Springs,5,5,463332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,362000,041,1373,999,99999, ,71639      ,3,7,0,,Mitchellville,0,0,0,3,6,224000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,363000,031,1375,999,27860, ,72447      ,3,7,0,,Monette,3,3,325000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,366000,043,1380,999,99999, ,71655      ,3,7,12,,Monticello,8,8,1037980,9,18,180000,0,0,0,0,0,0,8,8,1037980,9,18,180000,0,0,0,0,0,0
2003,05,367000,003,1385,999,99999, ,71658      ,3,7,0,,Montrose,6,6,704362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,369000,077,1390,999,99999, ,72368      ,3,7,12,,Moro town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,370000,029,1395,999,99999, ,72110      ,3,7,0,,Morrilton,7,7,894400,3,6,357500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,375000,005,1405,999,99999, ,72653      ,3,7,12,,Mountain Home,25,25,3481000,7,14,975000,0,0,0,7,58,1700000,25,25,3481000,7,14,975000,0,0,0,7,58,1700000
2003,05,376000,051,1410,999,26300, ,71956      ,3,7,12,,Mountain Pine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,377000,137,1415,999,99999, ,72560      ,3,7,12,,Mountain View,9,9,914000,0,0,0,0,0,0,0,0,0,9,9,914000,0,0,0,0,0,0,0,0,0
2003,05,379000,033,1425,999,22900, ,72947      ,3,7,12,,Mulberry,8,8,735600,0,0,0,0,0,0,0,0,0,8,8,735600,0,0,0,0,0,0,0,0,0
2003,05,381000,061,1435,999,99999, ,71852      ,3,7,9,,Nashville,9,9,901088,0,0,0,0,0,0,0,0,0,7,7,758500,0,0,0,0,0,0,0,0,0
2003,05,384000,067,1445,999,99999, ,72112      ,3,7,12,,Newport,3,3,270000,0,0,0,0,0,0,0,0,0,3,3,270000,0,0,0,0,0,0,0,0,0
2003,05,387000,005,1460,999,99999, ,72658      ,3,7,12,,Norfork,3,3,397900,0,0,0,0,0,0,0,0,0,3,3,397900,0,0,0,0,0,0,0,0,0
2003,05,389000,139,1470,999,99999, ,71759      ,3,7,12,,Norphlet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,390000,119,1475,340,30780,1,72119      ,3,7,12,,North Little Rock,72,72,12939400,0,0,0,14,56,2500000,0,0,0,72,72,12939400,0,0,0,14,56,2500000,0,0,0
2003,05,392000,055,1487,999,99999, ,72450      ,3,7,0,,Oak Grove Heights town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,394000,057,1490,999,99999, ,71801      ,3,7,0,,Oakhaven,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,397000,063,1505,999,99999, ,72564      ,3,7,12,,Oil Trough town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,402000,093,1530,999,99999, ,72370      ,3,7,12,,Osceola,2,2,68000,0,0,0,0,0,0,0,0,0,2,2,68000,0,0,0,0,0,0,0,0,0
2003,05,406000,047,1545,999,22900, ,72949      ,3,7,12,,Ozark,5,5,481800,0,0,0,0,0,0,0,0,0,5,5,481800,0,0,0,0,0,0,0,0,0
2003,05,407000,123,1550,999,99999, ,72372      ,3,7,12,,Palestine,2,2,159000,0,0,0,0,0,0,0,0,0,2,2,159000,0,0,0,0,0,0,0,0,0
2003,05,409000,055,1560,999,99999, ,72450      ,3,7,12,,Paragould,184,184,14674165,4,8,233000,1,3,100000,0,0,0,184,184,14674165,4,8,233000,1,3,100000,0,0,0
2003,05,410000,083,1570,999,99999, ,72855      ,3,7,12,,Paris,8,8,250000,0,0,0,0,0,0,0,0,0,8,8,250000,0,0,0,0,0,0,0,0,0
2003,05,412000,037,1580,999,99999, ,72373      ,3,7,0,,Parkin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,414000,147,1585,999,99999, ,72123      ,3,7,12,,Patterson town,2,2,30000,0,0,0,0,0,0,0,0,0,2,2,30000,0,0,0,0,0,0,0,0,0
2003,05,415000,007,1595,999,22220, ,72751      ,3,7,12,,Pea Ridge,91,91,5581570,0,0,0,0,0,0,0,0,0,91,91,5581570,0,0,0,0,0,0,0,0,0
2003,05,419000,105,1600,340,30780, ,72125      ,3,7,12,,Perry town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,421000,105,1605,340,30780, ,72126      ,3,7,12,,Perryville,1,1,90000,1,2,60000,0,0,0,0,0,0,1,1,90000,1,2,60000,0,0,0,0,0,0
2003,05,423000,021,1610,999,99999, ,72454      ,3,7,12,,Piggott,7,7,703000,0,0,0,0,0,0,0,0,0,7,7,703000,0,0,0,0,0,0,0,0,0
2003,05,426000,069,1615,340,38220,1,71601      ,3,7,12,,Pine Bluff,57,57,1845415,3,6,275920,3,12,238819,3,64,902479,57,57,1845415,3,6,275920,3,12,238819,3,64,902479
2003,05,430000,029,1635,999,99999, ,72127      ,3,7,12,,Plumerville,1,1,100000,0,0,0,0,0,0,0,0,0,1,1,100000,0,0,0,0,0,0,0,0,0
2003,05,431000,121,1640,999,99999, ,72455      ,3,7,0,,Pocahontas,31,31,1100111,4,8,140000,1,4,90937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,436000,075,1650,999,99999, ,72457      ,3,7,12,,Portia town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,438000,115,1660,999,99999, ,72858      ,3,7,12,,Pottsville town,29,29,1672000,1,2,90000,0,0,0,0,0,0,29,29,1672000,1,2,90000,0,0,0,0,0,0
2003,05,442000,143,1675,999,22220, ,72753      ,3,7,12,,Prairie Grove,41,41,4574000,3,6,240000,0,0,0,1,6,300000,41,41,4574000,3,6,240000,0,0,0,1,6,300000
2003,05,444000,099,1680,999,99999, ,71857      ,3,7,0,,Prescott,224,224,36267458,0,0,0,1,4,301520,2,10,897247,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,450000,083,1700,999,99999, ,72951      ,3,7,0,,Ratcliff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,05,455000,021,1720,999,99999, ,72461      ,3,7,12,,Rector,1,1,185000,0,0,0,0,0,0,0,0,0,1,1,185000,0,0,0,0,0,0,0,0,0
2003,05,456000,069,1725,340,38220, ,72132      ,3,7,0,,Redfield,6,6,300000,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
