Survey,State,6-Digit,County,MSA/,PMSA,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,CMSA,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

8899,01,000300,067,9999,9999,3,6,12,12,Abbeville,2,2,163000,1,2,66000,0,0,0,0,0,0,2,2,163000,1,2,66000,0,0,0,0,0,0
8899,01,000500,073,1000,9999,3,6,12,12,Adamsville,8,8,618000,0,0,0,0,0,0,0,0,0,8,8,618000,0,0,0,0,0,0,0,0,0
8899,01,000700,133,9999,9999,3,6,0,0,Addison town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8899,01,000900,117,1000,9999,3,6,3,3,Alabaster,128,128,9944535,0,0,0,0,0,0,0,0,0,26,26,1679479,0,0,0,0,0,0,0,0,0
8899,01,001000,095,9999,9999,3,6,12,12,Albertville,84,84,4673500,0,0,0,2,8,200000,1,8,150000,84,84,4673500,0,0,0,2,8,200000,1,8,150000
8899,01,001500,123,9999,9999,3,6,11,11,Alexander City,60,60,3948738,0,0,0,0,0,0,1,8,300000,57,57,3738350,0,0,0,0,0,0,1,8,300000
8899,01,001700,107,9999,9999,3,6,6,6,Aliceville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8899,01,002000,039,9999,9999,3,6,12,12,Andalusia,10,10,563000,0,0,0,0,0,0,0,0,0,10,10,563000,0,0,0,0,0,0,0,0,0
8899,01,002500,015,0450,9999,3,6,12,12,Anniston,107,107,6558852,0,0,0,8,30,769000,2,12,275000,107,107,6558852,0,0,0,8,30,769000,2,12,275000
8899,01,002700,095,9999,9999,3,6,12,12,Arab,41,41,2845000,0,0,0,0,0,0,0,0,0,41,41,2845000,0,0,0,0,0,0,0,0,0
8899,01,002900,045,2180,9999,3,6,12,12,Ariton town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8899,01,003000,069,2180,9999,3,6,12,12,Ashford town,2,2,165000,0,0,0,1,4,60000,0,0,0,2,2,165000,0,0,0,1,4,60000,0,0,0
8899,01,003200,027,9999,9999,3,6,12,12,Ashland town,3,3,202000,0,0,0,0,0,0,0,0,0,3,3,202000,0,0,0,0,0,0,0,0,0
8899,01,003500,115,1000,9999,3,6,0,0,Ashville town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8899,01,004000,083,9999,9999,3,6,12,12,Athens,266,266,14699366,0,0,0,0,0,0,1,16,260000,266,266,14699366,0,0,0,0,0,0,1,16,260000
8899,01,004500,053,9999,9999,3,6,12,12,Atmore,10,10,529900,0,0,0,0,0,0,0,0,0,10,10,529900,0,0,0,0,0,0,0,0,0
8899,01,005000,055,2880,9999,3,6,12,12,Attalla,11,11,390940,0,0,0,0,0,0,0,0,0,11,11,390940,0,0,0,0,0,0,0,0,0
8899,01,005500,081,9999,9999,3,6,12,12,Auburn,105,105,9300663,17,34,1576052,7,25,580841,12,106,2791079,105,105,9300663,17,34,1576052,7,25,580841,12,106,2791079
8899,01,005600,001,5240,9999,3,6,0,0,Autauga Balance of County,4,4,46000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8899,01,005700,069,2180,9999,3,6,12,12,Avon town,7,7,129500,0,0,0,0,0,0,0,0,0,7,7,129500,0,0,0,0,0,0,0,0,0
8899,01,006000,003,5160,9999,3,6,12,12,Bay Minette,8,8,353200,0,0,0,0,0,0,0,0,0,8,8,353200,0,0,0,0,0,0,0,0,0
8899,01,006200,097,5160,9999,3,6,12,12,Bayou La Batre,1,1,40000,0,0,0,0,0,0,0,0,0,1,1,40000,0,0,0,0,0,0,0,0,0
8899,01,006300,085,9999,9999,3,6,12,12,Benton town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8899,01,006500,073,1000,9999,3,6,12,12,Bessemer,44,44,2045725,0,0,0,0,0,0,0,0,0,44,44,2045725,0,0,0,0,0,0,0,0,0
8899,01,007000,073,1000,9999,3,6,12,12,Birmingham,155,155,9540530,7,14,281000,7,27,1001024,25,283,5757102,155,155,9540530,7,14,281000,7,27,1001024,25,283,5757102
8899,01,007200,095,9999,9999,3,6,12,12,Boaz,29,29,1400050,0,0,0,0,0,0,0,0,0,29,29,1400050,0,0,0,0,0,0,0,0,0
8899,01,007300,041,9999,9999,3,6,12,12,Brantley town,1,1,60000,0,0,0,0,0,0,0,0,0,1,1,60000,0,0,0,0,0,0,0,0,0
8899,01,008000,053,9999,9999,3,6,12,12,Brewton,4,4,230000,0,0,0,0,0,0,5,34,950000,4,4,230000,0,0,0,0,0,0,5,34,950000
8899,01,008500,071,9999,9999,3,6,0,0,Bridgeport,3,3,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8899,01,009000,073,1000,9999,3,6,12,12,Brookside town,1,1,35000,0,0,0,0,0,0,0,0,0,1,1,35000,0,0,0,0,0,0,0,0,0
8899,01,009250,023,9999,9999,3,6,12,12,Butler,1,1,58689,0,0,0,0,0,0,1,47,1445062,1,1,58689,0,0,0,0,0,0,1,47,1445062
8899,01,009500,117,1000,9999,3,6,12,12,Calera town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8899,01,009700,123,9999,9999,3,6,12,12,Camp Hill town,1,1,22800,0,0,0,0,0,0,0,0,0,1,1,22800,0,0,0,0,0,0,0,0,0
8899,01,010200,019,9999,9999,3,6,0,0,Centre,4,4,163000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8899,01,010300,129,9999,9999,3,6,12,12,Chatom town,1,1,2000,0,0,0,0,0,0,0,0,0,1,1,2000,0,0,0,0,0,0,0,0,0
8899,01,010400,033,2650,9999,3,6,0,0,Cherokee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8899,01,010500,097,5160,9999,3,6,12,12,Chickasaw,3,3,60000,0,0,0,0,0,0,0,0,0,3,3,60000,0,0,0,0,0,0,0,0,0
8899,01,011000,121,9999,9999,3,6,12,12,Childersburg,17,17,1182500,0,0,0,0,0,0,0,0,0,17,17,1182500,0,0,0,0,0,0,0,0,0
8899,01,011500,097,5160,9999,3,6,12,12,Citronelle,12,12,389150,0,0,0,0,0,0,0,0,0,12,12,389150,0,0,0,0,0,0,0,0,0
8899,01,012000,021,9999,9999,3,6,12,12,Clanton,26,26,1405000,0,0,0,0,0,0,0,0,0,26,26,1405000,0,0,0,0,0,0,0,0,0
8899,01,012200,005,9999,9999,3,6,12,12,Clayton town,2,2,68000,0,0,0,0,0,0,0,0,0,2,2,68000,0,0,0,0,0,0,0,0,0
8899,01,012525,061,9999,9999,3,6,0,0,Coffee Springs town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8899,01,012600,049,9999,9999,3,6,12,12,Collinsville town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8899,01,013000,117,1000,9999,3,6,12,12,Columbiana,7,7,436800,0,0,0,0,0,0,0,0,0,7,7,436800,0,0,0,0,0,0,0,0,0
8899,01,013225,127,1000,9999,3,6,7,7,Cordova,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8899,01,013300,069,2180,9999,3,6,12,12,Cottonwood town,4,4,182000,0,0,0,0,0,0,0,0,0,4,4,182000,0,0,0,0,0,0,0,0,0
8899,01,013350,097,5160,9999,3,6,12,12,Creola town,9,9,428600,0,0,0,0,0,0,0,0,0,9,9,428600,0,0,0,0,0,0,0,0,0
8899,01,013400,049,9999,9999,3,6,0,0,Crossville town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8899,01,013500,043,9999,9999,3,6,12,12,Cullman,41,41,2436500,5,10,208000,3,10,199500,0,0,0,41,41,2436500,5,10,208000,3,10,199500,0,0,0
8899,01,014000,003,5160,9999,3,6,12,12,Daphne,81,81,6073176,0,0,0,0,0,0,0,0,0,81,81,6073176,0,0,0,0,0,0,0,0,0
8899,01,014500,103,2030,9999,3,6,12,12,Decatur,388,388,14695534,2,4,60848,18,71,1195565,2,13,194603,388,388,14695534,2,4,60848,18,71,1195565,2,13,194603
8899,01,014800,123,9999,9999,3,6,11,11,Dadeville,7,7,276278,0,0,0,0,0,0,0,0,0,6,6,243070,0,0,0,0,0,0,0,0,0
8899,01,014900,045,2180,9999,3,6,12,12,Daleville,44,44,2289564,0,0,0,16,64,1100000,0,0,0,44,44,2289564,0,0,0,16,64,1100000,0,0,0
8899,01,015000,091,9999,9999,3,6,12,12,Demopolis,16,16,774000,0,0,0,0,0,0,0,0,0,16,16,774000,0,0,0,0,0,0,0,0,0
8899,01,015300,075,9999,9999,3,6,0,0,Detroit town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8899,01,015500,127,1000,9999,3,6,12,12,Dora,4,4,135000,0,0,0,0,0,0,0,0,0,4,4,135000,0,0,0,0,0,0,0,0,0
8899,01,016000,069,2180,9999,3,6,12,12,Dothan,247,247,15572840,12,24,507900,1,4,112800,16,100,1976000,247,247,15572840,12,24,507900,1,4,112800,16,100,1976000
8899,01,016200,133,9999,9999,3,6,12,12,Double Springs town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8899,01,016350,053,9999,9999,3,6,0,0,East Brewton,1,1,11647,0,0,0,0,0,0,6,33,429133,0,0,0,0,0,0,0,0,0,0,0,0
8899,01,016500,051,5240,9999,3,6,12,12,Eclectic town,2,2,156000,0,0,0,0,0,0,0,0,0,2,2,156000,0,0,0,0,0,0,0,0,0
8899,01,017000,031,9999,9999,3,6,12,12,Elba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8899,01,017200,003,5160,9999,3,6,12,12,Elberta town,1,1,47300,0,0,0,0,0,0,0,0,0,1,1,47300,0,0,0,0,0,0,0,0,0
8899,01,017500,031,9999,9999,3,6,12,12,Enterprise,94,94,5472265,0,0,0,0,0,0,0,0,0,94,94,5472265,0,0,0,0,0,0,0,0,0
8899,01,018000,005,9999,9999,3,6,12,12,Eufaula,90,90,6106281,6,12,73100,0,0,0,8,50,1249500,90,90,6106281,6,12,73100,0,0,0,8,50,1249500
8899,01,018500,063,9999,9999,3,6,12,12,Eutaw,1,1,54900,0,0,0,0,0,0,0,0,0,1,1,54900,0,0,0,0,0,0,0,0,0
8899,01,019000,035,9999,9999,3,6,12,12,Evergreen,10,10,620000,0,0,0,0,0,0,0,0,0,10,10,620000,0,0,0,0,0,0,0,0,0
8899,01,019500,073,1000,9999,3,6,12,12,Fairfield,3,3,125000,0,0,0,0,0,0,0,0,0,3,3,125000,0,0,0,0,0,0,0,0,0
8899,01,020000,003,5160,9999,3,6,12,12,Fairhope,63,63,4179088,0,0,0,0,0,0,0,0,0,63,63,4179088,0,0,0,0,0,0,0,0,0
8899,01,020200,103,2030,9999,3,6,12,12,Falkville town,2,2,30000,0,0,0,1,4,67000,0,0,0,2,2,30000,0,0,0,1,4,67000,0,0,0
8899,01,020500,057,9999,9999,3,6,12,12,Fayette,3,3,287000,0,0,0,0,0,0,0,0,0,3,3,287000,0,0,0,0,0,0,0,0,0
8899,01,020700,103,2030,9999,3,6,12,12,Flint City town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8899,01,021000,053,9999,9999,3,6,12,12,Flomaton town,1,1,83000,0,0,0,0,0,0,0,0,0,1,1,83000,0,0,0,0,0,0,0,0,0
8899,01,021300,039,9999,9999,3,6,12,12,Florala,1,1,26000,0,0,0,0,0,0,0,0,0,1,1,26000,0,0,0,0,0,0,0,0,0
8899,01,021500,077,2650,9999,3,6,12,12,Florence,117,117,6467372,2,4,71531,0,0,0,6,101,2093754,117,117,6467372,2,4,71531,0,0,0,6,101,2093754
8899,01,022000,003,5160,9999,3,6,0,0,Foley,41,41,1535665,1,2,70000,0,0,0,10,72,1371428,0,0,0,0,0,0,0,0,0,0,0,0
8899,01,022200,085,9999,9999,3,6,12,12,Fort Deposit town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8899,01,022500,049,9999,9999,3,6,12,12,Fort Payne,49,49,2067987,0,0,0,0,0,0,0,0,0,49,49,2067987,0,0,0,0,0,0,0,0,0
8899,01,023000,099,9999,9999,3,6,12,12,Frisco City town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8899,01,023500,073,1000,9999,3,6,10,10,Fultondale,12,12,550422,0,0,0,0,0,0,4,39,725049,10,10,447960,0,0,0,0,0,0,3,34,591102
8899,01,024000,055,2880,9999,3,6,12,12,Gadsden,28,28,1854000,0,0,0,0,0,0,0,0,0,28,28,1854000,0,0,0,0,0,0,0,0,0
8899,01,024200,043,9999,9999,3,6,12,12,Garden City town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8899,01,024500,073,1000,9999,3,6,12,12,Gardendale,69,69,4359751,0,0,0,0,0,0,5,54,900000,69,69,4359751,0,0,0,0,0,0,5,54,900000
8899,01,025000,061,9999,9999,3,6,12,12,Geneva,2,2,70000,0,0,0,0,0,0,10,58,1404254,2,2,70000,0,0,0,0,0,0,10,58,1404254
8899,01,025200,013,9999,9999,3,6,0,0,Georgiana town,3,3,116000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8899,01,025250,023,9999,9999,3,6,12,12,Gilbertown town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8899,01,025275,055,2880,9999,3,6,12,12,Glencoe,28,28,1306400,0,0,0,0,0,0,0,0,0,28,28,1306400,0,0,0,0,0,0,0,0,0
