Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,Code,Code,Code,  ,Code,Code,Code,City,Code,Code,Code,Months Rep,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
202112,01,002000,073,0030,00460 ,00000 ,4522 ,142,13820, , ,35005      ,3,6,12,Adamsville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202112,01,005000,117,0025,00820 ,00000 ,30352 ,142,13820, , ,35007      ,3,6,10,Alabaster,80,80,27695746,0,0,0,0,0,0,0,0,0,55,55,19638398,0,0,0,0,0,0,0,0,0
202112,01,007000,123,0035,01132 ,00000 ,14875 ,999,99999, , ,350110552  ,3,6,11,Alexander City,41,41,14605088,0,0,0,0,0,0,3,56,7698062,38,38,13307852,0,0,0,0,0,0,3,56,7698062
202112,01,017000,083,0070,02260 ,00000 ,1194 ,290,26620, , ,35739      ,3,6,12,Ardmore town,7,7,1174545,0,0,0,0,0,0,0,0,0,7,7,1174545,0,0,0,0,0,0,0,0,0
202112,01,023000,027,0085,02860 ,00000 ,2037 ,999,99999, , ,36251      ,3,6,12,Ashland,1,1,332000,0,0,0,0,0,0,0,0,0,1,1,332000,0,0,0,0,0,0,0,0,0
202112,01,024000,115,0090,02908 ,00000 ,2212 ,142,13820, , ,35953      ,3,6,12,Ashville,7,7,1662477,0,0,0,0,0,0,0,0,0,7,7,1662477,0,0,0,0,0,0,0,0,0
202112,01,025000,083,0095,02956 ,00000 ,21897 ,290,26620, , ,35611      ,3,6,12,Athens,466,466,128433545,3,6,486000,8,26,2407160,4,126,7853555,466,466,128433545,3,6,486000,8,26,2407160,4,126,7853555
202112,01,028000,081,0110,03076 ,00000 ,53380 ,194,12220, ,1,36830      ,3,6,12,Auburn,731,731,207674069,16,32,6729344,7,28,3216046,3,29,1660000,731,731,207674069,16,32,6729344,7,28,3216046,3,29,1660000
202112,01,034000,003,    ,99990 ,00000 ,89449 ,380,19300,2, ,36535      ,3,6,12,Baldwin County Unincorporated Area,650,650,158093689,0,0,0,0,0,0,11,270,17121745,650,650,158093689,0,0,0,0,0,0,11,270,17121745
202112,01,037000,003,0135,04660 ,00000 ,8044 ,380,19300, , ,36507      ,3,6,0,Bay Minette,65,65,9730566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202112,01,045000,073,0175,05980 ,00000 ,27456 ,142,13820, , ,35020      ,3,6,12,Bessemer,24,24,3026445,0,0,0,0,0,0,0,0,0,24,24,3026445,0,0,0,0,0,0,0,0,0
202112,01,048000,073,0185,07000 ,00000 ,210609 ,142,13820,2,1,352032216  ,3,6,12,Birmingham,90,90,22307333,0,0,0,1,3,300000,6,544,43665559,90,90,22307333,0,0,0,1,3,300000,6,544,43665559
