Survey,State,6-Digit,County,Place,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,Code,Code,Code,Code,City,Code,Code,Code,Months Rep,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
2005,05,442000,143,1675,999,22220, , ,72753      ,3,7,12,Prairie Grove,116,116,11828000,9,18,1228000,2,8,300000,0,0,0,116,116,11828000,9,18,1228000,2,8,300000,0,0,0
2005,05,444000,099,1680,999,99999, , ,71857      ,3,7,0,Prescott,287,287,46467682,0,0,0,0,0,0,10,50,4486240,0,0,0,0,0,0,0,0,0,0,0,0
2005,05,450000,083,1700,999,99999, , ,72951      ,3,7,0,Ratcliff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,05,455000,021,1720,999,99999, , ,72461      ,3,7,12,Rector,2,2,244369,0,0,0,0,0,0,0,0,0,2,2,244369,0,0,0,0,0,0,0,0,0
2005,05,456000,069,1725,340,38220, , ,72132      ,3,7,12,Redfield,6,6,350000,0,0,0,0,0,0,0,0,0,6,6,350000,0,0,0,0,0,0,0,0,0
2005,05,457000,041,1726,999,99999, , ,71670      ,3,7,12,Reed town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,05,459000,025,1735,340,38220, , ,71665      ,3,7,12,Rison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,05,462000,007,1745,999,22220, ,1,72756      ,3,7,12,Rogers,1712,1712,221721622,14,28,2076920,2,8,1949786,14,126,15923264,1712,1712,221721622,14,28,2076920,2,8,1949786,14,126,15923264
2005,05,468000,115,1770,999,99999, , ,72801      ,3,7,12,Russellville,82,82,8776984,13,26,1435920,5,17,445600,0,0,0,82,82,8776984,13,26,1435920,5,17,445600,0,0,0
2005,05,470000,005,1793,999,99999, , ,726539699  ,3,7,12,Salesville,3,3,360000,0,0,0,0,0,0,0,0,0,3,3,360000,0,0,0,0,0,0,0,0,0
2005,05,473000,083,1800,999,99999, , ,72863      ,3,7,0,Scranton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,05,474000,145,1805,999,99999, , ,721435202  ,3,7,12,Searcy,143,143,16055984,2,4,400000,0,0,0,0,0,0,143,143,16055984,2,4,400000,0,0,0,0,0,0
2005,05,479000,125,1813,340,30780, , ,72103      ,3,7,0,Shannon Hills,71,71,8282189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,05,481000,053,1815,340,30780, , ,72150      ,3,7,12,Sheridan,37,37,3120000,6,12,410000,0,0,0,0,0,0,37,37,3120000,6,12,410000,0,0,0,0,0,0
2005,05,483000,119,1825,340,30780, , ,72124      ,3,7,12,Sherwood,259,259,40559543,0,0,0,0,0,0,0,0,0,259,259,40559543,0,0,0,0,0,0,0,0,0
2005,05,486000,007,1845,999,22220, , ,72761      ,3,7,0,Siloam Springs,142,142,13878967,1,2,105000,7,23,1052164,9,46,1478909,0,0,0,0,0,0,0,0,0,0,0,0
2005,05,487000,139,1850,999,99999, , ,71762      ,3,7,12,Smackover,3,3,672000,0,0,0,0,0,0,0,0,0,3,3,672000,0,0,0,0,0,0,0,0,0
2005,05,489000,009,1868,999,99999, , ,72644      ,3,7,0,South Lead Hill town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,05,490000,039,1870,999,99999, , ,71763      ,3,7,12,Sparkman,1,1,79000,0,0,0,0,0,0,0,0,0,1,1,79000,0,0,0,0,0,0,0,0,0
2005,05,492000,143,1875,999,22220,2,1,72765      ,3,7,12,Springdale,515,515,104042069,103,206,24547677,4,14,1530254,39,500,27999146,515,515,104042069,103,206,24547677,4,14,1530254,39,500,27999146
2005,05,493000,001,1775,999,99999, , ,72140      ,3,7,12,St. Charles town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,05,498000,079,1890,340,38220, , ,71667      ,3,7,12,Star City,4,4,332417,0,0,0,0,0,0,0,0,0,4,4,332417,0,0,0,0,0,0,0,0,0
2005,05,499000,103,1895,999,99999, , ,71764      ,3,7,0,Stephens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,05,503000,001,1905,999,99999, , ,72160      ,3,7,12,Stuttgart,22,22,2795202,1,2,1500000,0,0,0,0,0,0,22,22,2795202,1,2,1500000,0,0,0,0,0,0
2005,05,505000,021,1915,999,99999, , ,72470      ,3,7,12,Success town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,05,507000,007,1925,999,22220, , ,72768      ,3,7,12,Sulphur Springs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,05,508000,089,1930,999,99999, , ,72677      ,3,7,0,Summit,4,4,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,05,509000,035,1933,999,32820,2, ,72364      ,3,7,0,Sunset town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,05,512000,091,1945,999,45500, ,1,75501      ,3,7,11,Texarkana AR,84,84,7904558,4,8,316800,0,0,0,0,0,0,76,76,7159398,4,8,316800,0,0,0,0,0,0
2005,05,515000,043,1955,999,99999,2, ,71670      ,3,7,12,Tillar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,05,518000,143,1960,999,22220, , ,72741      ,3,7,0,Tontitown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,05,520000,111,1970,308,27860, , ,72472      ,3,7,12,Trumann,22,22,2145627,0,0,0,0,0,0,0,0,0,22,22,2145627,0,0,0,0,0,0,0,0,0
2005,05,521000,067,1975,999,99999, , ,72473      ,3,7,12,Tuckerman,1,1,65509,0,0,0,0,0,0,0,0,0,1,1,65509,0,0,0,0,0,0,0,0,0
2005,05,524000,035,1985,999,32820, , ,72384      ,3,7,12,Turrell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,05,525000,111,1990,308,27860,2, ,72386      ,3,7,0,Tyronza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,05,526000,117,1995,999,99999, , ,72170      ,3,7,12,Ulm town,2,2,136470,0,0,0,0,0,0,0,0,0,2,2,136470,0,0,0,0,0,0,0,0,0
2005,05,529000,033,2005,999,22900, , ,729565745  ,3,7,12,Van Buren,176,176,23626856,17,34,2976000,0,0,0,0,0,0,176,176,23626856,17,34,2976000,0,0,0,0,0,0
2005,05,533000,045,2015,340,30780,2, ,72173      ,3,7,12,Vilonia,111,111,12024500,0,0,0,0,0,0,0,0,0,111,111,12024500,0,0,0,0,0,0,0,0,0
2005,05,537000,027,2035,999,99999, , ,71770      ,3,7,12,Waldo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,05,538000,127,2040,999,99999, , ,72958      ,3,7,12,Waldron,5,5,521885,0,0,0,0,0,0,0,0,0,5,5,521885,0,0,0,0,0,0,0,0,0
2005,05,539000,075,2050,999,99999, , ,72476      ,3,7,0,Walnut Ridge,7,7,612500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,05,540000,085,2055,340,30780, , ,72176      ,3,7,12,Ward,85,85,7309825,2,4,173850,0,0,0,0,0,0,85,85,7309825,2,4,173850,0,0,0,0,0,0
2005,05,541000,011,2060,999,99999, , ,71671      ,3,7,12,Warren,9,9,555000,0,0,0,0,0,0,0,0,0,9,9,555000,0,0,0,0,0,0,0,0,0
2005,05,542000,057,2065,999,99999, , ,71862      ,3,7,12,Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,05,544000,041,2070,999,99999, , ,71674      ,3,7,0,Watson,3,3,162000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,05,545000,111,2075,308,27860, , ,72479      ,3,7,12,Weiner,1,1,150000,0,0,0,0,0,0,0,0,0,1,1,150000,0,0,0,0,0,0,0,0,0
2005,05,547000,143,2095,999,22220, , ,72774      ,3,7,12,West Fork,22,22,2549000,0,0,0,0,0,0,0,0,0,22,22,2549000,0,0,0,0,0,0,0,0,0
2005,05,548000,107,3000,999,99999, , ,72390      ,3,7,0,West Helena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,05,549000,035,3005,999,32820, , ,72301      ,3,7,12,West Memphis,48,48,7868000,0,0,0,0,0,0,15,124,3900000,48,48,7868000,0,0,0,0,0,0,15,124,3900000
2005,05,552000,123,3015,999,99999, , ,72392      ,3,7,12,Wheatley,1,1,50000,0,0,0,0,0,0,0,0,0,1,1,50000,0,0,0,0,0,0,0,0,0
2005,05,555000,069,3023,340,38220, , ,71612      ,3,7,12,White Hall,50,50,5930500,1,2,50000,0,0,0,0,0,0,50,50,5930500,1,2,50000,0,0,0,0,0,0
2005,05,558000,047,3032,999,22900, , ,72821      ,3,7,0,Wiederkehr Village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,05,562000,003,3045,999,99999, , ,71676      ,3,7,12,Wilmot,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,05,563000,093,3050,999,99999,2, ,72395      ,3,7,12,Wilson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,05,569000,045,3080,340,30780, , ,72181      ,3,7,12,Wooster town,26,26,4457750,0,0,0,0,0,0,0,0,0,26,26,4457750,0,0,0,0,0,0,0,0,0
2005,05,571000,037,3085,999,99999, , ,72396      ,3,7,11,Wynne,39,39,6606316,1,2,190000,0,0,0,0,0,0,36,36,6105000,1,2,190000,0,0,0,0,0,0
2005,05,573000,089,3090,999,99999, , ,72687      ,3,7,0,Yellville,12,12,429334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,10,013000,003,0009,428,37980, , ,19809      ,3,5,0,Bellefonte town,8,8,440000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,10,037000,001,0040,999,20100, , ,19934      ,3,5,0,Camden town,30,30,3252802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,10,065000,001,0075,999,20100, ,1,19903      ,3,5,12,Dover,241,241,23765178,0,0,0,0,0,0,4,110,7662600,241,241,23765178,0,0,0,0,0,0,4,110,7662600
2005,10,073000,003,0085,428,37980, , ,19805      ,3,5,0,Elsmere town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,10,105000,001,0125,999,20100, , ,19952      ,3,5,12,Harrington,16,16,1654745,0,0,0,2,8,438672,0,0,0,16,16,1654745,0,0,0,2,8,438672,0,0,0
2005,10,121000,001,    ,999,20100,2, ,19901      ,3,5,12,Kent County Unincorporated Area,1255,1255,189746829,0,0,0,0,0,0,0,0,0,1255,1255,189746829,0,0,0,0,0,0,0,0,0
2005,10,149000,003,0170,428,37980, , ,19709      ,3,5,11,Middletown town,407,407,34871304,0,0,0,0,0,0,7,84,3113160,357,357,30668887,0,0,0,0,0,0,7,84,3113160
2005,10,153000,001,0175,999,20100, , ,19963      ,3,5,12,Milford,191,191,20210501,1,2,210000,11,44,3370303,6,72,3702840,191,191,20210501,1,2,210000,11,44,3370303,6,72,3702840
2005,10,173000,003,0200,428,37980, , ,19720      ,3,5,0,New Castle,5,5,318105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,10,177000,003,    ,428,37980,2, ,19720      ,3,5,12,New Castle County Unincorporated Area,1052,1052,100019199,0,0,0,0,0,0,0,0,0,1052,1052,100019199,0,0,0,0,0,0,0,0,0
2005,10,181000,003,0195,428,37980, , ,19715      ,3,5,9,Newark,14,14,2291044,0,0,0,0,0,0,1,5,300000,11,11,1956968,0,0,0,0,0,0,1,5,300000
2005,10,185000,003,0205,428,37980, , ,19804      ,3,5,0,Newport town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,10,193000,003,0215,428,37980, , ,19730      ,3,5,4,Odessa town,4,4,721429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,10,213000,001,0237,999,20100,2, ,19977      ,3,5,12,Smyrna town,183,183,17002470,0,0,0,0,0,0,0,0,0,183,183,17002470,0,0,0,0,0,0,0,0,0
2005,10,225000,005,    ,999,99999, , ,19947      ,3,5,12,Sussex County,3200,3200,449297785,120,240,19195540,40,149,15000735,76,673,83443858,3200,3200,449297785,120,240,19195540,40,149,15000735,76,673,83443858
2005,10,237000,003,0255,428,37980, ,1,19801      ,3,5,0,Wilmington,79,79,4612719,0,0,0,0,0,0,16,93,1488000,0,0,0,0,0,0,0,0,0,0,0,0
2005,10,245000,001,0265,999,20100, , ,19934      ,3,5,8,Wyoming town,30,30,1931348,0,0,0,0,0,0,0,0,0,16,16,1019948,0,0,0,0,0,0,0,0,0
2005,11,001000,001,    ,548,47900, ,1,20002      ,3,5,12,Washington,125,125,18277938,38,76,5964908,9,35,2923149,22,2624,200968204,125,125,18277938,38,76,5964908,9,35,2923149,22,2624,200968204
2005,12,001000,001,0005,999,23540, , ,32616      ,3,5,12,Alachua,113,113,11242476,2,4,230000,1,4,300840,15,322,13740740,113,113,11242476,2,4,230000,1,4,300840,15,322,13740740
2005,12,003000,001,    ,999,23540,2, ,326016213  ,3,5,12,Alachua County Unincorporated Area,1068,1068,157374968,0,0,0,12,48,3484590,17,142,14646440,1068,1068,157374968,0,0,0,12,48,3484590,17,142,14646440
2005,12,007000,117,0015,422,36740, , ,32701      ,3,5,11,Altamonte Springs,9,9,2053366,0,0,0,0,0,0,1,7,435007,5,5,1625331,0,0,0,0,0,0,0,0,0
2005,12,011000,081,0025,999,42260, , ,342160779  ,3,5,1,Anna Maria,12,12,3737142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,12,013000,037,0030,999,99999, , ,32320      ,3,5,12,Apalachicola,20,20,1986055,0,0,0,1,4,165000,0,0,0,20,20,1986055,0,0,0,1,4,165000,0,0,0
2005,12,015000,095,0035,422,36740, , ,327041229  ,3,5,12,Apopka,657,657,106870360,0,0,0,4,16,1566000,7,41,3208000,657,657,106870360,0,0,0,4,16,1566000,7,41,3208000
2005,12,023000,031,0055,999,27260, , ,32233      ,3,5,12,Atlantic Beach,66,66,16707016,1,2,177672,0,0,0,0,0,0,66,66,16707016,1,2,177672,0,0,0,0,0,0
2005,12,025000,099,0060,999,33100, , ,334621193  ,3,5,12,Atlantis,5,5,1535000,0,0,0,0,0,0,0,0,0,5,5,1535000,0,0,0,0,0,0,0,0,0
2005,12,027000,105,0065,999,29460, , ,33823      ,3,5,12,Auburndale,283,283,53495191,0,0,0,1,3,163837,0,0,0,283,283,53495191,0,0,0,1,3,163837,0,0,0
2005,12,028000,086,0066,999,33100, , ,33180      ,3,5,12,Aventura,2,2,1852983,0,0,0,0,0,0,5,922,209881738,2,2,1852983,0,0,0,0,0,0,5,922,209881738
2005,12,029000,055,0067,999,99999, , ,33825      ,3,5,12,Avon Park,4,4,962770,0,0,0,0,0,0,10,80,4939100,4,4,962770,0,0,0,0,0,0,10,80,4939100
2005,12,031000,003,    ,999,27260,2, ,32063      ,3,5,12,Baker County Unincorporated Area,152,152,21391476,0,0,0,0,0,0,0,0,0,152,152,21391476,0,0,0,0,0,0,0,0,0
2005,12,033000,086,0080,999,33100, , ,33154      ,3,5,12,Bal Harbour village,2,2,1900000,0,0,0,0,0,0,0,0,0,2,2,1900000,0,0,0,0,0,0,0,0,0
2005,12,035000,031,0075,999,27260, , ,32234      ,3,5,12,Baldwin town,3,3,370068,0,0,0,0,0,0,0,0,0,3,3,370068,0,0,0,0,0,0,0,0,0
2005,12,037000,105,0085,999,29460, , ,33831      ,3,5,10,Bartow,171,171,23992888,0,0,0,0,0,0,2,20,1037500,155,155,21912400,0,0,0,0,0,0,0,0,0
2005,12,041000,005,    ,999,37460,2, ,32401      ,3,5,12,Bay County Unincorporated Area,1102,1102,177853032,15,30,2662846,70,260,31506387,62,630,57212063,1102,1102,177853032,15,30,2662846,70,260,31506387,62,630,57212063
2005,12,043000,086,0090,999,33100, , ,33154      ,3,5,12,Bay Harbor Islands town,3,3,2715000,0,0,0,0,0,0,0,0,0,3,3,2715000,0,0,0,0,0,0,0,0,0
2005,12,045000,095,0093,422,36740, , ,32830      ,3,5,12,Bay Lake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,12,049000,099,0130,999,33100, , ,33430      ,3,5,10,Belle Glade,22,22,2326407,0,0,0,0,0,0,0,0,0,21,21,2239074,0,0,0,0,0,0,0,0,0
2005,12,059000,103,0115,999,45300, , ,337561096  ,3,5,12,Belleair town,11,11,6099887,0,0,0,0,0,0,0,0,0,11,11,6099887,0,0,0,0,0,0,0,0,0
2005,12,061000,083,0145,999,36100, , ,32620      ,3,5,12,Belleview,78,78,10052304,5,10,400000,2,8,611800,0,0,0,78,78,10052304,5,10,400000,2,8,611800,0,0,0
2005,12,063000,035,0160,999,99999, , ,321362767  ,3,5,0,Beverly Beach town,1,1,220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,12,065000,086,0165,999,33100, , ,33161      ,3,5,12,Biscayne Park village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,12,067000,013,0175,999,99999, , ,32424      ,3,5,12,Blountstown,5,5,508650,0,0,0,0,0,0,0,0,0,5,5,508650,0,0,0,0,0,0,0,0,0
2005,12,069000,099,0180,999,33100, ,1,334323795  ,3,5,12,Boca Raton,75,75,51144959,3,6,1108000,26,97,17894850,63,374,68243660,75,75,51144959,3,6,1108000,26,97,17894850,63,374,68243660
2005,12,072000,071,0187,999,15980,2, ,339020398  ,3,5,12,Bonita Springs,1425,1425,329941563,0,0,0,0,0,0,42,688,202408854,1425,1425,329941563,0,0,0,0,0,0,42,688,202408854
2005,12,075000,099,0200,999,33100, ,1,33425      ,3,5,12,Boynton Beach,843,843,131285169,2,4,603858,0,0,0,4,447,63361343,843,843,131285169,2,4,603858,0,0,0,4,447,63361343
2005,12,077000,081,0215,999,42260, ,1,342057865  ,3,5,12,Bradenton,95,95,21363377,0,0,0,0,0,0,4,78,5681064,95,95,21363377,0,0,0,0,0,0,4,78,5681064
2005,12,079000,081,0217,999,42260, , ,34217      ,3,5,12,Bradenton Beach,0,0,0,1,2,360000,0,0,0,0,0,0,0,0,0,1,2,360000,0,0,0,0,0,0
2005,12,081000,007,    ,999,99999, , ,32091      ,3,5,12,Bradford County,108,108,8333910,0,0,0,0,0,0,0,0,0,108,108,8333910,0,0,0,0,0,0,0,0,0
2005,12,085000,009,    ,999,37340, , ,32940      ,3,5,12,Brevard County Unincorporated Area,2066,2066,448362165,0,0,0,1,3,209908,31,389,62497301,2066,2066,448362165,0,0,0,1,3,209908,31,389,62497301
2005,12,087000,099,0237,999,33100, , ,33435      ,3,5,12,Briny Breezes town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,12,089000,077,0240,999,99999, , ,32321      ,3,5,12,Bristol,1,1,105000,0,0,0,0,0,0,0,0,0,1,1,105000,0,0,0,0,0,0,0,0,0
2005,12,095000,053,0255,999,45300, , ,34601      ,3,5,12,Brooksville,50,50,11443175,0,0,0,0,0,0,0,0,0,50,50,11443175,0,0,0,0,0,0,0,0,0
2005,12,097000,011,    ,999,33100,2, ,33316      ,3,5,1,Broward County Unincorporated Area,147,147,19580780,5,10,722880,1,3,224424,8,40,2649680,10,10,1366764,1,2,144804,0,0,0,0,0,0
2005,12,099000,035,0265,999,99999, , ,32110      ,3,5,12,Bunnell,22,22,2001357,0,0,0,0,0,0,11,144,7964016,22,22,2001357,0,0,0,0,0,0,11,144,7964016
2005,12,103000,013,    ,999,99999,2, ,32424      ,3,5,12,Calhoun County Unincorporated Area,53,53,7307554,0,0,0,0,0,0,0,0,0,53,53,7307554,0,0,0,0,0,0,0,0,0
2005,12,105000,089,0275,999,27260, , ,32011      ,3,5,12,Callahan town,11,11,1205019,2,4,355870,0,0,0,0,0,0,11,11,1205019,2,4,355870,0,0,0,0,0,0
2005,12,107000,005,0277,999,37460, , ,32404      ,3,5,12,Callaway,67,67,8576103,1,2,105154,0,0,0,0,0,0,67,67,8576103,1,2,105154,0,0,0,0,0,0
2005,12,111000,009,0292,999,37340, , ,32920      ,3,5,12,Cape Canaveral,15,15,2531917,0,0,0,3,10,1689374,13,89,21745120,15,15,2531917,0,0,0,3,10,1689374,13,89,21745120
2005,12,113000,071,0293,999,15980, ,1,339150027  ,3,5,11,Cape Coral,7450,7450,764691623,31,62,4026218,34,134,11157224,88,1237,121049645,6832,6832,704013931,31,62,4026218,28,110,9846534,85,1183,117151226
2005,12,119000,117,0310,422,36740, , ,32707      ,3,5,12,Casselberry,27,27,3883662,0,0,0,0,0,0,0,0,0,27,27,3883662,0,0,0,0,0,0,0,0,0
2005,12,123000,075,0325,999,99999, , ,32625      ,3,5,12,Cedar Key,14,14,2764200,0,0,0,0,0,0,0,0,0,14,14,2764200,0,0,0,0,0,0,0,0,0
2005,12,129000,015,    ,999,39460, , ,339481094  ,3,5,10,Charlotte County Unincorporated Area,2782,2782,512081236,68,136,16389440,58,226,37204862,56,743,102069931,2359,2359,442126785,63,126,15403000,54,211,35490520,44,579,86928601
2005,12,133000,075,0350,999,99999, , ,32626      ,3,5,12,Chiefland,5,5,586000,0,0,0,0,0,0,0,0,0,5,5,586000,0,0,0,0,0,0,0,0,0
2005,12,139000,017,    ,999,99999, , ,34461      ,3,5,12,Citrus County Unincorporated Area,3536,3536,623805591,0,0,0,0,0,0,0,0,0,3536,3536,623805591,0,0,0,0,0,0,0,0,0
2005,12,141000,019,    ,999,27260,2, ,32043      ,3,5,12,Clay County Unincorporated Area,3643,3643,717003000,22,44,2036000,0,0,0,32,228,25904000,3643,3643,717003000,22,44,2036000,0,0,0,32,228,25904000
2005,12,143000,103,0375,999,45300, ,1,34618      ,3,5,12,Clearwater,151,151,25812680,2,4,857000,0,0,0,1,7,1077000,151,151,25812680,2,4,857000,0,0,0,1,7,1077000
2005,12,147000,051,0385,999,99999, , ,33440      ,3,5,12,Clewiston,66,66,9163258,0,0,0,0,0,0,0,0,0,66,66,9163258,0,0,0,0,0,0,0,0,0
2005,12,149000,099,0390,999,33100, , ,33406      ,3,5,0,Cloud Lake town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,12,151000,009,0395,999,37340, , ,329231750  ,3,5,12,Cocoa,19,19,3827290,0,0,0,0,0,0,0,0,0,19,19,3827290,0,0,0,0,0,0,0,0,0
2005,12,153000,009,0400,999,37340, , ,329320280  ,3,5,12,Cocoa Beach,27,27,7494581,0,0,0,0,0,0,3,44,10537571,27,27,7494581,0,0,0,0,0,0,3,44,10537571
2005,12,155000,011,0407,999,33100, , ,33063      ,3,5,12,Coconut Creek,133,133,27688247,0,0,0,0,0,0,0,0,0,133,133,27688247,0,0,0,0,0,0,0,0,0
2005,12,159000,021,    ,999,34940, , ,34104      ,3,5,12,Collier County Unincorporated Area,3688,3688,801080118,52,104,15574000,133,531,93675000,129,1622,260495082,3688,3688,801080118,52,104,15574000,133,531,93675000,129,1622,260495082
2005,12,161000,023,    ,999,99999,2, ,32056      ,3,5,12,Columbia County Unincorporated Area,438,438,42906473,0,0,0,0,0,0,0,0,0,438,438,42906473,0,0,0,0,0,0,0,0,0
2005,12,163000,011,0420,999,33100, , ,33314      ,3,5,12,Cooper City,8,8,1912480,0,0,0,0,0,0,0,0,0,8,8,1912480,0,0,0,0,0,0,0,0,0
2005,12,165000,086,0425,999,33100, , ,33134      ,3,5,12,Coral Gables,82,82,35968000,7,14,950000,0,0,0,4,160,32900000,82,82,35968000,7,14,950000,0,0,0,4,160,32900000
2005,12,167000,011,0427,999,33100, , ,33065      ,3,5,12,Coral Springs,3,3,1125000,3,6,780000,3,11,1080000,0,0,0,3,3,1125000,3,6,780000,3,11,1080000,0,0,0
2005,12,173000,091,0440,999,23020, ,1,32536      ,3,5,0,Crestview,427,427,43869777,1,2,128407,0,0,0,9,149,7041979,0,0,0,0,0,0,0,0,0,0,0,0
2005,12,177000,017,0450,999,99999, , ,32629      ,3,5,12,Crystal River,8,8,1907000,0,0,0,0,0,0,0,0,0,8,8,1907000,0,0,0,0,0,0,0,0,0
2005,12,179000,101,0465,999,45300, , ,335261355  ,3,5,12,Dade City,43,43,4626695,0,0,0,0,0,0,0,0,0,43,43,4626695,0,0,0,0,0,0,0,0,0
2005,12,181000,086,    ,999,33100,2, ,331752474  ,3,5,12,Miami-Dade County Unincorporated Area,6077,6077,835199564,80,160,18962302,47,180,10961475,124,1973,170452137,6077,6077,835199564,80,160,18962302,47,180,10961475,124,1973,170452137
2005,12,183000,011,0473,999,33100, , ,33004      ,3,5,12,Dania Beach,59,59,6095026,0,0,0,0,0,0,0,0,0,59,59,6095026,0,0,0,0,0,0,0,0,0
2005,12,185000,105,0475,999,29460, , ,33836      ,3,5,12,Davenport,7,7,884195,0,0,0,5,20,1261444,0,0,0,7,7,884195,0,0,0,5,20,1261444,0,0,0
2005,12,187000,011,0477,999,33100, , ,33314      ,3,5,1,Davie town,585,585,78446128,0,0,0,4,16,1165592,7,66,4087572,25,25,3416910,0,0,0,0,0,0,0,0,0
2005,12,189000,127,0485,214,19660, ,1,32115      ,3,5,11,Daytona Beach,321,321,67938655,0,0,0,12,48,4800000,2,27,37539697,303,303,64459839,0,0,0,12,48,4800000,1,19,35000000
2005,12,191000,127,0486,214,19660, , ,32118      ,3,5,12,Daytona Beach Shores,2,2,1330895,0,0,0,0,0,0,6,223,74518592,2,2,1330895,0,0,0,0,0,0,6,223,74518592
2005,12,193000,131,0500,999,99999, , ,32435      ,3,5,11,De Funiak Springs,25,25,2988799,0,0,0,0,0,0,2,10,498000,23,23,2807807,0,0,0,0,0,0,2,10,498000
2005,12,195000,127,0505,214,19660, , ,32720      ,3,5,3,De Land,632,632,108847917,0,0,0,0,0,0,13,180,11343412,207,207,31584878,0,0,0,0,0,0,0,0,0
2005,12,197000,027,    ,999,99999, , ,34266      ,3,5,0,DeSoto County,166,166,22483175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,12,199000,011,0495,999,33100, ,1,33441      ,3,5,12,Deerfield Beach,57,57,8224770,0,0,0,0,0,0,0,0,0,57,57,8224770,0,0,0,0,0,0,0,0,0
2005,12,201000,099,0510,999,33100, ,1,33444      ,3,5,12,Delray Beach,319,319,55851981,2,4,582000,0,0,0,1,40,4850000,319,319,55851981,2,4,582000,0,0,0,1,40,4850000
2005,12,201100,127,0512,214,19660, ,1,327251806  ,3,5,12,Deltona,1052,1052,179600457,0,0,0,0,0,0,0,0,0,1052,1052,179600457,0,0,0,0,0,0,0,0,0
