Survey,State,6-Digit,County,Place,MSA/,PMSA,Central,Zip,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,Code,CMSA,Code,City,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
2001,12,023000,031,0055,3600,9999, ,32233      ,3,5,12,,Atlantic Beach,51,51,8751182,12,24,2048264,0,0,0,0,0,0,51,51,8751182,12,24,2048264,0,0,0,0,0,0
2001,12,025000,099,0060,8960,9999, ,334621193  ,3,5,12,,Atlantis,9,9,1940000,0,0,0,0,0,0,0,0,0,9,9,1940000,0,0,0,0,0,0,0,0,0
2001,12,027000,105,0065,3980,9999, ,33823      ,3,5,12,,Auburndale,55,55,6262409,1,2,69552,0,0,0,0,0,0,55,55,6262409,1,2,69552,0,0,0,0,0,0
2001,12,028000,086,0066,4992,5000, ,33180      ,3,5,12,,Aventura,156,156,34478370,0,0,0,0,0,0,5,738,43871059,156,156,34478370,0,0,0,0,0,0,5,738,43871059
2001,12,029000,055,0067,9999,9999, ,33825      ,3,5,3,,Avon Park,10,10,871606,0,0,0,0,0,0,0,0,0,2,2,232555,0,0,0,0,0,0,0,0,0
2001,12,031000,003,    ,9999,9999, ,32063      ,3,5,12,,Baker County Unincorporated Area,75,75,10329790,0,0,0,0,0,0,0,0,0,75,75,10329790,0,0,0,0,0,0,0,0,0
2001,12,033000,086,0080,4992,5000, ,33154      ,3,5,12,,Bal Harbour village,2,2,1270256,0,0,0,0,0,0,0,0,0,2,2,1270256,0,0,0,0,0,0,0,0,0
2001,12,035000,031,0075,3600,9999, ,32234      ,3,5,12,,Baldwin town,3,3,208000,0,0,0,0,0,0,0,0,0,3,3,208000,0,0,0,0,0,0,0,0,0
2001,12,037000,105,0085,3980,9999, ,33831      ,3,5,12,,Bartow,40,40,3927433,0,0,0,0,0,0,0,0,0,40,40,3927433,0,0,0,0,0,0,0,0,0
2001,12,041000,005,    ,6015,9999, ,32401      ,3,5,12,,Bay County Unincorporated Area,551,551,70425755,45,90,5692048,6,18,917161,3,103,18837713,551,551,70425755,45,90,5692048,6,18,917161,3,103,18837713
2001,12,043000,086,0090,4992,5000, ,33154      ,3,5,12,,Bay Harbor Islands town,1,1,342140,0,0,0,0,0,0,2,54,9234720,0,0,0,0,0,0,0,0,0,0,0,0
2001,12,045000,095,0093,5960,9999, ,32830      ,3,5,12,,Bay Lake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,12,049000,099,0130,8960,9999, ,33430      ,3,5,12,,Belle Glade,3,3,530000,0,0,0,0,0,0,0,0,0,3,3,530000,0,0,0,0,0,0,0,0,0
2001,12,059000,103,0115,8280,9999, ,337561096  ,3,5,12,,Belleair town,13,13,7144081,0,0,0,0,0,0,0,0,0,13,13,7144081,0,0,0,0,0,0,0,0,0
2001,12,061000,083,0145,5790,9999, ,32620      ,3,5,12,,Belleview,24,24,2641193,0,0,0,2,8,492000,0,0,0,24,24,2641193,0,0,0,2,8,492000,0,0,0
2001,12,063000,035,0160,2020,9999, ,32136      ,3,5,0,,Beverly Beach town,1,1,70950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,12,065000,086,0165,4992,5000, ,33161      ,3,5,12,,Biscayne Park village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,12,067000,013,0175,9999,9999, ,32424      ,3,5,5,,Blountstown,1,1,175000,0,0,0,0,0,0,0,0,0,1,1,175000,0,0,0,0,0,0,0,0,0
2001,12,069000,099,0180,8960,9999,1,33432      ,3,5,12,,Boca Raton,88,88,37521568,0,0,0,0,0,0,2,352,25700000,88,88,37521568,0,0,0,0,0,0,2,352,25700000
2001,12,075000,099,0200,8960,9999, ,33425      ,3,5,12,,Boynton Beach,191,191,20247678,1,2,150000,1,4,340797,36,856,54090619,191,191,20247678,1,2,150000,1,4,340797,36,856,54090619
2001,12,077000,081,0215,7510,9999,1,342065015  ,3,5,12,,Bradenton,54,54,5156468,0,0,0,11,38,3084250,78,849,49552467,54,54,5156468,0,0,0,11,38,3084250,78,849,49552467
2001,12,079000,081,0217,7510,9999, ,34217      ,3,5,12,,Bradenton Beach,2,2,246226,1,2,220000,0,0,0,3,22,3155512,2,2,246226,1,2,220000,0,0,0,3,22,3155512
2001,12,081000,007,    ,9999,9999, ,32091      ,3,5,10,,Bradford County,75,75,5106020,0,0,0,0,0,0,0,0,0,65,65,4432950,0,0,0,0,0,0,0,0,0
2001,12,085000,009,    ,4900,9999, ,32940      ,3,5,12,,Brevard County Unincorporated Area,2234,2234,311479546,2,4,240000,1,3,250000,0,0,0,2234,2234,311479546,2,4,240000,1,3,250000,0,0,0
2001,12,087000,099,0237,8960,9999, ,33435      ,3,5,12,,Briny Breezes town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,12,095000,053,0255,8280,9999, ,34601      ,3,5,12,,Brooksville,3,3,220545,0,0,0,0,0,0,0,0,0,3,3,220545,0,0,0,0,0,0,0,0,0
2001,12,097000,011,    ,4992,2680, ,33316      ,3,5,12,,Broward County Unincorporated Area,84,84,10253506,0,0,0,0,0,0,3,100,5944588,84,84,10253506,0,0,0,0,0,0,3,100,5944588
2001,12,099000,035,0265,2020,9999, ,32110      ,3,5,12,,Bunnell,2,2,79350,0,0,0,0,0,0,0,0,0,2,2,79350,0,0,0,0,0,0,0,0,0
2001,12,103000,013,    ,9999,9999, ,32424      ,3,5,12,,Calhoun County Unincorporated Area,36,36,2415650,0,0,0,0,0,0,0,0,0,36,36,2415650,0,0,0,0,0,0,0,0,0
2001,12,105000,089,0275,3600,9999, ,32011      ,3,5,12,,Callahan town,3,3,375000,0,0,0,0,0,0,0,0,0,3,3,375000,0,0,0,0,0,0,0,0,0
2001,12,111000,009,0292,4900,9999, ,32920      ,3,5,12,,Cape Canaveral,27,27,3235834,1,2,104500,0,0,0,8,170,32624904,27,27,3235834,1,2,104500,0,0,0,8,170,32624904
2001,12,113000,071,0293,2700,9999,1,33915      ,3,5,12,,Cape Coral,2558,2558,249095212,48,96,5844345,1,3,175000,7,54,2233354,2558,2558,249095212,48,96,5844345,1,3,175000,7,54,2233354
2001,12,119000,117,0310,5960,9999, ,32707      ,3,5,12,,Casselberry,71,71,12164638,0,0,0,1,4,552153,11,108,12954790,71,71,12164638,0,0,0,1,4,552153,11,108,12954790
2001,12,123000,075,0325,9999,9999, ,32625      ,3,5,12,,Cedar Key,15,15,2802359,0,0,0,0,0,0,3,36,3063873,15,15,2802359,0,0,0,0,0,0,3,36,3063873
2001,12,129000,015,    ,6580,9999, ,339481094  ,3,5,12,,Charlotte County Unincorporated Area,1245,1245,177888013,18,36,2653965,26,100,8975687,6,47,3392507,1245,1245,177888013,18,36,2653965,26,100,8975687,6,47,3392507
2001,12,133000,075,0350,9999,9999, ,32626      ,3,5,12,,Chiefland,1,1,46885,0,0,0,0,0,0,0,0,0,1,1,46885,0,0,0,0,0,0,0,0,0
2001,12,139000,017,    ,9999,9999, ,34461      ,3,5,12,,Citrus County Unincorporated Area,1052,1052,66787023,3,6,101716,1,4,55565,6,30,462037,1052,1052,66787023,3,6,101716,1,4,55565,6,30,462037
2001,12,141000,019,    ,3600,9999, ,32043      ,3,5,12,,Clay County Unincorporated Area,1767,1767,187666000,0,0,0,0,0,0,34,790,34087534,1767,1767,187666000,0,0,0,0,0,0,34,790,34087534
2001,12,143000,103,0375,8280,9999,1,34618      ,3,5,12,,Clearwater,58,58,7034174,0,0,0,0,0,0,4,139,7784846,58,58,7034174,0,0,0,0,0,0,4,139,7784846
2001,12,147000,051,0385,9999,9999, ,33440      ,3,5,7,,Clewiston,6,6,597450,0,0,0,0,0,0,0,0,0,3,3,299100,0,0,0,0,0,0,0,0,0
2001,12,149000,099,0390,8960,9999, ,33406      ,3,5,7,,Cloud Lake town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,12,151000,009,0395,4900,9999, ,329231750  ,3,5,12,,Cocoa,14,14,2252161,1,2,120000,0,0,0,0,0,0,14,14,2252161,1,2,120000,0,0,0,0,0,0
2001,12,153000,009,0400,4900,9999, ,329320280  ,3,5,12,,Cocoa Beach,25,25,4876391,0,0,0,2,7,471595,3,27,5026000,25,25,4876391,0,0,0,2,7,471595,3,27,5026000
2001,12,155000,011,0407,4992,2680, ,33063      ,3,5,12,,Coconut Creek,343,343,35199698,0,0,0,0,0,0,0,0,0,343,343,35199698,0,0,0,0,0,0,0,0,0
2001,12,159000,021,    ,5345,9999, ,34104      ,3,5,12,,Collier County Unincorporated Area,3486,3486,493002013,45,90,6034000,295,1124,117110235,187,2952,257348486,3486,3486,493002013,45,90,6034000,295,1124,117110235,187,2952,257348486
2001,12,161000,023,    ,9999,9999, ,32056      ,3,5,12,,Columbia County Unincorporated Area,237,237,13001000,0,0,0,0,0,0,0,0,0,237,237,13001000,0,0,0,0,0,0,0,0,0
2001,12,163000,011,0420,4992,2680, ,33314      ,3,5,11,,Cooper City,107,107,17554423,0,0,0,0,0,0,0,0,0,103,103,16948445,0,0,0,0,0,0,0,0,0
2001,12,165000,086,0425,4992,5000, ,33134      ,3,5,12,,Coral Gables,52,52,25988508,0,0,0,0,0,0,0,0,0,52,52,25988508,0,0,0,0,0,0,0,0,0
2001,12,167000,011,0427,4992,2680, ,33065      ,3,5,12,,Coral Springs,614,614,74244914,0,0,0,10,40,2756360,27,358,19186638,614,614,74244914,0,0,0,10,40,2756360,27,358,19186638
2001,12,173000,091,0440,2750,9999, ,32536      ,3,5,12,,Crestview,151,151,12718147,0,0,0,0,0,0,2,10,291200,151,151,12718147,0,0,0,0,0,0,2,10,291200
2001,12,177000,017,0450,9999,9999, ,32629      ,3,5,12,,Crystal River,17,17,3054857,0,0,0,1,4,300000,0,0,0,17,17,3054857,0,0,0,1,4,300000,0,0,0
2001,12,179000,101,0465,8280,9999, ,335261355  ,3,5,12,,Dade City,7,7,577124,0,0,0,0,0,0,0,0,0,7,7,577124,0,0,0,0,0,0,0,0,0
2001,12,181000,086,    ,4992,5000, ,331752474  ,3,5,12,,Dade County Unincorporated Area,6145,6145,597142252,32,64,3704867,123,472,42585622,221,2154,213583754,6145,6145,597142252,32,64,3704867,123,472,42585622,221,2154,213583754
2001,12,183000,011,0470,4992,2680, ,33004      ,3,5,6,,Dania,19,19,1998757,1,2,48000,2,8,540000,6,85,3364584,16,16,1704457,0,0,0,2,8,540000,1,48,1900000
2001,12,185000,105,0475,3980,9999, ,33837      ,3,5,12,,Davenport,12,12,843852,0,0,0,0,0,0,0,0,0,12,12,843852,0,0,0,0,0,0,0,0,0
2001,12,187000,011,0477,4992,2680, ,33314      ,3,5,12,,Davie town,211,211,26186640,0,0,0,0,0,0,11,94,5587913,211,211,26186640,0,0,0,0,0,0,11,94,5587913
2001,12,189000,127,0485,2020,9999,1,32115      ,3,5,12,,Daytona Beach,93,93,15545871,0,0,0,4,16,388877,11,259,17049618,93,93,15545871,0,0,0,4,16,388877,11,259,17049618
2001,12,191000,127,0486,2020,9999, ,32118      ,3,5,12,,Daytona Beach Shores,3,3,665518,0,0,0,0,0,0,2,173,34190200,3,3,665518,0,0,0,0,0,0,2,173,34190200
2001,12,193000,131,0500,9999,9999, ,32435      ,3,5,12,,De Funiak Springs,23,23,1508460,0,0,0,0,0,0,0,0,0,23,23,1508460,0,0,0,0,0,0,0,0,0
2001,12,195000,127,0505,2020,9999, ,32720      ,3,5,11,,De Land,164,164,19649573,0,0,0,0,0,0,0,0,0,158,158,18938957,0,0,0,0,0,0,0,0,0
2001,12,197000,027,    ,9999,9999, ,34266      ,3,5,2,,DeSoto County,54,54,5927206,3,6,257243,0,0,0,12,79,6680294,13,13,739682,0,0,0,0,0,0,2,16,600000
2001,12,199000,011,0495,4992,2680, ,33441      ,3,5,12,,Deerfield Beach,10,10,1367200,0,0,0,0,0,0,0,0,0,10,10,1367200,0,0,0,0,0,0,0,0,0
2001,12,201000,099,0510,8960,9999, ,33444      ,3,5,12,,Delray Beach,360,360,42364124,1,2,400000,0,0,0,9,170,9798168,360,360,42364124,1,2,400000,0,0,0,9,170,9798168
2001,12,201100,127,0512,2020,9999, ,327285550  ,3,5,11,,Deltona,803,803,76983485,0,0,0,0,0,0,0,0,0,748,748,72582238,0,0,0,0,0,0,0,0,0
2001,12,203000,091,0517,2750,9999, ,32541      ,3,5,12,,Destin,147,147,25266092,0,0,0,0,0,0,0,0,0,147,147,25266092,0,0,0,0,0,0,0,0,0
2001,12,205000,029,    ,9999,9999, ,32628      ,3,5,12,,Dixie County Unincorporated Area,53,53,5903012,0,0,0,0,0,0,0,0,0,53,53,5903012,0,0,0,0,0,0,0,0,0
2001,12,207000,105,0525,3980,9999, ,33838      ,3,5,12,,Dundee town,13,13,1446357,0,0,0,0,0,0,0,0,0,13,13,1446357,0,0,0,0,0,0,0,0,0
2001,12,209000,103,0530,8280,9999, ,346971348  ,3,5,12,,Dunedin,84,84,14075562,1,2,38000,0,0,0,1,6,2200000,84,84,14075562,1,2,38000,0,0,0,1,6,2200000
2001,12,211000,083,0535,5790,9999, ,34430      ,3,5,0,,Dunnellon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,12,215000,105,0540,3980,9999, ,33839      ,3,5,12,,Eagle Lake,3,3,135000,0,0,0,0,0,0,0,0,0,3,3,135000,0,0,0,0,0,0,0,0,0
2001,12,217000,095,0555,5960,9999, ,32751      ,3,5,12,,Eatonville town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,12,221000,127,0565,2020,9999, ,32132      ,3,5,12,,Edgewater,281,281,28388433,0,0,0,0,0,0,0,0,0,281,281,28388433,0,0,0,0,0,0,0,0,0
2001,12,223000,095,0571,5960,9999, ,53189      ,3,5,12,,Edgewood,10,10,1242077,0,0,0,0,0,0,0,0,0,10,10,1242077,0,0,0,0,0,0,0,0,0
2001,12,225000,086,0585,4992,5000, ,33138      ,3,5,11,,El Portal village,2,2,244870,0,0,0,0,0,0,0,0,0,2,2,244870,0,0,0,0,0,0,0,0,0
2001,12,227000,033,    ,6080,9999, ,325227248  ,3,5,12,,Escambia County Part Unincorporated Area,1368,1368,126964891,15,30,1107850,0,0,0,0,0,0,1368,1368,126964891,15,30,1107850,0,0,0,0,0,0
2001,12,231000,069,0605,5960,9999, ,327270068  ,3,5,10,,Eustis,77,77,9504930,3,6,339939,0,0,0,0,0,0,63,63,7944808,2,4,212487,0,0,0,0,0,0
2001,12,233000,021,0610,5345,9999, ,33929      ,3,5,12,,Everglades,12,12,1698496,0,0,0,0,0,0,0,0,0,12,12,1698496,0,0,0,0,0,0,0,0,0
2001,12,237000,075,0613,9999,9999, ,32693      ,3,5,12,,Fanning Springs,1,1,70000,0,0,0,0,0,0,0,0,0,1,1,70000,0,0,0,0,0,0,0,0,0
2001,12,239000,061,0615,9999,9999, ,329480039  ,3,5,12,,Fellsmere,29,29,2263412,1,2,139890,1,3,172000,0,0,0,29,29,2263412,1,2,139890,1,3,172000,0,0,0
2001,12,241000,089,0620,3600,9999, ,32035      ,3,5,11,,Fernandina Beach,112,112,20227480,1,2,85000,0,0,0,0,0,0,96,96,15312814,1,2,85000,0,0,0,0,0,0
2001,12,243000,035,0630,2020,9999, ,32136      ,3,5,12,,Flagler Beach,44,44,7310308,2,4,479500,0,0,0,1,15,1432412,44,44,7310308,2,4,479500,0,0,0,1,15,1432412
2001,12,245000,035,    ,2020,9999, ,32135      ,3,5,0,,Flagler County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,12,247000,086,0640,4992,5000, ,33034      ,3,5,12,,Florida City,13,13,977940,0,0,0,0,0,0,0,0,0,13,13,977940,0,0,0,0,0,0,0,0,0
2001,12,249000,011,0645,4992,2680, ,33301      ,3,5,12,,Fort Lauderdale,189,189,65559402,1,2,300000,4,15,1224044,8,269,64473034,189,189,65559402,1,2,300000,4,15,1224044,8,269,64473034
2001,12,251000,105,0650,3980,9999, ,33841      ,3,5,12,,Fort Meade,23,23,2280929,0,0,0,0,0,0,0,0,0,23,23,2280929,0,0,0,0,0,0,0,0,0
2001,12,253000,071,0655,2700,9999,1,33901      ,3,5,12,,Fort Myers,267,267,34943958,3,6,422000,2,8,1080000,18,367,24691376,267,267,34943958,3,6,422000,2,8,1080000,18,367,24691376
2001,12,255000,111,0665,2710,9999,1,34954      ,3,5,8,,Fort Pierce,39,39,4974093,4,8,385784,1,4,393272,0,0,0,31,31,4024909,1,2,93590,1,4,393272,0,0,0
2001,12,257000,091,0670,2750,9999,1,32549      ,3,5,12,,Fort Walton Beach,12,12,1458600,0,0,0,0,0,0,0,0,0,12,12,1458600,0,0,0,0,0,0,0,0,0
2001,12,261000,037,    ,9999,9999, ,32320      ,3,5,12,,Franklin County Unincorporated Area,145,145,28510770,0,0,0,0,0,0,0,0,0,145,145,28510770,0,0,0,0,0,0,0,0,0
2001,12,265000,105,0680,3980,9999, ,33843      ,3,5,11,,Frostproof,1,1,80000,0,0,0,0,0,0,0,0,0,1,1,80000,0,0,0,0,0,0,0,0,0
2001,12,267000,069,0685,5960,9999, ,34731      ,3,5,12,,Fruitland Park,12,12,1877523,0,0,0,0,0,0,0,0,0,12,12,1877523,0,0,0,0,0,0,0,0,0
2001,12,269000,039,    ,8240,9999, ,323531799  ,3,5,11,,Gadsden County Unincorporated Area,92,92,13701834,0,0,0,0,0,0,0,0,0,87,87,13034209,0,0,0,0,0,0,0,0,0
2001,12,271000,001,0695,2900,9999,1,32602      ,3,5,12,,Gainesville,153,153,14977532,0,0,0,0,0,0,0,0,0,153,153,14977532,0,0,0,0,0,0,0,0,0
2001,12,273000,041,    ,9999,9999, ,32693      ,3,5,12,,Gilchrist County,66,66,6635570,0,0,0,0,0,0,0,0,0,66,66,6635570,0,0,0,0,0,0,0,0,0
2001,12,275000,043,    ,9999,9999, ,33471      ,3,5,12,,Glades County Unincorporated Area,30,30,3034112,0,0,0,0,0,0,0,0,0,30,30,3034112,0,0,0,0,0,0,0,0,0
2001,12,277000,099,0740,8960,9999, ,33406      ,3,5,12,,Glen Ridge town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,12,281000,086,0744,4992,5000, ,33160      ,3,5,0,,Golden Beach town,1,1,382564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,12,283000,099,0749,8960,9999, ,33436      ,3,5,12,,Golf village,1,1,1500000,0,0,0,0,0,0,0,0,0,1,1,1500000,0,0,0,0,0,0,0,0,0
2001,12,291000,019,0770,3600,9999, ,32043      ,3,5,12,,Green Cove Springs,32,32,4091400,0,0,0,0,0,0,0,0,0,32,32,4091400,0,0,0,0,0,0,0,0,0
2001,12,293000,099,0765,8960,9999, ,33463      ,3,5,12,,Greenacres,358,358,43001891,3,6,376364,0,0,0,0,0,0,358,358,43001891,3,6,376364,0,0,0,0,0,0
2001,12,303000,069,0790,5960,9999, ,53189      ,3,5,12,,Groveland,186,186,16399492,0,0,0,0,0,0,0,0,0,186,186,16399492,0,0,0,0,0,0,0,0,0
2001,12,307000,045,    ,9999,9999, ,32456      ,3,5,10,,Gulf County,141,141,21262894,0,0,0,0,0,0,0,0,0,118,118,18462947,0,0,0,0,0,0,0,0,0
2001,12,311000,103,0795,8280,9999, ,33707      ,3,5,12,,Gulfport,57,57,9353732,0,0,0,0,0,0,0,0,0,57,57,9353732,0,0,0,0,0,0,0,0,0
2001,12,313000,105,0810,3980,9999, ,33845      ,3,5,12,,Haines City,88,88,9324058,0,0,0,0,0,0,8,128,5465000,88,88,9324058,0,0,0,0,0,0,8,128,5465000
2001,12,315000,011,0815,4992,2680, ,33009      ,3,5,12,,Hallandale,10,10,1338875,0,0,0,0,0,0,2,235,28150636,10,10,1338875,0,0,0,0,0,0,2,235,28150636
2001,12,317000,047,    ,9999,9999, ,32052      ,3,5,12,,Hamilton County,27,27,1748340,0,0,0,0,0,0,0,0,0,27,27,1748340,0,0,0,0,0,0,0,0,0
2001,12,321000,049,    ,9999,9999, ,33873      ,3,5,12,,Hardee County Unincorporated Area,58,58,5265170,0,0,0,0,0,0,0,0,0,58,58,5265170,0,0,0,0,0,0,0,0,0
2001,12,327000,099,0840,8960,9999, ,33417      ,3,5,12,,Haverhill town,1,1,112256,0,0,0,0,0,0,0,0,0,1,1,112256,0,0,0,0,0,0,0,0,0
2001,12,329000,001,0845,2900,9999, ,32640      ,3,5,0,,Hawthorne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,12,331000,051,    ,9999,9999, ,33935      ,3,5,12,,Hendry County Unincorporated Area,42,42,4627083,0,0,0,0,0,0,0,0,0,42,42,4627083,0,0,0,0,0,0,0,0,0
2001,12,333000,053,    ,8280,9999, ,34601      ,3,5,12,,Hernando County Unincorporated Area,1333,1333,161636394,8,16,1048680,3,11,592903,24,184,5316150,1333,1333,161636394,8,16,1048680,3,11,592903,24,184,5316150
2001,12,335000,086,0860,4992,5000, ,33010      ,3,5,12,,Hialeah,41,41,5013831,1,2,126782,17,68,4342802,19,151,8365790,41,41,5013831,1,2,126782,17,68,4342802,19,151,8365790
2001,12,337000,086,0865,4992,5000, ,33016      ,3,5,12,,Hialeah Gardens,94,94,8574865,0,0,0,0,0,0,6,49,3386760,94,94,8574865,0,0,0,0,0,0,6,49,3386760
2001,12,339000,001,0886,2900,9999, ,32643      ,3,5,0,,High Springs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,12,341000,099,0870,8960,9999, ,33431      ,3,5,12,,Highland Beach town,0,0,0,0,0,0,0,0,0,2,152,52500000,0,0,0,0,0,0,0,0,0,2,152,52500000
2001,12,345000,055,    ,9999,9999, ,33871      ,3,5,12,,Highlands County Unincorporated Area,498,498,46024745,14,28,2004660,0,0,0,0,0,0,498,498,46024745,14,28,2004660,0,0,0,0,0,0
2001,12,349000,089,0895,3600,9999, ,32046      ,3,5,12,,Hilliard town,25,25,1519697,0,0,0,0,0,0,0,0,0,25,25,1519697,0,0,0,0,0,0,0,0,0
2001,12,351000,011,0900,4992,2680, ,33062      ,3,5,12,,Hillsboro Beach town,1,1,2793700,0,0,0,0,0,0,0,0,0,1,1,2793700,0,0,0,0,0,0,0,0,0
2001,12,353000,057,    ,8280,9999, ,33601      ,3,5,12,,Hillsborough County Unincorporated Area,6396,6396,501465147,120,240,24803566,11,40,2721281,58,824,100667655,6396,6396,501465147,120,240,24803566,11,40,2721281,58,824,100667655
2001,12,355000,127,0910,2020,9999, ,32117      ,3,5,12,,Holly Hill,4,4,667830,2,4,113830,0,0,0,9,216,7900373,4,4,667830,2,4,113830,0,0,0,9,216,7900373
2001,12,357000,011,0915,4992,2680, ,33022      ,3,5,12,,Hollywood,277,277,36120088,2,4,187789,0,0,0,7,280,15723000,277,277,36120088,2,4,187789,0,0,0,7,280,15723000
2001,12,359000,081,0925,7510,9999, ,34217      ,3,5,12,,Holmes Beach,8,8,2689841,4,8,1263088,2,7,808500,0,0,0,8,8,2689841,4,8,1263088,2,7,808500,0,0,0
2001,12,361000,059,    ,9999,9999, ,32425      ,3,5,12,,Holmes County,51,51,4442000,0,0,0,0,0,0,0,0,0,51,51,4442000,0,0,0,0,0,0,0,0,0
2001,12,363000,086,0930,4992,5000, ,33030      ,3,5,12,,Homestead,145,145,12752380,6,12,397500,0,0,0,25,334,20423700,145,145,12752380,6,12,397500,0,0,0,25,334,20423700
2001,12,365000,029,0934,9999,9999, ,32648      ,3,5,12,,Horseshoe Beach town,9,9,1406000,0,0,0,0,0,0,0,0,0,9,9,1406000,0,0,0,0,0,0,0,0,0
2001,12,369000,099,0940,8960,9999, ,334626034  ,3,5,12,,Hypoluxo town,75,75,7500000,0,0,0,0,0,0,0,0,0,75,75,7500000,0,0,0,0,0,0,0,0,0
2001,12,371000,009,0950,4900,9999, ,32903      ,3,5,12,,Indialantic town,16,16,3123274,0,0,0,0,0,0,0,0,0,16,16,3123274,0,0,0,0,0,0,0,0,0
2001,12,373000,086,0955,4992,5000, ,33154      ,3,5,12,,Indian Creek village,2,2,6890000,0,0,0,0,0,0,0,0,0,2,2,6890000,0,0,0,0,0,0,0,0,0
2001,12,375000,009,0957,4900,9999, ,32937      ,3,5,12,,Indian Harbour Beach,21,21,10530108,0,0,0,1,4,3000000,4,120,16000000,21,21,10530108,0,0,0,1,4,3000000,4,120,16000000
2001,12,377000,061,    ,9999,9999, ,32960      ,3,5,1,,Indian River County Unincorporated Area,795,795,161770161,2,4,605572,3,9,732972,27,546,47480266,58,58,14563707,0,0,0,0,0,0,1,6,1431645
2001,12,379000,061,0960,9999,9999, ,32963      ,3,5,12,,Indian River Shores town,46,46,28641732,0,0,0,0,0,0,2,18,8000000,46,46,28641732,0,0,0,0,0,0,2,18,8000000
2001,12,381000,103,0965,8280,9999, ,34635      ,3,5,12,,Indian Rocks Beach,7,7,1374500,0,0,0,0,0,0,1,6,500000,7,7,1374500,0,0,0,0,0,0,1,6,500000
2001,12,383000,103,0970,8280,9999, ,33785      ,3,5,12,,Indian Shores town,15,15,6639046,0,0,0,0,0,0,7,43,6950000,15,15,6639046,0,0,0,0,0,0,7,43,6950000
2001,12,389000,017,0990,9999,9999, ,32650      ,3,5,12,,Inverness,132,132,7927225,0,0,0,0,0,0,0,0,0,132,132,7927225,0,0,0,0,0,0,0,0,0
2001,12,389900,087,0996,9999,9999, ,33036      ,3,5,12,,Islamorada Village of Islands village,27,27,6323500,0,0,0,0,0,0,0,0,0,27,27,6323500,0,0,0,0,0,0,0,0,0
2001,12,390000,086,0997,4992,5000, ,33020      ,3,5,12,,Islandia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,12,393000,063,    ,9999,9999, ,32448      ,3,5,12,,Jackson County,141,141,9862026,0,0,0,0,0,0,0,0,0,141,141,9862026,0,0,0,0,0,0,0,0,0
2001,12,395000,031,1000,3600,9999,1,32202      ,3,5,12,,Jacksonville,4832,4832,581328634,2,4,200000,0,0,0,90,1761,83130338,4832,4832,581328634,2,4,200000,0,0,0,90,1761,83130338
2001,12,397000,031,1005,3600,9999, ,32250      ,3,5,12,,Jacksonville Beach,57,57,9817079,3,6,574000,1,3,400000,2,18,5030000,57,57,9817079,3,6,574000,1,3,400000,2,18,5030000
2001,12,405000,065,    ,9999,9999, ,32345      ,3,5,12,,Jefferson County,57,57,7120552,0,0,0,2,8,465240,0,0,0,57,57,7120552,0,0,0,2,8,465240,0,0,0
2001,12,411000,099,1040,8960,9999, ,33469      ,3,5,12,,Jupiter Inlet Colony town,1,1,206160,0,0,0,0,0,0,0,0,0,1,1,206160,0,0,0,0,0,0,0,0,0
2001,12,413000,085,1042,2710,9999, ,33455      ,3,5,12,,Jupiter Island town,7,7,13506809,0,0,0,0,0,0,0,0,0,7,7,13506809,0,0,0,0,0,0,0,0,0
2001,12,415000,099,1035,8960,9999, ,33458      ,3,5,12,,Jupiter town,560,560,112958104,0,0,0,0,0,0,9,219,36778791,560,560,112958104,0,0,0,0,0,0,9,219,36778791
