Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Number of,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,Code,Code,Code,  ,Code,Code,Code,City,Code,Code,Code,Months Rep,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
202111,01,002000,073,0030,00460 ,00000 ,4522 ,142,13820, , ,35005      ,3,6,11,Adamsville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202111,01,005000,117,0025,00820 ,00000 ,30352 ,142,13820, , ,35007      ,3,6,10,Alabaster,67,67,23505925,0,0,0,0,0,0,0,0,0,55,55,19638398,0,0,0,0,0,0,0,0,0
202111,01,007000,123,0035,01132 ,00000 ,14875 ,999,99999, , ,350110552  ,3,6,11,Alexander City,38,38,13307852,0,0,0,0,0,0,3,56,7698062,38,38,13307852,0,0,0,0,0,0,3,56,7698062
202111,01,017000,083,0070,02260 ,00000 ,1194 ,290,26620, , ,35739      ,3,6,11,Ardmore town,4,4,744545,0,0,0,0,0,0,0,0,0,4,4,744545,0,0,0,0,0,0,0,0,0
202111,01,023000,027,0085,02860 ,00000 ,2037 ,999,99999, , ,36251      ,3,6,11,Ashland,1,1,332000,0,0,0,0,0,0,0,0,0,1,1,332000,0,0,0,0,0,0,0,0,0
202111,01,024000,115,0090,02908 ,00000 ,2212 ,142,13820, , ,35953      ,3,6,11,Ashville,4,4,944746,0,0,0,0,0,0,0,0,0,4,4,944746,0,0,0,0,0,0,0,0,0
202111,01,025000,083,0095,02956 ,00000 ,21897 ,290,26620, , ,35611      ,3,6,11,Athens,391,391,108698927,3,6,486000,8,26,2407160,4,126,7853555,391,391,108698927,3,6,486000,8,26,2407160,4,126,7853555
202111,01,028000,081,0110,03076 ,00000 ,53380 ,194,12220, ,1,36830      ,3,6,9,Auburn,722,722,204119241,12,24,5062744,7,28,3216046,12,187,24634069,614,614,175042353,12,24,5062744,7,28,3216046,3,29,1660000
202111,01,034000,003,    ,99990 ,00000 ,89449 ,380,19300,2, ,36535      ,3,6,11,Baldwin County Unincorporated Area,613,613,148127844,0,0,0,0,0,0,11,270,17121745,613,613,148127844,0,0,0,0,0,0,11,270,17121745
202111,01,037000,003,0135,04660 ,00000 ,8044 ,380,19300, , ,36507      ,3,6,0,Bay Minette,60,60,8961873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202111,01,045000,073,0175,05980 ,00000 ,27456 ,142,13820, , ,35020      ,3,6,11,Bessemer,24,24,3026445,0,0,0,0,0,0,0,0,0,24,24,3026445,0,0,0,0,0,0,0,0,0
202111,01,048000,073,0185,07000 ,00000 ,210609 ,142,13820,2,1,352032216  ,3,6,11,Birmingham,80,80,20574133,0,0,0,1,3,300000,6,544,43665559,80,80,20574133,0,0,0,1,3,300000,6,544,43665559
