Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,       5+ units rep
202508,25,1,1,Massachusetts,3295,3295,1623465,131,262,60812,29,93,17701,256,3975,988057,1518,1518,799485,71,142,30229,21,68,11994,101,2367,745561
202508,26,2,3,Michigan,10457,10457,3504969,228,456,48940,82,307,58741,179,4075,781798,6490,6490,2351378,200,400,41115,71,274,52406,64,2702,385014
202508,27,2,4,Minnesota,8879,8879,3277432,86,172,33315,33,116,31448,172,4810,839435,7204,7204,2707560,49,98,19712,13,49,13637,83,3831,655239
202508,28,3,6,Mississippi,4870,4870,975018,31,62,8252,9,30,6106,46,441,41857,2732,2732,598062,3,6,800,2,8,1193,17,133,23136
202508,29,2,4,Missouri,7307,7307,2565698,231,462,66447,109,397,54799,174,3442,541626,4849,4849,1747518,166,332,48972,82,315,48667,100,2563,415700
202508,30,4,8,Montana,1808,1808,610689,133,266,48341,52,182,30364,63,1250,175024,1307,1307,479804,105,210,38427,30,110,19278,37,866,134929
202508,31,2,4,Nebraska,3611,3611,993423,116,232,33380,36,125,27014,114,3071,295974,2449,2449,660318,84,168,22838,34,118,25964,97,2738,257624
202508,32,4,8,Nevada,8615,8615,2468825,226,452,44093,43,150,19507,147,3445,466811,8169,8169,2345388,225,450,43680,43,150,19507,146,3440,466415
202508,33,1,1,New Hampshire,1829,1829,732535,51,102,22155,30,101,17249,63,999,214240,915,915,406901,35,70,14922,13,46,8157,31,576,130686
202508,34,1,2,New Jersey,10425,10425,2371516,345,690,91357,185,616,53280,693,9619,1108949,6832,6832,1558330,160,320,48187,93,313,28291,287,4705,540573
202508,35,4,8,New Mexico,4345,4345,998376,50,100,14988,4,13,1200,23,755,91016,3150,3150,697505,30,60,8691,0,0,0,4,96,5064
202508,36,1,2,New York,6897,6897,2922714,331,662,113625,123,415,73199,445,12904,2246589,3310,3310,1577790,249,498,89167,89,307,55742,221,11021,1920416
202508,37,3,5,North Carolina,46790,46790,13921260,351,702,94296,39,129,26048,386,13835,2083024,38268,38268,11296944,289,578,74397,19,67,12594,311,11648,1715437
202508,38,2,4,North Dakota,1277,1277,438729,12,24,5216,1,4,809,14,503,74595,999,999,347101,9,18,3323,1,4,809,8,469,73313
202508,39,2,3,Ohio,11479,11479,4230432,232,464,78532,212,726,110159,430,9841,1041759,8733,8733,3334717,175,350,60543,147,529,89583,359,9110,941741
202508,40,3,7,Oklahoma,7998,7998,2166204,268,536,67736,13,42,6649,142,2137,270414,4393,4393,1228290,169,338,47318,4,15,2272,60,1309,195662
202508,41,4,9,Oregon,6415,6415,2217600,135,270,58951,38,135,23041,121,2581,412834,5686,5686,1995759,114,228,49576,27,97,16239,108,2471,394966
202508,42,1,2,Pennsylvania,10917,10917,3540422,175,350,54292,109,381,53102,242,5631,676899,6420,6420,2117362,144,288,44795,91,322,44982,167,3708,501025
202508,44,1,1,Rhode Island,469,469,169386,136,272,34933,15,51,6409,20,272,28926,234,234,78841,116,232,30602,14,48,6109,7,116,11702
202508,45,3,5,South Carolina,27911,27911,8868911,179,358,41053,88,311,36973,188,3599,550898,19057,19057,6626374,149,298,35077,84,299,34854,163,3185,512282
202508,46,2,4,South Dakota,2309,2309,774802,40,80,14603,15,54,8507,89,1312,193094,1856,1856,615435,21,42,7137,9,36,6483,82,1267,187078
202508,47,3,6,Tennessee,22109,22109,6788641,125,250,30387,86,308,38467,327,7206,1054727,17270,17270,5679957,65,130,17953,66,244,31773,261,6200,914969
202508,48,3,7,Texas,101850,101850,29674723,2187,4374,690018,589,2219,247751,1344,36814,5821443,79670,79670,23807917,1772,3544,583033,427,1660,176513,1178,34112,5508241
202508,49,4,8,Utah,11343,11343,4252309,64,128,32009,106,392,97208,259,5273,1096488,9579,9579,3764889,55,110,28704,94,354,90564,221,4770,1016528
202508,50,1,1,Vermont,876,876,290975,29,58,9815,14,46,7043,36,347,42510,316,316,120425,12,24,3844,7,24,4321,14,228,32193
202508,51,3,5,Virginia,14396,14396,4122129,180,360,51695,22,75,11260,202,9486,1280657,12021,12021,3448922,153,306,46148,14,51,9033,153,8749,1201814
202508,53,4,9,Washington,12644,12644,4811833,474,948,277370,159,555,125337,322,8549,1356195,9176,9176,3453119,428,856,260842,146,514,117342,229,7020,1159283
202508,54,3,5,West Virginia,2429,2429,542476,18,36,4586,22,84,7237,20,207,36740,1429,1429,333278,15,30,3945,19,75,6562,12,84,14125
202508,55,2,3,Wisconsin,9277,9277,3747312,488,976,190990,22,78,18523,209,5836,998874,6289,6289,2651422,308,616,120024,16,58,15535,114,4758,758006
202508,56,4,8,Wyoming,1226,1226,459054,16,32,5574,15,55,5821,8,131,25765,618,618,185634,11,22,3867,2,7,904,0,0,0
202508,US,0,0,United States,637096,637096,201532564,11975,23948,4137181,3520,12535,1981714,11551,294134,48687083,491987,491987,158713998,9275,18548,3189227,2588,9499,1555715,8172,245845,40952599
202508,R1,1,0,Northeast Region,39285,39285,13360353,1336,2672,430367,547,1841,250178,1905,38041,6146120,21579,21579,7543193,873,1746,288249,339,1166,166111,895,25800,4574329
202508,R2,2,0,Midwest Region,85025,85025,30398084,2477,4954,812642,785,2754,493032,2077,48945,7836857,62463,62463,23019970,1835,3670,592394,589,2144,408234,1356,40759,6072943
202508,R3,3,0,South Region,379208,379208,112971652,5246,10490,1751669,1399,5140,674118,5027,139016,22941255,297061,297061,90727388,4106,8210,1331844,1035,3927,521780,4026,121995,20440678
202508,R4,4,0,West Region,133578,133578,44802475,2916,5832,1142503,789,2800,564386,2542,68132,11762851,110884,110884,37423447,2461,4922,976740,625,2262,459590,1895,57291,9864649
202508,D1,1,1,New England Division,11046,11046,4525701,485,970,171093,130,429,70598,525,9887,2113683,5017,5017,2289711,320,640,106099,66,224,37096,220,6366,1612315
202508,D2,1,2,Middle Atlantic Division,28239,28239,8834652,851,1702,259274,417,1412,179580,1380,28154,4032437,16562,16562,5253481,553,1106,182149,273,942,129015,675,19434,2962014
202508,D3,2,3,East North Central Division,52642,52642,19159911,1346,2692,458290,504,1748,312597,1282,30431,5007652,38148,38148,14347405,978,1956,330768,379,1361,263631,830,25209,3696363
202508,D4,2,4,West North Central Division,32383,32383,11238173,1131,2262,354352,281,1006,180435,795,18514,2829205,24315,24315,8672565,857,1714,261627,210,783,144602,526,15550,2376579
202508,D5,3,5,South Atlantic Division,210907,210907,64482100,1954,3906,765312,536,1957,313279,2631,83487,14724756,170823,170823,52733039,1631,3260,548539,442,1652,268344,2153,74181,13093298
202508,D6,3,6,East South Central Division,43287,43287,12511100,341,682,90148,187,667,86591,716,12423,1647405,32308,32308,10107974,219,438,57090,136,503,64700,530,10033,1342566
202508,D7,3,7,West South Central Division,125014,125014,35978452,2951,5902,896209,676,2516,274248,1680,43106,6569094,93930,93930,27886375,2256,4512,726215,457,1772,188736,1343,37781,6004814
202508,D8,4,8,Mountain Division,73280,73280,24389260,1090,2180,321685,367,1332,250684,1163,30611,5311533,63785,63785,21370578,952,1904,275343,292,1082,209403,934,26310,4619409
202508,D9,4,9,Pacific Division,60298,60298,20413215,1826,3652,820818,422,1468,313702,1379,37521,6451318,47099,47099,16052869,1509,3018,701396,333,1180,250187,961,30981,5245240
