Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
9499,25,1,1,Massachusetts,16533,16533,1966050,185,370,21829,71,251,13740,87,961,44659,14820,14820,1779598,154,308,18418,65,232,13045,59,819,34619
9499,26,2,3,Michigan,38491,38491,3813670,384,768,48530,192,725,48414,463,6491,238778,35300,35300,3571058,366,732,46122,166,637,38567,355,5566,209599
9499,27,2,4,Minnesota,21338,21338,2328581,156,312,25515,130,497,34035,261,3482,169713,20223,20223,2241845,148,296,24537,121,467,33212,221,3039,154526
9499,28,3,6,Mississippi,7976,7976,572115,102,204,6407,61,229,6989,253,2524,74385,7378,7378,538506,83,166,5460,44,170,5446,239,2450,72641
9499,29,2,4,Missouri,20869,20869,1944991,739,1478,69771,245,928,37530,248,3099,97022,20060,20060,1882987,706,1412,67220,201,767,33940,219,2726,88266
9499,30,4,8,Montana,2087,2087,186351,102,204,12454,79,292,13692,52,442,20320,1954,1954,175158,98,196,11957,76,282,13512,51,437,20126
9499,31,2,4,Nebraska,5386,5386,488567,139,278,15562,48,183,8253,103,2030,61749,5264,5264,479881,137,274,15364,48,183,8253,103,2030,61749
9499,32,4,8,Nevada,22924,22924,1818065,62,124,7997,131,510,26520,822,7513,332494,22602,22602,1789163,61,122,7704,129,503,26319,817,7471,331158
9499,33,1,1,New Hampshire,4130,4130,420555,63,126,8030,20,65,5428,24,346,19861,3647,3647,371399,61,122,7842,7,25,1469,19,321,19705
9499,34,1,2,New Jersey,22437,22437,2188984,361,722,40054,35,121,5381,151,2108,83294,21075,21075,2061174,317,634,36707,29,102,4318,123,1740,70898
9499,35,4,8,New Mexico,9246,9246,870129,36,72,2689,58,218,8800,134,2009,87111,6456,6456,610388,17,34,1915,47,182,8428,127,1974,85988
9499,36,1,2,New York,22173,22173,2347689,1244,2488,141360,374,1201,69095,365,5273,229188,19846,19846,2177369,1165,2330,132512,353,1130,66512,330,4903,214911
9499,37,3,5,North Carolina,49116,49116,4774319,453,906,45221,186,673,30019,927,12164,426969,47001,47001,4597571,429,858,44041,178,647,28702,911,12049,423302
9499,38,2,4,North Dakota,1638,1638,153258,19,38,3151,23,90,5110,82,1613,49569,1602,1602,150476,19,38,3151,23,90,5110,82,1613,49569
9499,39,2,3,Ohio,35575,35575,4318015,731,1462,87457,640,2406,110818,766,7709,282762,31760,31760,3994131,637,1274,77425,446,1645,95503,615,6346,251379
9499,40,3,7,Oklahoma,8175,8175,846849,155,310,11891,41,155,4941,68,867,39590,7895,7895,824381,117,234,10526,33,129,4186,63,841,39048
9499,41,4,9,Oregon,16123,16123,1905900,547,1094,66834,251,934,43707,572,5916,259970,15389,15389,1821896,524,1048,63702,244,912,42358,556,5763,254844
9499,42,1,2,Pennsylvania,37005,37005,3577483,278,556,26916,115,433,20514,181,2216,102656,34100,34100,3312232,177,354,17215,108,412,19882,151,2027,95087
9499,44,1,1,Rhode Island,2330,2330,224349,37,74,2766,6,24,1259,9,111,5098,2181,2181,210289,37,74,2766,6,24,1259,9,111,5098
9499,45,3,5,South Carolina,19963,19963,1798423,163,326,13353,83,304,11199,374,3993,196022,17990,17990,1653042,129,258,11392,73,266,10501,338,3619,176550
9499,46,2,4,South Dakota,2440,2440,202448,59,118,6944,41,156,6112,108,1849,72451,2355,2355,196879,59,118,6944,37,143,5351,101,1814,71272
9499,47,3,6,Tennessee,26824,26824,2367548,308,616,21241,232,873,26666,364,3561,123318,24996,24996,2207626,277,554,19312,204,775,23928,303,3192,108833
9499,48,3,7,Texas,70355,70355,7007787,502,1004,38705,279,1067,32636,1818,30154,1018927,66038,66038,6709882,444,888,35762,234,905,28978,1699,29055,992832
9499,49,4,8,Utah,14691,14691,1523876,223,446,33305,248,972,50806,230,2482,109001,14013,14013,1462075,222,444,33211,247,968,50644,226,2454,107958
9499,50,1,1,Vermont,2034,2034,202834,28,56,3150,23,81,3757,21,205,10606,1690,1690,173893,28,56,3150,12,48,2278,9,145,6246
9499,51,3,5,Virginia,39520,39520,3700412,282,564,27368,114,428,15792,453,6318,221846,38376,38376,3616491,265,530,26270,98,376,14533,433,6153,216764
9499,53,4,9,Washington,31464,31464,3329542,758,1516,104105,368,1382,81768,780,9672,502452,29489,29489,3127027,736,1472,100620,357,1347,80227,730,9193,478237
9499,54,3,5,West Virginia,3321,3321,265222,19,38,1459,16,62,1966,55,452,14280,2497,2497,199935,15,30,1269,16,62,1966,32,279,9145
9499,55,2,3,Wisconsin,22811,22811,2388902,1201,2402,156395,348,1343,65861,626,8063,305858,20806,20806,2193146,1150,2300,150592,321,1261,63610,560,7467,286083
9499,56,4,8,Wyoming,1719,1719,195998,23,46,3600,28,106,4721,15,149,5584,1680,1680,193305,23,46,3600,28,106,4721,15,149,5584
9499,US,0,0,United States,1068461,1068461,109293956,15701,31402,1813313,8284,30794,1595719,18380,240980,10575328,1010424,1010424,104384399,14644,29288,1716739,7606,28419,1515840,17165,230947,10222752
9499,R1,1,0,Northeast Region,119079,119079,12259998,2291,4582,253382,691,2344,126820,941,12463,553600,109008,109008,11353494,2027,4054,227204,624,2131,116012,788,11234,500002
9499,R2,2,0,Midwest Region,233622,233622,25063886,5199,10398,623926,2546,9529,499524,3983,51687,1969807,218128,218128,23728745,4864,9728,588451,2212,8297,462667,3521,47605,1851607
9499,R3,3,0,South Region,452997,452997,41888866,4656,9312,421736,2319,8756,359625,8018,114448,4657262,430501,430501,40275523,4325,8650,403776,2138,8136,343761,7568,110932,4547681
9499,R4,4,0,West Region,262763,262763,30081206,3555,7110,514269,2728,10165,609750,5438,62382,3394659,252787,252787,29026637,3428,6856,497308,2632,9855,593400,5288,61176,3323462
9499,D1,1,1,New England Division,37464,37464,4145842,408,816,45052,167,589,31830,244,2866,138462,33987,33987,3802719,368,736,40770,134,487,25300,184,2564,119106
9499,D2,1,2,Middle Atlantic Division,81615,81615,8114156,1883,3766,208330,524,1755,94990,697,9597,415138,75021,75021,7550775,1659,3318,186434,490,1644,90712,604,8670,380896
9499,D3,2,3,East North Central Division,163902,163902,18057409,3637,7274,449546,1835,6843,370059,2782,33949,1324641,150940,150940,16916220,3350,6700,418578,1559,5818,338376,2400,30753,1232594
9499,D4,2,4,West North Central Division,69720,69720,7006477,1562,3124,174380,711,2686,129465,1201,17738,645166,67188,67188,6812525,1514,3028,169873,653,2479,124291,1121,16852,619013
9499,D5,3,5,South Atlantic Division,290522,290522,26970737,2342,4684,246507,1181,4451,226182,4563,66116,3020743,281014,281014,26255600,2239,4478,240550,1131,4279,221559,4405,64839,2969634
9499,D6,3,6,East South Central Division,63419,63419,5343749,875,1750,61388,586,2215,68698,1203,13113,451990,56048,56048,4840306,761,1522,54772,518,1986,62502,1042,12068,422251
9499,D7,3,7,West South Central Division,99056,99056,9574380,1439,2878,113841,552,2090,64745,2252,35219,1184529,93439,93439,9179617,1325,2650,108454,489,1871,59700,2121,34025,1155796
9499,D8,4,8,Mountain Division,131387,131387,13474397,1434,2868,198583,1223,4634,243673,2631,29064,1421108,125845,125845,12910722,1395,2790,194222,1188,4516,237904,2593,28820,1403545
9499,D9,4,9,Pacific Division,131376,131376,16606809,2121,4242,315686,1505,5531,366077,2807,33318,1973551,126942,126942,16115915,2033,4066,303086,1444,5339,355496,2695,32356,1919917

