Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
200399,25,1,1,Massachusetts,13037,13037,2505756,431,862,84294,205,701,64441,222,5657,486875,10769,10769,2136273,389,778,77711,191,655,59355,166,5322,456755
200399,26,2,3,Michigan,44726,44726,6434096,350,700,60174,267,965,96366,613,7522,461913,40322,40322,6008277,328,656,56401,261,946,95041,590,7338,451397
200399,27,2,4,Minnesota,32731,32731,5337271,304,608,72067,262,992,110967,377,7715,749170,30962,30962,5075830,276,552,64790,203,785,93508,334,7311,712183
200399,28,3,6,Mississippi,10138,10138,1141725,55,110,5184,47,176,8685,131,1586,112741,9201,9201,1048701,47,94,4218,37,142,7923,118,1497,110424
200399,29,2,4,Missouri,22730,22730,3147765,751,1502,113880,315,1175,76030,305,3902,258849,21860,21860,3048807,709,1418,108731,302,1132,74473,274,3483,244652
200399,30,4,8,Montana,2340,2340,324082,161,322,26506,87,323,23751,48,782,37359,2168,2168,306322,136,272,23123,76,284,22082,35,610,30219
200399,31,2,4,Nebraska,8652,8652,1145559,144,288,24521,13,49,3426,93,1350,76703,7927,7927,1049964,130,260,22575,13,49,3426,86,1251,71826
200399,32,4,8,Nevada,33090,33090,4313360,38,76,7309,272,944,68789,711,9256,489739,33057,33057,4310484,38,76,7309,272,944,68789,711,9256,489739
200399,33,1,1,New Hampshire,6583,6583,1062052,160,320,30496,65,226,20378,79,1512,94928,5595,5595,921509,149,298,28040,63,220,19507,65,1433,89275
200399,34,1,2,New Jersey,22163,22163,3073282,1435,2870,216859,284,912,53765,382,7039,437995,20600,20600,2882265,1374,2748,207701,268,864,50841,322,6599,411167
200399,35,4,8,New Mexico,11865,11865,1621064,165,330,20897,57,215,11087,97,1349,50254,9636,9636,1346578,165,330,20897,51,195,10209,91,1264,46764
200399,36,1,2,New York,24196,24196,4070451,2756,5512,573611,1174,3714,310455,786,16286,1239454,20522,20522,3555947,2578,5156,441309,1118,3516,255546,690,15557,1174440
200399,37,3,5,North Carolina,66883,66883,9514177,543,1086,72552,157,571,38543,743,10686,642705,60974,60974,8710038,502,1004,67447,145,531,36984,678,10019,603740
200399,38,2,4,North Dakota,2344,2344,319023,15,30,2939,40,156,13856,64,1191,61703,2194,2194,306014,13,26,2639,38,150,13223,56,1149,59196
200399,39,2,3,Ohio,42703,42703,6883983,508,1016,96518,656,2495,206675,556,6827,315744,40020,40020,6566201,474,948,92415,638,2432,203766,546,6700,310154
200399,40,3,7,Oklahoma,12729,12729,1736102,149,298,21336,18,69,3591,159,1872,100156,11197,11197,1509583,134,268,19512,18,69,3591,137,1684,90905
200399,41,4,9,Oregon,17875,17875,3218627,464,928,91324,241,883,74460,300,5329,386537,16707,16707,3045524,422,844,83325,225,823,69281,274,4938,362165
200399,42,1,2,Pennsylvania,38567,38567,5466401,379,758,64275,394,1432,109053,438,6599,412064,34260,34260,4940567,340,680,58146,345,1270,98233,355,5999,356812
200399,43,0,0,Puerto Rico,13507,13507,739758,40,80,1632,34,127,4449,392,4567,320719,13507,13507,739758,40,80,1632,34,127,4449,392,4567,320719
200399,44,1,1,Rhode Island,1948,1948,314204,35,70,3904,7,22,1450,17,246,18454,1762,1762,294427,25,50,3266,4,13,899,14,222,17026
200399,45,3,5,South Carolina,31553,31553,4176526,155,310,18471,121,461,33397,373,5867,387632,30313,30313,4034687,154,308,18411,120,458,33280,366,5832,386000
200399,46,2,4,South Dakota,4060,4060,475993,56,112,10495,38,138,10422,41,676,43776,3892,3892,454878,52,104,9536,35,128,10131,40,651,42229
200399,47,3,6,Tennessee,32219,32219,4172360,207,414,25424,147,542,30323,302,4355,250641,30140,30140,3960456,176,352,23105,139,516,29533,276,4198,244226
200399,48,3,7,Texas,134197,134197,17283180,1176,2352,150716,854,3190,140419,2069,37455,1977448,123366,123366,16217863,1112,2224,144042,771,2882,128480,1966,36360,1914925
200399,49,4,8,Utah,18417,18417,2765291,142,284,31691,251,918,78104,217,2906,206895,16976,16976,2572102,130,260,29310,238,871,74546,201,2740,197308
200399,50,1,1,Vermont,2430,2430,367328,81,162,15236,23,79,7315,16,172,16101,1886,1886,300979,62,124,11800,21,73,6955,10,131,13411
200399,51,3,5,Virginia,46263,46263,6403219,202,404,28962,191,708,49250,468,8561,395541,43419,43419,6041951,190,380,27825,178,665,46749,420,7910,361850
200399,53,4,9,Washington,33091,33091,5565161,639,1278,120640,325,1186,109988,519,7270,550232,29964,29964,5148293,558,1116,107373,302,1113,102084,452,6884,516580
200399,54,3,5,West Virginia,4667,4667,619238,46,92,6111,15,52,3030,32,322,17609,2607,2607,380031,39,78,5700,5,17,1453,25,287,16284
200399,55,2,3,Wisconsin,28744,28744,4583619,1085,2170,210281,326,1227,100305,499,8743,610404,26475,26475,4292769,1002,2004,196683,280,1070,88601,450,8288,589150
200399,56,4,8,Wyoming,2265,2265,351458,53,106,10115,52,201,16077,37,242,11622,1943,1943,312718,49,98,9595,44,176,9136,24,176,8259
200399,US,0,0,United States,1460887,1460887,218228631,20468,40936,3805467,11543,41577,3316397,20781,345814,24342610,1367471,1367471,206539327,19088,38176,3471262,10789,38998,3086453,19336,332069,23444362
200399,R1,1,0,Northeast Region,124412,124412,19391224,5518,11036,1028091,2240,7408,592733,2103,39587,2840359,109305,109305,17337478,5148,10296,865132,2098,6933,517211,1753,37143,2648230
200399,R2,2,0,Midwest Region,287295,287295,44419226,5195,10390,966600,3015,11169,920746,4062,62148,4264542,266243,266243,41804224,4701,9402,883716,2752,10259,838852,3711,57451,3942054
200399,R3,3,0,South Region,670131,670131,90063784,5636,11272,988563,3150,11800,817209,8887,156076,10443228,627223,627223,85130368,5355,10710,938134,2964,11154,788593,8393,151731,10204673
200399,R4,4,0,West Region,379049,379049,64354397,4119,8238,822213,3138,11200,985709,5729,88003,6794481,364700,364700,62267257,3884,7768,784280,2975,10652,941797,5479,85744,6649405
200399,D1,1,1,New England Division,39486,39486,6781090,948,1896,173346,388,1350,119459,497,9663,750846,33923,33923,5958699,856,1712,157975,367,1283,112591,386,8988,705811
200399,D2,1,2,Middle Atlantic Division,84926,84926,12610134,4570,9140,854745,1852,6058,473274,1606,29924,2089513,75382,75382,11378779,4292,8584,707157,1731,5650,404620,1367,28155,1942419
200399,D3,2,3,East North Central Divisi,193443,193443,30567130,3350,6700,636782,2124,7832,648362,2758,41495,2706102,177267,177267,28587193,2967,5934,572672,1943,7205,587158,2503,37921,2450010
200399,D4,2,4,West North Central Divisi,93852,93852,13852096,1845,3690,329818,891,3337,272384,1304,20653,1558440,88976,88976,13217031,1734,3468,311044,809,3054,251694,1208,19530,1492044
200399,D5,3,5,South Atlantic Division,417199,417199,57814559,3207,6414,509330,1724,6489,568323,5208,97756,7313551,394955,394955,55057473,3099,6198,474874,1670,6311,556693,4985,95620,7184239
200399,D6,3,6,East South Central Divisi,77456,77456,9682504,637,1274,70688,337,1254,66826,941,12216,737326,72238,72238,9160642,569,1138,65012,300,1135,62982,844,11611,712977
200399,D7,3,7,West South Central Divisi,175476,175476,22566721,1792,3584,408545,1089,4057,182060,2738,46104,2392351,160030,160030,20912253,1687,3374,398248,994,3708,168918,2564,44500,2307457
200399,D8,4,8,Mountain Division,180260,180260,26875264,1386,2772,233847,1414,5126,378076,2007,27729,1698141,173209,173209,25962419,1317,2634,224250,1345,4894,358184,1949,27156,1670256
200399,D9,4,9,Pacific Division,198789,198789,37479133,2733,5466,588366,1724,6074,607633,3722,60274,5096340,191491,191491,36304838,2567,5134,560030,1630,5758,583613,3530,58588,4979149
