Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
9599,25,1,1,Massachusetts,14449,14449,1752157,180,360,22109,47,163,12088,98,1456,108804,12817,12817,1583343,146,292,18684,46,160,11950,64,1227,96776
9599,26,2,3,Michigan,39289,39289,4065083,399,798,55797,213,800,57462,409,6339,233090,36100,36100,3821651,378,756,53306,180,689,45811,334,5650,211256
9599,27,2,4,Minnesota,20675,20675,2303668,162,324,27139,187,709,49381,315,3786,209558,19435,19435,2199853,151,302,26164,177,677,48690,285,3437,196189
9599,28,3,6,Mississippi,7267,7267,537551,142,284,7262,170,647,22732,237,2555,83375,6469,6469,492160,131,262,6555,160,610,21438,219,2459,81181
9599,29,2,4,Missouri,18975,18975,1817618,757,1514,71341,205,768,33538,243,3025,110006,18195,18195,1754231,733,1466,69446,177,672,31412,219,2817,104252
9599,30,4,8,Montana,1708,1708,159637,101,202,12605,92,349,17604,74,805,34464,1535,1535,146092,89,178,11350,76,296,15694,71,790,33506
9599,31,2,4,Nebraska,5161,5161,470639,115,230,12672,36,136,6570,129,2637,80448,4954,4954,455070,115,230,12672,35,133,6498,127,2627,80040
9599,32,4,8,Nevada,22470,22470,2246323,115,230,13838,196,739,39853,937,9365,437928,22115,22115,2212688,115,230,13838,194,733,39679,933,9345,437358
9599,33,1,1,New Hampshire,4105,4105,445680,24,48,2699,12,40,2597,19,230,12622,3699,3699,402531,24,48,2699,5,17,993,13,200,12232
9599,34,1,2,New Jersey,18341,18341,1814826,335,670,35772,51,158,6575,142,2352,90148,16849,16849,1661634,277,554,31520,42,131,6136,117,2169,82019
9599,35,4,8,New Mexico,8619,8619,800121,20,40,1698,14,54,1528,198,2296,95404,7557,7557,733273,18,36,1399,11,42,835,190,2256,94144
9599,36,1,2,New York,19864,19864,2188947,1260,2520,153327,273,885,57522,292,4791,216527,17459,17459,2002652,1108,2216,145790,253,822,55067,261,4433,204310
9599,37,3,5,North Carolina,47703,47703,4774038,483,966,53798,258,944,40798,887,11310,406048,44656,44656,4479411,439,878,51159,244,901,39240,829,10481,376353
9599,38,2,4,North Dakota,1458,1458,140883,14,28,2093,22,84,4669,74,1615,53183,1396,1396,136675,14,28,2093,22,84,4669,73,1599,52669
9599,39,2,3,Ohio,32635,32635,3901181,680,1360,83851,617,2296,100379,743,8521,289625,29104,29104,3595167,587,1174,73762,424,1534,84354,574,6859,248906
9599,40,3,7,Oklahoma,7775,7775,793554,160,320,12617,32,116,3626,111,1855,67984,7326,7326,757111,102,204,10006,20,78,2495,106,1830,66752
9599,41,4,9,Oregon,15379,15379,1944766,599,1198,86559,289,1045,59813,758,8579,400701,14680,14680,1868641,564,1128,82481,284,1030,59232,720,8184,385218
9599,42,1,2,Pennsylvania,32005,32005,3123603,258,516,27734,109,404,20102,239,3325,146324,28928,28928,2840494,161,322,18238,100,377,19207,206,3114,133628
9599,44,1,1,Rhode Island,2065,2065,203006,45,90,3648,8,26,807,9,150,6469,1933,1933,191768,45,90,3648,6,20,575,9,150,6469
9599,45,3,5,South Carolina,19274,19274,1784397,206,412,14893,76,287,9647,329,3986,175048,18214,18214,1665884,163,326,12036,61,232,8570,291,3504,128940
9599,46,2,4,South Dakota,2203,2203,188521,54,108,6294,36,138,5681,86,1383,57148,2046,2046,174571,54,108,6294,35,134,5528,85,1360,55764
9599,47,3,6,Tennessee,27695,27695,2581085,385,770,29398,295,1078,35750,502,5553,192057,24847,24847,2304653,331,662,25291,256,942,31779,395,4524,143375
9599,48,3,7,Texas,70418,70418,7066127,687,1374,50329,531,2029,62079,1830,31281,1145554,64087,64087,6570708,623,1246,46082,460,1771,55902,1674,29623,1105639
9599,49,4,8,Utah,15246,15246,1563595,281,562,39635,319,1233,77647,293,3857,189570,14345,14345,1475181,280,560,39553,319,1233,77647,280,3748,185740
9599,50,1,1,Vermont,1950,1950,190130,13,26,999,17,60,3183,22,233,10477,1547,1547,153371,12,24,894,12,44,2398,11,174,5741
9599,51,3,5,Virginia,34677,34677,3354415,322,644,29285,182,661,20008,505,7147,254410,33487,33487,3261102,278,556,26678,166,606,18758,470,6750,240712
9599,53,4,9,Washington,26772,26772,2917843,782,1564,109824,372,1361,87832,708,8463,462730,24427,24427,2666124,757,1514,106867,355,1305,84874,653,7950,436193
9599,54,3,5,West Virginia,2932,2932,232101,40,80,3898,15,56,2427,45,623,22719,2614,2614,207619,39,78,3848,14,53,2360,18,445,17098
9599,55,2,3,Wisconsin,20748,20748,2177259,1194,2388,162979,281,1087,58565,616,8180,328631,19416,19416,2064794,1164,2328,159183,248,975,55712,562,7811,316450
9599,56,4,8,Wyoming,1429,1429,154989,34,68,3692,27,105,4625,15,107,4349,1193,1193,133124,27,54,1960,26,101,4465,10,78,2825
9599,US,0,0,United States,997268,997268,104738669,16114,32228,1910433,8552,31528,1713281,19482,271525,12448348,938388,938388,99605897,14825,29650,1801425,7831,28991,1628536,18062,258621,11938351
9599,R1,1,0,Northeast Region,104545,104545,11003411,2213,4426,255884,534,1792,106305,875,13486,639954,94025,94025,10033391,1854,3708,229734,476,1612,99228,726,12369,586319
9599,R2,2,0,Midwest Region,220463,220463,24147429,5543,11086,683294,2497,9281,506645,4174,55746,2201230,205177,205177,22836803,5216,10432,648130,2163,8052,467483,3730,51813,2082793
9599,R3,3,0,South Region,430317,430317,40830641,4969,9938,451408,2760,10304,424161,8508,132676,5812019,406586,406586,38922325,4500,9000,421707,2521,9473,401592,7897,126604,5567517
9599,R4,4,0,West Region,241943,241943,28757188,3389,6778,519847,2761,10151,676170,5925,69617,3795145,232600,232600,27813378,3255,6510,501854,2671,9854,660233,5709,67835,3701722
9599,D1,1,1,New England Division,34335,34335,3876035,360,720,39051,101,345,22106,202,3018,186955,30789,30789,3528611,308,616,34186,81,282,18818,142,2653,166362
9599,D2,1,2,Middle Atlantic Division,70210,70210,7127376,1853,3706,216833,433,1447,84199,673,10468,452999,63236,63236,6504780,1546,3092,195548,395,1330,80410,584,9716,419957
9599,D3,2,3,East North Central Division,155969,155969,17419812,3981,7962,507699,1846,6825,378728,2863,36867,1430435,143745,143745,16360388,3703,7406,477077,1557,5747,343330,2493,33685,1337770
9599,D4,2,4,West North Central Division,64494,64494,6727617,1562,3124,175595,651,2456,127917,1311,18879,770795,61432,61432,6476415,1513,3026,171053,606,2305,124153,1237,18128,745023
9599,D5,3,5,South Atlantic Division,271165,271165,25919097,2406,4812,254261,1249,4627,244728,4750,77445,3796433,262669,262669,25166303,2244,4488,243822,1196,4448,239356,4526,74930,3659578
9599,D6,3,6,East South Central Division,61203,61203,5381733,1096,2192,81237,708,2639,86731,1489,17554,645175,54177,54177,4860836,950,1900,71593,624,2347,78713,1267,15700,579607
9599,D7,3,7,West South Central Division,97949,97949,9529811,1467,2934,115910,803,3038,92702,2269,37677,1370411,89740,89740,8895186,1306,2612,106292,701,2678,83523,2104,35974,1328332
9599,D8,4,8,Mountain Division,126121,126121,13497098,1271,2542,191956,1242,4677,283303,3268,38146,1861808,121775,121775,13113546,1243,2486,187883,1208,4561,278087,3201,37644,1836951
9599,D9,4,9,Pacific Division,115822,115822,15260090,2118,4236,327891,1519,5474,392867,2657,31471,1933337,110825,110825,14699832,2012,4024,313971,1463,5293,382146,2508,30191,1864771

