Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
9899,25,1,1,Massachusetts,16303,16303,2277542,265,530,39042,92,322,29377,112,2099,173294,14057,14057,2016635,211,422,33750,92,322,29377,91,1953,165656
9899,26,2,3,Michigan,44246,44246,5293471,426,852,65427,236,881,70257,613,8495,450616,40083,40083,4928452,393,786,61210,211,793,65659,522,7774,424664
9899,27,2,4,Minnesota,25011,25011,3101320,373,746,71132,241,931,72512,224,3755,240260,24117,24117,3011986,352,704,69046,229,885,70712,214,3701,236950
9899,28,3,6,Mississippi,8671,8671,722301,81,162,5975,70,272,20121,333,3774,141810,7652,7652,652394,54,108,4238,68,265,19901,310,3644,138588
9899,29,2,4,Missouri,19997,19997,2145241,803,1606,93668,189,730,38574,208,3324,147392,19488,19488,2092635,781,1562,91658,184,714,38185,183,3119,140276
9899,30,4,8,Montana,1485,1485,157438,108,216,14667,50,188,13989,55,672,30820,1369,1369,144402,100,200,13863,45,169,13393,43,598,28405
9899,31,2,4,Nebraska,6019,6019,636698,138,276,18143,43,164,7482,187,3101,124591,5669,5669,598840,132,264,17575,40,153,7120,176,2908,118358
9899,32,4,8,Nevada,24445,24445,2257942,42,84,4991,114,448,25963,1042,12022,517848,24256,24256,2240699,42,84,4991,113,445,25832,1033,11976,515300
9899,33,1,1,New Hampshire,5310,5310,632042,59,118,7506,36,136,8532,19,207,9934,4363,4363,525421,53,106,6661,33,126,7940,9,139,6139
9899,34,1,2,New Jersey,25459,25459,2661941,586,1172,64131,68,221,12698,200,4493,197246,24311,24311,2543862,559,1118,61872,66,215,12512,185,4339,189504
9899,35,4,8,New Mexico,9217,9217,933782,28,56,2864,34,129,5468,63,910,36539,7863,7863,844887,22,44,2274,29,113,5088,46,805,33470
9899,36,1,2,New York,22791,22791,2942726,1617,3234,184767,430,1400,86595,472,10995,612226,19444,19444,2564868,1406,2812,176157,396,1288,79721,393,10287,581574
9899,37,3,5,North Carolina,62389,62389,7222734,576,1152,62288,250,903,48872,1308,16070,728166,61030,61030,7083720,566,1132,61111,243,881,47643,1272,15751,714619
9899,38,2,4,North Dakota,1704,1704,183477,88,176,12119,21,82,6284,48,1012,43506,1609,1609,175304,88,176,12119,20,78,6134,46,981,42625
9899,39,2,3,Ohio,36563,36563,4851731,834,1668,122247,781,2908,175010,628,6895,261024,31788,31788,4333948,730,1460,110937,592,2184,156139,448,5054,210780
9899,40,3,7,Oklahoma,9664,9664,1071061,165,330,13492,50,183,7068,269,4212,193911,8881,8881,1004671,99,198,9500,40,153,6134,229,3810,174889
9899,41,4,9,Oregon,16936,16936,2278077,511,1022,78854,243,888,58191,563,7008,412078,16178,16178,2189062,488,976,75616,233,857,56955,530,6776,403039
9899,42,1,2,Pennsylvania,35085,35085,3882784,283,566,33332,257,953,55891,419,5012,247236,31082,31082,3495658,231,462,28100,226,850,52423,359,4539,223975
9899,43,4,9,Puerto Rico,10563,10563,416048,65,130,2645,37,139,3523,158,3184,116040,10563,10563,416048,65,130,2645,37,139,3523,158,3184,116040
9899,44,1,1,Rhode Island,2540,2540,277163,31,62,4369,7,22,1005,2,18,1555,2477,2477,270335,30,60,4291,7,22,1005,2,18,1555
9899,45,3,5,South Carolina,24467,24467,2641449,397,794,37708,133,515,27998,623,7800,379459,22570,22570,2419128,355,710,35072,127,496,27347,559,7293,339755
9899,46,2,4,South Dakota,2636,2636,257062,33,66,5155,19,68,3931,37,686,30372,2561,2561,251617,32,64,5009,16,57,3465,35,674,29827
9899,47,3,6,Tennessee,28293,28293,3165355,388,776,37431,168,620,24378,341,4437,200670,27140,27140,3077858,362,724,35850,144,535,21843,308,4182,192409
9899,48,3,7,Texas,99831,99831,11268530,686,1372,69938,1018,3966,156182,3110,51560,2187004,92782,92782,10652594,595,1190,62777,967,3778,151234,3040,50919,2164733
9899,49,4,8,Utah,16287,16287,1910230,266,532,54896,172,653,44055,210,3390,201311,15457,15457,1817183,266,532,54896,168,640,43439,209,3384,200927
9899,50,1,1,Vermont,1833,1833,206067,35,70,5080,3,10,581,19,285,22013,1374,1374,159529,26,52,3660,3,10,581,16,265,21283
9899,51,3,5,Virginia,39967,39967,4280226,218,436,28882,112,418,23724,611,9383,411461,37651,37651,4070268,207,414,28015,98,369,20847,549,8711,377919
9899,53,4,9,Washington,28644,28644,3599110,748,1496,122798,492,1803,136718,991,13784,886546,25924,25924,3314525,697,1394,116989,467,1723,128267,919,13148,844085
9899,54,3,5,West Virginia,3088,3088,288958,20,40,1938,14,48,2390,50,658,29503,2899,2899,274010,19,38,1873,11,38,1803,29,526,26181
9899,55,2,3,Wisconsin,24010,24010,2905112,1049,2098,163549,319,1223,75293,658,8105,411736,22293,22293,2724145,1003,2006,156950,277,1084,69366,580,7584,391660
9899,56,4,8,Wyoming,1562,1562,236309,36,72,4046,3,12,595,20,221,9659,1247,1247,205197,34,68,3853,2,8,381,13,140,6132
9899,US,0,0,United States,1187602,1187602,142240753,16604,33208,2254216,9700,35984,2281967,24172,355466,18488770,1120083,1120083,135659093,15343,30686,2134670,8968,33404,2173057,22671,342987,17954508
9899,R1,1,0,Northeast Region,124107,124107,14745004,3018,6036,355590,966,3346,210122,1382,25900,1401884,110672,110672,13315665,2657,5314,331509,896,3115,199002,1188,24298,1326099
9899,R2,2,0,Midwest Region,247795,247795,30563115,5558,11116,813287,2913,10916,691705,4196,57365,2776566,231052,231052,28911231,5223,10446,775635,2572,9668,648202,3703,53211,2638074
9899,R3,3,0,South Region,521919,521919,56831826,4676,9352,494729,3374,12836,685988,11975,180404,8767210,494292,494292,54377973,4297,8594,466186,3161,12088,659500,11407,175435,8548427
9899,R4,4,0,West Region,293781,293781,40100808,3352,6704,590611,2447,8886,694152,6619,91797,5543110,284067,284067,39054224,3166,6332,561341,2339,8533,666353,6373,90043,5441908
9899,D1,1,1,New England Division,40772,40772,5257554,532,1064,73359,211,772,54939,291,5400,345176,35835,35835,4711277,461,922,65381,208,762,54346,251,5133,331046
9899,D2,1,2,Middle Atlantic Division,83335,83335,9487450,2486,4972,282230,755,2574,155184,1091,20500,1056708,74837,74837,8604388,2196,4392,266128,688,2353,144656,937,19165,995053
9899,D3,2,3,East North Central Divisi,172614,172614,21871281,3543,7086,531943,2164,8049,508056,3061,38888,1886032,158555,158555,20478268,3268,6536,500215,1851,6904,467826,2621,35272,1767761
9899,D4,2,4,West North Central Divisi,75181,75181,8691833,2015,4030,281344,749,2867,183649,1135,18477,890533,72497,72497,8432963,1955,3910,275420,721,2764,180375,1082,17939,870313
9899,D5,3,5,South Atlantic Division,324395,324395,35449758,2467,4934,287777,1651,6209,415329,6865,103173,5481423,310638,310638,34162619,2365,4730,279096,1568,5915,402467,6536,100096,5331487
9899,D6,3,6,East South Central Divisi,66994,66994,6905518,1042,2084,97928,509,1927,85554,1355,17173,750057,63143,63143,6628902,960,1920,91148,455,1740,79281,1236,16439,725329
9899,D7,3,7,West South Central Divisi,130530,130530,14476550,1167,2334,109023,1214,4700,185105,3755,60058,2535730,120511,120511,13586452,972,1944,95942,1138,4433,177752,3635,58900,2491612
9899,D8,4,8,Mountain Division,149920,149920,17611962,1268,2536,214270,901,3388,233261,3315,43510,2196975,145948,145948,17248740,1214,2428,204486,861,3255,224063,3253,43103,2179182
9899,D9,4,9,Pacific Division,143861,143861,22488846,2084,4168,376341,1546,5498,460891,3304,48287,3346136,138119,138119,21805484,1952,3904,356855,1478,5278,442290,3120,46940,3262726

