Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,       5+ units rep
202308,25,1,1,Massachusetts,3488,3488,1477514,161,322,70792,75,247,55303,218,5100,1226865,1837,1837,831035,119,238,49799,65,215,48359,112,3527,1003581
202308,26,2,3,Michigan,9308,9308,2911645,122,244,44861,64,226,37935,195,3672,550388,6189,6189,2070195,80,160,30483,36,135,26296,131,2683,391384
202308,27,2,4,Minnesota,7944,7944,2686206,85,170,34681,39,144,30695,264,8840,1538619,6034,6034,2126074,55,110,23943,28,104,21886,129,7199,1294119
202308,28,3,6,Mississippi,4732,4732,889280,38,76,10789,14,42,3783,40,271,24326,2761,2761,633814,21,42,7290,1,3,705,12,104,15625
202308,29,2,4,Missouri,7509,7509,2321091,239,478,71811,89,323,48091,143,3460,470902,5523,5523,1749924,206,412,63200,62,232,39926,75,2367,326355
202308,30,4,8,Montana,1583,1583,516886,54,108,22273,47,164,32827,48,1183,150937,1175,1175,411713,22,44,8899,10,35,9945,22,738,101820
202308,31,2,4,Nebraska,3105,3105,801457,54,108,19969,38,127,23983,94,1981,214350,1903,1903,445285,33,66,13042,33,110,21022,75,1237,116732
202308,32,4,8,Nevada,8805,8805,2612648,56,112,16242,62,225,34073,161,3198,514540,7524,7524,2246556,41,82,13102,49,184,28692,72,1729,329294
202308,33,1,1,New Hampshire,2028,2028,703958,77,154,38299,24,81,17108,44,1070,191548,1150,1150,426600,49,98,24015,19,66,15218,22,661,112150
202308,34,1,2,New Jersey,9355,9355,1926530,394,788,117098,138,452,44986,694,12810,1305122,6255,6255,1291352,273,546,82896,62,204,19924,277,6427,678069
202308,35,4,8,New Mexico,4631,4631,1786253,24,48,8278,14,53,5550,26,647,61626,3949,3949,1600708,23,46,7984,14,53,5550,25,614,57877
202308,36,1,2,New York,6333,6333,2499681,159,318,52169,85,304,40005,388,11413,1678129,2914,2914,1408050,88,176,30372,60,221,28424,170,9411,1384236
202308,37,3,5,North Carolina,44002,44002,12052611,319,638,92615,38,128,28077,525,20037,2785491,31992,31992,8464457,189,378,49480,11,40,7750,333,12952,1697433
202308,38,2,4,North Dakota,1059,1059,324974,36,72,17446,5,19,3528,15,951,154218,821,821,245573,29,58,14758,4,16,3058,10,926,151262
202308,39,2,3,Ohio,10762,10762,3621374,186,372,59975,192,668,107083,295,7225,1025011,8231,8231,2805614,163,326,52635,147,525,86957,218,6089,914923
202308,40,3,7,Oklahoma,6900,6900,1824607,271,542,65526,42,141,23964,63,1485,155039,5848,5848,1593047,252,504,61376,31,107,21152,52,1397,147672
202308,41,4,9,Oregon,6685,6685,2244646,178,356,76644,47,173,34128,234,5423,831079,5576,5576,1934399,143,286,62523,39,145,29818,196,4884,761053
202308,42,1,2,Pennsylvania,10349,10349,2990113,136,272,45693,114,387,61348,260,4561,610947,5635,5635,1684225,112,224,36040,90,313,52855,163,2889,406805
202308,44,1,1,Rhode Island,476,476,151495,50,100,12607,5,17,2193,4,182,14650,210,210,68366,14,28,3847,5,17,2193,3,177,14150
202308,45,3,5,South Carolina,25540,25540,7213025,189,378,40129,124,394,28608,227,3208,443366,13897,13897,4645434,170,340,35821,38,134,17478,65,1394,274693
202308,46,2,4,South Dakota,2159,2159,641396,60,120,19542,45,164,18169,94,2329,307515,1626,1626,493398,48,96,15006,19,74,10864,74,2210,292626
202308,47,3,6,Tennessee,21515,21515,6261139,177,354,51263,120,413,57733,397,11818,1760714,17065,17065,5254382,120,240,39457,98,343,50678,345,11120,1679701
202308,48,3,7,Texas,98695,98695,26280228,2292,4584,580060,539,2029,245838,1561,52640,6528118,76166,76166,20200485,1671,3342,433179,331,1277,142844,1323,48694,6099269
202308,49,4,8,Utah,10154,10154,3381316,81,162,28829,127,463,95749,267,6276,1155396,8811,8811,3002317,55,110,22348,96,361,75762,184,3422,718678
202308,50,1,1,Vermont,872,872,276137,47,94,15458,9,29,5617,40,632,86150,383,383,137932,29,58,9155,6,20,4806,17,499,76425
202308,51,3,5,Virginia,14296,14296,3823012,114,228,34899,25,83,12101,232,9089,1024372,12518,12518,3288068,107,214,33399,16,56,8031,170,7466,810857
202308,53,4,9,Washington,12157,12157,4200687,471,942,232842,192,671,132528,433,12590,1904979,9004,9004,3084316,427,854,215162,182,640,126872,344,11158,1719017
202308,54,3,5,West Virginia,2089,2089,449048,10,20,2800,9,33,2176,14,219,27500,1652,1652,356020,10,20,2800,7,27,1601,5,44,4400
202308,55,2,3,Wisconsin,7565,7565,2781178,421,842,183633,32,125,26585,195,4825,684935,5020,5020,1941736,263,526,126045,30,119,25241,125,4162,574914
202308,56,4,8,Wyoming,915,915,412259,23,46,8340,17,63,8656,3,16,2033,568,568,190760,11,22,2569,12,48,7183,1,6,1200
202308,US,0,0,United States,615453,615453,180577247,11600,23200,3778164,3844,13660,2190766,13084,357397,53366132,462168,462168,138949207,8812,17624,2956494,2744,9990,1710097,9381,294787,44961578
202308,R1,1,0,Northeast Region,37246,37246,11495780,1160,2320,402408,487,1645,244095,1795,39181,5546630,20084,20084,6497550,787,1574,275410,329,1135,183336,844,26384,4021897
202308,R2,2,0,Midwest Region,74900,74900,24756347,2028,4056,742381,804,2829,481752,1853,46248,7159465,54877,54877,18831676,1415,2830,544718,599,2140,390168,1249,38411,6098718
202308,R3,3,0,South Region,373471,373471,102667698,5566,11132,1555639,1515,5465,696064,5632,177580,24996623,281998,281998,79356763,4226,8452,1217478,996,3728,493080,4339,151087,21609748
202308,R4,4,0,West Region,129836,129836,41657422,2846,5692,1077736,1038,3721,768855,3804,94388,15663414,105209,105209,34263218,2384,4768,918888,820,2987,643513,2949,78905,13231215
202308,D1,1,1,New England Division,11209,11209,4079455,471,942,187448,150,502,97756,453,10397,1952432,5280,5280,2113924,314,628,126102,117,397,82134,234,7657,1552787
202308,D2,1,2,Middle Atlantic Division,26037,26037,7416325,689,1378,214960,337,1143,146339,1342,28784,3594198,14804,14804,4383626,473,946,149308,212,738,101203,610,18727,2469110
202308,D3,2,3,East North Central Division,45051,45051,15256610,1029,2058,404274,479,1665,286861,1128,25262,3894131,32776,32776,11580900,726,1452,298083,365,1285,234323,803,21250,3365186
202308,D4,2,4,West North Central Division,29849,29849,9499737,999,1998,338107,325,1164,194891,725,20986,3265334,22101,22101,7250776,689,1378,246636,234,855,155845,446,17161,2733532
202308,D5,3,5,South Atlantic Division,211240,211240,59678412,1958,3916,607599,559,1992,263421,3140,102474,15312225,160627,160627,46502755,1611,3222,501935,401,1501,208679,2370,84814,12995345
202308,D6,3,6,East South Central Division,42414,42414,11378946,515,1030,150447,291,1033,137870,744,18462,2645963,30493,30493,8787269,378,756,117752,209,767,110636,555,15213,2228166
202308,D7,3,7,West South Central Division,119817,119817,31610340,3093,6186,797593,665,2440,294773,1748,56644,7038435,90878,90878,24066738,2237,4474,597791,386,1460,173765,1414,51060,6386237
202308,D8,4,8,Mountain Division,69441,69441,22532950,1320,2640,411691,503,1855,329869,1497,40460,6676377,59653,59653,19508705,1108,2216,339632,365,1387,253774,1158,33070,5587680
202308,D9,4,9,Pacific Division,60395,60395,19124472,1526,3052,666045,535,1866,438986,2307,53928,8987037,45556,45556,14754513,1276,2552,579256,455,1600,389740,1791,45835,7643535
