Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
201499,25,1,1,Massachusetts,7330,7330,2070324,181,362,53017,93,317,45039,245,6477,1132242,6273,6273,1828017,157,314,47256,83,283,41306,131,5107,984910
201499,26,2,3,Michigan,12381,12381,2955032,123,246,31424,72,263,25895,175,3043,302482,11450,11450,2795114,105,210,27134,64,238,24068,157,2876,286520
201499,27,2,4,Minnesota,10689,10689,2853870,55,110,16345,48,181,28792,152,6010,781413,10196,10196,2753347,52,104,15329,47,177,28648,121,5751,760127
201499,28,3,6,Mississippi,5548,5548,945398,26,52,5169,50,184,10404,78,1087,72088,4314,4314,759488,7,14,1479,10,37,3302,45,824,56486
201499,29,2,4,Missouri,9072,9072,2033611,230,460,45680,127,462,43451,220,6009,559923,8680,8680,1969921,207,414,42466,125,454,43226,176,4977,515637
201499,30,4,8,Montana,2044,2044,466503,115,230,33242,82,301,27296,67,1309,119981,1968,1968,453427,99,198,29278,80,294,26351,66,1299,119701
201499,31,2,4,Nebraska,4744,4744,944002,66,132,15599,7,24,1919,106,2705,244307,4546,4546,905617,65,130,15224,7,24,1919,103,2639,241037
201499,32,4,8,Nevada,8888,8888,1466024,21,42,3262,28,110,7671,257,3976,277640,8888,8888,1466024,21,42,3262,28,110,7671,257,3976,277640
201499,33,1,1,New Hampshire,2188,2188,512458,48,96,14917,17,63,6050,32,1056,120003,2011,2011,472237,47,94,14667,16,60,5637,31,1050,119467
201499,34,1,2,New Jersey,11019,11019,2338680,381,762,96342,121,402,41124,811,15972,1593813,8940,8940,1966326,330,660,85171,95,320,29251,383,10907,1210655
201499,35,4,8,New Mexico,4055,4055,821082,12,24,3029,26,96,8937,49,624,48859,3043,3043,642640,6,12,1330,8,29,3319,43,594,47609
201499,36,1,2,New York,10386,10386,3043578,569,1138,138667,304,1052,115707,795,23710,2283831,9121,9121,2813978,539,1078,130958,293,1017,110280,690,22959,2222035
201499,37,3,5,North Carolina,35051,35051,7373249,184,368,27751,36,136,11806,491,14356,1206844,33831,33831,7144273,182,364,27426,34,130,11536,477,14280,1204590
201499,38,2,4,North Dakota,4531,4531,890549,42,84,9407,6,22,3200,245,7541,732895,4392,4392,862031,42,84,9407,5,19,2966,243,7507,728739
201499,39,2,3,Ohio,12535,12535,3065098,145,290,29333,186,679,74497,380,6368,584858,11719,11719,2931883,124,248,27772,177,648,72824,353,6190,579167
201499,40,3,7,Oklahoma,10235,10235,2124481,142,284,29533,75,286,33755,152,3374,269728,9761,9761,2057460,136,272,28595,68,263,32485,149,3359,268996
201499,41,4,9,Oregon,8573,8573,2218858,140,280,47188,18,66,8208,288,7726,969107,8290,8290,2150260,140,280,47188,18,66,8208,288,7726,969107
201499,42,1,2,Pennsylvania,16371,16371,3491460,210,420,50211,189,664,62067,280,7604,1110705,15990,15990,3423831,205,410,48711,189,664,62067,274,7569,1107014
201499,43,0,0,Puerto Rico,1779,1779,114337,49,98,3266,7,26,282,22,571,23913,1779,1779,114337,49,98,3266,7,26,282,22,571,23913
201499,44,1,1,Rhode Island,796,796,182430,19,38,3519,9,30,3750,13,88,5331,795,795,182249,19,38,3519,9,30,3750,13,88,5331
201499,45,3,5,South Carolina,21464,21464,4953965,56,112,8191,24,92,9425,249,5869,452806,18734,18734,4484583,56,112,8191,24,92,9425,196,4958,400047
201499,46,2,4,South Dakota,2798,2798,520296,39,78,8512,48,180,17706,84,1666,142734,2574,2574,470373,38,76,8262,45,169,17329,79,1641,141549
201499,47,3,6,Tennessee,17889,17889,3741777,126,252,22408,64,234,15804,280,9257,770330,16840,16840,3592294,119,238,21631,62,228,15463,275,9220,765680
201499,48,3,7,Texas,99701,99701,20816373,907,1814,172489,362,1364,117393,2190,64103,5189586,87885,87885,19310689,873,1746,166640,335,1271,112309,2078,62355,5074186
201499,49,4,8,Utah,11282,11282,2728263,61,122,16781,134,495,62027,254,5611,553840,10557,10557,2552300,47,94,13637,104,396,51562,210,5290,520306
201499,50,1,1,Vermont,978,978,228804,34,68,8677,9,29,7301,40,471,36708,752,752,187002,32,64,7969,9,29,7301,16,332,27540
201499,51,3,5,Virginia,18834,18834,3823922,75,150,16007,50,181,19381,222,9517,796354,17991,17991,3647664,72,144,15426,50,181,19381,214,9402,783840
201499,52,0,0,Virgin Islands,214,214,47656,38,76,16981,1,3,426,0,0,0,214,214,47656,38,76,16981,1,3,426,0,0,0
201499,53,4,9,Washington,17905,17905,4999571,420,840,142984,139,489,79611,415,14664,1794352,17463,17463,4900402,415,830,141603,139,489,79611,399,14503,1780422
201499,54,3,5,West Virginia,1908,1908,341229,19,38,3676,37,140,10860,52,591,39589,1744,1744,321428,14,28,2419,28,107,9319,35,444,32212
201499,55,2,3,Wisconsin,8582,8582,2036550,206,412,54240,49,175,16338,282,5453,492059,7667,7667,1849432,189,378,49387,39,145,12750,212,3853,331194
201499,56,4,8,Wyoming,1614,1614,477510,11,22,3086,5,17,1267,16,248,20780,1596,1596,473170,11,22,3086,5,17,1267,16,248,20780
201499,US,0,0,United States,634597,634597,148534127,7540,15080,1936762,4064,14721,1710278,14394,381965,41061855,588207,588207,140253307,6989,13978,1814156,3726,13589,1611070,12611,360579,39222744
201499,R1,1,0,Northeast Region,54541,54541,13359947,1545,3090,387809,816,2833,310782,2351,57994,6499400,48485,48485,12133527,1415,2830,358445,751,2621,284160,1633,50275,5874695
201499,R2,2,0,Midwest Region,99888,99888,23446639,1573,3146,370627,847,3055,348074,2459,57945,6155533,93128,93128,22192334,1457,2914,347888,809,2931,338734,2171,53840,5834637
201499,R3,3,0,South Region,343036,343036,74616800,2660,5320,542325,1412,5235,546918,5874,165918,15343280,316489,316489,70581991,2458,4916,504018,1269,4748,518854,5395,159832,14846848
201499,R4,4,0,West Region,137132,137132,37110741,1762,3524,636001,989,3598,504504,3710,100108,13063642,130105,130105,35345455,1659,3318,603805,897,3289,469322,3412,96632,12666564
201499,D1,1,1,New England Division,16765,16765,4486229,385,770,102589,202,715,91883,465,10708,1511051,14434,14434,3929391,341,682,93604,174,620,82562,286,8840,1334992
201499,D2,1,2,Middle Atlantic Division,37776,37776,8873718,1160,2320,285220,614,2118,218899,1886,47286,4988349,34051,34051,8204136,1074,2148,264841,577,2001,201598,1347,41435,4539703
201499,D3,2,3,East North Central Divisi,56191,56191,13536660,821,1642,202091,510,1818,212202,1411,29170,3150769,51974,51974,12799887,755,1510,189029,480,1723,204215,1225,26608,2920563
201499,D4,2,4,West North Central Divisi,43697,43697,9909979,752,1504,168536,337,1237,135872,1048,28775,3004764,41154,41154,9392447,702,1404,158859,329,1208,134519,946,27232,2914074
201499,D5,3,5,South Atlantic Division,175983,175983,40361757,896,1792,219401,645,2350,306943,2509,77894,8176146,167490,167490,38782164,845,1690,206818,618,2260,302097,2285,74837,7874051
201499,D6,3,6,East South Central Divisi,39016,39016,7619634,351,702,61375,249,944,67369,838,16746,1344387,35529,35529,7102981,294,588,51543,182,711,55549,740,16069,1303481
201499,D7,3,7,West South Central Divisi,128037,128037,26635409,1413,2826,261549,518,1941,172606,2527,71278,5822747,113470,113470,24696846,1319,2638,245657,469,1777,161208,2370,68926,5669316
201499,D8,4,8,Mountain Division,68112,68112,17000288,655,1310,206875,467,1751,189831,1533,34417,3550411,64845,64845,16268341,579,1158,188674,407,1543,169202,1420,32996,3389236
201499,D9,4,9,Pacific Division,69020,69020,20110453,1107,2214,429126,522,1847,314673,2177,65691,9513231,65260,65260,19077114,1080,2160,415131,490,1746,300120,1992,63636,9277328
