Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
201799,25,1,1,Massachusetts,7278,7278,2292649,266,532,86988,87,288,56650,303,9630,1656129,6102,6102,1968574,213,426,70064,82,273,54348,207,8640,1521191
201799,26,2,3,Michigan,16652,16652,4122115,129,258,34923,119,438,54906,325,6275,676070,14707,14707,3726888,102,204,28197,111,408,52522,299,5865,629450
201799,27,2,4,Minnesota,13508,13508,3604299,71,142,25768,45,174,27470,140,8129,1160880,12656,12656,3409088,70,140,25418,43,166,26818,124,7917,1144770
201799,28,3,6,Mississippi,6531,6531,1160107,54,108,13667,29,102,10385,53,740,71105,5154,5154,964595,47,94,12339,17,61,7192,18,338,42281
201799,29,2,4,Missouri,12109,12109,2777580,244,488,49148,154,594,61276,247,5620,564031,11002,11002,2464501,227,454,46879,150,581,60188,225,5334,531289
201799,30,4,8,Montana,3161,3161,625684,176,352,51134,98,350,46654,63,1069,123918,2467,2467,573089,150,300,44708,92,332,44224,59,885,100469
201799,31,2,4,Nebraska,5436,5436,1124302,92,184,24787,30,110,9523,96,3133,287445,4211,4211,866254,78,156,20012,30,110,9523,63,1930,161101
201799,32,4,8,Nevada,12766,12766,2179792,46,92,8666,58,198,32942,318,6488,624398,12758,12758,2177882,46,92,8666,58,198,32942,318,6488,624398
201799,33,1,1,New Hampshire,2711,2711,652183,72,144,20661,14,55,8778,34,715,76673,2402,2402,584556,67,134,19209,14,55,8778,25,619,64722
201799,34,1,2,New Jersey,10148,10148,2243830,403,806,116398,193,675,52790,772,16872,1728663,8850,8850,1999951,375,750,109409,186,652,49007,497,13944,1517326
201799,35,4,8,New Mexico,4114,4114,891700,6,12,1617,5,18,1820,58,597,46679,2462,2462,543153,4,8,1071,4,15,1568,29,316,23083
201799,36,1,2,New York,10361,10361,3074361,696,1392,186504,274,923,112243,840,26674,3582392,8848,8848,2749344,645,1290,173500,248,833,103437,718,25228,3395628
201799,37,3,5,North Carolina,49366,49366,11015850,225,450,54740,44,159,31130,553,17072,1591877,46085,46085,10402345,219,438,53531,44,159,31130,484,15979,1493653
201799,38,2,4,North Dakota,2111,2111,488144,21,42,6925,3,10,1654,27,1248,109963,2000,2000,464107,18,36,6170,3,10,1654,26,1232,107581
201799,39,2,3,Ohio,16153,16153,4103529,132,264,25952,162,591,63323,367,6909,828187,15027,15027,3900413,100,200,23268,153,563,62250,355,6800,818516
201799,40,3,7,Oklahoma,9419,9419,2028917,196,392,45293,14,47,4752,71,1234,112669,8880,8880,1933937,185,370,43629,10,34,3908,68,1219,111936
201799,41,4,9,Oregon,10604,10604,2853994,196,392,71141,39,143,18763,268,8914,1209809,9842,9842,2651109,196,392,71141,39,143,18763,260,8806,1195073
201799,42,1,2,Pennsylvania,15703,15703,3570543,277,554,80592,224,816,104660,238,5511,678195,12903,12903,2907016,246,492,70365,192,708,93261,191,4528,565541
201799,44,1,1,Rhode Island,981,981,231059,26,52,6210,6,18,2830,4,102,6849,922,922,220805,25,50,5697,6,18,2830,4,102,6849
201799,45,3,5,South Carolina,28851,28851,7388833,69,138,14252,18,59,6257,278,6473,629048,23416,23416,6131594,64,128,12685,18,59,6257,209,5129,549856
201799,46,2,4,South Dakota,3386,3386,704967,47,94,14177,36,137,12447,87,1790,162743,3073,3073,633350,46,92,13927,29,114,12176,85,1780,162143
201799,47,3,6,Tennessee,27119,27119,6064974,150,300,28055,99,355,34057,370,10138,915674,24986,24986,5724408,137,274,26289,98,352,33822,358,9975,904954
201799,48,3,7,Texas,116766,116766,26395587,881,1762,191108,445,1710,186183,1581,54874,5741087,110429,110429,25398757,853,1706,186431,435,1679,184298,1535,54527,5705047
201799,49,4,8,Utah,17247,17247,4381579,120,240,32609,345,1280,144845,308,5912,683332,15793,15793,3995748,88,176,24148,239,906,96198,253,5509,630661
201799,50,1,1,Vermont,983,983,245760,34,68,9837,12,44,4593,41,654,66309,773,773,190945,31,62,8967,12,44,4593,17,487,52771
201799,51,3,5,Virginia,22497,22497,4935703,42,84,8615,124,450,57369,338,10729,745363,20984,20984,4614158,38,76,7697,122,443,56780,321,10355,704745
201799,52,0,0,Virgin Islands,117,117,25460,27,54,10911,3,11,2375,0,0,0,117,117,25460,27,54,10911,3,11,2375,0,0,0
201799,53,4,9,Washington,23115,23115,6793348,431,862,152384,233,825,146291,652,20992,2820573,22453,22453,6616566,427,854,151617,231,817,145405,641,20724,2792433
201799,54,3,5,West Virginia,2348,2348,433018,33,66,5339,9,36,3136,23,269,21599,2128,2128,407110,22,44,3270,3,12,1385,5,110,8403
201799,55,2,3,Wisconsin,11769,11769,3080289,364,728,105054,29,103,12842,292,6945,712610,10784,10784,2852926,343,686,99414,18,68,8614,248,6203,638814
201799,56,4,8,Wyoming,1464,1464,474373,36,72,10569,29,111,8525,18,279,32784,1359,1359,443473,31,62,7452,26,100,8098,15,261,30573
201799,US,0,0,United States,819976,819976,200599885,9553,19106,2666758,5031,18089,2429160,14965,424806,52809613,755213,755213,186598178,8777,17554,2474708,4593,16590,2263025,13204,402561,50510247
201799,R1,1,0,Northeast Region,54228,54228,13954185,1881,3762,536925,836,2908,355156,2386,62697,8122337,45811,45811,12072825,1696,3392,483335,766,2672,328864,1767,55642,7417138
201799,R2,2,0,Midwest Region,121493,121493,30102438,1870,3740,492875,974,3521,472494,2565,66364,7457158,111198,111198,27861445,1647,3294,449997,926,3359,460581,2287,62152,7060343
201799,R3,3,0,South Region,447562,447562,102896206,3181,6362,724932,1424,5239,649458,5331,167750,17943220,413420,413420,96182607,2994,5988,689502,1313,4857,614936,4792,160423,17231446
201799,R4,4,0,West Region,196693,196693,53647056,2621,5242,912026,1797,6421,952052,4683,127995,19286898,184784,184784,50481301,2440,4880,851874,1588,5702,858644,4358,124344,18801320
201799,D1,1,1,New England Division,18016,18016,5065452,505,1010,153431,145,494,85462,536,13640,2133087,15210,15210,4416513,430,860,130061,140,479,83160,361,11942,1938643
201799,D2,1,2,Middle Atlantic Division,36212,36212,8888733,1376,2752,383494,691,2414,269694,1850,49057,5989250,30601,30601,7656312,1266,2532,353274,626,2193,245704,1406,43700,5478495
201799,D3,2,3,East North Central Division,70830,70830,18040119,1006,2012,286942,592,2085,306449,1656,38814,4374477,65161,65161,16872591,892,1784,264689,559,1975,297577,1477,36605,4175771
201799,D4,2,4,West North Central Division,50663,50663,12062319,864,1728,205933,382,1436,166045,909,27550,3082681,46037,46037,10988854,755,1510,185308,367,1384,163004,810,25547,2884572
201799,D5,3,5,South Atlantic Division,246594,246594,58822071,1231,2462,316947,555,2015,338009,2727,90797,10233469,228009,228009,54682787,1181,2362,307438,525,1910,326659,2414,86012,9741931
201799,D6,3,6,East South Central Division,53850,53850,11349313,467,934,90138,274,974,89248,748,17064,1516258,48176,48176,10439323,414,828,78531,243,865,79461,618,15300,1377052
201799,D7,3,7,West South Central Division,147118,147118,32724822,1483,2966,317847,595,2250,222201,1856,59889,6193493,137235,137235,31060497,1399,2798,303533,545,2082,208816,1760,59111,6112463
201799,D8,4,8,Mountain Division,102181,102181,25575945,823,1646,236521,871,3222,386130,1794,43101,5222895,96522,96522,24235562,730,1460,206907,729,2728,323229,1667,41899,5085531
201799,D9,4,9,Pacific Division,94512,94512,28071111,1798,3596,675505,926,3199,565922,2889,84894,14064003,88262,88262,26245739,1710,3420,644967,859,2974,535415,2691,82445,13715789
