Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
8199,25,1,1,MASSACHUSETTS,10269,10269,504116,262,524,15584,161,614,18448,262,5262,174307,9739,9739,479704,252,504,15198,159,606,18197,246,5049,171308
8199,26,2,3,MICHIGAN,11449,11449,574559,225,450,15501,225,874,26904,352,5994,199928,10673,10673,543310,215,430,15069,224,871,26886,333,5845,195898
8199,27,2,4,MINNESOTA,11433,11433,615752,513,1026,43053,319,1233,47452,209,3564,134192,11223,11223,606009,503,1006,42255,318,1230,47379,207,3530,133153
8199,28,3,6,MISSISSIPPI,3634,3634,131432,90,180,3748,103,378,7649,135,1267,24986,3312,3312,120844,88,176,3591,89,325,6238,132,1251,24713
8199,29,2,4,MISSOURI,6330,6330,270675,264,528,16599,197,750,17624,135,2271,56280,6249,6249,267545,258,516,16362,182,701,16831,133,2258,55920
8199,30,4,8,MONTANA,1000,1000,45396,74,148,5608,76,291,6312,55,437,10770,852,852,39340,65,130,5304,61,236,5531,55,437,10770
8199,31,2,4,NEBRASKA,2628,2628,114911,104,208,5405,57,217,4657,63,730,13250,2555,2555,111891,104,208,5405,57,217,4657,63,730,13250
8199,32,4,8,NEVADA,5793,5793,262018,75,150,5025,182,679,21541,306,3645,81970,5481,5481,241055,72,144,4702,168,625,19282,277,3395,71819
8199,33,1,1,NEW HAMPSHIRE,2969,2969,144605,158,316,12553,48,176,7236,69,907,24557,2528,2528,127279,151,302,12252,45,167,7150,65,875,23387
8199,34,1,2,NEW JERSEY,12329,12329,673634,711,1422,49208,113,419,15131,372,6506,267236,12049,12049,658721,708,1416,49089,113,419,15131,372,6506,267236
8199,35,4,8,NEW MEXICO,5630,5630,270123,46,92,2540,244,938,21799,138,1292,29633,5572,5572,266539,46,92,2540,241,929,21657,138,1292,29633
8199,36,1,2,NEW YORK,13884,13884,701549,751,1502,33576,530,1649,32384,386,9199,281067,13376,13376,681275,725,1450,33092,517,1605,31808,360,9033,276942
8199,37,3,5,NORTH CAROLINA,22062,22062,888158,550,1100,30337,673,2544,61825,884,8407,174992,21543,21543,868833,505,1010,27419,645,2432,58475,881,8391,174651
8199,38,2,4,NORTH DAKOTA,1049,1049,53736,55,110,3521,34,131,4611,70,865,20719,1024,1024,52498,55,110,3521,33,128,4540,69,859,20530
8199,39,2,3,OHIO,11156,11156,658301,483,966,33305,462,1721,43925,802,7977,224827,10795,10795,641373,478,956,33139,459,1712,43777,791,7889,223217
8199,40,3,7,OKLAHOMA,10108,10108,627620,596,1192,44321,135,489,14071,314,3183,88607,9980,9980,623384,590,1180,44010,134,486,14014,314,3183,88607
8199,41,4,9,OREGON,8786,8786,478524,302,604,19261,153,565,20879,254,2932,69690,8355,8355,456859,300,600,19172,150,554,20575,247,2883,68746
8199,42,1,2,PENNSYLVANIA,15880,15880,702421,543,1086,30155,195,754,21376,454,6625,202392,14851,14851,660335,539,1078,29978,193,748,21250,390,6219,195863
8199,44,1,1,RHODE ISLAND,1378,1378,56864,61,122,3275,10,40,1311,67,1599,36263,1283,1283,52649,61,122,3275,10,40,1311,57,1532,33926
8199,45,3,5,SOUTH CAROLINA,11029,11029,466804,235,470,9229,254,964,32056,506,6452,195855,10491,10491,447293,232,464,9175,254,964,32056,494,6361,193900
8199,46,2,4,SOUTH DAKOTA,1054,1054,42098,21,42,1294,8,30,717,31,364,6205,1002,1002,40179,20,40,1285,7,27,640,28,348,5987
8199,47,3,6,TENNESSEE,7531,7531,305596,475,950,22469,110,407,8516,197,2787,61263,6965,6965,285239,462,924,21754,105,388,8129,195,2650,58210
8199,48,3,7,TEXAS,65509,65509,3643045,3111,6222,196222,1325,4997,118521,3870,59031,1294517,64989,64989,3618207,3084,6168,194718,1292,4879,116061,3839,58645,1277826
8199,49,4,8,UTAH,5397,5397,269859,289,578,21301,223,871,33256,99,1869,114939,5116,5116,256272,288,576,21252,221,864,33118,97,1858,114722
8199,50,1,1,VERMONT,1440,1440,60171,85,170,7225,40,155,3506,73,809,21331,1138,1138,48846,76,152,6934,35,137,2983,56,664,18754
8199,51,3,5,VIRGINIA,22503,22503,915088,358,716,19111,194,739,19720,409,5719,147770,22374,22374,911145,355,710,18921,194,739,19720,405,5663,146715
8199,53,4,9,WASHINGTON,14894,14894,796824,530,1060,36685,483,1828,73910,478,6602,252420,14841,14841,794273,523,1046,36251,471,1780,71966,473,6575,251543
8199,54,3,5,WEST VIRGINIA,1279,1279,49466,42,84,1956,22,84,1744,53,930,23489,1189,1189,46230,40,80,1891,22,84,1744,50,829,19564
8199,55,2,3,WISCONSIN,8088,8088,379584,556,1112,38060,192,750,23735,326,4210,110111,7587,7587,359243,518,1036,35865,191,747,23663,324,4198,109793
8199,56,4,8,WYOMING,2213,2213,104835,161,322,10893,110,435,12147,85,1104,23878,2186,2186,103727,158,316,10685,107,425,11827,85,1104,23878
8199,US, , ,United States ,564313,564313,28707080,22293,44586,1470506,15260,57214,1723990,22360,319420,10008583,549844,549844,28089110,21893,43786,1447576,14984,56210,1696212,21899,314555,9831088
8199,R1,1, ,Northeast ,65707,65707,3225947,2768,5536,164368,1245,4329,115887,1948,34275,1086791,62201,62201,3080115,2704,5408,162539,1214,4220,113532,1805,33207,1066164
8199,R2,2, ,Midwest ,78325,78325,4094768,3393,6786,236921,2315,8871,254288,2935,39329,1114391,75520,75520,3972284,3304,6608,232004,2268,8716,250961,2869,38706,1098466
8199,R3,3, ,South ,270739,270739,12474574,11448,22896,639206,7002,26583,680566,11791,170853,4897321,265457,265457,12280589,11268,22536,628545,6874,26102,667740,11640,168818,4827348
8199,R4,4, ,West,149542,149542,8911791,4684,9368,430011,4698,17431,673249,5686,74963,2910080,146666,146666,8756122,4617,9234,424488,4628,17172,663979,5585,73824,2839110
8199,D1,1,1,New England ,23614,23614,1148343,763,1526,51429,407,1507,46996,736,11945,336096,21925,21925,1079784,732,1464,50380,391,1448,45343,683,11449,326123
8199,D2,1,2,Middle Atlantic ,42093,42093,2077604,2005,4010,112939,838,2822,68891,1212,22330,750695,40276,40276,2000331,1972,3944,112159,823,2772,68189,1122,21758,740041
8199,D3,2,3,East North Central,46941,46941,2541150,1808,3616,124143,1356,5174,145875,2245,29272,833807,44774,44774,2445628,1740,3480,120635,1329,5085,143729,2190,28751,820507
8199,D4,2,4,West North Central,31384,31384,1553618,1585,3170,112778,959,3697,108413,690,10057,280584,30746,30746,1526656,1564,3128,111369,939,3631,107232,679,9955,277959
8199,D5,3,5,South Atlantic,161463,161463,6843860,6223,12446,326296,4162,15801,426626,6315,91802,3115899,158294,158294,6730405,6099,12198,318484,4090,15524,418462,6208,90356,3066935
8199,D6,3,6,East South Central,20228,20228,781752,856,1712,39144,460,1745,35559,861,10926,259882,19056,19056,740530,834,1668,38136,441,1673,33761,848,10723,255564
8199,D7,3,7,West South Central,89048,89048,4848962,4369,8738,273766,2380,9037,218381,4615,68125,1521540,88107,88107,4809654,4335,8670,271925,2343,8905,215517,4584,67739,1504849
8199,D8,4,8,Mountain,60378,60378,2941654,1516,3032,111873,1722,6535,188591,2017,29107,819004,58935,58935,2857915,1482,2964,109207,1680,6380,184297,1979,28788,806259
8199,D9,4,9,Pacific ,89164,89164,5970137,3168,6336,318138,2976,10896,484658,3669,45856,2091076,87731,87731,5898207,3135,6270,315281,2948,10792,479682,3606,45036,2032851

