Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,       5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
202206,01,3,6,Alabama,9461,9461,2396790,46,92,6434,18,70,5763,33,1196,165395,5488,5488,1541084,42,84,4985,5,20,2144,11,704,94567
202206,02,4,9,Alaska,585,585,182508,12,24,3937,7,28,4686,13,144,24118,66,66,22515,7,14,2649,1,4,551,1,10,3500
202206,04,4,8,Arizona,24412,24412,6846153,584,1168,128372,60,213,49666,294,8513,1222233,21154,21154,5873678,561,1122,122874,59,210,49506,252,7213,1006512
202206,05,3,7,Arkansas,5500,5500,1456605,174,348,48228,102,360,32979,108,1970,198303,3788,3788,1131686,128,256,41294,69,254,27196,70,1546,168974
202206,06,4,9,California,36150,36150,10617451,642,1284,269727,281,955,207751,1067,24696,4354984,28579,28579,8515936,577,1154,238383,252,865,188735,781,20781,3732780
202206,08,4,8,Colorado,15076,15076,5071955,217,434,83813,64,233,47046,406,12866,1997193,12387,12387,4108350,192,384,70333,53,198,39682,320,11847,1822089
202206,09,1,1,Connecticut,1336,1336,527336,66,132,12594,4,13,2188,62,801,83026,729,729,361810,60,120,10980,1,3,140,17,306,36973
202206,10,3,5,Delaware,3255,3255,436221,55,110,13460,0,0,0,4,60,5638,2669,2669,399109,55,110,13460,0,0,0,1,24,3062
202206,11,3,5,District of Columbia,167,167,40752,19,38,4913,0,0,0,25,2266,286087,167,167,40752,19,38,4913,0,0,0,25,2266,286087
202206,12,3,5,Florida,76766,76766,21835537,658,1316,211130,170,621,116063,1038,35027,5132902,66124,66124,18771089,419,838,135524,158,582,105845,894,32160,4824224
202206,13,3,5,Georgia,26832,26832,6449005,168,336,53564,111,412,46551,393,10340,1357842,19675,19675,4918902,123,246,42843,102,384,43812,287,8483,1077283
202206,15,4,9,Hawaii,1059,1059,503511,71,142,19720,0,0,0,22,655,207716,695,695,371171,30,60,8821,0,0,0,2,14,41000
202206,16,4,8,Idaho,7646,7646,2116828,64,128,24201,117,457,59149,215,3684,559725,5674,5674,1571191,47,94,15694,102,406,48291,148,2873,455550
202206,17,2,3,Illinois,5256,5256,1600735,101,202,34255,143,481,87240,152,3838,669093,4090,4090,1284385,79,158,28328,135,455,83101,103,3496,618052
202206,18,2,3,Indiana,10714,10714,3362228,165,330,50421,14,52,5379,153,4063,477263,8574,8574,2842293,136,272,43132,14,52,5379,98,3399,417935
202206,19,2,4,Iowa,4247,4247,1241139,106,212,44461,37,124,26295,62,1935,317605,3302,3302,993638,73,146,30882,31,106,23619,29,1728,293806
202206,20,2,4,Kansas,3016,3016,1015571,287,574,75669,19,61,8274,52,1752,246979,2341,2341,822728,177,354,49501,14,46,6882,49,1736,245179
202206,21,3,6,Kentucky,5072,5072,1276938,131,262,31997,38,133,12222,96,1249,114399,3102,3102,839846,101,202,25186,24,88,7120,57,474,40710
202206,22,3,7,Louisiana,8120,8120,1941237,153,306,38988,12,38,5624,50,934,123382,3150,3150,821900,59,118,9954,0,0,0,14,287,34064
202206,23,1,1,Maine,2330,2330,640946,50,100,17407,9,33,4760,54,1385,167484,778,778,254296,32,64,11361,6,23,3946,21,886,138493
202206,24,3,5,Maryland,5909,5909,1581010,7,14,2430,2,7,1327,93,5283,747857,5640,5640,1531226,1,2,1100,2,7,1327,67,4189,571896
