Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,       5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
202311,01,3,6,Alabama,14569,14569,3932363,126,252,38649,28,98,20174,84,2592,405101,9459,9459,2618795,102,204,34556,18,65,16324,72,2363,370896
202311,02,4,9,Alaska,543,543,203189,24,48,10245,3,12,1879,12,247,32785,160,160,45723,17,34,6870,2,8,1079,11,242,31585
202311,04,4,8,Arizona,31433,31433,9152640,991,1982,252402,86,323,60151,637,19771,2958068,28914,28914,8488899,944,1888,240471,82,310,58874,572,17752,2623530
202311,05,3,7,Arkansas,8451,8451,2177577,426,852,138126,111,378,33018,141,2036,262318,5884,5884,1563149,343,686,115140,43,154,19254,69,1343,168547
202311,06,4,9,California,53438,53438,16191296,1073,2146,457338,396,1351,376603,1987,47446,8509200,39316,39316,12118666,905,1810,403185,327,1127,336637,1539,40074,7236688
202311,08,4,8,Colorado,17789,17789,6824642,290,580,121146,99,359,71234,566,16647,2952755,14827,14827,5685599,239,478,102010,72,264,51408,462,15083,2693611
202311,09,1,1,Connecticut,1814,1814,795011,60,120,20484,31,114,16828,145,3327,414256,989,989,394654,38,76,11516,22,80,12237,73,2389,311063
202311,10,3,5,Delaware,5107,5107,744368,48,96,16185,0,0,0,30,540,54433,4244,4244,635855,48,96,16185,0,0,0,23,501,51080
202311,11,3,5,District of Columbia,153,153,42248,30,60,8552,3,11,1602,37,2703,360689,153,153,42248,30,60,8552,3,11,1602,37,2703,360689
202311,12,3,5,Florida,115050,115050,35369342,1390,2780,461943,285,1093,160401,1949,58756,10138512,96046,96046,29519766,1127,2254,372649,266,1030,148165,1624,51059,9129001
202311,13,3,5,Georgia,40870,40870,10973720,222,444,81413,198,709,104294,685,17533,2444969,30040,30040,8283953,125,250,59146,117,425,57145,494,14696,2016831
202311,15,4,9,Hawaii,2206,2206,1079523,87,174,23910,2,7,459,29,1070,367036,1598,1598,859158,18,36,5560,0,0,0,10,139,90662
202311,16,4,8,Idaho,11168,11168,3290144,128,256,45823,120,448,58744,185,4765,783947,9156,9156,2703635,91,182,34994,59,232,28258,137,3996,678185
202311,17,2,3,Illinois,8592,8592,2898135,232,464,90620,198,662,129117,317,5523,946798,6324,6324,2187424,161,322,67313,157,524,110017,214,4946,855678
202311,18,2,3,Indiana,15890,15890,5494307,228,456,86339,63,216,38231,314,8779,1528208,13117,13117,4740457,204,408,80013,59,201,37143,254,8045,1443578
202311,19,2,4,Iowa,6900,6900,2291215,166,332,70488,106,380,74816,117,2627,420699,5417,5417,1858220,132,264,56820,76,274,54021,87,2309,380422
202311,20,2,4,Kansas,4545,4545,1568678,501,1002,146762,41,150,22350,52,2103,354570,3170,3170,1144372,273,546,89606,30,112,18403,47,2076,351432
202311,21,3,6,Kentucky,7317,7317,1947208,280,560,72437,133,497,60632,312,5733,676200,5559,5559,1543883,220,440,58130,106,407,49029,238,4486,561343
202311,22,3,7,Louisiana,10370,10370,2560287,282,564,70311,7,21,2447,88,2070,317978,6192,6192,1556747,54,108,10977,2,6,663,51,908,112452
202311,23,1,1,Maine,4177,4177,1253303,118,236,42853,23,77,12334,69,1057,131207,1367,1367,497362,79,158,31799,13,45,8499,30,730,106173
202311,24,3,5,Maryland,9804,9804,2709090,14,28,5060,10,40,7834,138,6850,1093431,9229,9229,2593880,7,14,2760,9,36,7194,109,5447,973566
