Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,       5+ units rep
202512,25,1,1,Massachusetts,4969,4969,2472300,219,438,98236,61,193,38419,349,6496,1613235,2733,2733,1504341,158,316,72071,54,172,33602,176,5003,1378149
202512,26,2,3,Michigan,15421,15421,5233687,351,702,74210,136,510,96042,305,6768,1458212,10832,10832,3973538,317,634,63983,122,468,88085,147,4703,777723
202512,27,2,4,Minnesota,12861,12861,4768665,157,314,64718,79,282,70474,238,7229,1300927,11026,11026,4159785,117,234,49283,58,214,55041,148,6418,1155550
202512,28,3,6,Mississippi,7292,7292,1466726,76,152,17537,19,62,12498,70,842,78544,4355,4355,1014846,21,42,3328,3,11,1636,33,576,67400
202512,29,2,4,Missouri,11465,11465,4068661,360,720,110440,166,604,87940,232,4375,690114,7891,7891,2890645,254,508,81947,124,477,79498,152,3262,508576
202512,30,4,8,Montana,2610,2610,859935,183,366,67332,82,288,51512,91,1934,310640,1915,1915,655966,141,282,51901,47,172,33889,56,1323,245038
202512,31,2,4,Nebraska,5513,5513,1473614,181,362,58609,48,167,31771,196,4501,518476,4415,4415,1144292,161,322,52185,43,152,30196,186,4338,505101
202512,32,4,8,Nevada,12181,12181,3341702,238,476,47723,57,201,26219,194,5660,807296,11560,11560,3167525,237,474,47310,57,201,26219,193,5655,806900
202512,33,1,1,New Hampshire,3315,3315,1275117,78,156,32603,47,157,28860,88,1433,292438,2156,2156,841293,67,134,27875,24,85,18317,50,1045,213804
202512,34,1,2,New Jersey,14867,14867,3498344,515,1030,144247,272,903,87673,1042,15221,1838063,10046,10046,2555285,324,648,100589,154,522,58115,447,7362,839372
202512,35,4,8,New Mexico,6232,6232,1433447,81,162,23290,8,25,2467,39,1264,150606,4981,4981,1090403,46,92,12065,1,4,250,39,1264,150606
202512,36,1,2,New York,10719,10719,4520276,498,996,176679,200,675,120063,825,25495,4337790,6196,6196,2838019,427,854,152010,146,503,91769,457,22238,3769344
202512,37,3,5,North Carolina,65153,65153,19727190,560,1120,153035,95,324,77435,544,19319,2832389,54336,54336,16261108,494,988,129975,52,174,25122,428,15585,2229264
202512,38,2,4,North Dakota,1736,1736,605648,28,56,12432,3,10,2223,19,592,88148,1430,1430,513635,25,50,10540,3,10,2223,10,542,86570
202512,39,2,3,Ohio,16878,16878,6361908,415,830,135418,280,952,149371,641,14424,1634836,14084,14084,5450745,339,678,110548,235,817,135785,542,13376,1501350
202512,40,3,7,Oklahoma,11459,11459,3174539,395,790,94944,40,147,21278,187,2722,353712,10449,10449,2922344,373,746,89856,27,103,11780,181,2665,346645
202512,41,4,9,Oregon,9318,9318,3220280,244,488,106278,54,194,37768,210,4981,814116,7976,7976,2782443,230,460,99640,51,182,34853,193,4680,753849
202512,42,1,2,Pennsylvania,15895,15895,5236765,257,514,79475,185,633,88614,388,8875,1043503,10005,10005,3355618,206,412,63738,165,571,77934,263,6142,785840
202512,44,1,1,Rhode Island,764,764,282817,174,348,43840,42,137,17543,32,473,49688,460,460,170908,154,308,41279,38,123,15393,13,194,19917
202512,45,3,5,South Carolina,39652,39652,12672690,212,424,49145,108,382,43325,242,5106,805248,30927,30927,10349775,147,294,36562,65,247,35683,108,3434,624022
202512,46,2,4,South Dakota,3326,3326,1113123,63,126,22438,27,102,17264,119,1817,267311,2743,2743,913176,40,80,13998,21,84,15241,109,1757,259244
202512,47,3,6,Tennessee,31324,31324,9725593,224,448,59493,133,472,59353,428,10883,1685504,26333,26333,8603179,132,264,39713,96,351,47389,332,9050,1416833
202512,48,3,7,Texas,140002,140002,40917225,3120,6240,982673,760,2885,334675,1956,59048,9179929,114235,114235,34132441,2682,5364,868073,665,2574,293744,1738,55991,8865547
202512,49,4,8,Utah,16861,16861,6296216,96,192,47656,159,592,144022,401,9236,1839185,15875,15875,5915790,85,170,43408,158,588,143294,386,8894,1786406
202512,50,1,1,Vermont,1305,1305,428948,46,92,15971,20,65,11488,57,993,243754,534,534,196303,22,44,7566,7,25,4963,13,184,24176
202512,51,3,5,Virginia,20389,20389,5923420,248,496,69977,36,126,19843,276,12212,1636344,18255,18255,5282827,240,480,68364,24,87,13038,231,11861,1583077
202512,53,4,9,Washington,17856,17856,6810469,668,1336,371834,219,775,179056,477,14945,2439804,14091,14091,5247498,623,1246,356215,209,743,173303,375,13306,2238816
202512,54,3,5,West Virginia,3638,3638,824649,21,42,5403,34,130,11307,31,340,58098,3023,3023,701987,19,38,4862,30,118,9707,19,141,20675
202512,55,2,3,Wisconsin,13328,13328,5518959,732,1464,295507,29,105,23014,431,10465,1904696,9498,9498,4128735,481,962,198790,22,82,19351,304,9137,1668693
202512,56,4,8,Wyoming,1709,1709,697900,28,56,10090,15,55,6236,9,364,95912,1210,1210,386935,23,46,8363,13,49,5341,9,364,95912
202512,US,0,0,United States,909280,909280,290172108,18039,36076,6038990,5340,19025,3114491,17384,461785,77431453,740859,740859,240323734,14731,29460,5035490,4219,15418,2590454,12790,392400,66071195
202512,R1,1,0,Northeast Region,58551,58551,20215416,1992,3984,660014,895,2988,426288,3016,65376,10714011,35502,35502,12909450,1508,3016,516091,616,2099,315786,1544,47050,8154553
202512,R2,2,0,Midwest Region,125085,125085,45248223,3890,7780,1306160,1199,4221,777736,3191,72650,12111822,99481,99481,37165743,3009,6018,1015244,977,3532,679418,2281,62340,9882749
202512,R3,3,0,South Region,533858,533858,160362931,7808,15614,2367385,2040,7509,1034938,7140,206608,34129418,441320,441320,134912784,6465,12928,2022724,1585,6009,824147,5799,184286,30911447
202512,R4,4,0,West Region,191786,191786,64345538,4349,8698,1705431,1206,4307,875529,4037,117151,20476202,164556,164556,55335757,3749,7498,1481431,1041,3778,771103,3166,98724,17122446
202512,D1,1,1,New England Division,17070,17070,6960031,722,1444,259613,238,777,129939,761,15785,3494655,9255,9255,4160528,551,1102,199754,151,503,87968,377,11308,2759997
202512,D2,1,2,Middle Atlantic Division,41481,41481,13255385,1270,2540,400401,657,2211,296349,2255,49591,7219356,26247,26247,8748922,957,1914,316337,465,1596,227817,1167,35742,5394556
202512,D3,2,3,East North Central Division,76876,76876,28444797,2078,4156,710547,749,2608,482404,2055,46554,8012184,61463,61463,23584983,1583,3166,541868,631,2238,430305,1455,39457,6284975
202512,D4,2,4,West North Central Division,48209,48209,16803426,1812,3624,595613,450,1613,295332,1136,26096,4099638,38018,38018,13580760,1426,2852,473376,346,1294,249113,826,22883,3597774
202512,D5,3,5,South Atlantic Division,298328,298328,92295530,3032,6062,947835,842,3077,511703,3666,118309,20757668,252721,252721,78374083,2576,5150,830341,656,2458,406622,2944,105359,18602124
202512,D6,3,6,East South Central Division,62407,62407,18084306,582,1164,159580,295,1051,138834,1038,20047,2965223,49424,49424,15291831,396,792,108252,206,763,101036,798,16537,2497295
202512,D7,3,7,West South Central Division,173123,173123,49983095,4194,8388,1259970,903,3381,384401,2436,68252,10406527,139175,139175,41246870,3493,6986,1084131,723,2788,316489,2057,62390,9812028
202512,D8,4,8,Mountain Division,104873,104873,34975282,1572,3144,489269,579,2124,396279,1860,52726,9275542,92628,92628,31046378,1374,2748,417019,502,1874,352662,1540,43983,7786085
202512,D9,4,9,Pacific Division,86913,86913,29370256,2777,5554,1216162,627,2183,479250,2177,64425,11200660,71928,71928,24289380,2375,4750,1064412,539,1904,418441,1626,54741,9336361
