Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,       5+ units rep
202201,27,2,4,Minnesota,793,793,267405,8,16,2414,5,19,2568,26,736,95846,620,620,222124,1,2,744,5,19,2568,17,653,85577
202201,28,3,6,Mississippi,635,635,135486,0,0,0,1,3,301,4,25,1159,415,415,100173,0,0,0,0,0,0,0,0,0
202201,29,2,4,Missouri,901,901,254794,20,40,5269,15,55,7374,26,866,108495,674,674,193408,13,26,3670,12,46,6591,19,799,102788
202201,30,4,8,Montana,232,232,53198,7,14,2885,7,23,3722,11,132,15176,124,124,38732,3,6,1526,2,8,1168,7,68,8624
202201,31,2,4,Nebraska,324,324,77647,13,26,4159,45,178,11375,12,300,26225,169,169,39374,10,20,3310,43,172,10670,7,220,16945
202201,32,4,8,Nevada,1376,1376,377317,4,8,1087,14,56,5935,49,1168,121033,1170,1170,320214,2,4,667,13,52,5410,39,986,98227
202201,33,1,1,New Hampshire,207,207,68671,1,2,296,0,0,0,3,22,3445,105,105,39390,0,0,0,0,0,0,1,12,1679
202201,34,1,2,New Jersey,1155,1155,248745,51,102,15205,8,24,2550,130,1651,115422,863,863,196683,44,88,14362,4,12,1308,75,1112,64822
202201,35,4,8,New Mexico,396,396,103718,0,0,0,1,3,237,6,132,9383,172,172,48928,0,0,0,0,0,0,1,84,4000
202201,36,1,2,New York,667,667,237587,25,50,8287,9,28,3526,66,2340,320211,311,311,135253,21,42,6503,6,19,2485,37,1954,267475
202201,37,3,5,North Carolina,5228,5228,1330993,24,48,5775,2,6,2438,69,2779,400149,3748,3748,984973,21,42,4762,2,6,2438,51,2389,358522
202201,38,2,4,North Dakota,33,33,9956,1,2,379,0,0,0,0,0,0,10,10,3426,0,0,0,0,0,0,0,0,0
202201,39,2,3,Ohio,1223,1223,385497,9,18,2443,10,33,3075,40,895,49502,991,991,330240,5,10,1642,2,7,882,31,805,41658
202201,40,3,7,Oklahoma,1095,1095,298023,20,40,4640,1,3,405,3,120,10973,969,969,275899,18,36,4287,1,3,405,1,104,9882
202201,41,4,9,Oregon,880,880,257572,11,22,3842,11,40,4308,28,391,49038,618,618,194446,7,14,2358,10,37,3806,11,196,25617
202201,42,1,2,Pennsylvania,1363,1363,353420,19,38,4924,6,20,2997,31,373,43458,862,862,238799,16,32,4374,4,14,2369,14,218,25651
202201,44,1,1,Rhode Island,77,77,26640,6,12,1702,1,4,523,1,5,961,44,44,18271,3,6,1001,1,4,523,0,0,0
202201,45,3,5,South Carolina,3185,3185,858690,13,26,2238,1,3,300,46,910,117877,1909,1909,520038,12,24,2013,0,0,0,33,654,94720
202201,46,2,4,South Dakota,168,168,44462,3,6,876,2,6,0,21,172,19910,133,133,35806,2,4,618,0,0,0,21,172,19910
202201,47,3,6,Tennessee,3037,3037,785330,6,12,1087,17,61,6613,61,1701,139335,2345,2345,634537,2,4,443,14,50,5620,49,1514,120418
202201,48,3,7,Texas,14886,14886,3491598,171,342,39462,38,137,18968,217,7790,992062,12310,12310,2927223,145,290,34141,31,115,15992,181,7123,916344
202201,49,4,8,Utah,1873,1873,548938,6,12,1840,14,49,9076,45,1088,156123,1639,1639,485216,1,2,263,8,28,5840,34,744,107219
202201,50,1,1,Vermont,76,76,21714,0,0,0,1,3,145,4,26,2503,30,30,9241,0,0,0,0,0,0,0,0,0
202201,51,3,5,Virginia,1704,1704,429356,32,64,8819,2,8,1171,39,938,111666,1305,1305,340033,30,60,8278,2,8,1171,30,766,93201
202201,53,4,9,Washington,1740,1740,528773,67,134,23778,32,114,20031,68,2030,285934,1101,1101,342974,61,122,21904,28,101,17814,49,1669,242585
202201,54,3,5,West Virginia,215,215,44710,11,22,2270,1,4,700,1,19,1696,57,57,13653,11,22,2270,1,4,700,0,0,0
202201,55,2,3,Wisconsin,640,640,222202,31,62,12785,0,0,0,15,310,48110,417,417,157386,19,38,8759,0,0,0,4,204,35500
202201,56,4,8,Wyoming,137,137,76321,3,6,1323,1,3,116,1,5,498,89,89,63143,2,4,700,0,0,0,0,0,0
202201,US,0,0,United States,83404,83404,22257049,1180,2360,350725,400,1425,192279,1747,45127,6088899,64307,64307,17668346,956,1912,288971,302,1111,153535,1182,37412,5145197
202201,R1,1,0,Northeast Region,4592,4592,1308083,132,264,42994,33,105,14422,310,5348,652255,2706,2706,838416,104,208,35179,21,69,10427,146,3820,476573
202201,R2,2,0,Midwest Region,7924,7924,2412924,227,454,68409,114,417,42285,244,5717,722962,5930,5930,1909514,156,312,50427,90,341,35175,163,4927,636669
202201,R3,3,0,South Region,51742,51742,12970870,454,908,113935,117,422,53488,738,22556,2900978,40548,40548,10444591,378,756,96742,91,338,44965,565,19489,2554937
202201,R4,4,0,West Region,19146,19146,5565172,367,734,125387,136,481,82084,455,11506,1812704,15123,15123,4475825,318,636,106623,100,363,62968,308,9176,1477018
202201,D1,1,1,New England Division,1407,1407,468330,37,74,14578,10,33,5350,83,984,173164,670,670,267682,23,46,9940,7,24,4265,20,536,118625
202201,D2,1,2,Middle Atlantic Division,3185,3185,839753,95,190,28416,23,72,9072,227,4364,479091,2036,2036,570735,81,162,25239,14,45,6162,126,3284,357948
202201,D3,2,3,East North Central Division,4863,4863,1491379,99,198,32651,42,141,18409,138,2945,381424,3672,3672,1195096,62,124,23545,28,96,13701,86,2438,326435
202201,D4,2,4,West North Central Division,3061,3061,921545,128,256,35758,72,276,23876,106,2772,341538,2258,2258,714418,94,188,26882,62,245,21474,77,2489,310234
202201,D5,3,5,South Atlantic Division,27683,27683,7195338,193,386,55288,46,171,23474,412,12381,1697250,22060,22060,5861521,178,356,50790,41,156,21734,322,10641,1499566
202201,D6,3,6,East South Central Division,5887,5887,1457042,32,64,6672,22,78,7894,89,2014,170635,3898,3898,1039397,22,44,4776,16,58,5935,58,1586,125350
202201,D7,3,7,West South Central Division,18172,18172,4318490,229,458,51975,49,173,22120,237,8161,1033093,14590,14590,3543673,178,356,41176,34,124,17297,185,7262,930021
202201,D8,4,8,Mountain Division,11309,11309,3251953,168,336,46097,57,207,29952,225,5974,831975,9654,9654,2812365,146,292,38546,37,142,19735,166,4858,679858
202201,D9,4,9,Pacific Division,7837,7837,2313219,199,398,79290,79,274,52132,230,5532,980729,5469,5469,1663461,172,344,68077,63,221,43233,142,4318,797160
