Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,       5+ units rep
202205,26,2,3,Michigan,6356,6356,1922881,69,138,24511,72,249,33502,101,2313,516024,4140,4140,1360871,30,60,11624,53,190,26551,63,1991,480581
202205,27,2,4,Minnesota,6086,6086,1916084,48,96,16945,29,104,23995,141,8209,1470006,4597,4597,1504878,23,46,9939,24,89,21496,71,6579,1238975
202205,28,3,6,Mississippi,3619,3619,718466,10,20,2117,11,38,3548,25,172,10703,2355,2355,498189,1,2,65,2,7,575,4,37,2381
202205,29,2,4,Missouri,5171,5171,1525274,98,196,26170,41,147,17750,116,3655,487200,3627,3627,1059083,61,122,18177,31,117,16019,83,2874,385362
202205,30,4,8,Montana,1521,1521,394596,52,104,19193,24,83,12116,62,982,116468,928,928,290024,31,62,11192,4,15,1820,39,556,72284
202205,31,2,4,Nebraska,2382,2382,620973,47,94,15679,60,226,17330,92,2684,223879,1353,1353,322642,34,68,11449,52,201,15133,52,1578,121757
202205,32,4,8,Nevada,7081,7081,1978970,39,78,11841,41,158,18825,189,3412,364085,5917,5917,1661583,25,50,8907,34,134,15666,127,2411,238571
202205,33,1,1,New Hampshire,1283,1283,423956,29,58,13628,14,46,10907,20,218,32320,559,559,222248,12,24,7458,6,20,6799,3,70,8229
202205,34,1,2,New Jersey,6041,6041,1247350,255,510,71681,56,180,29084,471,8644,917355,3412,3412,847605,184,368,60624,23,77,21995,186,4721,549257
202205,35,4,8,New Mexico,3558,3558,820713,0,0,0,3,10,874,28,1045,102697,2599,2599,565539,0,0,0,1,4,400,6,883,89986
202205,36,1,2,New York,4509,4509,1641849,172,344,57794,69,239,32651,349,13693,1792370,2279,2279,1023980,121,242,36986,55,196,27701,213,11818,1532650
202205,37,3,5,North Carolina,31626,31626,8456846,109,218,35952,15,52,9027,340,11612,1428829,24329,24329,6447737,86,172,26989,10,37,7253,256,9730,1237964
202205,38,2,4,North Dakota,827,827,264412,20,40,6920,1,3,469,5,62,8149,662,662,215439,15,30,5256,0,0,0,1,42,5573
202205,39,2,3,Ohio,7715,7715,2496224,88,176,28297,110,391,45203,248,3427,313149,5862,5862,2009928,65,130,22459,88,323,38112,203,2964,264553
202205,40,3,7,Oklahoma,5578,5578,1512018,124,248,29020,12,45,3901,27,557,57352,4511,4511,1206864,110,220,25876,11,42,3646,15,479,50751
202205,41,4,9,Oregon,5081,5081,1514144,82,164,27997,29,102,14288,166,2809,353897,3863,3863,1231649,64,128,21124,29,102,14288,115,2302,290500
202205,42,1,2,Pennsylvania,7194,7194,1941556,127,254,35438,89,302,42381,192,2792,400002,4234,4234,1218945,106,212,29898,71,244,34792,107,1853,283594
202205,44,1,1,Rhode Island,419,419,122616,24,48,7260,3,11,1716,2,23,2300,215,215,76905,7,14,2255,1,4,523,1,18,1800
202205,45,3,5,South Carolina,17590,17590,4857249,106,212,22312,66,241,37552,170,3131,389716,9027,9027,2459295,102,204,21387,55,202,35566,82,1662,252316
202205,46,2,4,South Dakota,1825,1825,507470,22,44,8043,46,174,15395,102,2644,310006,1507,1507,423957,11,22,4284,37,147,14641,98,2610,306449
202205,47,3,6,Tennessee,16712,16712,4458189,67,134,15062,99,361,49920,251,4638,458008,11838,11838,3223073,38,76,9748,69,259,33901,206,4057,406734
202205,48,3,7,Texas,79158,79158,19561982,802,1604,188901,302,1136,120932,1119,36946,4105641,62825,62825,15731248,541,1082,125382,252,966,107247,984,35407,3956171
202205,49,4,8,Utah,10271,10271,3121920,47,94,16445,71,254,52149,243,5811,833915,9064,9064,2784588,24,48,10464,46,171,36006,193,4203,618096
202205,50,1,1,Vermont,535,535,162597,11,22,3632,2,6,419,33,247,25173,204,204,71583,3,6,810,0,0,0,2,25,4227
202205,51,3,5,Virginia,10247,10247,2671893,115,230,30136,6,21,3158,231,7018,876932,8235,8235,2182198,109,218,28137,3,12,1871,187,6246,793036
202205,53,4,9,Washington,10060,10060,3109844,337,674,143134,193,668,133612,354,10880,1559590,7303,7303,2309388,308,616,131599,180,628,127491,258,9497,1390907
202205,54,3,5,West Virginia,1463,1463,349203,29,58,5490,1,4,700,12,134,16178,1172,1172,297060,29,58,5490,1,4,700,8,64,7310
202205,55,2,3,Wisconsin,4921,4921,1728837,238,476,99245,11,39,7984,121,3195,506373,3214,3214,1225595,170,340,72397,9,33,6334,63,2506,418284
202205,56,4,8,Wyoming,973,973,483826,21,42,6872,14,54,4864,5,25,3033,616,616,381271,12,24,3372,12,48,4631,0,0,0
202205,US,0,0,United States,473997,473997,130830423,6526,13052,2020346,2508,8955,1340112,8965,243744,33783133,359268,359268,101328511,4973,9946,1547464,2004,7316,1135105,6294,202786,28674084
202205,R1,1,0,Northeast Region,25699,25699,7584704,856,1712,271622,300,1003,160518,1347,32261,4473631,13564,13564,4616004,608,1216,197058,207,708,127079,610,23325,3447040
202205,R2,2,0,Midwest Region,54561,54561,16915414,1218,2436,408948,529,1876,254329,1271,36331,5284456,40220,40220,12895368,893,1786,299730,437,1593,224405,866,29703,4450404
202205,R3,3,0,South Region,283492,283492,73641945,2482,4964,647687,887,3252,408403,3684,111329,14133939,217359,217359,57322940,1744,3488,451837,699,2624,344482,2901,97965,12620277
202205,R4,4,0,West Region,110245,110245,32688360,1970,3940,692089,792,2824,516862,2663,63823,9891107,88125,88125,26494199,1728,3456,598839,661,2391,439139,1917,51793,8156363
202205,D1,1,1,New England Division,7955,7955,2753949,302,604,106709,86,282,56402,335,7132,1363904,3639,3639,1525474,197,394,69550,58,191,42591,104,4933,1081540
202205,D2,1,2,Middle Atlantic Division,17744,17744,4830755,554,1108,164913,214,721,104116,1012,25129,3109727,9925,9925,3090530,411,822,127508,149,517,84489,506,18392,2365501
202205,D3,2,3,East North Central Division,32223,32223,10208568,613,1226,221382,316,1103,157972,727,16424,2417810,24013,24013,7986392,450,900,167764,267,950,139255,503,13688,2060570
202205,D4,2,4,West North Central Division,22338,22338,6706846,605,1210,187566,213,773,96357,544,19907,2866646,16207,16207,4908977,443,886,131966,170,643,85150,363,16015,2389834
202205,D5,3,5,South Atlantic Division,154969,154969,41546653,1092,2184,320457,331,1208,186586,2034,64730,9031938,121881,121881,32928515,818,1636,240829,293,1083,172261,1586,55981,7998615
202205,D6,3,6,East South Central Division,32470,32470,8237359,228,456,50507,157,568,68594,371,6790,685902,22155,22155,5844378,165,330,37127,97,363,43182,257,4840,479361
202205,D7,3,7,West South Central Division,96053,96053,23857933,1162,2324,276723,399,1476,153223,1279,39809,4416099,73323,73323,18550047,761,1522,173881,309,1178,129039,1058,37144,4142301
202205,D8,4,8,Mountain Division,63669,63669,18602682,945,1890,277270,337,1260,196541,1283,31107,4503453,52834,52834,15538478,817,1634,233053,253,979,148536,937,24652,3609072
202205,D9,4,9,Pacific Division,46576,46576,14085678,1025,2050,414819,455,1564,320321,1380,32716,5387654,35291,35291,10955720,911,1822,365786,408,1412,290603,980,27141,4547291
