Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
202099,25,1,1,Massachusetts,6754,6754,2209662,314,628,119617,91,304,60015,482,9339,2372192,4453,4453,1587219,265,530,97979,79,267,53919,154,6100,2014085
202099,26,2,3,Michigan,15154,15154,3930533,234,468,69883,110,391,67129,175,3722,512113,12903,12903,3428722,227,454,67365,67,239,41496,122,2928,414184
202099,27,2,4,Minnesota,14707,14707,4213115,158,316,52111,71,272,46041,216,12853,1868044,13862,13862,4030848,155,310,50711,70,268,45317,193,12609,1846609
202099,28,3,6,Mississippi,7190,7190,1383396,31,62,6349,26,86,6057,42,472,32729,5308,5308,1084303,28,56,5793,4,15,1245,13,275,22951
202099,29,2,4,Missouri,13107,13107,3312697,287,574,63084,126,490,58509,208,5668,587606,12265,12265,3154766,281,562,61818,118,461,54894,192,5359,559904
202099,30,4,8,Montana,3318,3318,717620,208,416,67123,142,522,77418,96,1724,189725,2564,2564,668455,204,408,66153,140,514,76381,94,1532,165294
202099,31,2,4,Nebraska,5745,5745,1286223,150,300,44205,27,96,12855,134,3342,300505,4514,4514,1009246,133,266,39537,26,93,12375,116,2597,215953
202099,32,4,8,Nevada,13706,13706,3464558,293,586,34935,194,641,74509,274,4783,483454,11610,11610,2874845,269,538,29898,178,588,67590,168,2940,252596
202099,33,1,1,New Hampshire,3033,3033,851114,85,170,26110,28,109,14205,50,1008,167962,2473,2473,698034,74,148,21264,27,106,13793,35,931,161347
202099,34,1,2,New Jersey,12289,12289,2327018,619,1238,145215,191,636,56774,995,21983,2267431,10854,10854,2021226,572,1144,133657,170,572,50162,638,18585,1910250
202099,35,4,8,New Mexico,4418,4418,1136457,6,12,1489,9,29,2925,85,760,85110,3061,3061,819327,6,12,1489,2,8,632,62,637,77207
202099,36,1,2,New York,9516,9516,2947944,479,958,160029,142,489,69877,735,26367,3228560,7561,7561,2467720,434,868,147862,121,419,62200,631,23917,2987024
202099,37,3,5,North Carolina,60505,60505,13869234,251,502,70354,29,100,18181,538,19367,2153825,53641,53641,12329783,247,494,69215,26,90,16506,499,18153,2061893
202099,38,2,4,North Dakota,2171,2171,583299,97,194,24460,8,24,2742,24,1104,116254,2090,2090,564470,96,192,24195,8,24,2742,22,1083,113501
202099,39,2,3,Ohio,18352,18352,5337916,233,466,59577,205,733,68871,458,10135,952115,16449,16449,4922989,219,438,56700,190,688,66292,436,9957,940057
202099,40,3,7,Oklahoma,12100,12100,2702587,209,418,41823,19,73,8026,92,1142,100083,11495,11495,2602237,200,400,40341,16,63,7183,72,1006,90746
202099,41,4,9,Oregon,11492,11492,3153662,262,524,83931,38,139,19804,303,6510,809604,10946,10946,3017366,249,498,78825,36,133,18354,288,5758,711565
202099,42,1,2,Pennsylvania,15846,15846,3837780,404,808,123603,322,1131,145523,310,7921,970436,12737,12737,3122060,325,650,100473,239,853,110229,226,5676,676847
202099,44,1,1,Rhode Island,976,976,254502,104,208,22786,22,83,7808,15,107,13853,918,918,243310,104,208,22786,22,83,7808,15,107,13853
202099,45,3,5,South Carolina,36226,36226,8956955,153,306,28633,28,90,7525,250,5718,512213,27957,27957,6950423,146,292,27360,20,65,5540,159,3933,394567
202099,46,2,4,South Dakota,3726,3726,861766,74,148,18646,47,176,18187,104,2610,268291,3427,3427,790061,74,148,18646,37,142,18187,104,2610,268291
202099,47,3,6,Tennessee,33030,33030,7595481,226,452,51900,169,625,75522,429,15612,1484349,29064,29064,6762119,185,370,45980,160,595,73019,393,14957,1420877
202099,48,3,7,Texas,158242,158242,35150008,1715,3430,353121,397,1536,154376,2033,67295,7328928,147746,147746,32869766,1683,3366,346701,375,1452,145282,1967,65968,7209236
202099,49,4,8,Utah,22301,22301,5943023,202,404,56904,286,1048,170582,303,8022,1116932,20254,20254,5435312,197,394,55262,259,959,153168,269,7428,1028173
202099,50,1,1,Vermont,1154,1154,309290,37,74,11600,12,42,4452,48,807,70861,813,813,221564,27,54,8754,10,35,3985,21,557,46864
202099,51,3,5,Virginia,24238,24238,5295872,223,446,29595,85,320,39785,252,8809,976988,21286,21286,4608091,216,432,27077,84,316,39332,215,7579,841598
202099,52,0,0,Virgin Islands,6,6,1082,2,4,670,0,0,0,0,0,0,6,6,1082,2,4,670,0,0,0,0,0,0
202099,53,4,9,Washington,23542,23542,6846249,528,1056,219323,290,1021,168673,682,18262,2253850,21668,21668,6305588,510,1020,214513,277,980,161917,634,17692,2199741
202099,54,3,5,West Virginia,2803,2803,532748,16,32,4978,6,21,1579,18,348,34639,2538,2538,489361,16,32,4978,4,15,1129,15,331,31995
202099,55,2,3,Wisconsin,12169,12169,3558161,643,1286,233763,34,133,20744,324,7638,920697,11367,11367,3348825,633,1266,230823,33,130,20134,306,7537,907921
202099,56,4,8,Wyoming,1768,1768,655245,29,58,16037,14,49,3817,19,253,28760,1596,1596,606671,18,36,10242,7,28,2943,16,232,25689
202099,US,0,0,United States,979360,979360,243423623,14162,28324,3960816,5251,18918,2635855,15383,444539,57189610,876301,876301,219403194,13307,26614,3717016,4673,16957,2393794,13062,406512,52803575
202099,R1,1,0,Northeast Region,56260,56260,14548758,2227,4454,663322,860,2981,386250,2802,71058,9453784,44428,44428,11664403,1951,3902,578382,715,2506,328207,1817,58815,8104351
202099,R2,2,0,Midwest Region,127955,127955,34734708,2977,5954,874043,937,3417,472598,2329,64755,7600102,115857,115857,32059820,2875,5750,847720,849,3114,434704,2110,61393,7249751
202099,R3,3,0,South Region,568485,568485,131372793,5278,10556,1236167,1586,5888,694863,6026,191414,22303060,510216,510216,118698178,4993,9986,1182203,1396,5214,636156,5426,179287,21159736
202099,R4,4,0,West Region,226660,226660,62767364,3680,7360,1187284,1868,6632,1082144,4226,117312,17832664,205800,205800,56980793,3488,6976,1108711,1713,6123,994727,3709,107017,16289737
202099,D1,1,1,New England Division,18609,18609,5436016,725,1450,234474,205,725,114076,762,14787,2987357,13276,13276,4053397,620,1240,196389,185,662,105615,322,10637,2530230
202099,D2,1,2,Middle Atlantic Division,37651,37651,9112742,1502,3004,428848,655,2256,272174,2040,56271,6466427,31152,31152,7611006,1331,2662,381993,530,1844,222592,1495,48178,5574121
202099,D3,2,3,East North Central Division,73891,73891,20539413,1655,3310,520828,562,2003,279778,1470,34420,3910078,66264,66264,18816608,1599,3198,506405,498,1786,248272,1329,32584,3714187
202099,D4,2,4,West North Central Division,54064,54064,14195295,1322,2644,353215,375,1414,192820,859,30335,3690024,49593,49593,13243212,1276,2552,341315,351,1328,186432,781,28809,3535564
202099,D5,3,5,South Atlantic Division,307237,307237,73427154,2263,4526,583266,647,2402,342657,2979,99374,12496286,273603,273603,65744622,2212,4424,571921,626,2334,332293,2640,91615,11806062
202099,D6,3,6,East South Central Division,66647,66647,14932999,474,948,105779,347,1274,137857,691,19923,1960413,57119,57119,13074431,397,794,90982,262,973,115850,572,17707,1715769
202099,D7,3,7,West South Central Division,194601,194601,43012640,2541,5082,547122,592,2212,214349,2356,72117,7846361,179494,179494,39879125,2384,4768,519300,508,1907,188013,2214,69965,7637905
202099,D8,4,8,Mountain Division,129393,129393,34994012,1775,3550,463399,1024,3671,539190,1812,48145,6343512,119481,119481,32481373,1692,3384,438895,948,3422,502354,1558,42970,5555529
202099,D9,4,9,Pacific Division,97267,97267,27773352,1905,3810,723885,844,2961,542954,2414,69167,11489152,86319,86319,24499420,1796,3592,669816,765,2701,492373,2151,64047,10734208
