Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
8699,24,3,5,MARYLAND,34318,34318,2029426,131,262,9558,92,347,7020,401,7451,223299,34109,34109,2019309,131,262,9558,92,347,7020,394,7360,219901
8699,25,1,1,MASSACHUSETTS,28110,28110,2264713,1128,2256,95353,480,1726,74857,846,13123,651623,24164,24164,2015855,1061,2122,91053,412,1506,68102,710,11941,601019
8699,26,2,3,MICHIGAN,26982,26982,1819201,371,742,31838,665,2560,108190,1226,16946,477330,25682,25682,1754180,355,710,30889,651,2506,106253,1137,16032,457627
8699,27,2,4,MINNESOTA,20694,20694,1618748,257,514,28102,189,725,36620,429,11282,458109,20215,20215,1590855,250,500,27569,185,712,36345,421,11201,455517
8699,28,3,6,MISSISSIPPI,5864,5864,303398,196,392,12016,98,376,9104,191,1657,31271,5365,5365,280892,192,384,11861,98,376,9104,185,1586,30287
8699,29,2,4,MISSOURI,17414,17414,1124274,818,1636,59489,524,1967,61279,873,12191,340928,17243,17243,1114614,814,1628,59251,512,1928,60290,861,12029,337955
8699,30,4,8,MONTANA,726,726,45107,28,56,2195,52,200,4498,26,171,5548,663,663,42682,27,54,2174,48,186,4180,16,121,4609
8699,31,2,4,NEBRASKA,3331,3331,201650,133,266,10030,33,130,2878,126,2509,37129,3273,3273,199016,133,266,10030,33,130,2878,126,2509,37129
8699,32,4,8,NEVADA,9940,9940,593747,95,190,8389,99,369,12966,479,5156,143141,9873,9873,591180,94,188,8363,99,369,12966,479,5156,143141
8699,33,1,1,NEW HAMPSHIRE,12273,12273,894290,785,1570,68283,284,1046,52604,220,3126,98206,10360,10360,777785,710,1420,63772,272,1007,51789,188,2888,94004
8699,34,1,2,NEW JERSEY,42606,42606,2807823,1279,2558,112817,164,584,25143,878,11604,603846,38591,38591,2603230,1189,2378,105221,153,543,23583,801,9948,498545
8699,35,4,8,NEW MEXICO,8122,8122,532310,38,76,2985,52,199,6419,162,3116,62119,6785,6785,450104,36,72,2851,50,193,6198,144,3025,58981
8699,36,1,2,NEW YORK,41322,41322,2874850,2153,4306,179905,762,2644,114851,839,11926,560331,37694,37694,2663375,2092,4184,175944,694,2408,107015,755,11314,528962
8699,37,3,5,NORTH CAROLINA,42729,42729,2496046,751,1502,46523,497,1884,59589,1495,16880,451649,41505,41505,2436045,717,1434,43461,479,1829,57987,1438,16280,431508
8699,38,2,4,NORTH DAKOTA,874,874,58302,51,102,4925,29,112,3702,40,614,15694,777,777,53067,51,102,4925,25,96,3302,40,614,15694
8699,39,2,3,OHIO,25610,25610,1988536,731,1462,56471,484,1782,67763,1447,15606,423941,24948,24948,1941124,722,1444,55526,467,1725,64537,1420,15340,410318
8699,40,3,7,OKLAHOMA,6304,6304,380320,107,214,8206,37,135,4195,175,2331,72995,5831,5831,353823,92,184,7245,31,114,3683,141,2114,66650
8699,41,4,9,OREGON,6996,6996,526348,124,248,9089,97,360,11294,258,3058,81242,6891,6891,520264,124,248,9089,97,360,11294,245,2977,79695
8699,42,1,2,PENNSYLVANIA,43972,43972,2688560,640,1280,42485,254,951,33391,591,7239,229140,39940,39940,2466324,526,1052,36307,233,882,31672,502,6463,198472
8699,44,1,1,RHODE ISLAND,4699,4699,279741,227,454,13790,97,353,12600,164,1768,43575,4512,4512,270975,223,446,13577,96,350,12560,149,1674,43029
8699,45,3,5,SOUTH CAROLINA,19128,19128,1123729,410,820,25286,164,621,19355,524,6271,188394,18729,18729,1106017,402,804,24627,158,598,18758,511,6168,185653
8699,46,2,4,SOUTH DAKOTA,1257,1257,62820,23,46,1662,21,76,1456,28,602,14874,1226,1226,61158,23,46,1662,14,55,1038,28,602,14874
8699,47,3,6,TENNESSEE,21607,21607,1323069,854,1708,67907,207,777,23894,836,10264,286053,21149,21149,1300933,851,1702,67789,203,765,23610,796,10027,280182
8699,48,3,7,TEXAS,59117,59117,4265847,1390,2780,95067,256,983,28210,1331,33857,791258,57998,57998,4207854,1371,2742,93797,248,957,27650,1293,33539,784500
8699,49,4,8,UTAH,9137,9137,570448,116,232,9453,97,369,12884,232,4089,104899,8893,8893,554566,110,220,9099,92,354,12448,220,3991,103116
8699,50,1,1,VERMONT,3484,3484,224091,88,176,6508,64,230,11757,62,588,24473,2814,2814,190066,66,132,4919,59,214,11657,44,441,20262
8699,51,3,5,VIRGINIA,54432,54432,3106446,509,1018,34144,302,1159,39139,1328,16902,483363,53443,53443,3054581,508,1016,34084,295,1137,38493,1310,16799,480695
8699,53,4,9,WASHINGTON,19262,19262,1437406,411,822,34487,386,1464,54570,1175,14886,516484,18618,18618,1393683,397,794,33722,361,1383,52130,1123,14495,505957
8699,54,3,5,WEST VIRGINIA,1444,1444,71665,16,32,1002,17,61,1274,34,381,9387,1284,1284,66452,15,30,928,14,52,1070,21,310,8294
8699,55,2,3,WISCONSIN,13151,13151,854269,700,1400,57267,287,1110,39753,408,6163,178982,12091,12091,799897,683,1366,56463,258,1011,36863,386,5986,174922
8699,56,4,8,WYOMING,782,782,45184,9,18,1046,7,26,834,6,50,1405,715,715,42223,7,14,944,7,26,834,3,35,1069
8699,US, , ,United States ,1077596,1077596,73695474,25199,50398,2097410,15550,57962,2334524,42794,583487,19877155,1037531,1037531,71455174,24401,48802,2044935,14991,56079,2274051,41445,571028,19423086
8699,R1,1, ,Northeast ,203761,203761,13871503,6820,13640,557142,2454,8803,378158,4256,57054,2465239,184013,184013,12762563,6377,12754,527985,2247,8109,356719,3773,52121,2228141
8699,R2,2, ,Midwest ,167540,167540,12316420,4876,9752,402111,3238,12275,459940,6919,100409,3087054,162202,162202,12026871,4794,9588,397118,3123,11883,447188,6723,98470,3037093
8699,R3,3, ,South ,443228,443228,26303918,8765,17530,582683,4472,16955,545692,14857,208786,5824081,435128,435128,25912405,8599,17198,572783,4362,16591,534933,14504,205758,5738887
8699,R4,4, ,West,263067,263067,21203633,4738,9476,555474,5386,19929,950734,16762,217238,8500781,256188,256188,20753335,4631,9262,547049,5259,19496,935211,16445,214679,8418965
8699,D1,1,1,New England ,75861,75861,5500270,2748,5496,221935,1274,4624,204773,1948,26285,1071922,67788,67788,5029634,2570,5140,210513,1167,4276,194449,1715,24396,1002162
8699,D2,1,2,Middle Atlantic ,127900,127900,8371233,4072,8144,335207,1180,4179,173385,2308,30769,1393317,116225,116225,7732929,3807,7614,317472,1080,3833,162270,2058,27725,1225979
8699,D3,2,3,East North Central,113576,113576,8452606,3008,6016,245302,2232,8480,325859,5039,67004,2048729,109243,109243,8219044,2937,5874,241080,2149,8192,315510,4870,65398,2006422
8699,D4,2,4,West North Central,53964,53964,3863814,1868,3736,156809,1006,3795,134081,1880,33405,1038325,52959,52959,3807827,1857,3714,156038,974,3691,131678,1853,33072,1030671
8699,D5,3,5,South Atlantic,317130,317130,18216408,5386,10772,355691,3370,12770,432997,11069,145558,4288161,312990,312990,18026174,5283,10566,349252,3299,12534,425804,10922,144265,4247416
8699,D6,3,6,East South Central,47028,47028,2649224,1415,2830,98565,593,2248,58524,1971,23222,578092,45392,45392,2572367,1397,2794,97939,578,2201,57443,1887,22637,564291
8699,D7,3,7,West South Central,79070,79070,5438286,1964,3928,128427,509,1937,54171,1817,40006,957828,76746,76746,5313864,1919,3838,125592,485,1856,51686,1695,38856,927180
8699,D8,4,8,Mountain,85655,85655,5617737,884,1768,76897,851,3224,105063,3359,48756,1292499,83277,83277,5474937,857,1714,74911,825,3137,102179,3309,48454,1284905
8699,D9,4,9,Pacific ,177412,177412,15585896,3854,7708,478577,4535,16705,845671,13403,168482,7208282,172911,172911,15278398,3774,7548,472138,4434,16359,833032,13136,166225,7134060

