Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
200799,25,1,1,Massachusetts,8928,8928,2135069,283,566,63769,116,383,41915,296,5481,672123,7288,7288,1851419,234,468,52252,105,349,39402,185,4318,561047
200799,26,2,3,Michigan,15195,15195,2672944,130,260,26788,45,160,17311,174,2152,191176,13062,13062,2419279,112,224,23271,33,123,14403,131,1837,167276
200799,27,2,4,Minnesota,14508,14508,2992941,54,108,13984,74,258,27154,139,3056,341202,13588,13588,2854026,46,92,12028,62,222,25012,108,2881,326937
200799,28,3,6,Mississippi,10873,10873,1457178,141,282,19769,144,564,60742,366,5113,347481,9835,9835,1337382,136,272,19024,138,546,60003,354,5038,342950
200799,29,2,4,Missouri,14905,14905,2678600,498,996,86971,268,1018,76925,253,4606,285928,14058,14058,2554785,481,962,84433,254,972,72176,231,4317,266897
200799,30,4,8,Montana,3035,3035,509049,94,188,28502,63,231,26491,55,699,59617,2973,2973,500814,94,188,28502,59,219,26411,55,699,59617
200799,31,2,4,Nebraska,6015,6015,861069,108,216,21632,26,100,6065,63,1273,80813,5890,5890,845565,108,216,21632,26,100,6065,62,1268,80757
200799,32,4,8,Nevada,16256,16256,2275631,45,90,9172,187,626,52650,167,10237,1812061,16226,16226,2267975,45,90,9172,187,626,52650,165,10227,1811127
200799,33,1,1,New Hampshire,3772,3772,777937,55,110,12333,19,70,8365,36,609,57312,3299,3299,685673,49,98,11169,14,55,6839,26,547,51687
200799,34,1,2,New Jersey,13066,13066,2604434,846,1692,178168,405,1311,111712,535,9320,780345,11262,11262,2282967,793,1586,168273,391,1268,109290,341,7752,635437
200799,35,4,8,New Mexico,8234,8234,1606839,27,54,5844,76,272,26870,32,646,53975,7054,7054,1420552,27,54,5844,71,257,26212,29,629,51990
200799,36,1,2,New York,17089,17089,3687926,1771,3542,349302,1269,3940,355661,896,29488,2697628,15152,15152,3369647,1738,3476,343433,1262,3917,353554,834,29036,2672603
200799,37,3,5,North Carolina,70339,70339,12956118,415,830,76135,167,604,61243,705,14004,1204901,66943,66943,12354009,386,772,71455,155,568,58665,659,13587,1176273
200799,38,2,4,North Dakota,2194,2194,353563,12,24,2341,34,125,13801,33,1017,76010,2122,2122,345443,12,24,2341,33,122,13801,32,993,74431
200799,39,2,3,Ohio,20511,20511,4234755,264,528,55448,353,1274,118275,482,4782,295346,18399,18399,3943022,256,512,54196,328,1190,114313,437,4414,275755
200799,40,3,7,Oklahoma,12078,12078,2001078,119,238,17071,35,134,10156,119,2280,108828,9741,9741,1688905,106,212,15227,34,131,10156,109,2149,100242
200799,41,4,9,Oregon,15310,15310,3406265,271,542,63729,108,377,38685,237,4872,491804,15009,15009,3346637,263,526,61862,105,368,37304,225,4807,484736
200799,42,1,2,Pennsylvania,27497,27497,4860648,278,556,51097,157,562,52544,293,5050,397344,23663,23663,4326368,242,484,44593,120,440,44516,203,4370,338156
200799,43,0,0,Puerto Rico,7475,7475,542391,46,92,2114,38,139,9467,300,4441,385344,7475,7475,542391,46,92,2114,38,139,9467,300,4441,385344
200799,44,1,1,Rhode Island,1395,1395,291771,82,164,10322,24,81,9144,14,298,18127,1350,1350,285345,76,152,9642,21,72,7270,14,298,18127
200799,45,3,5,South Carolina,32817,32817,5626603,109,218,17775,49,174,19576,393,7422,654612,29838,29838,5252757,102,204,17164,45,161,18438,341,6369,520370
200799,46,2,4,South Dakota,3617,3617,524464,82,164,20911,50,196,17001,73,1135,75410,3413,3413,495256,78,156,20153,48,189,16601,68,1106,72916
200799,47,3,6,Tennessee,29518,29518,4707612,242,484,33328,154,584,29450,327,6773,566417,25923,25923,4262530,208,416,29909,142,545,27841,285,6382,538563
200799,48,3,7,Texas,118455,118455,20020507,1249,2498,189440,743,2843,203310,2398,53196,4364620,113674,113674,19312997,1216,2432,184845,730,2800,201052,2293,52025,4305321
200799,49,4,8,Utah,16480,16480,3501571,192,384,44687,152,547,67048,167,2881,352792,15922,15922,3413184,174,348,41002,137,500,63568,142,2719,341966
200799,50,1,1,Vermont,1583,1583,300901,60,120,11953,19,62,10403,26,291,26748,1237,1237,248886,45,90,9286,17,56,9361,16,228,22308
200799,51,3,5,Virginia,30944,30944,5622561,125,250,26985,127,474,46349,285,6694,661578,29579,29579,5421118,123,246,26714,125,468,46211,276,6576,646642
200799,52,0,0,Virgin Islands,303,303,77863,102,204,67893,1,4,454,0,0,0,303,303,77863,102,204,67893,1,4,454,0,0,0
200799,53,4,9,Washington,30390,30390,6223226,833,1666,197793,480,1627,180224,603,13714,1528388,27276,27276,5706427,774,1548,188015,448,1520,171569,535,13144,1484364
200799,54,3,5,West Virginia,3918,3918,675848,28,56,6899,13,49,5948,39,772,31748,3697,3697,655427,28,56,6899,12,46,5648,34,747,30727
200799,55,2,3,Wisconsin,16261,16261,3061804,495,990,115264,127,486,50332,275,4100,396528,15272,15272,2909233,474,948,111087,118,456,48360,236,3806,382954
200799,56,4,8,Wyoming,3706,3706,765222,29,58,7163,16,61,4199,49,730,35181,3683,3683,756901,29,58,7163,16,61,4199,49,730,35181
200799,US,0,0,United States,979889,979889,183679171,14049,28098,2867758,8962,31464,3012658,17284,358964,35676964,908903,908903,172840066,13216,26432,2718558,8435,29762,2882584,15395,339520,34064720
200799,R1,1,0,Northeast Region,83731,83731,16961398,3562,7124,711658,2073,6637,612729,2262,53153,4959572,71775,71775,15104673,3340,6680,670110,1975,6323,588133,1710,48375,4561191
200799,R2,2,0,Midwest Region,153760,153760,29173280,2887,5774,599763,1752,6289,545523,2614,45912,3790319,142872,142872,27632902,2730,5460,570150,1648,5955,525239,2322,43339,3620116
200799,R3,3,0,South Region,507522,507522,87930431,4361,8722,736220,2424,9038,815404,8047,166888,15183074,470917,470917,82759510,4071,8142,691821,2262,8516,783005,7339,158287,14507078
200799,R4,4,0,West Region,234876,234876,49614062,3239,6478,820117,2713,9500,1039002,4361,93011,11743999,223339,223339,47342981,3075,6150,786477,2550,8968,986207,4024,89519,11376335
200799,D1,1,1,New England Division,26079,26079,5808391,667,1334,133090,242,824,92812,538,9295,1084256,21698,21698,5125691,567,1134,113811,202,698,80774,332,7217,914995
200799,D2,1,2,Middle Atlantic Division,57652,57652,11153007,2895,5790,578568,1831,5813,519917,1724,43858,3875316,50077,50077,9978982,2773,5546,556299,1773,5625,507359,1378,41158,3646196
200799,D3,2,3,East North Central Divisi,95710,95710,18737839,1761,3522,377779,1098,3838,354481,1794,30490,2594654,87595,87595,17604227,1657,3314,358003,1026,3605,342406,1569,28489,2465388
200799,D4,2,4,West North Central Divisi,58050,58050,10435441,1126,2252,221984,654,2451,191042,820,15422,1195665,55277,55277,10028675,1073,2146,212147,622,2350,182833,753,14850,1154728
200799,D5,3,5,South Atlantic Division,281469,281469,51488352,1680,3360,334437,1038,3741,421479,3764,82494,8509514,263568,263568,48864930,1575,3150,318694,946,3442,400777,3410,77840,8054965
200799,D6,3,6,East South Central Divisi,70890,70890,10667931,610,1220,84911,458,1753,135270,1335,21111,1518039,61696,61696,9470180,544,1088,77423,417,1621,129658,1167,19215,1406289
200799,D7,3,7,West South Central Divisi,155163,155163,25774148,2071,4142,316872,928,3544,258655,2948,63283,5155521,145653,145653,24424400,1952,3904,295704,899,3453,252570,2762,61232,5045824
200799,D8,4,8,Mountain Division,115444,115444,22548207,932,1864,260340,1221,4328,463204,1548,34980,4426900,110792,110792,21650934,871,1742,245440,1164,4148,441302,1453,34191,4309880
200799,D9,4,9,Pacific Division,119432,119432,27065855,2307,4614,559777,1492,5172,575798,2813,58031,7317099,112547,112547,25692047,2204,4408,541037,1386,4820,544905,2571,55328,7066455
