Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
8999,25,1,1,Massachusetts,14521,14521,1492476,813,1626,84460,197,695,42087,366,4441,234704,11229,11229,1235908,711,1422,74543,159,576,37635,218,3215,180192
8999,26,2,3,Michigan,30778,30778,2479658,353,706,35243,370,1381,66169,816,12822,406263,29094,29094,2375024,339,678,33537,350,1317,63631,728,12051,378795
8999,27,2,4,Minnesota,18298,18298,1667839,111,222,14616,99,376,22137,335,6231,242018,17717,17717,1629984,109,218,14453,93,357,21463,302,5986,233857
8999,28,3,6,Mississippi,4701,4701,269475,170,340,10188,61,238,6986,147,1364,30267,4355,4355,254765,155,310,9389,61,238,6986,143,1317,29087
8999,29,2,4,Missouri,13847,13847,1082644,415,830,33503,222,838,28203,182,2455,77305,13608,13608,1069122,393,786,31869,213,810,27380,175,2406,76528
8999,30,4,8,Montana,542,542,46772,9,18,959,15,55,3089,6,91,2685,513,513,45358,9,18,959,14,51,3089,6,91,2685
8999,31,2,4,Nebraska,3836,3836,271291,81,162,7246,24,94,2574,106,1948,31916,3704,3704,265128,81,162,7246,22,87,2238,106,1948,31916
8999,32,4,8,Nevada,16147,16147,1098353,126,252,9343,154,584,22425,930,12270,383400,16080,16080,1095849,126,252,9343,154,584,22425,930,12270,383400
8999,33,1,1,New Hampshire,5537,5537,483121,175,350,19006,58,221,10609,72,1152,48775,4024,4024,379192,125,250,15139,33,129,6703,47,858,41815
8999,34,1,2,New Jersey,20880,20880,1738355,599,1198,72371,94,334,18025,502,7925,443709,20267,20267,1694566,562,1124,69344,76,275,16182,465,7215,402818
8999,35,4,8,New Mexico,5349,5349,408640,38,76,3184,49,189,6753,43,1044,24907,5143,5143,394545,38,76,3184,43,170,6330,40,1010,24137
8999,36,1,2,New York,31915,31915,2771426,1572,3144,166180,716,2378,114077,592,11298,659319,29494,29494,2619343,1505,3010,160638,675,2244,110161,556,10810,641914
8999,37,3,5,North Carolina,35324,35324,2648901,449,898,34501,232,873,25945,929,11256,268320,34294,34294,2582554,429,858,33381,219,831,24871,896,11054,261660
8999,38,2,4,North Dakota,828,828,67886,17,34,1627,9,36,1292,47,1312,31125,749,749,62694,16,32,1547,9,36,1292,47,1312,31125
8999,39,2,3,Ohio,26957,26957,2600937,685,1370,70475,428,1564,68607,987,11337,339944,25374,25374,2469111,640,1280,67642,405,1485,65306,952,11037,331508
8999,40,3,7,Oklahoma,4634,4634,371755,40,80,3354,20,80,2414,28,828,29223,4382,4382,357870,38,76,3224,19,76,2289,22,781,28137
8999,41,4,9,Oregon,11398,11398,1028292,268,536,25451,186,719,24122,925,10436,322991,11155,11155,1008524,266,532,25275,186,719,24122,920,10399,321468
8999,42,1,2,Pennsylvania,37653,37653,3097316,291,582,24974,244,910,46847,492,6338,255305,33712,33712,2858939,256,512,22091,215,816,42968,401,5722,225998
8999,44,1,1,Rhode Island,2900,2900,251587,196,392,14372,63,223,9855,43,350,12559,2675,2675,236929,196,392,14372,63,223,9855,43,350,12559
8999,45,3,5,South Carolina,16872,16872,1194443,173,346,15668,132,494,15577,289,3492,113047,16241,16241,1159526,164,328,15013,122,461,14501,269,3337,108488
8999,46,2,4,South Dakota,1212,1212,77773,17,34,1562,19,73,2369,41,756,24033,1179,1179,75714,17,34,1562,19,73,2369,41,756,24033
8999,47,3,6,Tennessee,17638,17638,1284175,328,656,19698,152,574,17423,580,5376,129497,17144,17144,1256677,318,636,19090,151,570,17322,514,4824,114163
8999,48,3,7,Texas,36631,36631,3313607,129,258,7150,145,548,11486,210,3850,105470,35860,35860,3261579,124,248,6947,136,516,10618,191,3705,102607
8999,49,4,8,Utah,5601,5601,456595,32,64,5346,29,102,4675,22,226,7714,5415,5415,445468,27,54,4950,21,78,4010,22,226,7714
8999,50,1,1,Vermont,3018,3018,246388,60,120,4848,52,198,10487,51,306,12144,2351,2351,202097,51,102,4223,44,171,8841,32,201,7612
8999,51,3,5,Virginia,40540,40540,3199410,340,680,27121,218,823,34818,936,14834,624974,39690,39690,3151960,325,650,26467,209,794,34082,927,14776,623493
8999,53,4,9,Washington,26420,26420,2319075,523,1046,53281,288,1080,46673,1497,19664,827817,25309,25309,2256605,514,1028,52597,266,1006,44294,1472,19450,819468
8999,54,3,5,West Virginia,1363,1363,91726,11,22,787,19,73,1682,24,231,5175,1277,1277,88163,10,20,713,17,67,1434,17,196,4827
8999,55,2,3,Wisconsin,15408,15408,1257193,659,1318,65504,283,1087,42535,593,9101,323949,13714,13714,1135169,624,1248,62662,244,962,38853,563,8890,318783
8999,56,4,8,Wyoming,521,521,50344,7,14,712,5,20,706,0,0,39,507,507,49439,5,10,614,5,20,706,0,0,39
8999,US, , ,United States ,931662,931662,83002084,15832,31664,1641216,9565,35265,1723310,25132,339832,14331047,894779,894779,80502064,15101,30202,1577920,9026,33484,1648983,24066,330687,13990325
8999,R1,1, ,Northeast ,129669,129669,11231001,4044,8088,415252,1525,5314,265436,2363,35885,1803910,115752,115752,10302882,3735,7470,388751,1357,4761,244810,1991,32346,1646179
8999,R2,2, ,Midwest ,172093,172093,15466600,3853,7706,374965,2194,8224,375022,4299,64097,2156974,163800,163800,14887220,3644,7288,359147,2073,7833,361900,4044,61986,2092683
8999,R3,3, ,South ,361505,361505,27340479,4431,8862,364603,2674,10137,369659,8864,124766,4443563,351835,351835,26793666,4307,8614,357204,2570,9792,360299,8544,122348,4378320
8999,R4,4, ,West,268395,268395,28964004,3504,7008,486396,3172,11590,713193,9606,115084,5926600,263392,263392,28518296,3415,6830,472818,3026,11098,681974,9487,114007,5873143
8999,D1,1,1,New England ,39221,39221,3623904,1582,3164,151727,471,1692,86487,777,10324,445577,32279,32279,3130034,1412,2824,136678,391,1426,75499,569,8599,375449
8999,D2,1,2,Middle Atlantic ,90448,90448,7607097,2462,4924,263525,1054,3622,178949,1586,25561,1358333,83473,83473,7172848,2323,4646,252073,966,3335,169311,1422,23747,1270730
8999,D3,2,3,East North Central,122329,122329,11274238,2883,5766,285798,1646,6153,292007,3362,48431,1657732,115218,115218,10766231,2699,5398,271857,1543,5820,280778,3147,46614,1602379
8999,D4,2,4,West North Central,49764,49764,4192362,970,1940,89167,548,2071,83015,937,15666,499242,48582,48582,4120989,945,1890,87290,530,2013,81122,897,15372,490304
8999,D5,3,5,South Atlantic,270771,270771,20288057,3311,6622,298423,1930,7321,295756,7258,105607,3956865,265211,265211,19970669,3247,6494,294757,1882,7162,291176,7117,104573,3925499
8999,D6,3,6,East South Central,39714,39714,2744078,742,1484,43730,466,1774,49062,1231,12613,305447,37622,37622,2641789,698,1396,41276,434,1669,46608,1112,11676,281597
8999,D7,3,7,West South Central,51020,51020,4308344,378,756,22450,278,1042,24841,375,6546,181251,49002,49002,4181208,362,724,21171,254,961,22515,315,6099,171224
8999,D8,4,8,Mountain,60974,60974,5108688,482,964,48758,439,1640,73327,1491,19314,644941,60072,60072,5050162,468,936,47379,417,1570,70080,1480,19188,635549
8999,D9,4,9,Pacific ,207421,207421,23855316,3022,6044,437638,2733,9950,639866,8115,95770,5281659,203320,203320,23468134,2947,5894,425439,2609,9528,611894,8007,94819,5237594

