Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
201299,01,3,6,Alabama,9184,9184,1689121,21,42,3294,20,70,3727,229,4210,253953,8653,8653,1612069,13,26,1165,10,39,2233,193,3738,222524
201299,02,4,9,Alaska,818,818,212212,23,46,6888,7,23,3337,7,107,11860,703,703,187189,23,46,6888,7,23,3337,7,107,11860
201299,04,4,8,Arizona,16189,16189,3844205,122,244,34461,64,210,29020,378,5083,549579,15265,15265,3692857,106,212,32836,62,204,28423,343,4455,475923
201299,05,3,7,Arkansas,5417,5417,963413,157,314,26717,66,246,17667,132,2254,124005,5174,5174,939241,151,302,26090,64,239,17542,126,2158,118638
201299,06,4,9,California,27736,27736,7840354,488,976,181229,329,1149,199466,1028,28688,4505957,26335,26335,7544013,473,946,178719,294,1031,187920,949,28021,4443681
201299,08,4,8,Colorado,12617,12617,3479732,152,304,48043,27,97,11771,303,10283,898439,12142,12142,3344432,150,300,47737,26,93,11562,289,10180,885636
201299,09,1,1,Connecticut,2534,2534,695714,31,62,8415,21,81,12476,83,1992,253881,2296,2296,595781,31,62,8415,21,81,12476,54,1716,240534
201299,10,3,5,Delaware,2890,2890,376097,118,236,26178,13,51,8648,74,914,74627,2817,2817,370247,117,234,26011,13,51,8648,59,810,72129
201299,11,3,5,District of Columbia,271,271,48822,34,68,6884,0,0,0,19,3484,415822,271,271,48822,34,68,6884,0,0,0,19,3484,415822
201299,12,3,5,Florida,42178,42178,10940396,165,330,35632,154,550,86025,887,21752,2139438,41388,41388,10737563,164,328,35502,144,519,83650,854,21444,2116246
201299,13,3,5,Georgia,17297,17297,3179454,64,128,10892,90,343,29459,254,6582,635515,15226,15226,2856587,50,100,8900,77,299,27507,211,6062,603352
201299,15,4,9,Hawaii,1940,1940,600908,5,10,2739,26,95,18181,78,948,135153,1940,1940,600908,5,10,2739,26,95,18181,78,948,135153
201299,16,4,8,Idaho,5036,5036,1037556,23,46,4735,91,359,23980,53,824,57961,4829,4829,996495,22,44,4585,88,349,23271,42,675,45403
201299,17,2,3,Illinois,8564,8564,1980125,172,344,45419,131,452,47498,208,4437,547849,7775,7775,1827712,155,310,41212,129,445,47185,171,4139,523100
201299,18,2,3,Indiana,10112,10112,2063972,134,268,23703,56,214,15508,213,3187,246728,9658,9658,1996299,131,262,23452,50,195,15508,190,2966,234437
201299,19,2,4,Iowa,6814,6814,1348771,108,216,24041,54,192,16163,102,2279,252241,6409,6409,1292873,95,190,22003,50,179,15352,97,2254,250983
201299,20,2,4,Kansas,4120,4120,878580,189,378,38981,39,141,11467,96,1613,121882,3454,3454,723717,169,338,34802,36,130,10303,92,1534,116513
201299,21,3,6,Kentucky,5538,5538,947486,119,238,17290,95,355,24487,232,3594,215858,5022,5022,869797,74,148,11055,88,332,23630,200,3374,200415
201299,22,3,7,Louisiana,11526,11526,2101794,200,400,35402,27,93,10188,101,999,77794,8711,8711,1683260,151,302,26832,14,53,5069,14,108,17955
201299,23,1,1,Maine,2496,2496,459116,40,80,7200,19,69,7248,36,356,25802,1975,1975,364705,37,74,6780,19,69,7248,21,242,20815
201299,24,3,5,Maryland,9232,9232,1840591,103,206,15505,4,16,1664,161,5763,552106,8949,8949,1786236,103,206,15505,4,16,1664,158,5478,528052
