Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
8499,24,3,5,MARYLAND,30083,30083,1510182,59,118,3106,69,258,9882,400,8064,280042,29954,29954,1503999,58,116,3070,66,249,9557,376,7858,272124
8499,25,1,1,MASSACHUSETTS,21184,21184,1339752,679,1358,44573,240,887,28498,418,5859,215115,18725,18725,1182392,623,1246,41664,229,828,27381,330,5007,186532
8499,26,2,3,MICHIGAN,17200,17200,1001968,212,424,16618,367,1415,52855,665,8710,252294,16394,16394,961784,204,408,16120,357,1364,52019,614,8269,244450
8499,27,2,4,MINNESOTA,16042,16042,1047755,265,530,25111,319,1256,48325,397,8870,335253,15625,15625,1024565,259,518,24500,315,1229,48074,383,8759,332882
8499,28,3,6,MISSISSIPPI,6465,6465,293052,215,430,12653,166,640,16049,379,3989,94872,6027,6027,274504,212,424,12530,151,583,14844,359,3777,91744
8499,29,2,4,MISSOURI,12376,12376,681835,637,1274,41782,438,1713,45394,815,9454,249062,12078,12078,661543,625,1250,41264,436,1692,45215,791,9187,243606
8499,30,4,8,MONTANA,1551,1551,90596,91,182,6901,100,399,10942,82,705,20579,1496,1496,88603,91,182,6901,100,387,10942,74,659,19775
8499,31,2,4,NEBRASKA,3895,3895,211939,142,284,11256,48,174,4910,96,1433,26268,3793,3793,206495,142,284,11256,48,174,4910,96,1433,26268
8499,32,4,8,NEVADA,6698,6698,393717,116,232,6092,281,1099,32840,628,5720,156798,6607,6607,390106,115,230,6066,281,1099,32840,628,5720,156798
8499,33,1,1,NEW HAMPSHIRE,7212,7212,402435,362,724,22743,86,337,12285,204,2778,72450,5728,5728,323778,337,674,21448,86,319,12285,178,2506,64414
8499,34,1,2,NEW JERSEY,32518,32518,1888124,842,1684,71229,157,608,26271,714,9014,335638,30838,30838,1756272,814,1628,69331,151,566,24970,662,7832,247491
8499,35,4,8,NEW MEXICO,7955,7955,474800,66,132,4314,187,722,16936,663,7716,187581,6084,6084,368191,63,126,4218,186,716,16877,524,6982,171800
8499,36,1,2,NEW YORK,26837,26837,1596906,1660,3320,98450,682,2313,63254,509,12259,665580,24957,24957,1498821,1639,3278,97108,670,2256,62090,444,11540,633602
8499,37,3,5,NORTH CAROLINA,38462,38462,1891654,946,1892,53308,991,3688,117121,1852,18645,442909,37976,37976,1867807,944,1888,52960,982,3643,115369,1822,18381,437156
8499,38,2,4,NORTH DAKOTA,1397,1397,83310,71,142,5845,52,204,6845,98,1442,35139,1320,1320,78210,69,138,5724,52,204,6845,97,1437,35124
8499,39,2,3,OHIO,16320,16320,1117170,547,1094,51200,550,2032,74536,952,10195,274420,15234,15234,1052692,525,1050,49339,539,1983,73284,927,9934,269598
8499,40,3,7,OKLAHOMA,11634,11634,689314,419,838,29234,174,647,21344,690,9807,218586,11449,11449,679294,416,832,29036,173,640,21203,679,9715,216758
8499,41,4,9,OREGON,6129,6129,402613,91,182,6699,69,259,8004,86,1424,35488,6094,6094,400654,91,182,6699,69,256,8004,86,1424,35488
8499,42,1,2,PENNSYLVANIA,30160,30160,1514427,739,1478,40828,325,1261,32293,565,6516,194420,27257,27257,1375951,596,1192,34057,282,1052,27932,489,5928,174540
8499,44,1,1,RHODE ISLAND,3040,3040,141017,179,358,11127,45,169,4800,51,641,13656,2687,2687,122381,177,354,11012,43,159,4595,36,543,12642
8499,45,3,5,SOUTH CAROLINA,19032,19032,904512,625,1250,39477,435,1668,47495,1172,13941,423866,17617,17617,839147,599,1198,38232,432,1647,47271,1153,13786,418886
8499,46,2,4,SOUTH DAKOTA,1637,1637,74624,22,44,1425,23,99,3177,77,1441,31154,1511,1511,63051,19,38,1200,23,90,3177,67,1274,27082
8499,47,3,6,TENNESSEE,13769,13769,671164,1981,3962,133355,413,1508,33402,1246,17525,434839,13159,13159,637819,1965,3930,132584,399,1449,32136,1206,17194,424979
8499,48,3,7,TEXAS,84559,84559,5746668,4495,8990,323085,1746,6791,204696,5756,95086,2365209,82417,82417,5615961,4444,8888,320160,1723,6700,202843,5668,94377,2346558
8499,49,4,8,UTAH,8630,8630,522885,242,484,24571,229,892,31840,681,9692,247567,8279,8279,505443,227,454,23452,219,839,30752,668,9555,244374
8499,50,1,1,VERMONT,2620,2620,137300,91,182,7250,67,289,7279,69,809,22825,1800,1800,94778,71,142,5957,50,191,6204,45,602,18341
8499,51,3,5,VIRGINIA,43544,43544,2138899,515,1030,32041,390,1425,47423,1011,14210,379926,42510,42510,2084447,513,1026,31959,390,1404,47423,974,13867,370919
8499,53,4,9,WASHINGTON,17153,17153,1142647,437,874,32944,386,1480,46752,942,10884,333356,16919,16919,1127390,422,844,32114,385,1471,46639,928,10717,328689
8499,54,3,5,WEST VIRGINIA,1311,1311,53706,9,18,507,33,124,2714,62,646,18727,1130,1130,48247,6,12,410,21,77,1992,54,603,18315
8499,55,2,3,WISCONSIN,11035,11035,610086,653,1306,48400,276,1104,35123,362,4326,108540,10517,10517,586551,618,1236,46398,266,1052,34436,344,4191,105011
8499,56,4,8,WYOMING,1224,1224,62577,9,18,672,35,127,3252,24,280,4838,1201,1201,61431,9,18,672,35,127,3252,23,275,4759
8499,US, , ,United States ,922447,922447,54320124,30926,61852,2243562,21276,80716,2674463,47262,616807,18423164,885164,885164,52237548,30043,60086,2189991,20772,78340,2615652,45824,603391,17990386
8499,R1,1, ,Northeast ,141210,141210,8009113,4878,9756,317387,1825,6708,207805,2925,43089,1708687,128411,128411,7286511,4575,9150,301295,1729,6169,197618,2557,39036,1523631
8499,R2,2, ,Midwest ,121516,121516,7577998,4290,8580,335553,3011,11579,390240,5364,69984,1943640,116933,116933,7322982,4144,8288,324895,2954,11281,384732,5177,68217,1909564
8499,R3,3, ,South ,432277,432277,22881226,16090,32180,1018916,9889,37782,1094266,22936,309866,8380019,419269,419269,22267986,15752,31504,1000475,9624,36644,1064997,22358,304253,8220882
8499,R4,4, ,West,227444,227444,15851787,5668,11336,571706,6551,24647,982152,16037,193868,6390818,220551,220551,15360069,5572,11144,563326,6465,24246,968305,15732,191885,6336309
8499,D1,1,1,New England ,51695,51695,3009656,1637,3274,106880,661,2526,85987,1137,15300,513049,45359,45359,2655467,1526,3052,100799,626,2295,82626,962,13736,467998
8499,D2,1,2,Middle Atlantic ,89515,89515,4999457,3241,6482,210507,1164,4182,121818,1788,27789,1195638,83052,83052,4631044,3049,6098,200496,1103,3874,114992,1595,25300,1055633
8499,D3,2,3,East North Central,75123,75123,4786084,2399,4798,188115,1770,6767,240203,3174,37537,1050852,71826,71826,4610375,2293,4586,180289,1735,6583,236856,3043,36378,1029545
8499,D4,2,4,West North Central,46393,46393,2791914,1891,3782,147438,1241,4812,150037,2190,32447,892788,45107,45107,2712607,1851,3702,144606,1219,4698,147876,2134,31839,880019
8499,D5,3,5,South Atlantic,281908,281908,13828573,7890,15780,464325,5882,22275,681321,12918,159351,4708527,274426,274426,13504555,7660,15320,452373,5705,21519,660808,12663,156787,4617794
8499,D6,3,6,East South Central,34656,34656,1622964,2536,5072,163121,1192,4559,94888,2606,32352,759062,32868,32868,1536895,2505,5010,161415,1151,4394,91380,2499,31500,740651
8499,D7,3,7,West South Central,115713,115713,7429689,5664,11328,391470,2815,10948,318057,7412,118163,2912430,111975,111975,7226536,5587,11174,386687,2768,10731,312809,7196,115966,2862437
8499,D8,4,8,Mountain,83472,83472,4946851,1578,3156,119126,2173,8377,260505,6603,87329,2316562,78061,78061,4572216,1546,3092,116920,2144,8216,255130,6383,85980,2284578
8499,D9,4,9,Pacific ,143972,143972,10904936,4090,8180,452580,4378,16270,721647,9434,106539,4074256,142490,142490,10787853,4026,8052,446406,4321,16030,713175,9349,105905,4051731

