Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,       5+ units rep
202503,26,2,3,Michigan,2965,2965,1023604,93,186,14757,31,116,20824,50,1166,227404,1931,1931,729802,82,164,12183,27,104,18482,17,829,107999
202503,27,2,4,Minnesota,2365,2365,897208,17,34,8524,8,28,13279,46,1157,200116,1875,1875,744452,11,22,6333,5,19,10426,13,727,124565
202503,28,3,6,Mississippi,1772,1772,363078,6,12,2104,0,0,0,19,143,18769,1000,1000,233607,3,6,800,0,0,0,11,101,17969
202503,29,2,4,Missouri,2445,2445,850629,92,184,24607,30,110,13893,75,1059,142373,1805,1805,655016,65,130,17099,19,76,10348,54,894,121903
202503,30,4,8,Montana,605,605,190720,38,76,13146,11,39,6042,21,294,48160,417,417,142461,29,58,10066,4,15,2603,13,176,35313
202503,31,2,4,Nebraska,1228,1228,313929,32,64,7652,23,78,18077,53,1462,105989,1035,1035,261010,26,52,5828,23,78,18077,49,1439,103473
202503,32,4,8,Nevada,3679,3679,1076030,16,32,5085,33,115,14617,91,2152,358734,3225,3225,948768,12,24,4247,29,103,13034,71,1836,318579
202503,33,1,1,New Hampshire,546,546,204657,18,36,8469,9,28,5827,13,175,37917,240,240,104274,14,28,6320,3,10,1754,7,88,19663
202503,34,1,2,New Jersey,4415,4415,880155,130,260,35499,46,152,12770,261,3967,513383,2961,2961,558878,73,146,21288,22,73,7603,102,2101,266203
202503,35,4,8,New Mexico,1534,1534,368382,18,36,4007,0,0,0,9,407,43664,1206,1206,266001,18,36,4007,0,0,0,6,356,35189
202503,36,1,2,New York,2318,2318,1013897,124,248,40899,40,134,24111,147,3602,552806,1090,1090,582965,96,192,32462,28,95,18224,73,3053,468685
202503,37,3,5,North Carolina,17524,17524,4908136,121,242,34407,13,42,8557,189,5789,804349,14248,14248,3960936,84,168,21563,4,14,2319,141,4562,616413
202503,38,2,4,North Dakota,200,200,68099,4,8,2475,1,4,809,2,57,8585,139,139,47495,0,0,0,1,4,809,2,57,8585
202503,39,2,3,Ohio,3829,3829,1404640,93,186,32225,106,376,59734,139,3627,328054,3048,3048,1152178,73,146,25180,91,331,53927,124,3442,305694
202503,40,3,7,Oklahoma,3142,3142,833828,87,174,22765,11,40,5605,24,368,43135,1583,1583,442983,50,100,14422,2,8,1500,11,253,32305
202503,41,4,9,Oregon,2520,2520,836996,42,84,16884,8,27,5458,39,610,93227,2196,2196,748627,39,78,15569,7,24,5266,33,579,89315
202503,42,1,2,Pennsylvania,4148,4148,1344709,71,142,21308,43,145,19738,86,1975,259603,2249,2249,767408,65,130,19637,36,124,17089,71,1581,219895
202503,44,1,1,Rhode Island,173,173,72297,34,68,8796,6,20,2442,4,21,2674,105,105,38192,5,10,1611,3,11,1552,3,16,2366
202503,45,3,5,South Carolina,9904,9904,3125978,101,202,23183,59,205,19868,112,1609,255664,4886,4886,1902339,24,48,7090,27,108,14526,42,1066,214254
202503,46,2,4,South Dakota,563,563,172086,13,26,4525,5,16,1221,28,448,57700,423,423,131324,6,12,2116,1,4,912,23,413,52403
202503,47,3,6,Tennessee,8008,8008,2460767,23,46,5188,18,64,9163,150,3137,482260,6518,6518,2133560,14,28,3754,13,49,6610,118,2849,451180
202503,48,3,7,Texas,38425,38425,11116861,704,1408,213741,216,811,96165,469,12035,1854221,30515,30515,9059834,567,1134,178547,157,608,71347,380,10444,1698574
202503,49,4,8,Utah,4270,4270,1516787,22,44,10549,27,98,23716,96,2154,450477,3581,3581,1334576,19,38,9501,22,83,20830,79,1998,423078
202503,50,1,1,Vermont,252,252,84220,10,20,3410,5,18,2586,8,120,12815,96,96,36537,2,4,674,1,4,600,3,94,10768
202503,51,3,5,Virginia,5442,5442,1499604,60,120,16804,9,30,5614,95,3637,441264,4612,4612,1248706,54,108,14992,6,21,4901,78,3407,416258
202503,53,4,9,Washington,4288,4288,1640972,189,378,101530,71,247,52761,103,2598,415011,3367,3367,1254160,176,352,96903,68,238,51071,76,2290,376071
202503,54,3,5,West Virginia,720,720,158414,11,22,2230,7,24,2534,7,79,7844,392,392,91437,10,20,2000,3,11,1280,2,18,2350
202503,55,2,3,Wisconsin,2573,2573,1033459,191,382,76537,7,24,3471,53,1278,219092,1811,1811,758920,104,208,41078,1,4,633,24,908,147196
202503,56,4,8,Wyoming,357,357,116820,6,12,2136,12,46,4825,1,5,417,181,181,56489,3,6,1157,1,4,504,0,0,0
202503,US,0,0,United States,232221,232221,71601925,4156,8310,1361141,1315,4677,725134,4265,100357,15876470,178572,178572,56474773,3166,6332,1057074,962,3540,584321,2974,83011,13398851
202503,R1,1,0,Northeast Region,14185,14185,4618128,481,962,154106,179,597,85857,680,12288,1977262,7934,7934,2710701,317,634,103058,114,390,59127,329,8542,1473178
202503,R2,2,0,Midwest Region,25483,25483,9084197,912,1824,290987,291,1019,187876,629,15652,2471095,19764,19764,7291515,661,1322,203328,227,821,162277,420,13472,2062519
202503,R3,3,0,South Region,142043,142043,41383019,1796,3590,538040,552,2018,255187,2053,52122,7906624,109629,109629,32946885,1350,2700,420678,385,1474,194615,1582,43943,6851072
202503,R4,4,0,West Region,50510,50510,16516581,967,1934,378008,293,1043,196214,903,20295,3521489,41245,41245,13525672,838,1676,330010,236,855,168302,643,17054,3012082
202503,D1,1,1,New England Division,3304,3304,1379367,156,312,56400,50,166,29238,186,2744,651471,1634,1634,801449,83,166,29672,28,98,16210,83,1807,518395
202503,D2,1,2,Middle Atlantic Division,10881,10881,3238761,325,650,97706,129,431,56619,494,9544,1325791,6300,6300,1909252,234,468,73387,86,292,42917,246,6735,954783
202503,D3,2,3,East North Central Division,15975,15975,5801114,498,996,164122,209,730,130779,382,9701,1654713,12262,12262,4612732,338,676,106415,168,602,114707,249,8335,1375657
202503,D4,2,4,West North Central Division,9508,9508,3283083,414,828,126865,82,289,57097,247,5951,816382,7502,7502,2678782,323,646,96913,59,219,47570,171,5137,686862
202503,D5,3,5,South Atlantic Division,78435,78435,23262427,708,1414,219569,264,955,131033,1235,34273,5271364,61926,61926,18715858,536,1072,168163,191,725,106256,962,28996,4525786
202503,D6,3,6,East South Central Division,15874,15874,4571601,88,176,21979,29,103,14179,284,4820,660343,11837,11837,3672627,53,106,14464,20,76,9978,207,3870,548322
202503,D7,3,7,West South Central Division,47734,47734,13548991,1000,2000,296492,259,960,109975,534,13029,1974917,35866,35866,10558401,761,1522,238050,174,673,78381,413,11077,1776963
202503,D8,4,8,Mountain Division,28031,28031,8959122,321,642,97279,138,504,84211,429,10824,1779258,24130,24130,7727476,279,558,83065,102,381,67506,341,9580,1589878
202503,D9,4,9,Pacific Division,22479,22479,7557459,646,1292,280729,155,539,112003,474,9471,1742231,17115,17115,5798196,559,1118,246945,134,474,100797,302,7474,1422204
