Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,       5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
202209,01,3,6,Alabama,13264,13264,3415805,97,194,23707,40,151,15431,74,2784,464622,8934,8934,2364260,87,174,20614,16,62,8756,43,1361,229995
202209,02,4,9,Alaska,865,865,265733,19,38,6673,13,48,7630,19,208,33824,195,195,55557,16,32,5727,3,10,1218,1,6,1297
202209,04,4,8,Arizona,32174,32174,9025145,696,1392,162268,78,275,59278,475,14546,2468873,26978,26978,7601912,628,1256,142494,76,269,58893,410,12542,2141278
202209,05,3,7,Arkansas,7866,7866,2089887,220,440,57866,145,508,54200,139,3133,255515,5982,5982,1728865,169,338,49177,97,351,45703,88,2650,221781
202209,06,4,9,California,52194,52194,15146490,990,1980,420223,385,1320,288798,1574,38379,6756447,41218,41218,11985989,887,1774,371584,323,1118,248600,1187,32165,5745852
202209,08,4,8,Colorado,20270,20270,7036670,280,560,120375,104,373,95596,567,19382,3344488,17023,17023,5912280,255,510,110497,89,327,85755,476,18154,3131696
202209,09,1,1,Connecticut,1955,1955,790257,77,154,15838,11,40,5688,106,1734,239395,1121,1121,414584,63,126,12401,9,34,4958,32,1151,185918
202209,10,3,5,Delaware,4623,4623,670775,82,164,22803,0,0,0,5,76,7993,3808,3808,572403,82,164,22803,0,0,0,1,24,3062
202209,11,3,5,District of Columbia,207,207,51000,28,56,7257,1,4,601,49,4999,634779,207,207,51000,28,56,7257,1,4,601,49,4999,634779
202209,12,3,5,Florida,108217,108217,31786295,1009,2018,324669,349,1247,184721,1932,56312,7739552,81868,81868,24243694,627,1254,195246,312,1112,149710,1613,49260,6777216
202209,13,3,5,Georgia,38072,38072,9251557,278,556,79738,165,609,78103,690,20601,2590847,26941,26941,6766316,183,366,60971,149,558,72032,528,17841,2255019
202209,15,4,9,Hawaii,1559,1559,744276,88,176,23354,0,0,0,39,1098,311717,1559,1559,744276,88,176,23354,0,0,0,39,1098,311717
202209,16,4,8,Idaho,10627,10627,3097070,106,212,39516,178,693,88443,266,4663,730290,8312,8312,2384686,81,162,32135,157,621,75737,211,3707,599078
202209,17,2,3,Illinois,7777,7777,2401089,153,306,53904,206,681,124716,247,6567,968154,6263,6263,1983263,113,226,42068,185,607,114782,175,6061,890044
202209,18,2,3,Indiana,15655,15655,4955461,213,426,65665,31,111,12494,224,6551,765486,11183,11183,3765923,155,310,50691,28,102,11580,139,4350,524988
202209,19,2,4,Iowa,6280,6280,1853716,170,340,71428,75,261,51482,108,2954,457047,4810,4810,1465338,127,254,56925,66,234,46666,62,2676,426978
202209,20,2,4,Kansas,4568,4568,1539565,417,834,109755,32,111,16466,72,2317,331194,2654,2654,822846,235,470,59876,22,81,12431,45,1503,218000
202209,21,3,6,Kentucky,7156,7156,1762519,201,402,50206,61,217,21758,186,2840,271399,4793,4793,1234212,164,328,41658,44,163,15286,136,1662,162101
202209,22,3,7,Louisiana,11255,11255,2769646,232,464,56297,18,59,9346,78,1596,210638,5877,5877,1500593,89,178,17020,0,0,0,14,252,31942
202209,23,1,1,Maine,3699,3699,1024312,78,156,26747,19,68,8888,62,1624,204918,1204,1204,385684,43,86,15726,12,44,6875,33,1201,182416
202209,24,3,5,Maryland,7788,7788,2186846,45,90,14552,9,33,5501,130,8409,1170127,7212,7212,2029229,39,78,13432,9,33,5501,114,8311,1152842
