Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
9199,26,2,3,Michigan,28152,28152,2357603,246,492,26181,152,570,34873,282,4592,178810,25876,25876,2226488,232,464,24531,127,485,29544,216,4099,163783
9199,27,2,4,Minnesota,18071,18071,1746453,93,186,13032,94,361,20777,153,2499,102066,17583,17583,1713396,92,184,12940,86,333,20095,148,2442,99373
9199,28,3,6,Mississippi,4418,4418,267323,66,132,3685,25,95,1951,53,515,12517,3954,3954,243507,59,118,3290,23,89,1766,46,446,10725
9199,29,2,4,Missouri,13070,13070,1020360,384,768,31459,215,836,25705,121,1444,44789,12909,12909,1011023,370,740,30691,211,823,25527,117,1420,44464
9199,30,4,8,Montana,1004,1004,87465,29,58,4131,51,189,8609,29,253,11192,977,977,86310,29,58,4131,49,182,8515,29,253,11192
9199,31,2,4,Nebraska,4569,4569,340405,86,172,8767,24,91,2907,100,1403,34999,4472,4472,335845,86,172,8767,24,91,2907,100,1403,34999
9199,32,4,8,Nevada,15344,15344,1094359,63,126,5010,93,348,15272,429,5158,165784,15270,15270,1091539,63,126,5010,93,348,15272,425,5137,165720
9199,33,1,1,New Hampshire,3311,3311,298079,20,40,1695,13,49,2012,11,88,1899,2822,2822,246562,14,28,1206,9,36,1424,3,38,1505
9199,34,1,2,New Jersey,12869,12869,1143655,201,402,24311,28,101,4138,140,1484,72905,12708,12708,1120949,193,386,22190,28,101,4138,130,1378,64614
9199,35,4,8,New Mexico,5413,5413,448389,18,36,1658,13,50,1831,49,558,19167,5179,5179,436304,18,36,1658,13,50,1831,47,548,18875
9199,36,1,2,New York,21664,21664,2001622,1278,2556,143166,226,814,38268,219,3546,237623,20422,20422,1917184,1250,2500,140289,222,802,38030,207,3459,234979
9199,37,3,5,North Carolina,33220,33220,2622200,521,1042,43293,158,579,18458,392,4193,119403,32743,32743,2593548,517,1034,43122,139,513,16665,384,4153,117926
9199,38,2,4,North Dakota,1041,1041,85476,10,20,1039,4,15,525,44,1030,24771,973,973,80988,9,18,959,4,15,525,44,1030,24771
9199,39,2,3,Ohio,27062,27062,2854732,578,1156,57680,362,1324,55898,513,6268,178576,25660,25660,2741689,560,1120,56377,357,1309,55566,489,6016,172746
9199,40,3,7,Oklahoma,5686,5686,481822,12,24,1164,11,44,1164,14,164,4194,5431,5431,464954,11,22,1096,11,44,1164,10,132,3501
9199,41,4,9,Oregon,11755,11755,1200579,218,436,23510,147,553,26063,355,3640,132183,11384,11384,1164947,214,428,23116,146,549,25793,342,3527,127670
9199,42,1,2,Pennsylvania,29353,29353,2568037,265,530,24004,136,505,20301,276,4220,185297,26992,26992,2400455,247,494,22418,121,457,18704,257,4113,181599
9199,44,1,1,Rhode Island,2045,2045,171258,47,94,3546,8,27,693,18,211,5407,1871,1871,156948,47,94,3546,6,21,593,14,190,4882
9199,45,3,5,South Carolina,16187,16187,1267511,214,428,16921,99,381,13263,152,1716,54878,15656,15656,1240289,201,402,15609,93,363,12999,143,1662,53996
9199,46,2,4,South Dakota,1625,1625,114364,17,34,1493,19,73,2181,45,775,28733,1586,1586,112428,17,34,1493,19,73,2181,45,775,28733
9199,47,3,6,Tennessee,16916,16916,1282330,242,484,16908,107,390,9732,128,1475,49787,16341,16341,1245523,231,462,16180,99,362,8928,92,1203,41327
9199,48,3,7,Texas,41654,41654,4009967,155,310,8799,158,606,15700,536,9296,266312,40773,40773,3949719,151,302,8605,156,600,15589,529,9209,264044
9199,49,4,8,Utah,8058,8058,736868,59,118,6767,77,297,13945,45,472,20070,7749,7749,714572,58,116,6688,72,280,13597,45,472,20070
9199,50,1,1,Vermont,1842,1842,158422,4,8,323,5,16,1310,17,147,7435,1386,1386,123331,2,4,197,2,7,332,8,83,3743
9199,51,3,5,Virginia,29539,29539,2336658,262,524,19818,90,329,10922,265,3314,122547,28830,28830,2280048,249,498,19120,87,319,10108,254,3257,121476
9199,53,4,9,Washington,23737,23737,2200475,452,904,49969,201,747,39819,593,7624,353859,23226,23226,2165230,445,890,49094,193,723,38865,577,7404,345190
9199,54,3,5,West Virginia,1658,1658,119660,14,28,790,6,22,520,16,246,5312,1610,1610,117357,10,20,513,6,22,520,15,240,5248
9199,55,2,3,Wisconsin,16483,16483,1470249,702,1404,75469,226,878,46833,463,6357,205320,15424,15424,1391509,673,1346,72657,215,843,42970,448,6259,202863
9199,56,4,8,Wyoming,553,553,58033,2,4,320,4,16,997,5,58,2234,548,548,57739,2,4,320,4,16,997,5,58,2234
9199,US, , ,United States ,753537,753537,69722742,10996,21992,1169563,5674,21118,1061568,11471,152147,6818290,730076,730076,68041211,10650,21300,1137934,5461,20420,1031147,11025,148624,6701900
9199,R1,1, ,Northeast ,91797,91797,8421905,2182,4364,235300,508,1833,80464,860,11787,589567,84913,84913,7870036,2089,4178,225142,470,1714,75239,744,11013,557267
9199,R2,2, ,Midwest ,168070,168070,15822589,3387,6774,345082,1600,6035,287815,2491,34529,1167413,160944,160944,15337225,3263,6526,334839,1532,5807,275731,2355,33453,1136533
9199,R3,3, ,South ,308433,308433,25174167,3039,6078,240819,1476,5552,195132,3989,55597,1924603,301673,301673,24762369,2945,5890,234589,1415,5348,189255,3860,54507,1894354
9199,R4,4, ,West,185237,185237,20304081,2388,4776,348362,2090,7698,498157,4131,50234,3136707,182546,182546,20071581,2353,4706,343364,2044,7551,490922,4066,49651,3113746
9199,D1,1,1,New England ,27911,27911,2708591,438,876,43819,118,413,17757,225,2537,93742,24791,24791,2431448,399,798,40245,99,354,14367,150,2063,76075
9199,D2,1,2,Middle Atlantic ,63886,63886,5713314,1744,3488,191481,390,1420,62707,635,9250,495825,60122,60122,5438588,1690,3380,184897,371,1360,60872,594,8950,481192
9199,D3,2,3,East North Central,117127,117127,11391885,2493,4986,256745,1123,4198,215673,1867,25209,861286,111037,111037,10971095,2387,4774,247547,1068,4014,204527,1742,24227,833782
9199,D4,2,4,West North Central,50943,50943,4430704,894,1788,88337,477,1837,72142,624,9320,306127,49907,49907,4366130,876,1752,87292,464,1793,71204,613,9226,302751
9199,D5,3,5,South Atlantic,210091,210091,16970242,2056,4112,178179,955,3584,143425,2744,38363,1437904,206691,206691,16759207,1996,3992,174010,921,3468,139730,2687,37941,1426790
9199,D6,3,6,East South Central,39366,39366,2878673,571,1142,36384,300,1124,30035,547,6031,175599,37456,37456,2772830,546,1092,34844,282,1064,28517,496,5601,162747
9199,D7,3,7,West South Central,58976,58976,5325252,412,824,26256,221,844,21672,698,11203,311100,57526,57526,5230332,403,806,25735,212,816,21008,677,10965,304817
9199,D8,4,8,Mountain,70241,70241,6526526,468,936,56202,437,1641,75373,827,9490,337367,69067,69067,6442015,459,918,54720,428,1611,74851,811,9387,333514
9199,D9,4,9,Pacific ,114996,114996,13777555,1920,3840,292160,1653,6057,422784,3304,40744,2799340,113479,113479,13629566,1894,3788,288644,1616,5940,416071,3255,40264,2780232

