Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
8399,24,3,5,MARYLAND,30448,30448,1442632,77,154,5439,97,331,11932,509,8691,276462,30332,30332,1436594,72,144,5270,94,321,11595,500,8557,270933
8399,25,1,1,MASSACHUSETTS,16688,16688,946680,397,794,25181,146,527,19826,318,4827,188129,15171,15171,859492,390,780,24945,141,509,19197,273,4476,177122
8399,26,2,3,MICHIGAN,14972,14972,820796,202,404,14603,225,867,30141,348,5180,140867,14244,14244,785768,199,398,14446,214,830,29197,329,5036,137420
8399,27,2,4,MINNESOTA,16122,16122,994762,318,636,29130,402,1581,60582,325,6471,236970,15845,15845,977144,315,630,28852,399,1572,60427,317,6387,234811
8399,28,3,6,MISSISSIPPI,4880,4880,211530,324,648,15275,327,1235,28107,291,2857,58222,4545,4545,198777,308,616,14630,317,1195,27103,284,2795,57722
8399,29,2,4,MISSOURI,12318,12318,643203,426,852,23450,331,1266,28793,378,4251,111535,12175,12175,635897,420,840,23226,327,1254,28547,377,4229,110974
8399,30,4,8,MONTANA,1661,1661,92282,95,190,7780,95,365,9965,87,785,21039,1433,1433,82703,91,182,7717,80,313,9370,84,768,20736
8399,31,2,4,NEBRASKA,3969,3969,183560,142,284,9934,43,164,4275,75,1048,19446,3901,3901,180349,142,284,9934,43,164,4275,75,1048,19446
8399,32,4,8,NEVADA,8426,8426,396795,31,62,2723,267,951,23900,649,6543,148878,8386,8386,393950,31,62,2723,267,951,23900,649,6543,148878
8399,33,1,1,NEW HAMPSHIRE,5324,5324,256977,223,446,13213,42,153,5130,117,1804,43131,4900,4900,235620,218,436,12949,40,146,5012,111,1743,42497
8399,34,1,2,NEW JERSEY,25539,25539,1412532,673,1346,45825,153,567,19370,594,8445,324538,24584,24584,1346746,673,1346,45825,153,567,19370,588,8306,318583
8399,35,4,8,NEW MEXICO,8009,8009,427187,60,120,3999,154,572,15127,224,2041,42897,6006,6006,325239,58,116,3947,154,572,15127,103,1384,30969
8399,36,1,2,NEW YORK,20807,20807,1130051,1254,2508,67540,437,1487,45216,500,13106,415008,19747,19747,1081121,1201,2402,66183,428,1454,44777,461,12502,391869
8399,37,3,5,NORTH CAROLINA,33948,33948,1528132,788,1576,42102,801,3006,76037,1538,15415,357497,33521,33521,1506545,786,1572,41904,758,2848,72532,1516,15239,343902
8399,38,2,4,NORTH DAKOTA,1708,1708,100496,100,200,8031,83,316,11189,140,2140,47111,1659,1659,97354,100,200,8031,82,313,11121,140,2140,47111
8399,39,2,3,OHIO,16451,16451,1034957,497,994,36426,353,1301,47064,768,7821,213395,15809,15809,995456,480,960,35355,349,1287,46640,752,7597,209371
8399,40,3,7,OKLAHOMA,17713,17713,1009320,680,1360,47591,335,1267,52101,1569,19737,483924,17526,17526,999161,671,1342,46963,335,1267,52101,1569,19737,483924
8399,41,4,9,OREGON,6748,6748,406081,160,320,10008,92,345,11470,78,1180,54964,6652,6652,401596,160,320,10008,92,345,11470,71,1140,54293
8399,42,1,2,PENNSYLVANIA,24579,24579,1149441,742,1484,40110,233,866,28426,450,6279,205766,23173,23173,1090149,665,1330,36223,215,805,26761,421,5936,191778
8399,44,1,1,RHODE ISLAND,2635,2635,111494,67,134,4166,35,135,4047,45,861,22850,2372,2372,99252,66,132,4119,35,135,4047,34,778,21756
8399,45,3,5,SOUTH CAROLINA,17759,17759,785836,680,1360,35230,403,1542,45071,788,9108,258350,16728,16728,742263,664,1328,34534,403,1542,45071,785,9091,258182
8399,46,2,4,SOUTH DAKOTA,1391,1391,70278,29,58,1691,11,42,1087,49,998,20997,1360,1360,68756,29,58,1691,11,42,1087,48,992,20856
8399,47,3,6,TENNESSEE,13548,13548,647478,1536,3072,94072,261,995,23887,513,8938,220063,12991,12991,619585,1534,3068,94008,250,957,23083,482,8638,212186
8399,48,3,7,TEXAS,100825,100825,6402663,4385,8770,331690,1928,7456,190066,9575,159173,3539773,98824,98824,6262734,4350,8700,329866,1903,7371,188094,9500,158245,3518507
8399,49,4,8,UTAH,9105,9105,488814,196,392,16475,197,744,24494,312,4426,142194,8833,8833,476883,186,372,15985,196,740,24467,312,4426,142194
8399,50,1,1,VERMONT,1867,1867,89657,58,116,3261,39,149,3209,67,749,19623,1422,1422,67990,50,100,2838,39,149,3209,53,551,15442
8399,51,3,5,VIRGINIA,43244,43244,1989906,487,974,27295,473,1611,40554,727,7944,178707,42675,42675,1962913,486,972,27191,473,1611,40554,701,7703,173479
8399,53,4,9,WASHINGTON,18500,18500,1211089,508,1016,38423,384,1464,52369,499,6268,234982,18337,18337,1201303,501,1002,38144,378,1441,51002,494,6214,233764
8399,54,3,5,WEST VIRGINIA,1150,1150,45902,10,20,359,30,113,2009,57,551,12737,1026,1026,41701,10,20,359,22,82,1578,54,521,11664
8399,55,2,3,WISCONSIN,11234,11234,582242,594,1188,43020,226,881,32161,300,3659,101422,10763,10763,561793,589,1178,42668,220,863,31579,298,3649,101229
8399,56,4,8,WYOMING,1904,1904,96605,60,120,3224,116,430,9319,35,362,8185,1862,1862,94547,59,118,3156,116,430,9319,35,362,8185
8399,US, , ,United States ,901460,901460,49118094,28758,57516,1970956,20246,76134,2373728,42456,570111,15814745,872970,872970,47655656,28149,56298,1939795,19578,73629,2309827,41565,561451,15565669
8399,R1,1, ,Northeast ,112324,112324,5863552,3609,7218,212660,1220,4376,144430,2401,40138,1332908,105551,105551,5519569,3453,6906,206229,1184,4250,141461,2245,38313,1271995
8399,R2,2, ,Midwest ,117444,117444,6859330,4184,8368,307477,2641,10137,330849,3883,51848,1524924,114175,114175,6689705,4123,8246,304112,2597,9995,326900,3817,51102,1505962
8399,R3,3, ,South ,443049,443049,21995133,15916,31832,977671,10566,40042,1073254,25284,348020,8731824,429920,429920,21378806,15652,31304,966108,10108,38296,1031540,24763,342304,8560641
8399,R4,4, ,West,228643,228643,14400079,5049,10098,473148,5819,21579,825195,10888,130105,4225089,223324,223324,14067576,4921,9842,463346,5689,21088,809926,10740,129732,4227071
8399,D1,1,1,New England ,41399,41399,2171528,940,1880,59185,397,1456,51418,857,12308,387596,38047,38047,2001553,914,1828,57998,388,1424,50553,775,11569,369765
8399,D2,1,2,Middle Atlantic ,70925,70925,3692024,2669,5338,153475,823,2920,93012,1544,27830,945312,67504,67504,3518016,2539,5078,148231,796,2826,90908,1470,26744,902230
8399,D3,2,3,East North Central,70436,70436,4181367,2115,4230,153191,1324,5037,173573,2476,31112,959500,67872,67872,4050893,2065,4130,150447,1288,4919,170093,2420,30478,943399
8399,D4,2,4,West North Central,47008,47008,2677963,2069,4138,154286,1317,5100,157276,1407,20736,565424,46303,46303,2638812,2058,4116,153665,1309,5076,156807,1397,20624,562563
8399,D5,3,5,South Atlantic,269675,269675,12164289,7784,15568,429748,6189,23179,637283,11104,129210,3841203,262705,262705,11898932,7593,15186,421702,6057,22688,627098,10861,126320,3733483
8399,D6,3,6,East South Central,32979,32979,1463806,2221,4442,127983,1023,3929,88599,1803,23824,521180,31592,31592,1401836,2197,4394,127009,992,3813,85831,1731,23207,506987
8399,D7,3,7,West South Central,140395,140395,8367038,5911,11822,419940,3354,12934,347372,12377,194986,4369441,135623,135623,8078038,5862,11724,417397,3059,11795,318611,12171,192777,4320171
8399,D8,4,8,Mountain,93239,93239,4756945,1489,2978,111657,2106,7854,219623,4991,62616,1537267,88456,88456,4462845,1461,2922,110479,2060,7689,216476,4854,61848,1521296
8399,D9,4,9,Pacific ,135404,135404,9643134,3560,7120,361491,3713,13725,605572,5897,67489,2687822,134868,134868,9604731,3460,6920,352867,3629,13399,593450,5886,67884,2705775

