Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
200599,01,3,6,Alabama,24654,24654,3453265,66,132,10498,44,171,9154,297,5655,637496,24061,24061,3391917,62,124,9818,44,171,9154,294,5623,636218
200599,02,4,9,Alaska,1653,1653,355129,251,502,78471,69,254,30375,39,476,61112,1315,1315,298579,251,502,78471,69,254,30375,39,476,61112
200599,04,4,8,Arizona,80804,80804,13724013,270,540,54522,248,854,81258,576,8653,627391,78755,78755,13449215,254,508,52278,238,819,78973,560,8553,613805
200599,05,3,7,Arkansas,13191,13191,1949412,400,800,76567,64,232,14137,299,3709,216422,11767,11767,1778045,374,748,74163,54,200,12944,255,3410,204156
200599,06,4,9,California,154703,154703,32774486,1344,2688,306963,1316,4515,501721,2574,43114,4786567,144775,144775,30851077,1272,2544,294432,1193,4087,466957,2295,40437,4563761
200599,08,4,8,Colorado,40140,40140,8156753,290,580,79348,194,653,89087,342,4518,478203,38092,38092,7692518,263,526,72558,168,571,81687,317,4344,462726
200599,09,1,1,Connecticut,8817,8817,1911841,105,210,16473,38,135,13629,137,2723,258661,7797,7797,1712809,95,190,14771,38,135,13629,83,2108,230222
200599,10,3,5,Delaware,6715,6715,850135,121,242,19406,53,201,18810,110,1037,99710,6522,6522,835343,121,242,19406,53,201,18810,94,944,98222
200599,11,3,5,District of Columbia,125,125,18278,38,76,5965,9,35,2923,22,2624,200968,125,125,18278,38,76,5965,9,35,2923,22,2624,200968
200599,12,3,5,Florida,209162,209162,36301042,1177,2354,226716,1130,4222,495055,3661,71512,9779940,199996,199996,35021065,1151,2302,220609,1097,4103,483664,3509,69184,9576187
200599,13,3,5,Georgia,94467,94467,12960733,367,734,59388,154,582,58551,490,13553,994873,89371,89371,12409927,304,608,50671,123,476,53218,419,12852,950286
200599,15,4,9,Hawaii,6641,6641,1510946,102,204,20143,82,328,55099,231,2655,463864,6474,6474,1471683,102,204,20143,81,324,54806,223,2580,449977
200599,16,4,8,Idaho,19172,19172,3316506,230,460,43596,225,876,52137,91,1070,99373,18738,18738,3231671,229,458,43196,224,873,52137,88,1047,93127
200599,17,2,3,Illinois,47705,47705,9296529,680,1360,134338,965,3314,275316,815,14563,1257722,44921,44921,8795216,629,1258,125613,943,3243,271147,719,13501,1183953
200599,18,2,3,Indiana,32116,32116,5376229,510,1020,111107,192,702,62134,382,4638,257032,30892,30892,5242027,479,958,107045,170,629,58598,358,4431,249150
200599,19,2,4,Iowa,12812,12812,2068270,179,358,36264,142,523,38035,159,3073,240008,12237,12237,1992826,168,336,34013,139,514,37863,155,3024,237035
200599,20,2,4,Kansas,11626,11626,1874058,244,488,41486,126,456,39150,99,1478,88351,11034,11034,1796443,233,466,39373,122,441,37829,97,1462,88055
200599,21,3,6,Kentucky,17929,17929,2459575,209,418,27524,143,546,33443,182,2266,108497,15070,15070,2107161,182,364,24482,125,484,30432,114,1669,78047
200599,22,3,7,Louisiana,20206,20206,2555955,193,386,52683,57,201,14284,171,2018,121464,17418,17418,2220936,124,248,13576,28,104,6921,152,1871,110906
200599,23,1,1,Maine,7810,7810,1252213,142,284,29422,57,205,14512,66,670,66224,5919,5919,997558,116,232,24289,43,161,10616,43,509,55210
200599,24,3,5,Maryland,22909,22909,4064483,160,320,29900,19,69,5223,325,6882,588024,22033,22033,3925297,153,306,28928,10,38,2987,293,6490,563694
