Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,       5+ units rep
202412,25,1,1,Massachusetts,5598,5598,2665273,276,552,134310,91,306,68740,362,7756,2284741,2800,2800,1442563,164,328,80559,73,246,56748,173,5928,1972458
202412,26,2,3,Michigan,15137,15137,4920787,279,558,64831,85,318,69672,285,5430,1137535,10207,10207,3565961,241,482,55264,75,287,62225,172,4323,752808
202412,27,2,4,Minnesota,13484,13484,4853032,197,394,77823,55,203,34546,263,7647,1539839,11226,11226,4168096,175,350,70627,50,188,29276,140,6214,1279312
202412,28,3,6,Mississippi,7327,7327,1470827,41,82,13059,14,51,12468,39,224,15391,3985,3985,892172,4,8,600,0,0,0,2,18,4360
202412,29,2,4,Missouri,11369,11369,3756783,298,596,96842,236,866,103423,228,5065,701925,9017,9017,3112124,234,468,75690,198,749,96053,177,4602,628493
202412,30,4,8,Montana,3024,3024,982287,161,322,67041,108,390,74869,90,1517,212590,2149,2149,716398,97,194,40419,49,181,41845,45,775,136254
202412,31,2,4,Nebraska,5671,5671,1664394,144,288,45909,40,137,25308,213,4481,377960,4487,4487,1338015,109,218,33461,36,125,24323,193,4219,341622
202412,32,4,8,Nevada,15475,15475,4296347,98,196,27063,54,193,23483,186,4120,626859,13698,13698,3793263,77,154,22463,40,144,16575,103,2541,411893
202412,33,1,1,New Hampshire,2991,2991,1115464,99,198,40225,54,191,29230,87,1712,298398,1511,1511,638173,67,134,24190,30,115,19356,47,948,156222
202412,34,1,2,New Jersey,15335,15335,3389187,893,1786,205960,281,926,86182,1003,18549,2332029,9381,9381,2204623,657,1314,148016,132,438,47519,400,8930,1099775
202412,35,4,8,New Mexico,6504,6504,1560001,130,260,44535,15,54,7915,29,770,78383,5687,5687,1330948,130,260,44535,15,54,7915,29,770,78383
202412,36,1,2,New York,10706,10706,4242062,624,1248,207688,202,688,108013,932,33046,5388011,5878,5878,2650859,462,924,163429,131,460,71849,541,29022,4737124
202412,37,3,5,North Carolina,69973,69973,20230926,385,770,125143,73,255,51622,760,23597,3718098,53887,53887,15452216,294,588,86842,41,146,26130,538,19261,2792977
202412,38,2,4,North Dakota,1656,1656,573847,36,72,14490,34,124,27293,12,420,68661,1385,1385,491333,31,62,11300,34,124,27293,10,410,67184
202412,39,2,3,Ohio,17881,17881,6323303,357,714,115497,254,856,135068,469,10999,1330728,14025,14025,5134956,301,602,96441,204,701,118114,407,10387,1248258
202412,40,3,7,Oklahoma,10767,10767,2959414,334,668,83513,26,89,24417,66,1338,201252,9463,9463,2681208,298,596,76349,18,65,13371,49,1207,187998
202412,41,4,9,Oregon,9751,9751,3416428,226,452,101050,45,162,32885,232,3905,659442,7825,7825,2868612,191,382,86654,40,147,29411,195,3400,572589
202412,42,1,2,Pennsylvania,16190,16190,5185990,256,512,81853,194,680,104411,346,6606,858837,8933,8933,2978806,217,434,68764,145,509,75640,239,4618,638747
202412,44,1,1,Rhode Island,810,810,257487,154,308,47244,16,49,6041,15,514,46891,476,476,150422,53,106,18841,7,22,2771,9,315,37426
202412,45,3,5,South Carolina,40741,40741,12581669,209,418,48929,156,536,58929,343,5525,728023,22065,22065,8149924,110,220,28349,66,247,40962,131,3562,545676
202412,46,2,4,South Dakota,3251,3251,1004931,63,126,23419,32,116,18307,152,2494,349381,2600,2600,800242,42,84,14496,21,83,15603,145,2450,344912
202412,47,3,6,Tennessee,33171,33171,9819464,191,382,52227,173,601,83352,412,10879,1482495,27493,27493,8545876,105,210,36369,126,451,65494,313,9956,1379705
202412,48,3,7,Texas,158544,158544,46131655,2777,5554,798937,806,2983,339447,1905,58520,7637741,126023,126023,36953096,2408,4816,703652,610,2316,256874,1631,53018,6881990
202412,49,4,8,Utah,17616,17616,6160746,94,188,39379,149,537,134090,336,5908,1108341,14596,14596,5169937,73,146,31099,103,380,100536,256,4031,775198
202412,50,1,1,Vermont,1344,1344,448316,56,112,17957,28,96,12811,53,1020,171547,530,530,185915,21,42,6188,14,52,7216,17,758,135399
202412,51,3,5,Virginia,22794,22794,6309294,225,450,69556,26,83,15396,250,10924,1178703,20481,20481,5611935,220,440,68586,17,56,12891,212,10500,1117991
202412,53,4,9,Washington,19135,19135,7171755,712,1424,358117,237,823,182492,496,16153,2621878,15100,15100,5507752,668,1336,339403,230,802,177349,417,14419,2367223
202412,54,3,5,West Virginia,3498,3498,796161,19,38,5345,19,60,5977,36,499,42879,2755,2755,630018,13,26,3460,8,27,2900,13,114,18590
202412,55,2,3,Wisconsin,12766,12766,5045707,790,1580,338908,26,93,24709,327,9288,1346585,8930,8930,3691502,479,958,210801,12,47,17594,221,7910,1111078
202412,56,4,8,Wyoming,1684,1684,753791,35,70,9675,20,74,8266,24,310,43091,971,971,298177,16,32,3446,2,7,1025,8,196,29994
202412,US,0,0,United States,981834,981834,302818118,17284,34568,5894029,5586,19806,3211285,17066,435159,70793450,761223,761223,239083947,13440,26880,4562707,4033,14671,2486828,12207,360949,58985050
202412,R1,1,0,Northeast Region,59702,59702,19673468,2540,5080,804301,949,3220,472207,3044,74317,12129092,32602,32602,11617942,1770,3540,563104,564,1959,310981,1536,53636,9250823
202412,R2,2,0,Midwest Region,124684,124684,43409661,3578,7156,1261687,1176,4150,716520,2878,65824,10556500,97256,97256,35101151,2815,5630,982202,962,3472,633247,2130,57681,9029039
202412,R3,3,0,South Region,583395,583395,169685754,6794,13588,2177071,2147,7795,1059076,7341,197700,30632196,455200,455200,135037380,5413,10826,1688410,1538,5764,808451,5687,170827,26686050
202412,R4,4,0,West Region,214053,214053,70049235,4372,8744,1650970,1314,4641,963482,3803,97318,17475662,176165,176165,57327474,3442,6884,1328991,969,3476,734149,2854,78805,14019138
202412,D1,1,1,New England Division,17471,17471,6856228,767,1534,308800,272,926,173602,763,16116,3550216,8410,8410,3783654,434,868,182895,156,552,115974,356,11066,2775177
202412,D2,1,2,Middle Atlantic Division,42231,42231,12817240,1773,3546,495501,677,2294,298605,2281,58201,8578876,24192,24192,7834288,1336,2672,380209,408,1407,195008,1180,42570,6475646
202412,D3,2,3,East North Central Division,76077,76077,26916126,1909,3818,713510,621,2132,399877,1783,39883,6604866,57910,57910,21284836,1375,2750,517928,486,1698,344165,1302,34771,5583298
202412,D4,2,4,West North Central Division,48607,48607,16493535,1669,3338,548177,555,2018,316643,1095,25941,3951634,39346,39346,13816315,1440,2880,464274,476,1774,289083,828,22910,3445741
202412,D5,3,5,South Atlantic Division,325670,325670,96360441,2411,4822,913471,870,3176,503552,4170,113240,19342770,256142,256142,76863453,1926,3852,647610,639,2403,407307,3186,97442,16847437
202412,D6,3,6,East South Central Division,66512,66512,18528382,624,1248,186546,347,1203,160602,968,20081,2748790,50013,50013,14870601,425,850,131406,232,835,111174,706,16024,2231558
202412,D7,3,7,West South Central Division,191213,191213,54796931,3759,7518,1077054,930,3416,394922,2203,64379,8540636,149045,149045,43303326,3062,6124,909394,667,2526,289971,1795,57361,7607054
202412,D8,4,8,Mountain Division,121610,121610,39051845,1780,3560,568958,652,2361,433094,1642,40805,6704677,105042,105042,33124213,1557,3114,494904,455,1682,321660,1264,34084,5679376
202412,D9,4,9,Pacific Division,92443,92443,30997390,2592,5184,1082012,662,2280,530388,2161,56513,10770985,71123,71123,24203261,1885,3770,834087,514,1794,412490,1590,44721,8339762
