Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,       5+ units rep
202208,25,1,1,Massachusetts,4287,4287,1825888,198,396,86085,84,278,60879,343,7650,1619727,2030,2030,953836,106,212,47165,51,175,40851,96,5232,1298678
202208,26,2,3,Michigan,10654,10654,3201765,104,208,36416,118,418,65182,211,4205,748102,6662,6662,2116371,44,88,16038,80,290,46343,135,3187,629793
202208,27,2,4,Minnesota,10140,10140,3228206,89,178,33913,56,207,48604,265,12573,2207403,7808,7808,2582613,51,102,21598,49,186,44359,161,10613,1924397
202208,28,3,6,Mississippi,5463,5463,1076434,14,28,2741,17,57,5483,51,404,19235,3633,3633,731900,4,8,485,1,4,450,17,188,8481
202208,29,2,4,Missouri,8297,8297,2467989,190,380,51042,97,357,56943,203,6193,839017,5886,5886,1757327,120,240,33568,80,305,53759,146,4961,679692
202208,30,4,8,Montana,2324,2324,631142,80,160,29173,51,186,22600,106,1976,239257,1589,1589,490962,48,96,17137,23,90,7635,75,1406,179859
202208,31,2,4,Nebraska,3627,3627,955898,72,144,24903,64,241,20494,133,3967,331656,2177,2177,504568,57,114,19867,58,222,18726,77,2197,175603
202208,32,4,8,Nevada,9767,9767,2790328,76,152,23892,53,201,25440,283,5063,553819,8265,8265,2371898,56,112,19703,41,159,19933,181,3349,338557
202208,33,1,1,New Hampshire,2130,2130,712045,43,86,19026,25,82,17050,45,757,115976,965,965,354642,22,44,7519,11,39,9665,12,331,48005
202208,34,1,2,New Jersey,9825,9825,1972503,383,766,107313,121,400,51013,760,16189,2321281,5413,5413,1159598,270,540,86454,81,275,39693,364,9462,1396108
202208,35,4,8,New Mexico,5431,5431,1261100,10,20,3128,4,16,2559,41,1240,117459,4061,4061,913541,7,14,2062,2,8,900,19,1102,108639
202208,36,1,2,New York,7354,7354,2677728,266,532,85143,101,348,49407,646,23823,3153285,3547,3547,1567013,129,258,44224,74,258,39544,402,20819,2722482
202208,37,3,5,North Carolina,48243,48243,13124311,195,390,62393,26,94,14391,471,16301,2091029,37571,37571,10031908,156,312,47271,18,68,10642,361,14118,1839606
202208,38,2,4,North Dakota,1489,1489,473254,43,86,13728,2,7,1972,17,764,92110,1167,1167,375655,34,68,10899,1,4,930,16,759,91554
202208,39,2,3,Ohio,12484,12484,4113735,156,312,52605,160,563,70957,408,6120,655180,9005,9005,3161132,124,248,46439,129,468,59025,328,5305,574235
202208,40,3,7,Oklahoma,8438,8438,2300556,243,486,57092,14,51,5256,54,1495,227858,6923,6923,1964076,220,440,52165,4,13,2346,28,1326,215716
202208,41,4,9,Oregon,7714,7714,2380848,127,254,45572,38,129,18751,259,5705,721723,6045,6045,1980102,110,220,39146,29,97,15590,209,4989,643396
202208,42,1,2,Pennsylvania,11468,11468,3122006,228,456,67677,151,510,71218,326,4342,607414,6480,6480,1891237,197,394,59093,125,430,61225,175,2663,399119
202208,44,1,1,Rhode Island,657,657,202433,40,80,12711,8,30,4911,8,53,4629,346,346,125161,13,26,4162,5,20,3403,1,18,1800
202208,45,3,5,South Carolina,27944,27944,7783754,118,236,26237,89,319,49811,248,4552,568101,16410,16410,4474872,110,220,24518,87,313,49190,136,2629,367140
202208,46,2,4,South Dakota,2966,2966,813136,29,58,10398,78,287,33772,168,4368,552471,2429,2429,667519,14,28,5711,61,234,31593,163,4343,550196
202208,47,3,6,Tennessee,24897,24897,6823693,131,262,27114,200,745,87383,418,6621,698383,18221,18221,5396471,72,144,14916,145,552,60944,306,5243,560801
202208,48,3,7,Texas,118458,118458,29718336,1300,2600,313577,475,1800,201794,2025,68992,7808199,92179,92179,23461839,907,1814,224407,392,1518,169134,1732,61832,6992948
202208,49,4,8,Utah,14888,14888,4571966,101,202,39027,107,385,74009,381,8542,1246095,13043,13043,4049947,74,148,32794,70,261,49568,287,5488,835735
202208,50,1,1,Vermont,963,963,288616,22,44,7100,3,10,892,52,471,46863,315,315,97237,2,4,421,0,0,0,6,122,13993
202208,51,3,5,Virginia,15840,15840,4168988,146,292,42718,10,35,6774,384,12141,1419374,11998,11998,3202848,135,270,39289,7,26,5227,286,9423,1090193
202208,53,4,9,Washington,15474,15474,4882938,522,1044,227518,312,1080,207594,544,18191,2523097,11397,11397,3616795,486,972,213629,292,1016,195638,422,15786,2219284
202208,54,3,5,West Virginia,2330,2330,558627,32,64,6284,3,11,1200,16,233,29512,1901,1901,474800,32,64,6284,2,8,850,8,64,7310
202208,55,2,3,Wisconsin,8374,8374,2975508,435,870,175763,18,66,12388,196,4644,752361,5511,5511,2098564,334,668,135645,17,63,11545,110,3679,629132
202208,56,4,8,Wyoming,1528,1528,778288,29,58,14462,43,168,20716,17,293,31332,932,932,605255,18,36,9540,39,156,19995,9,252,26705
202208,US,0,0,United States,728866,728866,204519239,10297,20594,3245386,4248,15193,2323233,15416,420457,58261122,534028,534028,153550910,7672,15344,2462292,3407,12411,1939620,10986,346870,48448988
202208,R1,1,0,Northeast Region,41702,41702,12398086,1326,2652,424856,513,1730,264546,2340,56465,8300277,21002,21002,6809614,841,1682,275311,359,1242,201014,1102,40575,6201063
202208,R2,2,0,Midwest Region,88534,88534,27820519,1945,3890,656871,878,3112,483829,2182,57997,8395933,64016,64016,20902013,1406,2812,481771,726,2633,424235,1517,47654,7147544
202208,R3,3,0,South Region,432855,432855,114467927,4109,8218,1092335,1563,5730,718535,6605,197235,24370412,316248,316248,85536808,2882,5764,768274,1226,4575,574311,5147,168657,20946384
202208,R4,4,0,West Region,165775,165775,49832707,2917,5834,1071324,1294,4621,856323,4289,108760,17194500,132762,132762,40302475,2543,5086,936936,1096,3961,740060,3220,89984,14153997
202208,D1,1,1,New England Division,13055,13055,4625849,449,898,164723,140,472,92908,608,12111,2218297,5562,5562,2191765,245,490,85541,79,279,60551,161,7631,1683355
202208,D2,1,2,Middle Atlantic Division,28647,28647,7772237,877,1754,260133,373,1258,171638,1732,44354,6081980,15440,15440,4617849,596,1192,189771,280,963,140462,941,32944,4517708
202208,D3,2,3,East North Central Division,52309,52309,16842254,1014,2028,369012,494,1711,266135,1235,25549,3686952,37423,37423,12753000,738,1476,280312,410,1441,227852,860,20942,3139482
202208,D4,2,4,West North Central Division,36225,36225,10978265,931,1862,287859,384,1401,217694,947,32448,4708981,26593,26593,8149012,668,1336,201459,316,1192,196383,657,26712,4008062
202208,D5,3,5,South Atlantic Division,239659,239659,65424803,1732,3464,523357,622,2244,328418,3614,110692,14542569,174354,174354,48181866,1246,2492,370470,551,1998,280599,2833,95013,12558990
202208,D6,3,6,East South Central Division,48854,48854,12622455,392,784,87017,302,1114,123496,701,11893,1355484,32531,32531,9111727,266,532,57876,193,733,79664,458,8122,942399
202208,D7,3,7,West South Central Division,144342,144342,36420669,1985,3970,481961,639,2372,266621,2290,74650,8472359,109363,109363,28243215,1370,2740,339928,482,1844,214048,1856,65522,7444995
202208,D8,4,8,Mountain Division,92367,92367,27720994,1292,2584,400866,585,2176,368381,2022,51617,8011928,75987,75987,22927416,1118,2236,346196,464,1767,296497,1563,42123,6387386
202208,D9,4,9,Pacific Division,73408,73408,22111713,1625,3250,670458,709,2445,487942,2267,57143,9182572,56775,56775,17375059,1425,2850,590740,632,2194,443563,1657,47861,7766611
