Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
9799,25,1,1,Massachusetts,15152,15152,2024472,233,466,32641,87,298,26558,67,1270,88332,13439,13439,1824359,208,416,30216,87,298,26558,48,1162,81858
9799,26,2,3,Michigan,40238,40238,4628382,513,1026,79627,349,1290,90320,491,6683,303274,36821,36821,4335091,490,980,77021,329,1224,87070,431,6301,290613
9799,27,2,4,Minnesota,20060,20060,2410282,317,634,58589,260,997,76958,222,3209,212127,19438,19438,2357885,314,628,58264,255,981,76563,206,2938,201289
9799,28,3,6,Mississippi,7801,7801,630367,92,184,7250,80,284,7630,174,1810,70892,6631,6631,558507,68,136,5727,76,271,7266,149,1653,65836
9799,29,2,4,Missouri,18811,18811,1966818,1079,2158,118190,249,931,48706,211,3256,131291,18169,18169,1903971,941,1882,105461,233,874,46565,183,2991,121797
9799,30,4,8,Montana,1501,1501,151770,107,214,15943,56,201,11789,39,556,24943,1377,1377,139742,107,214,15943,48,177,11139,34,531,23674
9799,31,2,4,Nebraska,5637,5637,547877,191,382,23316,38,145,6402,195,3716,133550,5026,5026,486371,175,350,21511,36,139,6215,179,3348,120612
9799,32,4,8,Nevada,23462,23462,2277934,70,140,8119,272,1028,58394,918,10181,443537,23221,23221,2254550,70,140,8119,272,1028,58394,912,10151,441875
9799,33,1,1,New Hampshire,4598,4598,529606,39,78,4534,28,107,6544,49,621,30991,4142,4142,479381,33,66,3701,26,101,6273,47,611,30550
9799,34,1,2,New Jersey,23472,23472,2332346,458,916,45538,93,324,13548,155,3306,142018,23088,23088,2296974,427,854,42888,89,311,12965,144,3239,138252
9799,35,4,8,New Mexico,8182,8182,794950,18,36,1651,24,87,4260,96,1960,86314,6873,6873,687126,14,28,1208,22,80,4119,78,1863,83362
9799,36,1,2,New York,19590,19590,2389731,1342,2684,148819,356,1158,72386,379,9449,453304,17063,17063,2139566,1172,2344,142221,334,1090,69070,313,8700,426351
9799,37,3,5,North Carolina,55529,55529,5987351,619,1238,66271,215,782,42184,1203,15466,626896,54025,54025,5833370,595,1190,63547,211,770,41672,1150,14898,606104
9799,38,2,4,North Dakota,1488,1488,146451,59,118,7258,12,42,2298,72,1574,65868,1423,1423,141062,59,118,7258,12,42,2298,71,1557,65321
9799,39,2,3,Ohio,32728,32728,4186968,941,1882,125479,815,3069,165944,892,8808,317092,28165,28165,3702442,798,1596,110475,567,2115,142825,555,5603,223805
9799,40,3,7,Oklahoma,8523,8523,898695,167,334,14306,31,110,5324,166,2234,95997,8035,8035,856123,101,202,10434,22,83,4483,150,2153,92130
9799,41,4,9,Oregon,16250,16250,2182713,685,1370,100294,357,1290,93073,581,8089,461647,15426,15426,2085709,665,1330,97570,349,1266,92005,538,7788,449794
9799,42,1,2,Pennsylvania,32250,32250,3420307,339,678,38037,231,865,48363,429,6084,295076,29272,29272,3143914,309,618,36016,213,806,46486,390,5715,277642
9799,44,1,1,Rhode Island,2324,2324,235635,35,70,3433,12,41,1648,8,237,9740,2300,2300,232436,35,70,3433,12,41,1648,8,237,9740
9799,45,3,5,South Carolina,22218,22218,2247213,312,624,29632,92,348,16858,501,6882,357669,20471,20471,2049607,269,538,27170,76,290,15431,456,6516,324427
9799,46,2,4,South Dakota,2464,2464,220675,28,56,4887,45,165,9774,26,489,20606,2390,2390,214846,28,56,4887,42,153,9234,24,469,19759
9799,47,3,6,Tennessee,26694,26694,2738122,366,732,36736,145,553,20380,407,6075,308701,24451,24451,2525417,309,618,30862,121,466,17211,328,4564,209264
9799,48,3,7,Texas,82180,82180,8952700,695,1390,63583,560,2159,82481,2253,40245,1626344,77343,77343,8587653,617,1234,58957,461,1782,72754,2174,39591,1607440
9799,49,4,8,Utah,14818,14818,1629495,305,610,52333,147,547,34123,238,3288,164429,14077,14077,1563757,303,606,51883,146,544,33965,238,3288,164429
9799,50,1,1,Vermont,1649,1649,182016,23,46,2731,9,29,1678,14,107,5439,1296,1296,149506,17,34,1784,8,26,1534,13,98,5327
9799,51,3,5,Virginia,35877,35877,3749184,259,518,34192,165,604,23403,632,8524,312488,34737,34737,3645387,230,460,31552,156,577,22164,619,8442,307237
9799,53,4,9,Washington,27776,27776,3336678,878,1756,140609,376,1373,101388,857,10184,646174,25370,25370,3092258,837,1674,135721,350,1289,93035,783,9732,618060
9799,54,3,5,West Virginia,2881,2881,264122,47,94,3669,41,159,5967,96,970,34975,2686,2686,248622,47,94,3669,38,150,5438,79,882,32264
9799,55,2,3,Wisconsin,20628,20628,2394410,1178,2356,177788,316,1204,75970,625,7737,350035,19573,19573,2299604,1146,2292,174056,285,1105,72590,577,7416,339739
9799,56,4,8,Wyoming,1288,1288,171928,31,62,3805,20,77,3321,19,242,11109,1082,1082,152855,23,46,3188,16,64,2730,16,215,10088
9799,US,0,0,United States,1062396,1062396,121194486,17425,34850,2304007,9122,33588,2057673,21127,310302,15448231,1006953,1006953,115953167,16117,32234,2190100,8364,30904,1956228,19664,297029,14876252
9799,R1,1,0,Northeast Region,111150,111150,12566201,2591,5182,291723,876,3034,183331,1199,22520,1095933,101700,101700,11603528,2320,4640,276087,828,2882,176995,1059,21194,1039747
9799,R2,2,0,Midwest Region,220023,220023,26150526,6320,12640,878345,3027,11311,700449,4223,55867,2532621,203976,203976,24603555,5831,11662,828673,2641,9899,657949,3623,50039,2337062
9799,R3,3,0,South Region,464150,464150,47745356,4945,9890,518938,2770,10388,517802,9705,151436,7097640,443477,443477,46017417,4521,9042,487792,2546,9588,494852,9255,146984,6878576
9799,R4,4,0,West Region,267073,267073,34732402,3569,7138,615002,2449,8855,656091,6000,80479,4722037,257800,257800,33728667,3445,6890,597548,2349,8535,626433,5727,78812,4620867
9799,D1,1,1,New England Division,35838,35838,4423817,452,904,59329,196,687,49033,236,3681,205534,32277,32277,4023075,412,824,54962,192,675,48474,212,3540,197501
9799,D2,1,2,Middle Atlantic Division,75312,75312,8142384,2139,4278,232394,680,2347,134297,963,18839,890398,69423,69423,7580453,1908,3816,221125,636,2207,128520,847,17654,842245
9799,D3,2,3,East North Central Divisi,154513,154513,18858166,4084,8168,584087,2253,8401,516384,3118,38131,1729365,141124,141124,17553569,3770,7540,551226,1900,7103,477722,2586,33304,1571214
9799,D4,2,4,West North Central Divisi,65510,65510,7292360,2236,4472,294258,774,2910,184065,1105,17736,803256,62852,62852,7049987,2061,4122,277447,741,2796,180227,1037,16735,765848
9799,D5,3,5,South Atlantic Division,291564,291564,29973764,2535,5070,301061,1507,5605,341907,5839,90301,4589977,282993,282993,29204339,2414,4828,290833,1465,5466,337145,5670,88902,4518718
9799,D6,3,6,East South Central Divisi,61863,61863,6042509,1132,2264,106094,517,1933,66259,1106,13919,625734,56332,56332,5583466,1030,2060,97090,456,1723,59780,941,11850,508471
9799,D7,3,7,West South Central Divisi,110723,110723,11729084,1278,2556,111783,746,2850,109637,2760,47216,1881929,104152,104152,11229611,1077,2154,99870,625,2399,97927,2644,46232,1851387
9799,D8,4,8,Mountain Division,134403,134403,15038687,1274,2548,225362,990,3675,245836,3098,39006,1916430,129822,129822,14601774,1248,2496,221747,957,3567,232905,3025,38606,1892401
9799,D9,4,9,Pacific Division,132670,132670,19693715,2295,4590,389640,1459,5180,410255,2902,41473,2805608,127978,127978,19126893,2197,4394,375801,1392,4968,393528,2702,40206,2728465

