Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
199999,25,1,1,Massachusetts,15457,15457,2323551,367,734,55631,127,428,41438,131,2348,245386,13114,13114,2052546,284,568,47487,123,415,40417,98,2168,232800
199999,26,2,3,Michigan,45420,45420,5676407,388,776,74027,265,991,79179,528,7070,375047,41509,41509,5324080,364,728,70882,242,916,75276,430,6384,350673
199999,27,2,4,Minnesota,26664,26664,3554104,402,804,82126,222,836,72499,210,5037,343987,25605,25605,3438544,398,796,81304,216,817,72229,205,5007,342103
199999,28,3,6,Mississippi,9594,9594,873924,51,102,4107,81,315,13383,287,2860,98105,8763,8763,815332,32,64,2577,71,282,12358,263,2711,94660
199999,29,2,4,Missouri,20658,20658,2426376,773,1546,97282,207,801,40437,313,3835,175323,20167,20167,2368601,756,1512,95660,204,791,40347,284,3547,163909
199999,30,4,8,Montana,1607,1607,175621,82,164,10712,79,300,16811,40,495,23116,1595,1595,174929,82,164,10712,79,300,16811,39,490,23021
199999,31,2,4,Nebraska,6628,6628,731380,123,246,16408,24,89,4926,102,1733,75254,6274,6274,688570,118,236,15889,23,85,4656,96,1641,72112
199999,32,4,8,Nevada,24283,24283,2508475,22,44,2818,169,641,48901,712,7675,416490,23936,23936,2478045,22,44,2818,168,637,48752,700,7544,410624
199999,33,1,1,New Hampshire,5696,5696,738923,73,146,11796,31,119,10025,34,365,21199,4896,4896,646463,71,142,11636,29,113,9705,23,308,18217
199999,34,1,2,New Jersey,25129,25129,2801616,734,1468,80959,88,290,12817,279,5089,267045,23147,23147,2576631,703,1406,77690,81,268,12355,220,4432,229444
199999,35,4,8,New Mexico,8595,8595,1025642,9,18,1735,57,204,11029,83,899,41452,8329,8329,1001189,9,18,1735,57,204,11029,83,899,41452
199999,36,1,2,New York,24726,24726,3385963,1966,3932,228184,603,1910,126832,645,12025,670134,22023,22023,3095062,1698,3396,215952,563,1779,118563,561,11134,628320
199999,37,3,5,North Carolina,64056,64056,7665140,484,968,53323,275,1049,69079,1356,18681,829315,61939,61939,7435795,468,936,51387,269,1031,68189,1321,18377,813548
199999,38,2,4,North Dakota,1443,1443,167964,38,76,9036,12,47,3493,52,1011,42241,1367,1367,160942,38,76,9036,12,47,3493,50,987,41470
199999,39,2,3,Ohio,40033,40033,5641508,589,1178,93721,517,1910,131627,1156,12759,533743,36321,36321,5192139,552,1104,90247,480,1796,123879,1087,12085,510337
199999,40,3,7,Oklahoma,11062,11062,1287396,97,194,10845,38,136,6505,202,2790,125455,10335,10335,1216603,70,140,8420,31,115,5851,165,2516,111087
199999,41,4,9,Oregon,16595,16595,2251712,497,994,78574,257,922,60101,319,4738,262404,15913,15913,2170691,479,958,76032,247,889,58797,282,4489,251996
199999,42,1,2,Pennsylvania,36562,36562,4294745,223,446,27570,270,1003,66618,366,4651,245852,32936,32936,3921618,190,380,23825,242,914,63946,297,4119,217132
199999,43,4,9,Puerto Rico,10861,10861,468933,61,122,6140,49,182,5734,257,3712,205791,10861,10861,468933,61,122,6140,49,182,5734,257,3712,205791
199999,44,1,1,Rhode Island,2702,2702,301137,58,116,5190,13,41,1096,17,555,28743,2581,2581,287438,42,84,5190,7,25,1096,17,555,28743
199999,45,3,5,South Carolina,27160,27160,3100305,295,590,32744,135,512,31962,532,7899,449654,24581,24581,2788844,252,504,29886,129,492,31142,468,7317,410830
199999,46,2,4,South Dakota,2876,2876,285289,37,74,5523,35,128,8873,36,594,30082,2793,2793,279470,37,74,5523,32,118,8459,35,589,29911
199999,47,3,6,Tennessee,29881,29881,3494664,240,480,23079,121,439,17675,444,6234,299885,27393,27393,3232523,179,358,16924,104,378,15887,403,5688,273295
199999,48,3,7,Texas,101848,101848,12100907,806,1612,84104,616,2389,98825,2448,40715,1756665,97602,97602,11679394,746,1492,78351,533,2084,87258,2410,40427,1746875
199999,49,4,8,Utah,16624,16624,2028538,240,480,40195,162,602,46858,165,2749,171206,15276,15276,1870930,220,440,37035,149,560,44290,149,2519,160013
199999,50,1,1,Vermont,2187,2187,271206,30,60,4097,8,30,2116,36,323,27523,1764,1764,228683,20,40,2493,8,30,2116,25,261,18613
199999,51,3,5,Virginia,42069,42069,4620863,171,342,20273,105,393,30586,570,10347,470500,40296,40296,4438896,166,332,19770,95,357,28391,526,9798,444368
199999,53,4,9,Washington,28111,28111,3595595,633,1266,102475,265,966,76190,713,12409,803513,25237,25237,3303280,594,1188,98103,239,883,66744,644,12011,774796
199999,54,3,5,West Virginia,3575,3575,353779,18,36,1715,33,131,6270,53,491,19327,3028,3028,300308,16,32,1330,33,131,6270,30,327,14684
199999,55,2,3,Wisconsin,24827,24827,3199469,1117,2234,185837,339,1302,87671,542,7207,389986,22668,22668,2953124,1032,2064,173816,296,1154,79960,441,6559,365609
199999,56,4,8,Wyoming,1456,1456,246873,10,20,2704,22,76,14973,29,348,14009,1353,1353,238008,9,18,2506,22,76,14973,28,343,13661
199999,US,0,0,United States,1246665,1246665,157123452,16238,32476,2319853,9033,33284,2317534,23067,351108,19485208,1179568,1179568,149845201,15014,30028,2199930,8460,31366,2216371,21567,337659,18839310
199999,R1,1,0,Northeast Region,127083,127083,16092486,3566,7132,427894,1172,3944,268042,1592,26704,1597997,113722,113722,14652142,3117,6234,397871,1082,3656,254505,1314,24259,1461451
199999,R2,2,0,Midwest Region,262142,262142,34117742,5394,10788,853924,2515,9473,680321,4696,62996,3341459,243867,243867,32120519,5114,10228,819560,2338,8886,647827,4265,59410,3199807
199999,R3,3,0,South Region,550372,550372,62698201,4172,8344,473270,3060,11590,688278,11202,178620,9214533,526645,526645,60326400,3829,7658,440747,2850,10861,657420,10668,173012,8955036
199999,R4,4,0,West Region,307068,307068,44215024,3106,6212,564766,2286,8277,680893,5577,82788,5331219,295334,295334,42746140,2954,5908,541752,2190,7963,656620,5320,80978,5223016
199999,D1,1,1,New England Division,40666,40666,5610162,643,1286,91180,211,741,61775,302,4939,414966,35616,35616,5058832,526,1052,80404,196,695,59640,236,4574,386555
199999,D2,1,2,Middle Atlantic Division,86417,86417,10482323,2923,5846,336714,961,3203,206267,1290,21765,1183031,78106,78106,9593311,2591,5182,317467,886,2961,194864,1078,19685,1074896
199999,D3,2,3,East North Central Divisi,182916,182916,24317716,3397,6794,548806,1824,6844,503484,3507,44596,2383901,167390,167390,22615781,3152,6304,518569,1664,6313,472372,3131,41573,2267446
199999,D4,2,4,West North Central Divisi,79226,79226,9800025,1997,3994,305117,691,2629,176837,1189,18400,957557,76477,76477,9504737,1962,3924,300991,674,2573,175455,1134,17837,932361
199999,D5,3,5,South Atlantic Division,344267,344267,39197229,2207,4414,280143,1714,6461,467663,6815,113185,6309274,332478,332478,37930580,2108,4216,270329,1659,6273,456516,6513,109650,6136231
199999,D6,3,6,East South Central Divisi,70889,70889,7717571,721,1442,67720,482,1816,77943,1343,16368,753377,65363,65363,7233001,594,1188,56155,433,1651,72845,1214,15257,708931
199999,D7,3,7,West South Central Divisi,135216,135216,15783400,1244,2488,125407,864,3313,142671,3044,49067,2151882,128804,128804,15162818,1127,2254,114263,758,2937,128059,2941,48105,2109875
199999,D8,4,8,Mountain Division,154712,154712,19253942,1279,2558,227584,1024,3784,287132,2616,32829,1822754,149868,149868,18698205,1247,2494,222313,987,3661,278372,2555,32268,1795292
199999,D9,4,9,Pacific Division,152356,152356,24961082,1827,3654,337182,1262,4493,393761,2961,49959,3508465,145466,145466,24047936,1707,3414,319439,1203,4302,378247,2765,48710,3427724
