Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,       5+ units rep
202402,27,2,4,Minnesota,1520,1520,554672,25,50,10062,4,14,3669,54,1713,317777,1189,1189,453033,18,36,7293,3,11,2858,20,1393,268655
202402,28,3,6,Mississippi,1160,1160,237362,14,28,4884,10,37,9115,4,23,450,753,753,182874,11,22,4389,8,31,8831,0,0,0
202402,29,2,4,Missouri,1553,1553,510632,34,68,11430,63,227,21245,34,754,109239,1159,1159,387671,20,40,6507,56,206,19158,29,719,105551
202402,30,4,8,Montana,355,355,108245,17,34,7798,10,34,5289,10,164,20275,93,93,31429,9,18,4753,3,11,2115,3,57,8648
202402,31,2,4,Nebraska,762,762,170411,22,44,8065,5,20,4728,16,848,80535,663,663,143975,21,42,7732,5,20,4728,16,848,80535
202402,32,4,8,Nevada,2516,2516,732251,10,20,2712,12,41,6959,39,733,111321,2189,2189,642136,6,12,1874,10,34,6036,24,503,82382
202402,33,1,1,New Hampshire,370,370,131320,6,12,2361,3,11,1756,6,139,25518,174,174,65682,2,4,929,2,8,1261,1,5,1950
202402,34,1,2,New Jersey,2574,2574,529734,149,298,33358,27,87,6080,167,3988,619778,1849,1849,387097,120,240,24135,9,30,1312,41,1611,241398
202402,35,4,8,New Mexico,1182,1182,260131,22,44,9150,1,4,1250,8,140,3900,611,611,148206,22,44,9150,1,4,1250,8,140,3900
202402,36,1,2,New York,1360,1360,563404,108,216,40951,25,87,13123,156,7781,1252524,582,582,308479,81,162,32635,17,63,10001,89,7014,1139271
202402,37,3,5,North Carolina,11325,11325,3162391,56,112,15142,11,40,7780,171,4491,564958,9076,9076,2537653,38,76,9941,10,37,7103,134,3593,447804
202402,38,2,4,North Dakota,62,62,20787,0,0,0,5,20,3455,0,0,0,31,31,12258,0,0,0,5,20,3455,0,0,0
202402,39,2,3,Ohio,2513,2513,859544,42,84,13405,40,134,23089,64,1747,203214,1964,1964,684939,33,66,10412,33,113,20975,54,1637,192558
202402,40,3,7,Oklahoma,1637,1637,465096,53,106,12864,2,6,508,6,40,4493,899,899,273810,32,64,8994,0,0,0,0,0,0
202402,41,4,9,Oregon,1475,1475,503253,25,50,12862,6,20,4939,16,165,20039,1196,1196,431685,22,44,11476,4,14,3215,7,102,9462
202402,42,1,2,Pennsylvania,2391,2391,735150,16,32,5973,28,96,14317,62,1017,135856,1272,1272,415879,11,22,3663,23,80,12269,29,414,61651
202402,44,1,1,Rhode Island,107,107,40271,27,54,9474,2,6,1085,2,38,5418,38,38,16997,18,36,6930,0,0,0,0,0,0
202402,45,3,5,South Carolina,7268,7268,2252129,34,68,6562,10,34,2918,32,676,81898,4448,4448,1611562,18,36,4259,6,20,2066,13,318,47798
202402,46,2,4,South Dakota,301,301,92933,3,6,982,3,10,941,20,300,36685,216,216,66943,1,2,357,1,4,485,19,295,36404
202402,47,3,6,Tennessee,5602,5602,1535293,29,58,8641,34,117,12748,58,1656,201575,4441,4441,1275689,17,34,6553,29,102,11685,41,1430,173391
202402,48,3,7,Texas,26454,26454,7360671,320,640,83937,144,538,56407,281,8625,946933,21147,21147,6064765,265,530,71216,120,455,45588,248,8260,903577
202402,49,4,8,Utah,2551,2551,796184,11,22,4018,16,57,14999,53,1176,199158,2144,2144,688902,6,12,2768,12,44,12432,39,773,143030
202402,50,1,1,Vermont,181,181,54909,5,10,1596,2,6,755,11,104,15474,87,87,28473,1,2,307,1,3,400,3,50,11268
202402,51,3,5,Virginia,3790,3790,1017481,17,34,4591,2,6,475,51,2335,200039,3385,3385,898168,17,34,4591,0,0,0,41,2268,190263
202402,53,4,9,Washington,3222,3222,1161803,109,218,51986,26,89,21476,66,1681,292069,2432,2432,858594,103,206,49319,21,70,17884,49,1477,268826
202402,54,3,5,West Virginia,578,578,126483,1,2,300,1,3,540,3,33,5047,489,489,109338,1,2,300,1,3,540,1,8,1680
202402,55,2,3,Wisconsin,1482,1482,567622,93,186,37825,2,7,1685,43,1562,145228,1053,1053,422436,58,116,24986,1,4,1184,31,1500,136981
202402,56,4,8,Wyoming,203,203,131388,5,10,1329,3,10,928,2,30,4403,99,99,29234,4,8,1000,2,7,728,2,30,4403
202402,US,0,0,United States,155236,155236,45967068,2341,4682,803995,898,3208,475276,2597,70369,10494135,119975,119975,36470720,1850,3700,658599,696,2555,384979,1797,58951,8793870
202402,R1,1,0,Northeast Region,8598,8598,2717382,368,736,117753,106,356,48939,496,15208,2669525,4732,4732,1593756,269,538,84865,66,232,34225,204,10632,1962176
202402,R2,2,0,Midwest Region,15426,15426,5228247,453,906,155678,217,775,112235,345,9536,1354124,11974,11974,4198890,349,698,120055,178,652,96694,236,8591,1226449
202402,R3,3,0,South Region,97291,97291,27375395,916,1832,295771,377,1382,174915,1097,30847,4110373,76355,76355,22154629,712,1424,249544,298,1121,141629,881,27356,3625741
202402,R4,4,0,West Region,33921,33921,10646044,604,1208,234793,198,695,139187,659,14778,2360113,26914,26914,8523445,520,1040,204135,154,550,112431,476,12372,1979504
202402,D1,1,1,New England Division,2273,2273,889094,95,190,37471,26,86,15419,111,2422,661367,1029,1029,482300,57,114,24433,17,59,10641,45,1593,519856
202402,D2,1,2,Middle Atlantic Division,6325,6325,1828288,273,546,80282,80,270,33520,385,12786,2008158,3703,3703,1111456,212,424,60432,49,173,23583,159,9039,1442321
202402,D3,2,3,East North Central Division,9639,9639,3329346,230,460,84461,98,334,56341,202,5162,676598,7428,7428,2675327,168,336,63519,77,267,49081,140,4627,608098
202402,D4,2,4,West North Central Division,5787,5787,1898901,223,446,71217,119,441,55894,143,4374,677526,4546,4546,1523564,181,362,56537,101,385,47613,96,3964,618352
202402,D5,3,5,South Atlantic Division,54678,54678,15793594,341,682,124499,146,538,79011,626,18064,2640015,43983,43983,12980242,269,538,106820,118,445,63729,491,15639,2328490
202402,D6,3,6,East South Central Division,10897,10897,2854596,101,202,38237,67,238,32984,162,3632,406843,8245,8245,2279318,83,166,35031,53,194,28906,132,3232,361599
202402,D7,3,7,West South Central Division,31716,31716,8727205,474,948,133035,164,606,62920,309,9151,1063515,24127,24127,6895070,360,720,107693,127,482,48995,258,8485,935652
202402,D8,4,8,Mountain Division,19446,19446,5951276,282,564,96410,111,401,76449,295,7371,1100365,15823,15823,4859040,236,472,80216,82,305,59177,217,6047,911113
202402,D9,4,9,Pacific Division,14475,14475,4694768,322,644,138383,87,294,62738,364,7407,1259748,11091,11091,3664405,284,568,123918,72,245,53254,259,6325,1068391
