Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,       5+ units rep
202306,25,1,1,Massachusetts,2588,2588,1092221,120,240,49395,55,182,38792,190,4090,1018199,1166,1166,534410,76,152,27965,47,156,33701,86,2776,845958
202306,26,2,3,Michigan,6437,6437,2036029,78,156,28390,42,146,25028,142,2361,342060,4027,4027,1388713,47,94,18612,22,82,17281,86,1251,173904
202306,27,2,4,Minnesota,5414,5414,1843634,51,102,20040,24,89,19185,190,6170,1096688,4088,4088,1458939,30,60,12531,20,75,16712,96,5205,946536
202306,28,3,6,Mississippi,3544,3544,656622,24,48,5835,13,39,3671,34,234,22347,2512,2512,441982,12,24,2270,1,3,705,12,104,15625
202306,29,2,4,Missouri,5403,5403,1658935,180,360,55180,73,266,39424,93,2504,345446,4246,4246,1357109,126,252,39426,55,208,34549,48,1942,284093
202306,30,4,8,Montana,1161,1161,379359,45,90,17964,41,145,25395,37,779,101124,837,837,311066,22,44,10147,20,72,13330,17,447,65067
202306,31,2,4,Nebraska,2193,2193,564923,45,90,16177,30,96,17461,67,1588,166436,1371,1371,317939,29,58,11303,28,90,16804,52,1026,92268
202306,32,4,8,Nevada,6524,6524,1921121,43,86,13128,40,143,21914,132,2523,431346,5596,5596,1663750,32,64,10826,30,111,17720,63,1414,291494
202306,33,1,1,New Hampshire,1451,1451,512892,59,118,27113,20,66,12085,37,928,172848,741,741,283485,33,66,13673,16,54,10418,19,560,100433
202306,34,1,2,New Jersey,7306,7306,1465538,282,564,84824,105,344,31467,493,9199,925885,5169,5169,1025884,190,380,64357,56,185,21991,247,6369,678925
202306,35,4,8,New Mexico,3208,3208,1474440,17,34,6694,1,4,849,23,594,56616,2920,2920,1402381,17,34,6694,1,4,849,23,594,56616
202306,36,1,2,New York,4639,4639,1842909,114,228,36328,53,190,24833,293,8525,1223902,2228,2228,1076987,74,148,24672,31,117,15245,135,7040,1002706
202306,37,3,5,North Carolina,33000,33000,8950790,252,504,71769,14,49,11619,426,15954,2252360,27159,27159,7222687,194,388,52718,8,29,6079,300,11819,1596830
202306,38,2,4,North Dakota,703,703,216604,22,44,10608,2,7,1486,11,645,107299,469,469,159990,18,36,9413,1,4,1017,6,612,102793
202306,39,2,3,Ohio,7938,7938,2620106,143,286,47324,151,522,86513,196,4964,656813,5941,5941,1991001,128,256,42519,130,458,73510,148,4287,585558
202306,40,3,7,Oklahoma,5087,5087,1330202,159,318,40542,26,88,15342,35,783,87267,4502,4502,1205672,151,302,38588,15,52,10169,29,729,83038
202306,41,4,9,Oregon,4866,4866,1598178,135,270,56541,35,130,25484,174,4286,672529,4244,4244,1423029,115,230,48959,28,105,22555,151,3963,631108
202306,42,1,2,Pennsylvania,7571,7571,2165723,107,214,38952,90,302,47349,201,3750,498375,4264,4264,1269673,93,186,33860,64,219,35246,126,2422,351941
202306,44,1,1,Rhode Island,365,365,107145,48,96,11253,3,10,1312,5,192,16076,196,196,58338,18,36,5007,3,10,1312,3,177,14150
202306,45,3,5,South Carolina,18654,18654,5215644,110,220,22052,104,320,20879,113,2142,270046,9418,9418,3065703,101,202,19900,21,70,10540,62,1134,178515
202306,46,2,4,South Dakota,1438,1438,429722,39,78,11776,33,120,14279,65,1936,260193,1077,1077,330967,30,60,8535,15,58,9320,50,1844,248525
202306,47,3,6,Tennessee,15870,15870,4541687,143,286,41797,85,282,35860,225,6804,986734,11994,11994,3698721,63,126,18600,50,175,21601,163,6046,907604
202306,48,3,7,Texas,71824,71824,18998558,1805,3610,459606,383,1444,171305,1273,39633,4990015,54739,54739,14791981,1307,2614,341384,250,967,107024,1117,37456,4800601
202306,49,4,8,Utah,7125,7125,2257935,67,134,24469,100,376,75059,202,4628,836616,5944,5944,1930771,49,98,20059,68,262,49379,127,2554,536209
202306,50,1,1,Vermont,637,637,201374,41,82,14174,4,13,2167,23,346,39555,261,261,94780,25,50,9090,2,7,1457,7,256,33248
202306,51,3,5,Virginia,10782,10782,2857796,96,192,28088,18,59,8932,166,6835,759089,9053,9053,2379057,91,182,26966,13,44,6646,113,6188,681153
202306,53,4,9,Washington,8803,8803,3021638,361,722,178626,151,534,104502,329,9925,1498266,6117,6117,2087231,315,630,158821,137,488,96107,239,8162,1258654
202306,54,3,5,West Virginia,1511,1511,335858,9,18,2725,6,22,1576,10,171,21590,1223,1223,271353,9,18,2725,4,16,1001,3,28,2800
202306,55,2,3,Wisconsin,5171,5171,1935293,304,608,133293,26,102,22743,137,3203,446858,3420,3420,1364030,172,344,82422,23,92,20930,89,2850,402338
202306,56,4,8,Wyoming,663,663,296575,17,34,6396,13,49,5608,3,16,2033,419,419,132596,10,20,2494,10,40,5008,1,6,1200
202306,US,0,0,United States,449226,449226,131115930,8585,17170,2800981,2767,9778,1571463,9769,266353,39635053,335109,335109,100258625,6425,12850,2150752,1927,6994,1202129,7098,222977,33917597
202306,R1,1,0,Northeast Region,27715,27715,8449882,870,1740,298064,352,1181,169081,1342,29466,4198249,15175,15175,4794990,579,1158,204759,230,787,126123,659,21223,3233076
202306,R2,2,0,Midwest Region,52990,52990,17519685,1434,2868,516182,579,2019,346179,1345,33739,5193278,38713,38713,13347280,1029,2058,376443,439,1557,282561,911,28285,4463807
202306,R3,3,0,South Region,274575,274575,75033777,4207,8414,1183191,1044,3714,471831,4157,132357,18612081,205554,205554,57595512,3072,6144,885073,613,2286,297462,3239,114362,16330227
202306,R4,4,0,West Region,93946,93946,30112586,2074,4148,803544,792,2864,584372,2925,70791,11631445,75667,75667,24520843,1745,3490,684477,645,2364,495983,2289,59107,9890487
202306,D1,1,1,New England Division,8199,8199,2975711,367,734,137960,104,345,65432,355,7992,1550086,3514,3514,1422445,222,444,81870,79,266,53642,151,5392,1199504
202306,D2,1,2,Middle Atlantic Division,19516,19516,5474171,503,1006,160104,248,836,103649,987,21474,2648163,11661,11661,3372544,357,714,122889,151,521,72481,508,15831,2033573
202306,D3,2,3,East North Central Division,32045,32045,10865419,734,1468,288224,348,1199,211207,830,18470,2814522,22930,22930,8159274,503,1006,206238,284,993,180004,599,15403,2408579
202306,D4,2,4,West North Central Division,20945,20945,6654266,700,1400,227958,231,820,134972,515,15269,2378756,15783,15783,5188005,526,1052,170205,155,564,102557,312,12882,2055227
202306,D5,3,5,South Atlantic Division,155861,155861,43752960,1462,2924,456069,385,1343,182585,2224,77147,11461737,117615,117615,33688661,1123,2246,349935,223,822,118453,1688,64980,9820932
202306,D6,3,6,East South Central Division,31549,31549,8361217,405,810,120120,186,634,83275,525,12706,1779379,22761,22761,6313700,267,534,81973,105,383,52796,383,10586,1542311
202306,D7,3,7,West South Central Division,87165,87165,22919600,2340,4680,607002,473,1737,205971,1408,42504,5370965,65178,65178,17593151,1682,3364,453165,285,1081,126212,1168,38796,4966984
202306,D8,4,8,Mountain Division,49465,49465,16082953,989,1978,320907,405,1508,271686,1164,30649,5038877,41870,41870,13768915,820,1640,264714,299,1142,204086,863,24715,4181154
202306,D9,4,9,Pacific Division,44481,44481,14029633,1085,2170,482637,387,1356,312686,1761,40142,6592568,33797,33797,10751928,925,1850,419763,346,1222,291897,1426,34392,5709333
