Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
202299,25,1,1,Massachusetts,6232,6232,2712193,317,634,140496,115,379,86510,329,9585,2289237,4931,4931,2366824,293,586,132180,109,361,82861,198,8094,2054834
202299,26,2,3,Michigan,14809,14809,4676727,203,406,71647,164,599,90840,300,5966,1033491,12768,12768,4231293,190,380,69113,144,531,84028,272,5723,998969
202299,27,2,4,Minnesota,13483,13483,4446521,127,254,51119,80,298,68976,318,17091,2983727,12706,12706,4255005,119,238,49338,79,294,68226,286,16777,2963224
202299,28,3,6,Mississippi,7001,7001,1382349,24,48,4399,15,54,5684,60,465,26163,5858,5858,1193037,22,44,3909,14,51,5553,39,337,22963
202299,29,2,4,Missouri,11598,11598,3547300,296,592,84954,157,586,86928,263,8125,1117079,10791,10791,3370366,290,580,83546,147,555,85783,250,8059,1111028
202299,30,4,8,Montana,3190,3190,848775,124,248,47471,71,264,36269,136,2758,345339,2580,2580,738265,84,168,32376,41,161,19012,102,2027,268276
202299,31,2,4,Nebraska,5073,5073,1332834,161,322,44358,74,282,28771,180,5438,464825,4736,4736,1250397,161,322,44358,74,282,28771,172,5397,460846
202299,32,4,8,Nevada,12419,12419,3552343,114,228,34634,71,267,32739,385,7117,793453,10531,10531,3022033,88,176,29190,53,203,24355,245,4593,475427
202299,33,1,1,New Hampshire,3129,3129,1102148,92,184,35294,43,154,31000,66,1316,209783,2660,2660,968140,88,176,33644,39,142,28844,39,1167,195518
202299,34,1,2,New Jersey,13185,13185,2882444,615,1230,181512,210,693,84406,1095,21798,2984198,12848,12848,2838225,583,1166,181043,203,670,84244,1052,21484,2964561
202299,35,4,8,New Mexico,7155,7155,1625529,10,20,3128,8,31,4650,37,1427,147731,6790,6790,1542231,10,20,3128,8,31,4650,24,1346,140264
202299,36,1,2,New York,11174,11174,4299946,492,984,168012,152,541,80844,1030,40661,6573926,9600,9600,3910086,453,906,156758,128,462,72850,874,39037,6366578
202299,37,3,5,North Carolina,65183,65183,18093711,351,702,112240,35,124,20588,769,28109,3770536,61370,61370,17328971,345,690,110521,35,124,20588,719,27793,3723293
202299,38,2,4,North Dakota,1961,1961,633938,66,132,24508,18,70,5564,32,1277,176020,1862,1862,610386,64,128,23763,18,70,5564,31,1270,175414
202299,39,2,3,Ohio,17350,17350,6069499,281,562,94778,329,1198,132365,676,11733,1287990,16208,16208,5791283,277,554,93788,298,1103,116307,623,11086,1226194
202299,40,3,7,Oklahoma,10926,10926,3014001,345,690,78792,54,195,18571,86,2065,287323,10508,10508,2945260,344,688,78605,49,180,17296,68,1928,276784
202299,41,4,9,Oregon,10312,10312,3244253,218,436,83552,54,188,28045,400,9385,1217508,10079,10079,3185442,218,436,83552,53,185,27835,400,9385,1217508
202299,42,1,2,Pennsylvania,18150,18150,5237550,303,606,106036,213,735,106509,353,8658,1167228,17344,17344,5057261,302,604,105586,212,732,106210,337,8578,1158539
202299,44,1,1,Rhode Island,960,960,328614,75,150,21737,16,58,9158,7,204,28318,792,792,281708,71,142,20904,16,58,9158,7,204,28318
202299,45,3,5,South Carolina,37906,37906,10939825,153,306,37394,138,509,76333,374,7317,861238,33117,33117,9756900,152,304,37169,137,505,75933,282,5586,715504
202299,46,2,4,South Dakota,3917,3917,1103085,54,108,18528,88,324,37486,215,5072,667613,3607,3607,1017468,53,106,18249,74,280,36114,212,5053,666275
202299,47,3,6,Tennessee,33211,33211,9278273,257,514,46229,254,939,121663,1524,17973,2339676,29931,29931,8547161,208,416,39226,242,903,119104,1467,17125,2261835
202299,48,3,7,Texas,154793,154793,39805729,2039,4078,489521,865,3302,423540,2864,100834,12097257,147648,147648,38241399,1997,3994,479722,853,3266,418919,2797,100130,12028766
202299,49,4,8,Utah,19132,19132,6019509,147,294,52494,139,512,93177,463,11811,1827365,18352,18352,5803047,123,246,47854,116,434,79272,399,8065,1324296
202299,50,1,1,Vermont,1326,1326,398301,58,116,16381,13,42,4415,64,919,129686,947,947,300970,48,96,13549,12,39,4140,31,715,115740
202299,51,3,5,Virginia,21130,21130,5772969,180,360,52681,25,86,13282,531,18125,2155320,19734,19734,5438136,179,358,52397,19,68,10189,477,17013,2037704
202299,53,4,9,Washington,20400,20400,6978719,709,1418,311537,392,1365,263483,674,25847,3671069,18814,18814,6540509,705,1410,309806,390,1359,262546,606,24990,3586953
202299,54,3,5,West Virginia,2947,2947,705905,43,86,9254,4,15,1770,16,358,43660,2644,2644,655091,43,86,9254,4,15,1770,12,92,8910
202299,55,2,3,Wisconsin,11652,11652,4272184,825,1650,326576,42,163,30661,277,7607,1226210,11608,11608,4260777,825,1650,326576,42,163,30661,277,7607,1226210
202299,56,4,8,Wyoming,1925,1925,1021735,41,82,16911,53,204,25819,20,794,59622,1746,1746,976180,37,74,15595,53,204,25819,20,794,59622
202299,US,0,0,United States,973851,973851,281955496,15960,31920,5098720,6438,23295,3599935,22986,651302,93793020,908416,908416,266593531,15335,30670,4929921,6085,22155,3451620,21005,621406,90102427
202299,R1,1,0,Northeast Region,61531,61531,19337773,2183,4366,731325,800,2737,420437,3129,88189,14196303,54642,54642,17693852,2053,4106,701722,752,2584,404704,2671,83945,13670261
202299,R2,2,0,Midwest Region,121527,121527,39466222,3192,6384,1102755,1418,5135,779446,3112,87710,12492543,113238,113238,37487143,3110,6220,1083977,1331,4858,746848,2898,85814,12294700
202299,R3,3,0,South Region,577237,577237,157543740,6212,12424,1665347,2463,9101,1196706,11022,310559,40191525,537552,537552,148746310,5996,11992,1615634,2360,8769,1170496,10346,300122,39118504
202299,R4,4,0,West Region,213556,213556,65607761,4373,8746,1599293,1757,6322,1203346,5723,164844,26912649,202984,202984,62666226,4176,8352,1528588,1642,5944,1129572,5090,151525,25018962
202299,D1,1,1,New England Division,19022,19022,6917833,773,1546,275765,225,768,148677,651,17072,3470950,14850,14850,5888280,715,1430,258335,209,720,141400,408,14846,3180583
202299,D2,1,2,Middle Atlantic Division,42509,42509,12419940,1410,2820,455560,575,1969,271760,2478,71117,10725353,39792,39792,11805572,1338,2676,443387,543,1864,263304,2263,69099,10489678
202299,D3,2,3,East North Central Division,72304,72304,24160729,1758,3516,646132,831,2961,433795,1882,43708,6018462,67400,67400,23056147,1731,3462,639780,780,2798,410925,1738,42339,5862623
202299,D4,2,4,West North Central Division,49223,49223,15305493,1434,2868,456623,587,2174,345651,1230,44002,6474081,45838,45838,14430996,1379,2758,444197,551,2060,335923,1160,43475,6432077
202299,D5,3,5,South Atlantic Division,323532,323532,91732378,2567,5134,797238,981,3554,510151,5810,175528,23469129,303022,303022,87054233,2522,5044,788108,966,3508,502967,5398,168736,22730447
202299,D6,3,6,East South Central Division,64956,64956,17061552,641,1282,138518,385,1414,176117,2020,27130,3856312,56933,56933,15321716,564,1128,125684,366,1357,172152,1896,24874,3641375
202299,D7,3,7,West South Central Division,188749,188749,48749810,3004,6008,729591,1097,4133,510438,3192,107901,12866084,177597,177597,46370361,2910,5820,701842,1028,3904,495377,3052,106512,12746682
202299,D8,4,8,Mountain Division,116712,116712,35670693,2014,4028,633883,797,2973,538215,2710,74743,11688298,110359,110359,33978340,1868,3736,591917,705,2664,480187,2311,64138,10186911
202299,D9,4,9,Pacific Division,96844,96844,29937068,2359,4718,965410,960,3349,665131,3013,90101,15224351,92625,92625,28687886,2308,4616,936671,937,3280,649385,2779,87387,14832051
202299,72,0,0,Puerto Rico,3754,3754,506472827,6,12,512998,3,11,477870,14,222,51625685,3754,3754,506472827,6,12,512998,3,11,477870,14,222,51625685
202299,78,0,0,Virgin Islands,66,66,28307,62,124,29077,4,12,2187,0,0,0,66,66,28307,62,124,29077,4,12,2187,0,0,0
