Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
200699,25,1,1,Massachusetts,10916,10916,2387456,463,926,98436,203,666,69172,270,7072,694146,8687,8687,1996136,410,820,87486,183,605,63568,153,5610,554760
200699,26,2,3,Michigan,24782,24782,4099963,185,370,39199,109,396,37586,249,3643,316163,21733,21733,3754741,154,308,35720,90,336,32040,204,3245,278740
200699,27,2,4,Minnesota,20901,20901,4145210,116,232,29155,79,281,32099,201,4938,636250,19771,19771,3980077,106,212,26983,66,240,29211,166,4725,618669
200699,28,3,6,Mississippi,14138,14138,1837380,131,262,12051,59,211,19964,155,2007,141768,13145,13145,1740354,92,184,11212,55,196,19396,130,1721,124643
200699,29,2,4,Missouri,19926,19926,3426943,786,1572,132212,345,1293,97871,401,6381,429702,18722,18722,3281575,723,1446,124009,323,1224,93727,387,6276,420110
200699,30,4,8,Montana,3405,3405,597611,124,248,32109,103,378,44247,37,511,49142,3281,3281,578162,119,238,30861,96,353,42607,36,499,47852
200699,31,2,4,Nebraska,6554,6554,968234,98,196,16469,30,110,6983,98,1370,73237,5709,5709,839553,91,182,15133,30,110,6983,83,1251,68690
200699,32,4,8,Nevada,26722,26722,3688945,56,112,9214,238,801,59867,383,11810,1625177,26664,26664,3675569,56,112,9214,238,801,59867,383,11810,1625177
200699,33,1,1,New Hampshire,4826,4826,956493,85,170,20999,37,139,12709,36,542,46412,4135,4135,814738,82,164,20396,37,139,12709,35,534,45690
200699,34,1,2,New Jersey,17113,17113,3066922,1544,3088,282221,525,1708,119771,732,12414,913752,15267,15267,2769064,1490,2980,271686,511,1666,116831,585,11096,807030
200699,35,4,8,New Mexico,12294,12294,2211249,27,54,3884,44,166,10842,76,1059,89532,8871,8871,1759191,27,54,3884,33,130,9083,68,863,79865
200699,36,1,2,New York,19981,19981,4137282,2199,4398,447813,1830,5655,515226,880,24348,1977659,17607,17607,3778337,2154,4308,440883,1812,5595,512329,848,24106,1965465
200699,37,3,5,North Carolina,82672,82672,14692139,460,920,84609,235,877,84598,774,15510,1212920,77082,77082,13801824,417,834,77814,224,844,83637,715,14881,1176809
200699,38,2,4,North Dakota,2297,2297,353188,30,60,7649,33,126,13454,58,1046,88048,2229,2229,347179,30,60,7649,32,123,13454,57,1019,86272
200699,39,2,3,Ohio,27514,27514,5378278,304,608,62931,475,1750,159246,368,4550,319512,24374,24374,4925724,288,576,60569,440,1635,153175,307,4083,296540
200699,40,3,7,Oklahoma,14088,14088,2231588,168,336,25339,36,132,9684,88,1284,55633,10191,10191,1711513,152,304,23051,33,123,9329,72,1061,41630
200699,41,4,9,Oregon,19859,19859,4253578,383,766,89238,179,645,66398,328,5353,532343,18052,18052,3938094,357,714,84251,164,599,62535,295,5011,509491
200699,42,1,2,Pennsylvania,33121,33121,5829380,307,614,59013,174,636,59162,276,4757,406677,28961,28961,5238368,284,568,56089,135,511,51321,174,4088,360094
200699,43,0,0,Puerto Rico,10691,10691,720045,56,112,3883,51,188,6795,285,3727,333355,10691,10691,720045,56,112,3883,51,188,6795,285,3727,333355
200699,44,1,1,Rhode Island,1801,1801,312324,157,314,20101,26,87,7888,14,168,43486,1761,1761,306913,156,312,19981,26,87,7888,14,168,43486
200699,45,3,5,South Carolina,41675,41675,6636419,129,258,22647,114,396,41809,461,8447,891232,36038,36038,5877555,116,232,20572,100,348,36908,400,7657,840232
200699,46,2,4,South Dakota,4013,4013,572202,69,138,14920,61,235,17067,80,918,54590,3864,3864,552097,66,132,14083,56,219,16223,77,903,54147
200699,47,3,6,Tennessee,39196,39196,6224460,296,592,52009,180,672,41434,352,5543,463766,35429,35429,5754151,268,536,49727,169,634,40031,328,5371,457074
200699,48,3,7,Texas,162750,162750,25239709,1329,2658,213675,1043,3963,275351,2151,47271,3477333,156926,156926,24420482,1289,2578,207595,1021,3891,271447,2040,45864,3397994
200699,49,4,8,Utah,22595,22595,4476005,187,374,47149,160,561,64136,149,2343,260073,21323,21323,4286893,164,328,42430,144,508,59484,123,2155,247524
200699,50,1,1,Vermont,2071,2071,374223,89,178,17154,20,68,6130,24,309,24374,1615,1615,304267,62,124,12490,17,58,4550,15,257,20722
200699,51,3,5,Virginia,38977,38977,6845090,176,352,34284,190,731,66699,219,7644,760748,35487,35487,6310961,166,332,33037,184,710,65298,195,7334,744616
200699,53,4,9,Washington,35611,35611,6960892,607,1214,133999,419,1434,142021,486,11774,1302883,32572,32572,6494431,543,1086,123320,394,1358,135690,419,11205,1258748
200699,54,3,5,West Virginia,5160,5160,913792,42,84,8389,11,37,2444,36,364,19818,4867,4867,879565,41,82,8217,10,34,2144,21,249,14542
200699,55,2,3,Wisconsin,19607,19607,3716382,671,1342,154959,206,794,82249,355,5586,470853,18129,18129,3497313,636,1272,147988,195,756,79615,306,5200,452563
200699,56,4,8,Wyoming,3087,3087,601345,27,54,5161,40,154,18048,29,242,14292,2543,2543,516129,21,42,4315,29,114,7795,6,99,5653
200699,US,0,0,United States,1378220,1378220,245687007,17628,35256,3493762,11758,41348,3986387,19220,384079,38147336,1277879,1277879,230874681,16570,33140,3315313,11125,39270,3813972,17190,363238,36573966
200699,R1,1,0,Northeast Region,103419,103419,19839754,5131,10262,993969,2868,9141,807305,2379,51793,4264900,89393,89393,17641526,4903,9806,952731,2757,8788,781659,1905,47358,3918386
200699,R2,2,0,Midwest Region,209318,209318,38163530,3681,7362,753377,2305,8267,725569,3175,54429,4470059,193911,193911,36052660,3460,6920,719540,2162,7806,696720,2828,51227,4259490
200699,R3,3,0,South Region,726200,726200,119898599,5199,10398,901802,3376,12564,1255985,8879,180572,18003321,676311,676311,113004651,4850,9700,851256,3213,12019,1218743,8189,172487,17430923
200699,R4,4,0,West Region,339283,339283,67785124,3617,7234,844614,3209,11376,1197528,4787,97285,11409056,318264,318264,64175844,3357,6714,791786,2993,10657,1116850,4268,92166,10965167
200699,D1,1,1,New England Division,33204,33204,6806170,1081,2162,204921,339,1142,113146,491,10274,966812,27558,27558,5855757,975,1950,184073,299,1016,101178,298,8068,785797
200699,D2,1,2,Middle Atlantic Division,70215,70215,13033584,4050,8100,789048,2529,7999,694159,1888,41519,3298088,61835,61835,11785769,3928,7856,768658,2458,7772,680481,1607,39290,3132589
200699,D3,2,3,East North Central Divisi,134244,134244,25229898,2240,4480,483137,1621,5749,516073,2023,34340,2766438,122945,122945,23680862,2110,4220,463295,1523,5429,495615,1747,31641,2591768
200699,D4,2,4,West North Central Divisi,75074,75074,12933632,1441,2882,270240,684,2518,209496,1152,20089,1703621,70966,70966,12371798,1350,2700,256245,639,2377,201105,1081,19586,1667722
200699,D5,3,5,South Atlantic Division,423825,423825,73866731,2351,4702,447567,1680,6204,801124,5007,108682,12348201,394771,394771,69740481,2238,4476,428564,1596,5919,780177,4624,104141,11967303
200699,D6,3,6,East South Central Divisi,90962,90962,13546559,686,1372,102364,453,1682,124639,1120,17267,1682057,82326,82326,12443110,596,1192,96457,424,1584,119122,1007,16035,1622610
200699,D7,3,7,West South Central Divisi,211413,211413,32485309,2162,4324,351871,1243,4678,330222,2752,54623,3973063,199214,199214,30821060,2016,4032,326235,1193,4516,319444,2558,52311,3841010
200699,D8,4,8,Mountain Division,168890,168890,31276503,1153,2306,274920,1447,5087,505382,1575,31468,3811100,160008,160008,29836529,1088,2176,257936,1373,4844,469309,1478,30558,3722975
200699,D9,4,9,Pacific Division,170393,170393,36508621,2464,4928,569694,1762,6289,692146,3212,65817,7597956,158256,158256,34339315,2269,4538,533850,1620,5813,647541,2790,61608,7242192
