Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,       5+ units rep
Date,State,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value,      Bldgs,Units,Value,Bldgs,Units,Value
 
202211,01,3,6,Alabama,15187,15187,3949419,106,212,25777,33,120,17642,110,2995,476146,9817,9817,2528376,94,188,21645,16,62,8756,76,1712,274289
202211,02,4,9,Alaska,976,976,300633,21,42,7413,16,58,9247,21,240,38676,195,195,59312,19,38,6817,5,18,2351,2,16,4797
202211,04,4,8,Arizona,35886,35886,10102307,888,1776,223064,81,287,61255,604,17920,3060123,33023,33023,9284404,840,1680,210973,78,277,60295,533,15616,2678440
202211,05,3,7,Arkansas,8918,8918,2385953,301,602,80121,158,556,57332,168,3617,307106,6784,6784,2016958,235,470,68679,97,353,45582,94,2574,235225
202211,06,4,9,California,59170,59170,17130983,1166,2332,489882,445,1526,331884,1810,46154,8407616,44495,44495,12855522,1037,2074,428165,376,1294,286949,1342,39087,7334535
202211,08,4,8,Colorado,22900,22900,8104789,299,598,128176,134,472,115533,665,22148,3762411,18613,18613,6582821,236,472,106300,93,334,89266,510,19452,3325740
202211,09,1,1,Connecticut,2288,2288,925539,100,200,22713,9,33,3293,135,2255,338993,1268,1268,484472,90,180,19693,8,30,2964,50,1621,285807
202211,10,3,5,Delaware,5416,5416,786103,87,174,24785,0,0,0,18,351,25878,4483,4483,673110,87,174,24785,0,0,0,12,278,19444
202211,11,3,5,District of Columbia,402,402,100963,30,60,7778,1,4,601,61,6239,792986,402,402,100963,30,60,7778,1,4,601,61,6239,792986
202211,12,3,5,Florida,125355,125355,37276421,1258,2516,399384,489,1746,235921,2402,66586,9093512,96396,96396,29309484,960,1920,301517,463,1661,220830,2015,58198,8042878
202211,13,3,5,Georgia,44584,44584,11381796,326,652,97788,201,733,93093,885,26135,3316313,32145,32145,8717414,253,506,84895,178,658,85075,717,24346,3104550
202211,15,4,9,Hawaii,1883,1883,921873,103,206,33475,0,0,0,63,2105,737936,1605,1605,750964,73,146,24768,0,0,0,48,1739,619153
202211,16,4,8,Idaho,11766,11766,3520648,133,266,48232,199,773,101388,305,5748,900371,9609,9609,2919971,104,208,39186,183,724,90735,280,5407,854527
202211,17,2,3,Illinois,9164,9164,2841718,194,388,69054,243,806,153047,310,8275,1208555,6950,6950,2250843,140,280,52856,226,747,145278,223,7687,1120110
202211,18,2,3,Indiana,18000,18000,5742812,259,518,79050,34,124,13180,269,7879,921650,13714,13714,4553915,196,392,60936,31,114,12400,181,5588,656389
202211,19,2,4,Iowa,7240,7240,2162323,216,432,90444,95,330,65362,160,4028,597828,5398,5398,1673084,112,224,47784,39,138,30093,93,3490,538633
202211,20,2,4,Kansas,5374,5374,1817142,468,936,127077,34,117,17436,86,2640,385290,3879,3879,1259774,380,760,92937,21,77,12131,57,1861,275289
202211,21,3,6,Kentucky,8274,8274,2127507,229,458,56169,76,273,28068,273,4747,901596,6464,6464,1785774,195,390,51116,67,245,26125,223,3452,796759
202211,22,3,7,Louisiana,13144,13144,3253013,274,548,66403,23,76,12162,91,1845,244019,7135,7135,1845926,111,222,22584,3,10,1033,24,304,37420
202211,23,1,1,Maine,4326,4326,1201453,93,186,33070,22,77,9780,72,1751,225808,1558,1558,506281,64,128,24500,10,37,5719,27,1056,174291
202211,24,3,5,Maryland,9090,9090,2489514,51,102,15372,10,36,5901,151,8757,1205934,8105,8105,2224067,37,74,12162,10,36,5901,120,8380,1151520
