Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
200299,25,1,1,Massachusetts,13636,13636,2460955,327,654,57631,138,481,41711,136,2694,227356,11734,11734,2184998,292,584,53270,134,469,40033,110,2558,212939
200299,26,2,3,Michigan,41656,41656,5788935,420,840,84948,228,825,69710,535,6647,428238,38299,38299,5470643,400,800,81357,223,808,68403,508,6484,421431
200299,27,2,4,Minnesota,28631,28631,4363120,284,568,63289,253,938,89310,414,8840,853493,27800,27800,4259732,266,532,58295,213,801,76894,387,8677,839642
200299,28,3,6,Mississippi,8881,8881,948979,32,64,3897,51,197,6527,179,2134,95758,8157,8157,879141,25,50,3267,45,175,6027,167,2063,93983
200299,29,2,4,Missouri,20747,20747,2702752,728,1456,108543,323,1223,108272,315,4829,267065,20055,20055,2626833,704,1408,105545,283,1081,100702,301,4642,258130
200299,30,4,8,Montana,2050,2050,253308,131,262,20651,68,250,17255,88,1012,47703,1987,1987,247776,130,260,20642,67,246,16942,87,993,47323
200299,31,2,4,Nebraska,7239,7239,910204,100,200,15777,21,74,3439,99,1765,95875,6080,6080,757204,76,152,12362,21,74,3439,81,1550,85589
200299,32,4,8,Nevada,27634,27634,3593257,12,24,2349,74,257,23828,707,7700,500211,27605,27605,3590927,12,24,2349,74,257,23828,707,7700,500211
200299,33,1,1,New Hampshire,6754,6754,1068149,121,242,23419,57,213,19570,106,1499,91367,5907,5907,955585,112,224,21730,55,205,19240,95,1444,87767
200299,34,1,2,New Jersey,22379,22379,2852334,1055,2110,165706,230,742,44794,306,5210,367484,20090,20090,2583198,986,1972,157145,222,717,44134,261,4763,334869
200299,35,4,8,New Mexico,10361,10361,1372389,5,10,698,51,192,9188,103,1503,62661,9256,9256,1260276,5,10,698,50,189,9108,100,1486,61963
200299,36,1,2,New York,25570,25570,4069646,2542,5084,465828,1152,3654,309505,671,14841,1070988,22469,22469,3660250,2142,4284,347243,1096,3454,260002,597,14338,1018311
200299,37,3,5,North Carolina,66400,66400,9083741,727,1454,90154,268,992,60786,782,10978,646917,62248,62248,8519495,703,1406,88184,255,953,57085,732,10406,612587
200299,38,2,4,North Dakota,1793,1793,233942,52,104,8682,24,93,8237,56,1275,58882,1727,1727,228067,52,104,8682,23,89,8072,55,1246,57743
200299,39,2,3,Ohio,39785,39785,6213089,558,1116,94359,461,1731,131178,732,8614,399391,37411,37411,5940733,529,1058,90648,434,1639,125804,701,8245,386647
200299,40,3,7,Oklahoma,11248,11248,1475021,115,230,15989,39,152,11629,83,1349,85304,10403,10403,1330632,107,214,15389,39,152,11629,70,1186,77102
200299,41,4,9,Oregon,17413,17413,2962080,336,672,64651,166,635,53993,255,3466,266657,16515,16515,2839009,285,570,55665,151,584,50608,227,3201,252135
200299,42,1,2,Pennsylvania,38683,38683,5137851,377,754,63574,263,968,63828,328,4709,307409,35049,35049,4693386,356,712,59945,229,852,57112,275,4337,283612
200299,43,4,9,Puerto Rico,14293,14293,754791,69,138,3627,38,140,4131,338,5209,280402,14293,14293,754791,69,138,3627,38,140,4131,338,5209,280402
200299,44,1,1,Rhode Island,2182,2182,315534,37,74,6388,31,115,5168,29,477,16677,2094,2094,306106,29,58,5752,29,109,4955,29,477,16677
200299,45,3,5,South Carolina,28609,28609,3723319,180,360,22426,106,401,26526,336,4734,329804,25136,25136,3350606,166,332,20930,88,333,22426,312,4527,321432
200299,46,2,4,South Dakota,3840,3840,413046,38,76,5846,31,115,9262,63,785,36307,3757,3757,403779,38,76,5846,27,103,8647,63,785,36307
200299,47,3,6,Tennessee,29097,29097,3630337,361,722,49374,131,476,29516,287,3978,251982,27815,27815,3520110,339,678,47987,121,445,28430,260,3745,242350
200299,48,3,7,Texas,122623,122623,15496854,1076,2152,133583,1146,4461,206809,1997,35791,1719960,114885,114885,14791728,1005,2010,127050,1072,4198,196099,1936,35177,1688634
200299,49,4,8,Utah,15731,15731,2157821,156,312,31712,185,660,52729,198,2624,213693,14666,14666,2034444,145,290,29378,168,602,48785,179,2438,203340
200299,50,1,1,Vermont,2451,2451,413598,74,148,13027,14,50,3713,23,423,20815,1967,1967,293983,59,118,10243,14,50,3713,23,423,20815
200299,51,3,5,Virginia,45711,45711,5893177,278,556,37087,91,343,24781,577,12835,634225,42588,42588,5535827,261,522,35589,75,285,18501,535,11782,546018
200299,53,4,9,Washington,30239,30239,4665407,600,1200,108069,232,849,68904,512,7912,630805,27582,27582,4358667,550,1100,99930,213,788,63310,444,7423,595632
200299,54,3,5,West Virginia,4506,4506,540618,37,74,3742,21,80,4224,30,230,11652,4156,4156,505612,36,72,3682,20,76,4186,28,219,11503
200299,55,2,3,Wisconsin,26084,26084,3925214,1050,2100,201432,302,1148,86566,580,8876,544594,24099,24099,3682276,959,1918,187924,263,1008,76361,524,8156,510337
200299,56,4,8,Wyoming,1822,1822,290391,26,52,3459,13,51,6218,13,120,4829,1647,1647,273040,21,42,2609,13,51,6218,11,110,4429
200299,US,0,0,United States,1332620,1332620,190433081,18579,37158,3116810,9968,36503,2837145,20748,341397,22801645,1259160,1259160,181817365,17269,34538,2880532,9349,34374,2668608,19650,330708,22144301
200299,R1,1,0,Northeast Region,126560,126560,18671186,4719,9438,823661,1953,6471,509183,1730,31266,2183067,112923,112923,16866881,4154,8308,681538,1846,6101,449934,1491,29573,2050554
200299,R2,2,0,Midwest Region,263443,263443,38747314,5123,10246,916727,2625,9866,870424,4616,68797,4634560,247572,247572,36875098,4810,9620,869486,2418,9145,821517,4375,66331,4505583
200299,R3,3,0,South Region,606454,606454,78021296,5452,10904,735897,3295,12597,817834,9032,160755,9761842,572632,572632,74399391,5169,10338,713433,3097,11909,780783,8626,156070,9491485
200299,R4,4,0,West Region,336163,336163,54993285,3285,6570,640525,2095,7569,639704,5370,80579,6222176,326033,326033,53675995,3136,6272,616075,1988,7219,616374,5158,78734,6096679
200299,D1,1,1,New England Division,39928,39928,6611355,745,1490,128553,308,1107,91056,425,6506,437186,35315,35315,5930047,670,1340,117205,299,1078,88686,358,6135,413762
200299,D2,1,2,Middle Atlantic Division,86632,86632,12059831,3974,7948,695108,1645,5364,418127,1305,24760,1745881,77608,77608,10936834,3484,6968,564333,1547,5023,361248,1133,23438,1636792
200299,D3,2,3,East North Central Divisi,180864,180864,27286402,3326,6652,611057,1755,6611,591231,3293,45862,3004055,168815,168815,25877964,3109,6218,579149,1636,6196,563091,3119,44107,2917552
200299,D4,2,4,West North Central Divisi,82579,82579,11460912,1797,3594,305670,870,3255,279193,1323,22935,1630505,78757,78757,10997134,1701,3402,290337,782,2949,258426,1256,22224,1588031
200299,D5,3,5,South Atlantic Division,379912,379912,49920834,3166,6332,460840,1554,5896,486052,5549,106292,7119968,361222,361222,47793717,3062,6124,452638,1469,5604,464073,5314,103143,6919155
200299,D6,3,6,East South Central Divisi,69439,69439,8326552,723,1446,86506,388,1450,82617,908,11076,566851,65483,65483,7962564,659,1318,81754,357,1347,79058,819,10377,538653
200299,D7,3,7,West South Central Divisi,157103,157103,19773910,1563,3126,188551,1353,5251,249165,2575,43387,2075023,145927,145927,18643110,1448,2896,179041,1271,4958,237652,2493,42550,2033677
200299,D8,4,8,Mountain Division,159234,159234,22508866,1228,2456,206974,886,3241,243318,2576,35086,2263191,155137,155137,22072673,1208,2416,203352,852,3129,236264,2543,34808,2248706
200299,D9,4,9,Pacific Division,176929,176929,32484419,2057,4114,433551,1209,4328,396386,2794,45493,3958985,170896,170896,31603322,1928,3856,412723,1136,4090,380110,2615,43926,3847973
