Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,       5+ units rep
202110,25,1,1,Massachusetts,5503,5503,1924117,204,408,88498,64,205,39032,488,8005,1256027,2248,2248,1028755,116,232,52176,42,136,27262,98,3581,727476
202110,26,2,3,Michigan,14091,14091,4093035,186,372,70231,99,359,47596,353,4434,520784,10922,10922,3327202,176,352,67939,77,289,40304,121,2132,263583
202110,27,2,4,Minnesota,15683,15683,4587028,259,518,95000,81,308,59692,417,16047,2130348,11592,11592,3502755,222,444,79766,73,282,54123,262,14490,1981031
202110,28,3,6,Mississippi,6360,6360,1308404,28,56,7007,53,206,21244,50,389,22572,4088,4088,908731,12,24,2596,12,47,5331,21,202,11879
202110,29,2,4,Missouri,11177,11177,3026757,143,286,35725,203,767,93967,190,5264,568355,9439,9439,2427861,96,192,26333,200,758,93066,176,4999,548617
202110,30,4,8,Montana,2780,2780,803892,148,296,55663,60,222,30151,97,2367,259099,2066,2066,580363,110,220,41392,25,90,11889,69,1818,200120
202110,31,2,4,Nebraska,5364,5364,1233548,37,74,10970,16,62,9671,128,3348,310626,3912,3912,875684,19,38,5253,16,62,9671,96,2470,212440
202110,32,4,8,Nevada,13585,13585,3734797,73,146,18858,177,591,85802,301,5011,554655,11010,11010,2974188,49,98,13842,157,526,77438,186,3035,304539
202110,33,1,1,New Hampshire,2899,2899,850897,43,86,15827,16,56,9736,35,584,93549,1746,1746,514677,24,48,9347,16,56,9736,14,387,62592
202110,34,1,2,New Jersey,11710,11710,2432122,540,1080,136115,167,563,48665,866,16804,1568171,8521,8521,1836639,391,782,106798,114,391,31153,385,8446,799372
202110,35,4,8,New Mexico,4718,4718,1213815,29,58,10465,7,27,2822,105,1858,164630,2813,2813,740207,27,54,9857,7,27,2822,71,1637,147103
202110,36,1,2,New York,9967,9967,3250686,353,706,113115,145,479,77105,853,22978,3043158,6219,6219,2179274,289,578,91607,115,378,64267,556,18824,2440022
202110,37,3,5,North Carolina,55530,55530,14816613,164,328,52860,85,305,56046,755,21081,2542464,41327,41327,10981074,94,188,27618,78,280,47342,446,16700,2104053
202110,38,2,4,North Dakota,1964,1964,573867,115,230,41703,1,4,625,20,741,102090,1490,1490,439067,112,224,40544,0,0,0,17,726,99892
202110,39,2,3,Ohio,17391,17391,5374059,214,428,56463,108,376,48106,386,7454,732734,13851,13851,4380570,180,360,47709,79,279,39418,326,6791,688723
202110,40,3,7,Oklahoma,11677,11677,2771305,217,434,36317,24,86,14198,52,604,54419,6498,6498,1645405,122,244,21075,19,69,9533,29,461,44687
202110,41,4,9,Oregon,10528,10528,2969432,157,314,57409,54,188,21464,280,6918,1091594,6856,6856,2050403,81,162,30729,29,108,12789,115,1992,263932
202110,42,1,2,Pennsylvania,17162,17162,4338774,487,974,152355,255,863,107864,597,11837,1601060,10800,10800,2735072,143,286,49528,31,118,14841,285,2792,338640
202110,44,1,1,Rhode Island,857,857,237244,60,120,16396,22,84,8863,10,131,10653,475,475,130190,26,52,10254,17,67,6868,3,26,2299
202110,45,3,5,South Carolina,36696,36696,8940819,125,250,39060,8,28,3400,193,4505,451094,22902,22902,5193320,117,234,37383,5,19,2675,75,2084,222797
202110,46,2,4,South Dakota,3837,3837,960721,43,86,13492,66,234,31213,139,2563,296329,3309,3309,839204,29,58,8262,54,198,29522,136,2532,294143
202110,47,3,6,Tennessee,31533,31533,8156855,101,202,20878,162,610,73153,452,15265,1314545,24746,24746,6865689,64,128,15566,154,585,71601,410,14491,1242549
202110,48,3,7,Texas,150244,150244,35002362,1871,3742,391475,363,1361,144710,1727,65972,7803385,121497,121497,28486038,1215,2430,252094,305,1167,124680,1239,52804,6424366
202110,49,4,8,Utah,22831,22831,6219143,129,258,39715,146,516,96876,482,10916,1585256,20620,20620,5562696,92,184,26696,87,320,57505,386,7359,1088485
202110,50,1,1,Vermont,1217,1217,344273,38,76,13657,14,55,5167,60,409,41811,481,481,130157,15,30,5806,3,12,912,7,79,10993
202110,51,3,5,Virginia,21605,21605,5178964,211,422,48127,47,165,21258,306,10463,1054042,18241,18241,4389754,203,406,45416,44,156,19447,254,9455,948827
202110,53,4,9,Washington,21492,21492,6353479,652,1304,261183,371,1301,249608,587,21884,3228610,14007,14007,4233459,587,1174,242488,329,1171,226430,457,18004,2671350
202110,54,3,5,West Virginia,2746,2746,596553,32,64,8257,1,4,230,47,556,74284,2113,2113,486307,32,64,8257,1,4,230,5,104,12741
202110,55,2,3,Wisconsin,11413,11413,3811507,650,1300,240949,24,92,18853,360,8415,1076060,8232,8232,2823579,544,1088,203741,21,83,15992,296,7389,955401
202110,56,4,8,Wyoming,1720,1720,861914,38,76,15367,35,130,10348,21,266,35066,1199,1199,700279,29,58,10254,29,111,9271,13,222,30141
202110,US,0,0,United States,948321,948321,247938228,13158,26316,4024592,4647,16605,2550747,16563,447251,58454126,730753,730753,193432829,10003,20006,3109211,3553,12904,2023435,11229,351947,46491574
202110,R1,1,0,Northeast Region,56548,56548,15561549,1919,3838,596520,718,2424,312777,3061,62686,7851530,34126,34126,9799169,1145,2290,368792,364,1248,168552,1416,35376,4539707
202110,R2,2,0,Midwest Region,122962,122962,35973237,2621,5242,884901,882,3163,494757,2533,63658,7534372,95479,95479,28687271,2217,4434,759125,775,2812,452618,1788,54199,6540046
202110,R3,3,0,South Region,550891,550891,134807342,5345,10690,1321834,1372,5051,670535,6236,195334,23438774,429029,429029,106200823,4009,8018,1024816,1102,4111,551351,4548,162084,19787884
202110,R4,4,0,West Region,217920,217920,61596100,3273,6546,1221337,1675,5967,1072678,4733,125573,19629450,172119,172119,48745566,2632,5264,956478,1312,4733,850914,3477,100288,15623937
202110,D1,1,1,New England Division,17709,17709,5539967,539,1078,194935,151,519,79142,745,11067,1639142,8586,8586,3048185,322,644,120859,104,361,58291,190,5314,961672
202110,D2,1,2,Middle Atlantic Division,38839,38839,10021582,1380,2760,401585,567,1905,233635,2316,51619,6212388,25540,25540,6750985,823,1646,247933,260,887,110261,1226,30062,3578034
202110,D3,2,3,East North Central Division,70808,70808,21614140,1601,3202,550547,455,1578,260120,1495,31042,3547318,55121,55121,17416463,1344,2688,470562,372,1302,226767,982,24526,2838919
202110,D4,2,4,West North Central Division,52154,52154,14359097,1020,2040,334354,427,1585,234637,1038,32616,3987054,40358,40358,11270808,873,1746,288563,403,1510,225851,806,29673,3701127
202110,D5,3,5,South Atlantic Division,302309,302309,76288151,2453,4906,716868,546,2001,337918,3495,104447,13364261,242089,242089,61097084,2202,4404,641821,500,1842,298015,2592,89053,11601121
202110,D6,3,6,East South Central Division,61836,61836,15192993,273,546,68483,325,1205,134491,814,21295,1914180,41740,41740,11032662,158,316,41842,224,837,97690,608,17711,1541987
202110,D7,3,7,West South Central Division,186746,186746,43326198,2619,5238,536483,501,1845,198126,1927,69592,8160333,145200,145200,34071077,1649,3298,341152,378,1432,155647,1348,55320,6644777
202110,D8,4,8,Mountain Division,127741,127741,35581563,1463,2926,468195,865,3142,478658,2177,55588,7415228,108224,108224,30114947,1135,2270,338537,656,2407,350881,1677,44854,5871831
202110,D9,4,9,Pacific Division,90179,90179,26014537,1810,3620,753142,810,2825,594020,2556,69985,12214222,63895,63895,18630619,1497,2994,617941,656,2326,500033,1800,55434,9752106
