Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,       5+ units rep
202207,25,1,1,Massachusetts,3787,3787,1590767,178,356,77528,74,243,51878,295,7210,1551132,1708,1708,747206,92,184,39072,47,158,36179,99,5288,1283658
202207,26,2,3,Michigan,9167,9167,2769788,92,184,32626,107,378,58452,155,3261,636846,5712,5712,1823471,41,82,15584,72,260,41083,101,2712,574798
202207,27,2,4,Minnesota,8910,8910,2807411,74,148,27216,42,153,35606,226,11139,1954010,6931,6931,2258639,43,86,17808,35,132,31771,135,9330,1697054
202207,28,3,6,Mississippi,4854,4854,962995,13,26,2661,16,54,4977,46,371,17371,3248,3248,658439,3,6,405,1,4,450,17,188,8481
202207,29,2,4,Missouri,7270,7270,2157611,175,350,54601,71,256,42647,164,4938,663203,5176,5176,1523052,104,208,36341,57,213,40375,108,4217,570607
202207,30,4,8,Montana,1961,1961,525183,73,146,26249,47,172,20000,93,1671,195671,1276,1276,397450,44,88,15615,22,87,6760,64,1043,119092
202207,31,2,4,Nebraska,3169,3169,823184,61,122,21325,61,229,17851,119,3278,281218,1969,1969,477390,45,90,16019,53,204,15633,75,2147,171563
202207,32,4,8,Nevada,9083,9083,2573077,70,140,22207,48,183,22474,254,4695,507221,7519,7519,2140338,52,104,18437,37,145,17494,165,3189,318155
202207,33,1,1,New Hampshire,1888,1888,623711,38,76,17456,21,68,14897,35,560,89139,713,713,272783,25,50,12557,10,34,9073,11,404,68261
202207,34,1,2,New Jersey,8649,8649,1737027,337,674,92274,96,314,47856,659,14187,2062109,6027,6027,1286402,279,558,86172,65,218,34242,358,9827,1556144
202207,35,4,8,New Mexico,4847,4847,1123576,3,6,1065,4,16,2559,29,1064,104089,4169,4169,944098,3,6,1065,4,16,2559,7,898,91260
202207,36,1,2,New York,6404,6404,2305234,240,480,75534,85,294,40888,561,20684,2687936,3029,3029,1332300,175,350,52005,64,227,33347,351,17938,2297557
202207,37,3,5,North Carolina,42601,42601,11562941,178,356,56939,23,83,12551,393,13713,1726567,32291,32291,8610336,140,280,42966,17,63,9548,300,11763,1496260
202207,38,2,4,North Dakota,1224,1224,391780,37,74,11915,1,4,930,17,764,92443,998,998,330178,30,60,9827,1,4,930,16,759,91554
202207,39,2,3,Ohio,10874,10874,3570656,140,280,43908,149,528,64905,355,4976,458471,8186,8186,2802830,107,214,37524,120,439,54100,283,4256,388106
202207,40,3,7,Oklahoma,7430,7430,2023195,199,398,46859,13,48,4156,48,1282,222767,6073,6073,1716040,165,330,39729,3,10,1246,26,1142,213136
202207,41,4,9,Oregon,6861,6861,2089805,108,216,37630,34,117,16870,235,4854,598532,5362,5362,1737799,82,164,29426,27,89,14041,175,4215,511739
202207,42,1,2,Pennsylvania,10066,10066,2724811,197,394,58188,122,412,58817,286,3953,563366,5917,5917,1701601,169,338,50320,101,347,50257,148,2322,362529
202207,44,1,1,Rhode Island,569,569,171688,36,72,11465,3,11,1716,6,43,3852,279,279,89951,13,26,4162,1,4,523,1,18,1800
202207,45,3,5,South Carolina,24768,24768,6896830,113,226,24375,78,278,43599,227,4190,522321,13442,13442,3834666,73,146,16651,56,203,33935,93,1852,279056
202207,46,2,4,South Dakota,2549,2549,705137,28,56,9958,63,238,25279,135,3820,466714,2077,2077,576691,13,26,4895,50,199,24181,128,3752,458902
202207,47,3,6,Tennessee,22414,22414,6110621,108,216,21265,198,738,86763,389,6363,674318,16506,16506,4864678,68,136,14132,158,599,68312,306,5221,563635
202207,48,3,7,Texas,105884,105884,26536953,1135,2270,274283,446,1697,186838,1752,60085,6791866,84688,84688,21599654,869,1738,217010,377,1460,166414,1567,57844,6566318
202207,49,4,8,Utah,13569,13569,4145740,75,150,29238,101,361,69635,342,7839,1136763,11888,11888,3663124,53,106,24385,63,235,45378,273,5445,813629
202207,50,1,1,Vermont,822,822,248805,18,36,5659,3,10,892,48,443,44499,294,294,99970,2,4,240,0,0,0,7,131,15793
202207,51,3,5,Virginia,14147,14147,3738119,136,272,36776,9,32,6549,321,10451,1241968,11134,11134,2990228,127,254,33890,6,23,5003,250,9126,1096839
202207,53,4,9,Washington,13552,13552,4267004,470,940,204209,284,985,189503,489,16292,2267926,9090,9090,2943533,412,824,181294,266,929,180517,352,14470,2056596
202207,54,3,5,West Virginia,2037,2037,488401,31,62,6184,2,8,850,14,201,25202,1646,1646,413368,31,62,6184,2,8,850,8,64,7310
202207,55,2,3,Wisconsin,7184,7184,2545073,354,708,145690,14,51,9802,173,4269,680402,4632,4632,1776057,253,506,105413,12,45,8434,90,3315,556375
202207,56,4,8,Wyoming,1346,1346,642014,25,50,12238,20,76,7396,12,176,18434,837,837,494507,15,30,7940,16,64,6675,5,140,14305
202207,US,0,0,United States,645877,645877,180399801,9014,18028,2822548,3711,13276,2014580,13364,362911,50480504,479700,479700,136703686,6824,13648,2173872,2960,10805,1671829,9587,302843,42889929
202207,R1,1,0,Northeast Region,36519,36519,10783921,1169,2338,370922,421,1412,225466,2038,50059,7401876,19626,19626,6143147,845,1690,266571,299,1029,169397,1043,38112,5931789
202207,R2,2,0,Midwest Region,77325,77325,24211157,1706,3412,575670,753,2669,405083,1836,49319,7104288,56455,56455,18349056,1240,2480,430298,619,2243,354110,1250,41057,6074135
202207,R3,3,0,South Region,384190,384190,101153798,3593,7186,954403,1398,5140,616338,5704,168348,20978832,288122,288122,77259950,2514,5028,671232,1102,4132,497910,4526,148098,18626228
202207,R4,4,0,West Region,147843,147843,44250925,2546,5092,921553,1139,4055,767693,3786,95185,14995508,115497,115497,34951533,2225,4450,805771,940,3401,650412,2768,75576,12257777
202207,D1,1,1,New England Division,11400,11400,4016849,395,790,144926,118,392,77905,532,11235,2088465,4653,4653,1822843,222,444,78075,69,237,51551,186,8025,1715559
202207,D2,1,2,Middle Atlantic Division,25119,25119,6767072,774,1548,225996,303,1020,147561,1506,38824,5313411,14973,14973,4320303,623,1246,188496,230,792,117846,857,30087,4216230
202207,D3,2,3,East North Central Division,45719,45719,14685257,869,1738,312114,438,1526,234434,1045,21410,3045283,32853,32853,11097897,619,1238,230514,359,1268,198085,708,17450,2552476
202207,D4,2,4,West North Central Division,31606,31606,9525900,837,1674,263556,315,1143,170649,791,27909,4059005,23602,23602,7251159,621,1242,199784,260,975,156024,542,23607,3521660
202207,D5,3,5,South Atlantic Division,211556,211556,57435203,1577,3154,470997,533,1921,267404,3128,93534,12483303,158821,158821,43404646,1063,2126,314670,459,1670,220120,2431,80076,10835766
202207,D6,3,6,East South Central Division,43746,43746,11256548,314,628,67066,278,1025,112314,579,9887,1085180,29633,29633,8101883,223,446,47441,191,723,78875,396,6788,760262
202207,D7,3,7,West South Central Division,128888,128888,32462047,1702,3404,416340,587,2194,236620,1997,64927,7410349,99668,99668,25753421,1228,2456,309121,452,1739,198915,1699,61234,7030200
202207,D8,4,8,Mountain Division,83448,83448,24835846,1147,2294,348090,502,1861,321466,1795,45874,7109098,68804,68804,20574173,997,1994,301253,386,1475,254268,1330,33112,5371415
202207,D9,4,9,Pacific Division,64395,64395,19415079,1399,2798,573463,637,2194,446227,1991,49311,7886410,46693,46693,14377360,1228,2456,504518,554,1926,396144,1438,42464,6886362
