Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
201699,25,1,1,Massachusetts,7641,7641,2376986,270,540,88942,88,301,62612,261,7806,1417907,6183,6183,1985322,227,454,74898,85,291,60400,161,6957,1293606
201699,26,2,3,Michigan,14534,14534,3574943,266,532,58127,67,240,29388,263,5102,609349,13006,13006,3270928,232,464,50287,57,207,26388,243,4340,493944
201699,27,2,4,Minnesota,12071,12071,3328331,62,124,18288,58,215,32332,184,9039,1214090,11347,11347,3180027,58,116,17128,46,174,27733,145,8627,1177328
201699,28,3,6,Mississippi,6142,6142,1063943,37,74,7448,32,115,8090,53,555,46431,4619,4619,830142,29,58,5874,12,46,4080,15,148,18873
201699,29,2,4,Missouri,11292,11292,2510008,247,494,44101,173,662,62893,209,6549,665701,10493,10493,2367264,211,422,38539,161,621,59519,186,6341,651426
201699,30,4,8,Montana,3113,3113,596712,95,190,29220,74,279,32273,61,1199,101986,3004,3004,573181,79,158,25347,70,267,30653,59,1187,101650
201699,31,2,4,Nebraska,5080,5080,1049459,86,172,21417,12,43,3670,89,2783,231649,4060,4060,836702,81,162,20517,12,43,3670,58,1573,104769
201699,32,4,8,Nevada,11374,11374,2333929,46,92,12463,25,77,9023,350,6409,516515,11346,11346,2325832,46,92,12463,25,77,9023,350,6409,516515
201699,33,1,1,New Hampshire,2680,2680,616513,68,136,16768,21,70,6557,36,910,119688,2410,2410,558493,68,136,16768,20,67,6076,30,769,93053
201699,34,1,2,New Jersey,9626,9626,2206420,436,872,108339,87,287,26219,714,16008,1687710,7597,7597,1826802,379,758,93903,71,239,20776,385,12987,1468086
201699,35,4,8,New Mexico,3816,3816,812660,5,10,1175,7,28,2348,87,1009,90823,2317,2317,501828,3,6,609,0,0,0,71,872,82830
201699,36,1,2,New York,10243,10243,3040280,628,1256,160949,300,1055,121405,797,21157,2722627,8792,8792,2742411,588,1176,151994,282,993,113654,706,20208,2588316
201699,37,3,5,North Carolina,43675,43675,9611054,177,354,38433,24,88,14439,554,16433,1427126,40096,40096,8947503,170,340,38012,24,88,14439,496,15744,1371800
201699,38,2,4,North Dakota,2359,2359,550030,28,56,7089,14,51,7689,53,1515,149367,2169,2169,510031,23,46,5839,13,48,7419,48,1402,135980
201699,39,2,3,Ohio,15221,15221,3815422,203,406,43698,150,540,62684,355,6649,667462,13918,13918,3573239,170,340,40780,140,508,60965,326,6439,660146
201699,40,3,7,Oklahoma,9170,9170,1939468,153,306,31612,41,156,15023,117,2460,168908,8170,8170,1759734,144,288,30041,37,144,14008,109,2354,161305
201699,41,4,9,Oregon,11006,11006,2914551,124,248,44804,57,201,25067,316,8131,959987,10260,10260,2757845,124,248,44804,57,201,25067,309,8041,951316
201699,42,1,2,Pennsylvania,16457,16457,3733765,235,470,65864,234,831,100009,234,5545,615922,15522,15522,3512514,207,414,58423,208,746,91093,209,4809,535615
201699,43,0,0,Puerto Rico,1554,1554,107067,19,38,1212,7,21,313,26,915,31177,1554,1554,107067,19,38,1212,7,21,313,26,915,31177
201699,44,1,1,Rhode Island,919,919,212363,40,80,8167,38,126,11001,8,101,4981,867,867,203850,40,80,8167,34,114,8901,8,101,4981
201699,45,3,5,South Carolina,26349,26349,6233467,111,222,15244,21,77,8762,213,5517,466131,21595,21595,5211873,102,204,14450,21,77,8762,137,3816,376001
201699,46,2,4,South Dakota,3195,3195,634339,39,78,8325,29,108,9256,91,2305,231778,2915,2915,568660,36,72,7683,23,88,9256,87,2269,229480
201699,47,3,6,Tennessee,24551,24551,5372260,139,278,26707,79,288,25739,345,11040,1155894,22543,22543,5012685,129,258,25653,78,284,25339,333,10852,1143605
201699,48,3,7,Texas,106511,106511,23459283,971,1942,196122,470,1767,167516,1633,55633,5419477,94706,94706,21932225,942,1884,189534,457,1718,163325,1565,53550,5255392
201699,49,4,8,Utah,15210,15210,3884125,103,206,30864,146,539,71713,276,6707,821607,14166,14166,3587733,85,170,26449,101,386,55380,222,6265,769659
201699,50,1,1,Vermont,969,969,238995,68,136,15947,11,38,4864,45,628,55389,756,756,184186,60,120,13781,8,27,3758,18,486,44913
201699,51,3,5,Virginia,21614,21614,4512321,110,220,24887,78,286,34376,253,9012,901908,20456,20456,4270196,105,210,23846,78,286,34376,236,8745,865667
201699,52,0,0,Virgin Islands,208,208,52813,63,126,21871,0,0,0,0,0,0,208,208,52813,63,126,21871,0,0,0,0,0,0
201699,53,4,9,Washington,22463,22463,6477935,438,876,157995,219,781,128945,597,19957,2351464,22076,22076,6399752,437,874,157672,219,781,128945,591,19797,2327208
201699,54,3,5,West Virginia,1994,1994,357847,20,40,3543,24,85,5038,39,425,30954,1802,1802,329061,11,22,1382,10,37,2129,20,285,22543
201699,55,2,3,Wisconsin,10998,10998,2813679,317,634,83325,51,180,22144,286,7462,813487,10263,10263,2652763,293,586,77477,37,136,16423,243,6715,737755
201699,56,4,8,Wyoming,1549,1549,547451,15,30,7829,9,33,3305,9,115,11833,1492,1492,533538,15,30,7829,9,33,3305,9,115,11833
201699,US,0,0,United States,750796,750796,182207414,9402,18822,2453345,4418,15960,2091735,14712,421064,50349112,690105,690105,170069248,8629,17276,2275570,4055,14735,1960006,13031,398700,48202061
201699,R1,1,0,Northeast Region,54261,54261,13920759,1872,3744,498116,827,2886,355581,2259,55511,7046613,46939,46939,12286447,1688,3376,448925,756,2655,327571,1644,49395,6431263
201699,R2,2,0,Midwest Region,112438,112438,27683809,2116,4232,487934,885,3181,408341,2464,66278,7488470,102928,102928,25736169,1796,3592,424332,801,2900,382211,2135,61120,6951168
201699,R3,3,0,South Region,406007,406007,91250875,3119,6238,655537,1466,5444,621118,5722,176835,18684509,371383,371383,85151428,2942,5884,625475,1370,5110,593128,5255,169171,18137797
201699,R4,4,0,West Region,178090,178090,49351971,2295,4608,811758,1240,4449,706695,4267,122440,17129520,168855,168855,46895204,2203,4424,776838,1128,4070,657096,3997,119014,16681833
201699,D1,1,1,New England Division,17935,17935,4940293,573,1146,162964,206,713,107948,514,12801,2020353,15028,15028,4204721,514,1028,144604,195,677,102048,344,11391,1839246
201699,D2,1,2,Middle Atlantic Division,36326,36326,8980466,1299,2598,335152,621,2173,247633,1745,42710,5026260,31911,31911,8081726,1174,2348,304321,561,1978,225523,1300,38004,4592017
201699,D3,2,3,East North Central Division,65008,65008,16341759,1247,2494,305057,522,1835,262498,1470,34477,3948722,59745,59745,15270410,1127,2254,279442,484,1712,250946,1293,31912,3652400
201699,D4,2,4,West North Central Division,47430,47430,11342050,869,1738,182877,363,1346,145843,994,31801,3539748,43183,43183,10465759,669,1338,144890,317,1188,131265,842,29208,3298768
201699,D5,3,5,South Atlantic Division,221343,221343,51782413,1174,2348,274785,592,2213,330693,2872,95940,10940727,206660,206660,48606982,1131,2262,267366,560,2105,318791,2611,91891,10663828
201699,D6,3,6,East South Central Division,49649,49649,10146366,375,750,69254,256,930,79495,878,19429,1861366,44710,44710,9323786,325,650,61667,228,830,74366,788,18395,1794256
201699,D7,3,7,West South Central Division,135015,135015,29322096,1570,3140,311498,618,2301,210930,1972,61466,5882416,120013,120013,27220660,1486,2972,296442,582,2175,199971,1856,58885,5679713
201699,D8,4,8,Mountain Division,91231,91231,23635798,844,1706,263635,466,1745,218168,1730,44020,5141230,86562,86562,22359760,778,1574,242652,397,1509,189501,1634,43154,5041015
201699,D9,4,9,Pacific Division,86859,86859,25716173,1451,2902,548123,774,2704,488527,2537,78420,11988290,82293,82293,24535444,1425,2850,534186,731,2561,467595,2363,75860,11640818
