Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep       ,,,5+ units rep
201999,25,1,1,Massachusetts,6292,6292,2094983,284,568,114782,126,419,80811,665,10086,1388625,5124,5124,1678700,259,518,107321,121,404,79619,575,8174,1096969
201999,26,2,3,Michigan,14623,14623,3823113,122,244,41823,152,567,86054,293,5166,629496,12933,12933,3439971,117,234,40431,137,517,81048,277,4677,571392
201999,27,2,4,Minnesota,13709,13709,3882049,93,186,35787,51,190,33807,199,14501,2196264,13206,13206,3775455,93,186,35787,50,186,33432,186,14339,2185461
201999,28,3,6,Mississippi,6164,6164,1161662,36,72,9781,29,103,11423,52,613,58020,5096,5096,1002140,27,54,7499,13,51,7641,17,368,43731
201999,29,2,4,Missouri,10955,10955,2766152,277,554,60081,116,447,53383,179,5504,508952,10275,10275,2644263,274,548,59499,113,435,52674,173,4594,478413
201999,30,4,8,Montana,3014,3014,631710,164,328,53835,102,376,49940,53,1058,120260,2292,2292,579463,154,308,51726,101,372,49400,51,871,96511
201999,31,2,4,Nebraska,4672,4672,1022374,82,164,26721,21,74,11646,81,3115,264415,3613,3613,785191,69,138,23000,21,74,11646,62,2277,170444
201999,32,4,8,Nevada,13088,13088,2860591,29,58,5957,74,242,32909,287,6755,782379,13088,13088,2860591,29,58,5957,74,242,32909,287,6755,782379
201999,33,1,1,New Hampshire,2746,2746,761471,96,192,32924,11,38,4710,73,1767,260323,2391,2391,677781,91,182,30760,11,38,4710,62,1663,251217
201999,34,1,2,New Jersey,11526,11526,2368948,533,1066,124485,279,932,91137,1071,22981,1869084,11427,11427,2356586,530,1060,123854,279,932,91137,1040,22818,1848497
201999,35,4,8,New Mexico,4285,4285,1042070,7,14,1767,6,19,1523,39,702,76515,3156,3156,774094,6,12,1484,2,7,227,18,582,69191
201999,36,1,2,New York,9412,9412,2938240,543,1086,165824,213,705,93155,928,34016,4549116,7895,7895,2601838,494,988,152388,187,621,82990,820,31762,4240422
201999,37,3,5,North Carolina,51642,51642,11742608,204,408,49008,57,212,35520,641,19045,2022535,47537,47537,10990018,202,404,47949,57,212,35520,611,18779,1992265
201999,38,2,4,North Dakota,1767,1767,449484,22,44,7455,1,4,568,13,680,79950,1642,1642,423030,21,42,7190,1,4,568,11,662,77581
201999,39,2,3,Ohio,16078,16078,4569919,149,298,40156,157,555,67773,283,6116,743843,14949,14949,4336605,147,294,39566,144,514,65927,263,5936,730835
201999,40,3,7,Oklahoma,10393,10393,2274806,217,434,42868,25,95,8060,41,1230,156871,10162,10162,2244655,209,418,41710,20,78,6962,35,1200,155407
201999,41,4,9,Oregon,11586,11586,3127851,246,492,85582,66,244,37323,377,9715,1196349,11104,11104,3004844,244,488,85005,66,244,37323,368,9643,1190355
201999,42,1,2,Pennsylvania,14878,14878,3584647,306,612,97629,274,952,132915,312,7097,862292,12871,12871,3107456,298,596,94987,272,944,132602,295,6374,795381
201999,43,0,0,Puerto Rico,1554,1554,107067,19,38,1212,7,21,313,26,915,31177,0,0,0,0,0,0,0,0,0,0,0,0
201999,44,1,1,Rhode Island,1020,1020,249341,65,130,11565,23,87,7904,11,163,11604,992,992,247012,65,130,11565,23,87,7904,11,163,11604
201999,45,3,5,South Carolina,31052,31052,7542148,134,268,32684,24,74,9046,220,4640,422770,27494,27494,6575890,131,262,32230,24,74,9046,171,3811,359962
201999,46,2,4,South Dakota,3127,3127,709345,58,116,18621,27,104,7638,56,1068,100711,2829,2829,640651,57,114,18269,20,79,7638,56,1068,100711
201999,47,3,6,Tennessee,29598,29598,6707848,148,296,25782,57,205,20251,305,11262,1122616,26711,26711,6141525,142,284,25156,54,193,18792,303,11172,1113735
201999,48,3,7,Texas,129094,129094,28232254,1278,2556,328265,467,1805,202682,2070,76440,8650083,125136,125136,27503903,1267,2534,326430,459,1779,201489,2037,76215,8622709
201999,49,4,8,Utah,18191,18191,4874793,154,308,44288,210,757,127256,352,9523,1407256,17154,17154,4609675,153,306,44065,203,735,121921,337,9402,1386935
201999,50,1,1,Vermont,987,987,257969,48,96,19471,12,40,4189,47,678,70281,749,749,202744,42,84,18170,12,40,4189,20,491,57223
201999,51,3,5,Virginia,21056,21056,4668695,145,290,17843,110,408,50707,282,10664,1056508,20122,20122,4481485,144,288,17653,110,408,50707,279,10273,1016736
201999,52,0,0,Virgin Islands,148,148,28142,38,76,17966,1,4,500,0,0,0,148,148,28142,38,76,17966,1,4,500,0,0,0
201999,53,4,9,Washington,23300,23300,6850159,690,1380,263048,317,1118,203838,697,22626,2906010,22074,22074,6469123,675,1350,260053,311,1100,200644,684,22538,2897222
201999,54,3,5,West Virginia,2551,2551,455456,26,52,6218,51,202,17394,25,205,21048,2384,2384,438071,26,52,6218,50,198,16532,6,108,13573
201999,55,2,3,Wisconsin,11298,11298,3212687,505,1010,156670,28,105,21171,227,5067,577922,11133,11133,3186208,505,1010,156670,28,105,21171,227,5067,577922
201999,56,4,8,Wyoming,1521,1521,517654,35,70,10121,15,54,4917,9,63,8321,1402,1402,483285,28,56,5758,10,38,4089,6,42,5250
201999,US,0,0,United States,862084,862084,213271119,11932,23864,3511569,5217,18729,2692686,15961,481371,61058824,810566,810566,201775162,11475,22950,3403243,5015,18046,2620968,14957,462783,58946636
201999,R1,1,0,Northeast Region,52699,52699,13854040,2066,4132,622403,989,3353,439335,3278,81002,9691778,46249,46249,12260416,1961,3922,592700,956,3246,427666,2949,75246,8947903
201999,R2,2,0,Midwest Region,114248,114248,30383471,2245,4490,641807,992,3552,536197,2063,62482,7542791,105864,105864,28687369,2068,4136,610927,945,3392,525941,1910,59098,7280135
201999,R3,3,0,South Region,486168,486168,110864305,4294,8588,1069044,1569,5899,730013,6185,209649,24664614,458389,458389,105020806,4192,8384,1051644,1512,5698,716343,5852,203826,24160956
201999,R4,4,0,West Region,208969,208969,58169303,3327,6654,1178315,1667,5925,987141,4435,128238,19159641,200064,200064,55806571,3254,6508,1147972,1602,5710,951018,4246,124613,18557642
201999,D1,1,1,New England Division,16883,16883,4962205,684,1368,234464,223,764,122129,967,16908,2411286,14056,14056,4194536,639,1278,221471,218,749,120937,794,14292,2063603
201999,D2,1,2,Middle Atlantic Division,35816,35816,8891835,1382,2764,387939,766,2589,317206,2311,64094,7280492,32193,32193,8065880,1322,2644,371229,738,2497,306729,2155,60954,6884300
201999,D3,2,3,East North Central Division,67052,67052,18253906,1190,2380,365163,636,2245,359168,1344,32283,3707212,62842,62842,17394648,1179,2358,362571,605,2142,351303,1257,31131,3603843
201999,D4,2,4,West North Central Division,47196,47196,12129565,1055,2110,276644,356,1307,177029,719,30199,3835579,43022,43022,11292721,889,1778,248356,340,1250,174638,653,27967,3676292
201999,D5,3,5,South Atlantic Division,266865,266865,63051575,1856,3712,495674,694,2594,394620,3226,108698,13384032,250424,250424,59225952,1819,3638,488256,687,2566,392834,3026,104043,12967848
201999,D6,3,6,East South Central Division,57934,57934,12685435,415,830,84978,232,853,79839,638,18255,1948241,52908,52908,11806525,381,762,79714,201,746,71190,587,17840,1921459
201999,D7,3,7,West South Central Division,161369,161369,35127295,2023,4046,488392,643,2452,255554,2321,82696,9332341,155057,155057,33988329,1992,3984,483674,624,2386,252319,2239,81943,9271649
201999,D8,4,8,Mountain Division,111814,111814,29513004,1117,2234,318683,744,2692,383141,1671,46615,6329321,107945,107945,28633387,1089,2178,309481,720,2614,372091,1612,44770,6022075
201999,D9,4,9,Pacific Division,97155,97155,28656299,2210,4420,859632,923,3233,604000,2764,81623,12830320,92119,92119,27173184,2165,4330,838491,882,3096,578927,2634,79843,12535567
