Survey,FIPS,Region,Division,State,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
8799,25,1,1,Massachusetts,25311,25311,2288207,1185,2370,117410,414,1504,84742,675,11234,593835,21473,21473,2014699,1101,2202,110436,370,1361,79832,573,10261,553587
8799,26,2,3,Michigan,28494,28494,2050356,352,704,30297,425,1627,76796,1244,15768,468065,26855,26855,1973545,326,652,28426,409,1566,74625,1159,15089,452552
8799,27,2,4,Minnesota,21333,21333,1842607,139,278,17077,181,700,30492,444,11065,531352,20851,20851,1814243,137,274,16806,173,673,29955,435,10969,527934
8799,28,3,6,Mississippi,5182,5182,289483,162,324,9483,96,342,8442,87,784,16749,4807,4807,273476,159,318,9343,96,342,8442,75,681,14850
8799,29,2,4,Missouri,18014,18014,1286011,589,1178,49854,445,1707,66638,603,8186,240357,17803,17803,1274814,588,1176,49782,434,1673,65889,598,8147,239364
8799,30,4,8,Montana,610,610,42744,7,14,579,15,55,1582,2,113,2703,576,576,41016,7,14,579,12,44,1370,2,113,2703
8799,31,2,4,Nebraska,3289,3289,208748,92,184,7765,10,36,1365,70,1393,24533,3214,3214,205180,92,184,7765,10,36,1365,69,1388,24454
8799,32,4,8,Nevada,10178,10178,611138,72,144,5699,91,343,12691,508,5680,156322,10122,10122,609027,72,144,5699,91,343,12691,508,5680,156322
8799,33,1,1,New Hampshire,10878,10878,864056,552,1104,49315,179,664,37053,136,1918,66282,8254,8254,698757,414,828,39774,134,497,30091,78,1330,50804
8799,34,1,2,New Jersey,36497,36497,2828090,1204,2408,125834,199,715,30456,854,11842,590651,33335,33335,2655949,1128,2256,119118,183,660,28316,754,9955,448125
8799,35,4,8,New Mexico,7338,7338,494720,20,40,1216,44,160,4664,70,1730,47999,6175,6175,422721,20,40,1216,40,148,3773,68,1717,47494
8799,36,1,2,New York,41672,41672,3182107,2059,4118,177188,843,2812,129570,724,13584,928227,37730,37730,2964027,1971,3942,171315,689,2277,110068,644,12904,901935
8799,37,3,5,North Carolina,40862,40862,2744994,659,1318,43340,323,1201,41348,987,10889,274020,39349,39349,2664296,626,1252,40493,300,1123,39198,945,10579,264474
8799,38,2,4,North Dakota,913,913,64188,35,70,4041,25,98,3015,43,889,22036,831,831,59119,35,70,4041,12,47,1740,43,889,22036
8799,39,2,3,Ohio,28786,28786,2447727,712,1424,62713,901,2980,112184,1034,11963,376029,27451,27451,2352100,679,1358,60093,882,2918,109718,1004,11646,362989
8799,40,3,7,Oklahoma,5200,5200,338863,30,60,2315,12,46,924,67,941,21095,4921,4921,323011,19,38,1258,11,43,830,47,821,18061
8799,41,4,9,Oregon,7887,7887,625785,102,204,8048,66,256,8550,305,3871,110206,7854,7854,623683,102,204,8048,66,256,8550,304,3866,110111
8799,42,1,2,Pennsylvania,45783,45783,3230359,584,1168,41107,317,1193,46221,570,6659,269924,41934,41934,3014343,473,946,34957,291,1108,43720,467,5866,238268
8799,44,1,1,Rhode Island,4804,4804,325733,296,592,17240,90,329,10093,137,1476,42437,4372,4372,302794,284,568,16448,88,323,10013,129,1421,40636
8799,45,3,5,South Carolina,18518,18518,1236492,235,470,16585,151,563,19066,367,3969,133039,18003,18003,1213668,223,446,15947,148,554,18948,352,3841,129796
8799,46,2,4,South Dakota,1214,1214,67250,21,42,1307,15,55,864,37,563,15120,1175,1175,65109,21,42,1307,9,35,654,37,563,15120
8799,47,3,6,Tennessee,21686,21686,1530277,437,874,32013,247,942,37517,506,6417,165599,21228,21228,1507614,431,862,31814,241,924,37223,485,6307,162832
8799,48,3,7,Texas,43949,43949,3416208,456,912,29003,91,343,11427,346,5251,113669,43339,43339,3367062,453,906,28919,85,323,10896,329,5111,110670
8799,49,4,8,Utah,6838,6838,478331,67,134,5476,38,138,5214,32,550,20057,6601,6601,466286,62,124,5159,28,102,4253,24,504,19220
8799,50,1,1,Vermont,3744,3744,266675,71,142,6467,57,205,8519,67,519,17144,2862,2862,218033,54,108,5356,50,184,7758,41,367,12710
8799,51,3,5,Virginia,46153,46153,3082806,478,956,31144,267,1027,28079,1389,18514,555283,44856,44856,2998140,475,950,30999,262,1012,27664,1384,18487,554154
8799,53,4,9,Washington,19962,19962,1507391,400,800,34946,289,1081,39408,1379,16498,642477,19565,19565,1481537,391,782,34366,270,1023,37593,1348,16330,638170
8799,54,3,5,West Virginia,1328,1328,74288,26,52,1794,19,74,1707,35,405,10217,1190,1190,69562,25,50,1721,18,71,1583,29,370,9597
8799,55,2,3,Wisconsin,14788,14788,1039091,612,1224,54747,288,1109,38355,475,6943,198283,13599,13599,977833,589,1178,53639,243,960,34238,454,6801,195465
8799,56,4,8,Wyoming,499,499,35058,5,10,336,6,24,566,6,44,1106,447,447,32899,5,10,336,6,24,566,4,34,882
8799,US, , ,United States ,1024374,1024374,78198015,20389,40778,1799791,13181,48475,2112855,31680,421145,16235609,981033,981033,75615033,19418,38836,1730335,12421,45840,2027876,30461,409937,15791737
8799,R1,1, ,Northeast ,193998,193998,14948485,6487,12974,575904,2318,8242,377977,3929,56581,2862513,173581,173581,13750804,5947,11894,537963,2014,7197,340538,3427,51099,2587874
8799,R2,2, ,Midwest ,180346,180346,14529154,4136,8272,383031,3283,12064,485220,5679,81615,2720396,173483,173483,14130478,3970,7940,371600,3066,11284,464817,5483,79937,2675961
8799,R3,3, ,South ,413125,413125,27257879,6223,12446,421697,3404,12923,451228,10409,136167,4123866,403788,403788,26717214,6039,12078,409412,3267,12453,437776,10112,133861,4058020
8799,R4,4, ,West,236905,236905,21462497,3543,7086,419159,4176,15246,798430,11663,146782,6528834,230181,230181,21016537,3462,6924,411360,4074,14906,784745,11439,145040,6469882
8799,D1,1,1,New England ,70046,70046,5707929,2640,5280,231775,959,3522,171730,1781,24496,1073711,60582,60582,5116485,2375,4750,212573,851,3152,158434,1562,22374,999546
8799,D2,1,2,Middle Atlantic ,123952,123952,9240556,3847,7694,344129,1359,4720,206247,2148,32085,1788802,112999,112999,8634319,3572,7144,325390,1163,4045,182104,1865,28725,1588328
8799,D3,2,3,East North Central,123929,123929,10116614,2794,5588,255724,2426,8810,357414,4153,55203,1787321,118170,118170,9792983,2638,5276,245269,2264,8218,341480,3979,53755,1749876
8799,D4,2,4,West North Central,56417,56417,4412540,1342,2684,127307,857,3254,127806,1526,26412,933075,55313,55313,4337495,1332,2664,126331,802,3066,123337,1504,26182,926085
8799,D5,3,5,South Atlantic,305320,305320,19784252,4657,9314,321737,2662,10150,365143,8615,113882,3602653,299606,299606,19442452,4546,9092,313853,2579,9861,355711,8467,112680,3564404
8799,D6,3,6,East South Central,46544,46544,3017125,853,1706,56112,521,1949,62052,1187,14098,342796,44741,44741,2934949,822,1644,54801,489,1844,59665,1101,13537,329263
8799,D7,3,7,West South Central,61261,61261,4456502,713,1426,43848,221,824,24033,607,8187,178417,59441,59441,4339813,671,1342,40758,199,748,22400,544,7644,164353
8799,D8,4,8,Mountain,68616,68616,5172181,470,940,47786,517,1900,78553,1721,24540,840288,66550,66550,5051704,460,920,47272,494,1820,75286,1705,24451,837726
8799,D9,4,9,Pacific ,168289,168289,16290316,3073,6146,371373,3659,13346,719877,9942,122242,5688546,163631,163631,15964833,3002,6004,364088,3580,13086,709459,9734,120589,5632156

