Survey,State,6-Digit,County,MSA/,PMSA,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,CMSA,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9299,09,001000,013,3282,3280,1,1,12,12,Andover town,18,18,1342015,0,0,0,0,0,0,0,0,0,18,18,1342015,0,0,0,0,0,0,0,0,0
9299,09,005000,009,5602,1160,1,1,12,12,Ansonia,44,44,2801000,1,2,65000,0,0,0,0,0,0,44,44,2801000,1,2,65000,0,0,0,0,0,0
9299,09,009000,015,9999,9999,1,1,12,12,Ashford town,32,32,2051281,0,0,0,0,0,0,0,0,0,32,32,2051281,0,0,0,0,0,0,0,0,0
9299,09,013000,003,3282,3280,1,1,12,12,Avon town,50,50,9317875,0,0,0,0,0,0,0,0,0,50,50,9317875,0,0,0,0,0,0,0,0,0
9299,09,017000,005,9999,9999,1,1,0,0,Bantam borough,5,5,275070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9299,09,021000,005,3282,3280,1,1,12,12,Barkhamsted town,14,14,1372800,0,0,0,0,0,0,0,0,0,14,14,1372800,0,0,0,0,0,0,0,0,0
9299,09,025000,009,5602,1160,1,1,12,12,Beacon Falls town,27,27,1731500,0,0,0,0,0,0,0,0,0,27,27,1731500,0,0,0,0,0,0,0,0,0
9299,09,029000,003,3282,5440,1,1,12,12,Berlin town,87,87,8372088,1,2,118000,0,0,0,1,10,394000,87,87,8372088,1,2,118000,0,0,0,1,10,394000
9299,09,033000,009,5480,9999,1,1,12,12,Bethany town,19,19,4119000,0,0,0,0,0,0,0,0,0,19,19,4119000,0,0,0,0,0,0,0,0,0
9299,09,037000,001,5602,1930,1,1,12,12,Bethel town,39,39,3969900,2,4,281960,0,0,0,0,0,0,39,39,3969900,2,4,281960,0,0,0,0,0,0
9299,09,041000,005,8880,9999,1,1,12,12,Bethlehem town,15,15,1355000,0,0,0,0,0,0,0,0,0,15,15,1355000,0,0,0,0,0,0,0,0,0
9299,09,045000,003,3282,3280,1,1,12,12,Bloomfield town,15,15,1527000,0,0,0,0,0,0,1,128,6787900,15,15,1527000,0,0,0,0,0,0,1,128,6787900
9299,09,049000,013,3282,3280,1,1,12,12,Bolton town,15,15,1778735,0,0,0,0,0,0,0,0,0,15,15,1778735,0,0,0,0,0,0,0,0,0
9299,09,053000,011,5520,9999,1,1,12,12,Bozrah town,11,11,793000,0,0,0,0,0,0,0,0,0,11,11,793000,0,0,0,0,0,0,0,0,0
9299,09,057000,009,5480,9999,1,1,12,12,Branford town,82,82,6746505,2,4,152500,0,0,0,1,49,900000,82,82,6746505,2,4,152500,0,0,0,1,49,900000
9299,09,061000,001,5602,1160,1,1,12,11,Bridgeport,6,6,342000,0,0,0,0,0,0,1,30,317000,6,6,342000,0,0,0,0,0,0,1,30,317000
9299,09,065000,005,5602,1930,1,1,12,12,Bridgewater town,6,6,1249516,0,0,0,0,0,0,0,0,0,6,6,1249516,0,0,0,0,0,0,0,0,0
9299,09,069000,003,3282,1170,1,1,12,12,Bristol,84,84,6517500,0,0,0,0,0,0,0,0,0,84,84,6517500,0,0,0,0,0,0,0,0,0
9299,09,077000,001,5602,1930,1,1,12,12,Brookfield town,40,40,5702900,0,0,0,0,0,0,0,0,0,40,40,5702900,0,0,0,0,0,0,0,0,0
9299,09,081000,015,9999,9999,1,1,12,12,Brooklyn town,14,14,1360000,0,0,0,0,0,0,0,0,0,14,14,1360000,0,0,0,0,0,0,0,0,0
9299,09,085000,003,3282,1170,1,1,12,12,Burlington town,79,79,9227606,0,0,0,0,0,0,0,0,0,79,79,9227606,0,0,0,0,0,0,0,0,0
9299,09,089000,005,9999,9999,1,1,12,12,Canaan town,1,1,56000,0,0,0,0,0,0,0,0,0,1,1,56000,0,0,0,0,0,0,0,0,0
9299,09,093000,015,5520,9999,1,1,12,12,Canterbury town,14,14,1084361,0,0,0,0,0,0,0,0,0,14,14,1084361,0,0,0,0,0,0,0,0,0
9299,09,097000,003,3282,3280,1,1,12,12,Canton town,15,15,1852815,0,0,0,0,0,0,0,0,0,15,15,1852815,0,0,0,0,0,0,0,0,0
9299,09,101000,015,9999,9999,1,1,12,12,Chaplin town,12,12,654000,1,2,76428,0,0,0,0,0,0,12,12,654000,1,2,76428,0,0,0,0,0,0
9299,09,105000,009,5480,9999,1,1,12,12,Cheshire town,104,104,7708090,0,0,0,0,0,0,0,0,0,104,104,7708090,0,0,0,0,0,0,0,0,0
9299,09,109000,007,9999,9999,1,1,12,12,Chester town,10,10,777443,0,0,0,0,0,0,0,0,0,10,10,777443,0,0,0,0,0,0,0,0,0
9299,09,113000,007,5480,9999,1,1,12,12,Clinton town,19,19,1363480,0,0,0,0,0,0,0,0,0,19,19,1363480,0,0,0,0,0,0,0,0,0
9299,09,121000,011,3282,3280,1,1,12,12,Colchester town,104,104,9258030,1,2,137000,0,0,0,0,0,0,104,104,9258030,1,2,137000,0,0,0,0,0,0
9299,09,125000,005,9999,9999,1,1,12,12,Colebrook town,8,8,645387,0,0,0,0,0,0,0,0,0,8,8,645387,0,0,0,0,0,0,0,0,0
9299,09,129000,013,3282,3280,1,1,12,12,Columbia town,31,31,2680620,0,0,0,0,0,0,0,0,0,31,31,2680620,0,0,0,0,0,0,0,0,0
9299,09,133000,005,9999,9999,1,1,12,12,Cornwall town,3,3,2992363,0,0,0,0,0,0,0,0,0,3,3,2992363,0,0,0,0,0,0,0,0,0
9299,09,137000,013,3282,3280,1,1,12,12,Coventry town,75,75,7385000,2,4,203000,0,0,0,0,0,0,75,75,7385000,2,4,203000,0,0,0,0,0,0
9299,09,141000,007,3282,5020,1,1,12,12,Cromwell town,21,21,2027594,0,0,0,0,0,0,0,0,0,21,21,2027594,0,0,0,0,0,0,0,0,0
9299,09,145000,001,5602,1930,1,1,12,12,Danbury,104,104,8711170,4,8,614000,3,9,538000,1,7,385000,104,104,8711170,4,8,614000,3,9,538000,1,7,385000
9299,09,157000,001,5602,8040,1,1,12,12,Darien town,25,25,9678000,0,0,0,0,0,0,0,0,0,25,25,9678000,0,0,0,0,0,0,0,0,0
9299,09,161000,007,9999,9999,1,1,12,12,Deep River town,5,5,587500,0,0,0,0,0,0,0,0,0,5,5,587500,0,0,0,0,0,0,0,0,0
9299,09,165000,009,5602,1160,1,1,12,12,Derby,38,38,2506952,2,4,118000,0,0,0,0,0,0,38,38,2506952,2,4,118000,0,0,0,0,0,0
9299,09,169000,007,3282,5020,1,1,12,12,Durham town,36,36,3250954,0,0,0,0,0,0,0,0,0,36,36,3250954,0,0,0,0,0,0,0,0,0
9299,09,173000,003,3282,3280,1,1,12,12,East Granby town,30,30,3364600,0,0,0,0,0,0,0,0,0,30,30,3364600,0,0,0,0,0,0,0,0,0
9299,09,177000,007,3282,3280,1,1,12,12,East Haddam town,76,76,7811290,0,0,0,0,0,0,0,0,0,76,76,7811290,0,0,0,0,0,0,0,0,0
9299,09,181000,007,3282,5020,1,1,12,12,East Hampton town,45,45,3514710,0,0,0,0,0,0,0,0,0,45,45,3514710,0,0,0,0,0,0,0,0,0
9299,09,185000,003,3282,3280,1,1,12,12,East Hartford town,39,39,2881005,0,0,0,0,0,0,0,0,0,39,39,2881005,0,0,0,0,0,0,0,0,0
9299,09,189000,009,5480,9999,1,1,12,12,East Haven town,93,93,6882900,1,2,104000,0,0,0,0,0,0,93,93,6882900,1,2,104000,0,0,0,0,0,0
9299,09,193000,011,5520,9999,1,1,12,12,East Lyme town,44,44,4935922,0,0,0,0,0,0,0,0,0,44,44,4935922,0,0,0,0,0,0,0,0,0
9299,09,197000,003,3282,3280,1,1,12,12,East Windsor town,8,8,554339,0,0,0,0,0,0,0,0,0,8,8,554339,0,0,0,0,0,0,0,0,0
9299,09,201000,015,9999,9999,1,1,12,12,Eastford town,11,11,660000,0,0,0,0,0,0,0,0,0,11,11,660000,0,0,0,0,0,0,0,0,0
9299,09,205000,001,5602,1160,1,1,12,12,Easton town,20,20,5040000,0,0,0,0,0,0,0,0,0,20,20,5040000,0,0,0,0,0,0,0,0,0
9299,09,209000,013,3282,3280,1,1,12,12,Ellington town,39,39,6229383,0,0,0,0,0,0,0,0,0,39,39,6229383,0,0,0,0,0,0,0,0,0
9299,09,213000,003,3282,3280,1,1,12,12,Enfield town,58,58,3561168,0,0,0,0,0,0,0,0,0,58,58,3561168,0,0,0,0,0,0,0,0,0
9299,09,217000,007,9999,9999,1,1,10,10,Essex town,15,15,1614538,0,0,0,0,0,0,0,0,0,13,13,1412820,0,0,0,0,0,0,0,0,0
9299,09,221000,001,5602,1160,1,1,12,12,Fairfield town,69,69,7176790,0,0,0,0,0,0,0,0,0,69,69,7176790,0,0,0,0,0,0,0,0,0
9299,09,225000,003,3282,3280,1,1,12,12,Farmington town,111,111,13690610,0,0,0,0,0,0,0,0,0,111,111,13690610,0,0,0,0,0,0,0,0,0
9299,09,233000,011,5520,9999,1,1,12,12,Franklin town,5,5,490000,0,0,0,0,0,0,0,0,0,5,5,490000,0,0,0,0,0,0,0,0,0
9299,09,237000,003,3282,3280,1,1,12,12,Glastonbury town,159,159,22370188,0,0,0,0,0,0,0,0,0,159,159,22370188,0,0,0,0,0,0,0,0,0
9299,09,241000,005,9999,9999,1,1,12,12,Goshen town,16,16,1913000,0,0,0,0,0,0,0,0,0,16,16,1913000,0,0,0,0,0,0,0,0,0
9299,09,245000,003,3282,3280,1,1,12,12,Granby town,30,30,2793100,0,0,0,0,0,0,0,0,0,30,30,2793100,0,0,0,0,0,0,0,0,0
9299,09,249000,001,5602,8040,1,1,12,12,Greenwich town,58,58,32995505,3,6,666000,0,0,0,2,26,2274800,58,58,32995505,3,6,666000,0,0,0,2,26,2274800
9299,09,253000,011,5520,9999,1,1,2,2,Griswold town,13,13,817000,0,0,0,0,0,0,0,0,0,13,13,817000,0,0,0,0,0,0,0,0,0
9299,09,257000,011,9999,9999,1,1,12,12,Groton,71,71,4884000,0,0,0,0,0,0,0,0,0,71,71,4884000,0,0,0,0,0,0,0,0,0
9299,09,261000,011,9999,9999,1,1,12,12,Groton Long Point borough,5,5,722000,0,0,0,0,0,0,0,0,0,5,5,722000,0,0,0,0,0,0,0,0,0
9299,09,265000,011,5520,9999,1,1,12,12,Groton town,43,43,3342240,1,2,40000,0,0,0,0,0,0,43,43,3342240,1,2,40000,0,0,0,0,0,0
9299,09,269000,009,5480,9999,1,1,12,12,Guilford town,68,68,8038929,0,0,0,0,0,0,0,0,0,68,68,8038929,0,0,0,0,0,0,0,0,0
9299,09,273000,007,3282,5020,1,1,12,12,Haddam town,33,33,2694315,0,0,0,0,0,0,0,0,0,33,33,2694315,0,0,0,0,0,0,0,0,0
9299,09,277000,009,5480,9999,1,1,12,12,Hamden town,69,69,4572600,0,0,0,0,0,0,3,56,600000,69,69,4572600,0,0,0,0,0,0,3,56,600000
9299,09,281000,015,9999,9999,1,1,12,12,Hampton town,5,5,354000,0,0,0,0,0,0,0,0,0,5,5,354000,0,0,0,0,0,0,0,0,0
9299,09,285000,003,3282,3280,1,1,12,12,Hartford,2,2,110000,3,6,160000,1,4,80000,7,123,4694939,2,2,110000,3,6,160000,1,4,80000,7,123,4694939
9299,09,289000,003,9999,9999,1,1,12,12,Hartland town,1,1,106000,0,0,0,0,0,0,0,0,0,1,1,106000,0,0,0,0,0,0,0,0,0
9299,09,293000,005,9999,9999,1,1,12,12,Harwinton town,17,17,2256000,0,0,0,0,0,0,0,0,0,17,17,2256000,0,0,0,0,0,0,0,0,0
9299,09,297000,013,3282,3280,1,1,12,12,Hebron town,43,43,4025667,0,0,0,0,0,0,0,0,0,43,43,4025667,0,0,0,0,0,0,0,0,0
9299,09,301000,011,9999,9999,1,1,10,10,Jewett City borough,25,25,1784826,0,0,0,0,0,0,0,0,0,25,25,1784826,0,0,0,0,0,0,0,0,0
9299,09,305000,005,9999,9999,1,1,12,12,Kent town,7,7,873000,0,0,0,0,0,0,0,0,0,7,7,873000,0,0,0,0,0,0,0,0,0
9299,09,309000,015,9999,9999,1,1,12,12,Killingly town,46,46,2772421,0,0,0,0,0,0,0,0,0,46,46,2772421,0,0,0,0,0,0,0,0,0
9299,09,313000,007,5480,9999,1,1,12,12,Killingworth town,60,60,4860000,0,0,0,0,0,0,0,0,0,60,60,4860000,0,0,0,0,0,0,0,0,0
9299,09,317000,011,9999,9999,1,1,12,12,Lebanon town,29,29,2196000,0,0,0,1,4,130000,0,0,0,29,29,2196000,0,0,0,1,4,130000,0,0,0
9299,09,321000,011,5520,9999,1,1,12,12,Ledyard town,27,27,2462531,0,0,0,0,0,0,0,0,0,27,27,2462531,0,0,0,0,0,0,0,0,0
9299,09,325000,011,5520,9999,1,1,12,12,Lisbon town,10,10,988660,0,0,0,0,0,0,0,0,0,10,10,988660,0,0,0,0,0,0,0,0,0
9299,09,333000,005,9999,9999,1,1,12,12,Litchfield town,31,31,3023000,0,0,0,4,16,2400000,0,0,0,31,31,3023000,0,0,0,4,16,2400000,0,0,0
9299,09,337000,011,9999,9999,1,1,12,12,Lyme town,17,17,3257975,0,0,0,0,0,0,0,0,0,17,17,3257975,0,0,0,0,0,0,0,0,0
9299,09,341000,009,5480,9999,1,1,12,12,Madison town,82,82,15063978,0,0,0,0,0,0,0,0,0,82,82,15063978,0,0,0,0,0,0,0,0,0
9299,09,345000,003,3282,3280,1,1,12,12,Manchester town,135,135,11632408,0,0,0,0,0,0,0,0,0,135,135,11632408,0,0,0,0,0,0,0,0,0
9299,09,349000,013,9999,9999,1,1,12,12,Mansfield town,33,33,3271082,0,0,0,0,0,0,0,0,0,33,33,3271082,0,0,0,0,0,0,0,0,0
9299,09,353000,003,3282,3280,1,1,12,12,Marlborough town,30,30,3624402,0,0,0,0,0,0,1,24,2043000,30,30,3624402,0,0,0,0,0,0,1,24,2043000
9299,09,357000,009,5480,9999,1,1,12,12,Meriden,29,29,2028570,0,0,0,0,0,0,0,0,0,29,29,2028570,0,0,0,0,0,0,0,0,0
