Survey,State,6-Digit,County,MSA/,PMSA,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,CMSA,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9499,09,001000,013,3280,9999,1,1,12,12,Andover town,10,10,765080,0,0,0,0,0,0,0,0,0,10,10,765080,0,0,0,0,0,0,0,0,0
9499,09,005000,009,5602,1160,1,1,12,12,Ansonia,32,32,2069200,1,2,80000,0,0,0,0,0,0,32,32,2069200,1,2,80000,0,0,0,0,0,0
9499,09,009000,015,3280,9999,1,1,12,12,Ashford town,12,12,877137,0,0,0,0,0,0,0,0,0,12,12,877137,0,0,0,0,0,0,0,0,0
9499,09,013000,003,3280,9999,1,1,12,12,Avon town,60,60,11176315,0,0,0,0,0,0,0,0,0,60,60,11176315,0,0,0,0,0,0,0,0,0
9499,09,017000,005,9999,9999,1,1,0,0,Bantam borough,7,7,385098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9499,09,021000,005,3280,9999,1,1,12,12,Barkhamsted town,14,14,1751000,0,0,0,0,0,0,0,0,0,14,14,1751000,0,0,0,0,0,0,0,0,0
9499,09,025000,009,5602,1160,1,1,12,12,Beacon Falls town,18,18,1222000,0,0,0,0,0,0,0,0,0,18,18,1222000,0,0,0,0,0,0,0,0,0
9499,09,029000,003,3280,9999,1,1,12,12,Berlin town,96,96,10616774,1,2,147784,0,0,0,0,0,0,96,96,10616774,1,2,147784,0,0,0,0,0,0
9499,09,033000,009,5602,5480,1,1,10,10,Bethany town,35,35,6816911,0,0,0,0,0,0,0,0,0,31,31,6009877,0,0,0,0,0,0,0,0,0
9499,09,037000,001,5602,1930,1,1,12,12,Bethel town,38,38,4164956,5,10,698820,0,0,0,0,0,0,38,38,4164956,5,10,698820,0,0,0,0,0,0
9499,09,041000,005,5602,8880,1,1,12,12,Bethlehem town,17,17,2527000,1,2,130000,0,0,0,0,0,0,17,17,2527000,1,2,130000,0,0,0,0,0,0
9499,09,045000,003,3280,9999,1,1,12,12,Bloomfield town,6,6,531635,0,0,0,0,0,0,0,0,0,6,6,531635,0,0,0,0,0,0,0,0,0
9499,09,049000,013,3280,9999,1,1,12,12,Bolton town,21,21,3036807,0,0,0,0,0,0,0,0,0,21,21,3036807,0,0,0,0,0,0,0,0,0
9499,09,053000,011,5520,9999,1,1,12,12,Bozrah town,4,4,583000,0,0,0,0,0,0,1,5,50000,4,4,583000,0,0,0,0,0,0,1,5,50000
9499,09,057000,009,5602,5480,1,1,12,12,Branford town,116,116,10668380,0,0,0,0,0,0,0,0,0,116,116,10668380,0,0,0,0,0,0,0,0,0
9499,09,061000,001,5602,1160,1,1,12,12,Bridgeport,4,4,194000,1,2,46000,6,18,597000,1,24,1139560,4,4,194000,1,2,46000,6,18,597000,1,24,1139560
9499,09,065000,005,5602,1930,1,1,12,12,Bridgewater town,9,9,2012500,0,0,0,0,0,0,0,0,0,9,9,2012500,0,0,0,0,0,0,0,0,0
9499,09,069000,003,3280,9999,1,1,12,12,Bristol #,118,118,9625200,1,2,74000,1,3,85000,5,60,2300000,118,118,9625200,1,2,74000,1,3,85000,5,60,2300000
9499,09,077000,001,5602,1930,1,1,12,12,Brookfield town,47,47,7531000,0,0,0,0,0,0,0,0,0,47,47,7531000,0,0,0,0,0,0,0,0,0
9499,09,081000,015,9999,9999,1,1,12,12,Brooklyn town,19,19,2364000,0,0,0,0,0,0,1,27,1363000,19,19,2364000,0,0,0,0,0,0,1,27,1363000
9499,09,085000,003,3280,9999,1,1,12,12,Burlington town,64,64,8207839,0,0,0,0,0,0,0,0,0,64,64,8207839,0,0,0,0,0,0,0,0,0
9499,09,089000,005,9999,9999,1,1,12,12,Canaan town,3,3,964162,0,0,0,0,0,0,0,0,0,3,3,964162,0,0,0,0,0,0,0,0,0
9499,09,093000,015,5520,9999,1,1,11,11,Canterbury town,19,19,1326072,0,0,0,0,0,0,0,0,0,18,18,1257500,0,0,0,0,0,0,0,0,0
9499,09,097000,003,3280,9999,1,1,12,12,Canton town,28,28,4035244,0,0,0,0,0,0,0,0,0,28,28,4035244,0,0,0,0,0,0,0,0,0
9499,09,101000,015,3280,9999,1,1,0,0,Chaplin town,15,15,812985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9499,09,105000,009,5602,5480,1,1,12,12,Cheshire town,108,108,11395515,0,0,0,0,0,0,1,41,1790338,108,108,11395515,0,0,0,0,0,0,1,41,1790338
9499,09,109000,007,9999,9999,1,1,11,11,Chester town,20,20,2095234,0,0,0,0,0,0,0,0,0,18,18,1913690,0,0,0,0,0,0,0,0,0
9499,09,113000,007,5602,5480,1,1,12,12,Clinton town,53,53,4712400,0,0,0,0,0,0,0,0,0,53,53,4712400,0,0,0,0,0,0,0,0,0
9499,09,121000,011,3280,9999,1,1,12,12,Colchester town #,124,124,11180135,0,0,0,6,24,1025635,18,108,4617560,124,124,11180135,0,0,0,6,24,1025635,18,108,4617560
9499,09,125000,005,9999,9999,1,1,12,12,Colebrook town,4,4,353680,0,0,0,0,0,0,0,0,0,4,4,353680,0,0,0,0,0,0,0,0,0
9499,09,129000,013,3280,9999,1,1,12,12,Columbia town,28,28,2841270,0,0,0,0,0,0,0,0,0,28,28,2841270,0,0,0,0,0,0,0,0,0
9499,09,133000,005,9999,9999,1,1,12,12,Cornwall town,9,9,804900,0,0,0,0,0,0,0,0,0,9,9,804900,0,0,0,0,0,0,0,0,0
9499,09,137000,013,3280,9999,1,1,12,12,Coventry town,66,66,7040520,0,0,0,0,0,0,0,0,0,66,66,7040520,0,0,0,0,0,0,0,0,0
9499,09,141000,007,3280,9999,1,1,12,12,Cromwell town,23,23,2723306,0,0,0,0,0,0,0,0,0,23,23,2723306,0,0,0,0,0,0,0,0,0
9499,09,145000,001,5602,1930,1,1,12,2,Danbury #,86,86,8439325,1,2,113316,2,6,318576,3,18,790854,86,86,8439325,1,2,113316,2,6,318576,3,18,790854
9499,09,157000,001,5602,8040,1,1,12,12,Darien town,29,29,11559000,10,20,1071429,2,8,428571,0,0,0,29,29,11559000,10,20,1071429,2,8,428571,0,0,0
9499,09,161000,007,9999,9999,1,1,12,12,Deep River town,20,20,2013800,0,0,0,0,0,0,0,0,0,20,20,2013800,0,0,0,0,0,0,0,0,0
9499,09,165000,009,5602,1160,1,1,0,0,Derby,30,30,1931895,1,2,49500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9499,09,169000,007,3280,9999,1,1,7,7,Durham town,36,36,3136760,0,0,0,3,10,397500,0,0,0,21,21,1871000,0,0,0,0,0,0,0,0,0
9499,09,173000,003,3280,9999,1,1,12,12,East Granby town,29,29,3733900,0,0,0,0,0,0,0,0,0,29,29,3733900,0,0,0,0,0,0,0,0,0
9499,09,177000,007,3280,9999,1,1,12,12,East Haddam town,48,48,6675060,2,4,401740,0,0,0,0,0,0,48,48,6675060,2,4,401740,0,0,0,0,0,0
9499,09,181000,007,3280,9999,1,1,12,12,East Hampton town,40,40,3160690,0,0,0,0,0,0,0,0,0,40,40,3160690,0,0,0,0,0,0,0,0,0
9499,09,185000,003,3280,9999,1,1,12,12,East Hartford town,7,7,549383,0,0,0,0,0,0,0,0,0,7,7,549383,0,0,0,0,0,0,0,0,0
9499,09,189000,009,5602,5480,1,1,12,12,East Haven town,80,80,6707500,0,0,0,0,0,0,0,0,0,80,80,6707500,0,0,0,0,0,0,0,0,0
9499,09,193000,011,5520,9999,1,1,12,12,East Lyme town,95,95,10281469,0,0,0,0,0,0,0,0,0,95,95,10281469,0,0,0,0,0,0,0,0,0
9499,09,197000,003,3280,9999,1,1,12,12,East Windsor town,47,47,3919730,0,0,0,0,0,0,0,0,0,47,47,3919730,0,0,0,0,0,0,0,0,0
9499,09,201000,015,9999,9999,1,1,12,12,Eastford town,10,10,767000,0,0,0,0,0,0,0,0,0,10,10,767000,0,0,0,0,0,0,0,0,0
9499,09,205000,001,5602,1160,1,1,12,12,Easton town,44,44,10812000,0,0,0,0,0,0,0,0,0,44,44,10812000,0,0,0,0,0,0,0,0,0
9499,09,209000,013,3280,9999,1,1,12,12,Ellington town,50,50,7065000,0,0,0,0,0,0,0,0,0,50,50,7065000,0,0,0,0,0,0,0,0,0
9499,09,213000,003,3280,9999,1,1,12,12,Enfield town,27,27,1807356,0,0,0,0,0,0,0,0,0,27,27,1807356,0,0,0,0,0,0,0,0,0
9499,09,217000,007,9999,9999,1,1,12,12,Essex town,41,41,6338458,0,0,0,0,0,0,0,0,0,41,41,6338458,0,0,0,0,0,0,0,0,0
9499,09,221000,001,5602,1160,1,1,12,12,Fairfield town,131,131,13981851,0,0,0,0,0,0,0,0,0,131,131,13981851,0,0,0,0,0,0,0,0,0
9499,09,225000,003,3280,9999,1,1,12,12,Farmington town,80,80,9450815,1,2,100000,0,0,0,5,68,2000000,80,80,9450815,1,2,100000,0,0,0,5,68,2000000
9499,09,229000,007,9999,9999,1,1,4,4,Fenwick borough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9499,09,233000,011,5520,9999,1,1,11,11,Franklin town,1,1,100000,0,0,0,0,0,0,0,0,0,1,1,100000,0,0,0,0,0,0,0,0,0
9499,09,237000,003,3280,9999,1,1,12,12,Glastonbury town,188,188,27576538,0,0,0,0,0,0,0,0,0,188,188,27576538,0,0,0,0,0,0,0,0,0
9499,09,241000,005,9999,9999,1,1,12,12,Goshen town,14,14,1870000,0,0,0,0,0,0,0,0,0,14,14,1870000,0,0,0,0,0,0,0,0,0
9499,09,245000,003,3280,9999,1,1,12,12,Granby town,70,70,8353500,0,0,0,0,0,0,0,0,0,70,70,8353500,0,0,0,0,0,0,0,0,0
9499,09,249000,001,5602,8040,1,1,12,12,Greenwich town,67,67,39658614,5,10,786900,0,0,0,3,23,3791635,67,67,39658614,5,10,786900,0,0,0,3,23,3791635
9499,09,253000,011,5520,9999,1,1,12,12,Griswold town #,59,59,4208640,0,0,0,0,0,0,0,0,0,59,59,4208640,0,0,0,0,0,0,0,0,0
9499,09,257000,011,9999,9999,1,1,10,10,Groton,3,3,174200,0,0,0,0,0,0,0,0,7500,1,1,25000,0,0,0,0,0,0,0,0,7500
9499,09,261000,011,9999,9999,1,1,12,12,Groton Long Point borough,3,3,713000,0,0,0,0,0,0,0,0,0,3,3,713000,0,0,0,0,0,0,0,0,0
9499,09,265000,011,5520,9999,1,1,12,12,Groton town,27,27,2025600,0,0,0,0,0,0,4,38,1100000,27,27,2025600,0,0,0,0,0,0,4,38,1100000
9499,09,269000,009,5602,5480,1,1,12,12,Guilford town,104,104,13379930,4,8,410000,0,0,0,0,0,0,104,104,13379930,4,8,410000,0,0,0,0,0,0
9499,09,273000,007,3280,9999,1,1,12,12,Haddam town,38,38,3776860,0,0,0,0,0,0,0,0,0,38,38,3776860,0,0,0,0,0,0,0,0,0
9499,09,277000,009,5602,5480,1,1,12,12,Hamden town,67,67,3811070,0,0,0,0,0,0,2,14,380000,67,67,3811070,0,0,0,0,0,0,2,14,380000
9499,09,281000,015,9999,9999,1,1,0,0,Hampton town,5,5,354000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9499,09,285000,003,3280,9999,1,1,12,12,Hartford,1,1,40000,3,6,220000,4,14,780000,0,0,0,1,1,40000,3,6,220000,4,14,780000,0,0,0
9499,09,289000,003,9999,9999,1,1,12,12,Hartland town,17,17,1347769,0,0,0,0,0,0,0,0,0,17,17,1347769,0,0,0,0,0,0,0,0,0
9499,09,293000,005,3280,9999,1,1,12,12,Harwinton town,11,11,1256000,0,0,0,0,0,0,0,0,0,11,11,1256000,0,0,0,0,0,0,0,0,0
9499,09,297000,013,3280,9999,1,1,8,8,Hebron town,69,69,6265185,0,0,0,0,0,0,0,0,0,49,49,4479953,0,0,0,0,0,0,0,0,0
9499,09,305000,005,9999,9999,1,1,12,12,Kent town,14,14,2355000,0,0,0,0,0,0,0,0,0,14,14,2355000,0,0,0,0,0,0,0,0,0
9499,09,309000,015,9999,9999,1,1,12,12,Killingly town #,46,46,2788002,0,0,0,0,0,0,1,28,1012603,46,46,2788002,0,0,0,0,0,0,1,28,1012603
9499,09,313000,007,5602,5480,1,1,12,12,Killingworth town,53,53,6539000,0,0,0,0,0,0,0,0,0,53,53,6539000,0,0,0,0,0,0,0,0,0
9499,09,317000,011,3280,9999,1,1,12,12,Lebanon town,35,35,2889292,1,2,120000,0,0,0,0,0,0,35,35,2889292,1,2,120000,0,0,0,0,0,0
9499,09,321000,011,5520,9999,1,1,12,12,Ledyard town,33,33,3389678,0,0,0,0,0,0,0,0,0,33,33,3389678,0,0,0,0,0,0,0,0,0
9499,09,325000,011,5520,9999,1,1,12,12,Lisbon town,26,26,2238500,0,0,0,0,0,0,0,0,0,26,26,2238500,0,0,0,0,0,0,0,0,0
9499,09,333000,005,9999,9999,1,1,12,12,Litchfield town #,20,20,2563000,0,0,0,0,0,0,0,0,0,20,20,2563000,0,0,0,0,0,0,0,0,0
9499,09,337000,011,9999,9999,1,1,12,12,Lyme town,14,14,3177073,0,0,0,0,0,0,0,0,0,14,14,3177073,0,0,0,0,0,0,0,0,0
9499,09,341000,009,5602,5480,1,1,12,12,Madison town,125,125,21854249,0,0,0,1,3,179319,0,0,0,125,125,21854249,0,0,0,1,3,179319,0,0,0
9499,09,345000,003,3280,9999,1,1,12,12,Manchester town,104,104,8882220,0,0,0,0,0,0,0,0,0,104,104,8882220,0,0,0,0,0,0,0,0,0
9499,09,349000,013,3280,9999,1,1,12,12,Mansfield town,45,45,4383298,0,0,0,0,0,0,0,0,0,45,45,4383298,0,0,0,0,0,0,0,0,0
9499,09,353000,003,3280,9999,1,1,12,12,Marlborough town,17,17,2415791,0,0,0,1,4,269614,0,0,0,17,17,2415791,0,0,0,1,4,269614,0,0,0
9499,09,357000,009,5602,5480,1,1,12,12,Meriden,49,49,2966900,0,0,0,0,0,0,0,0,0,49,49,2966900,0,0,0,0,0,0,0,0,0
