Survey,State,6-Digit,County,Place,MSA/,PMSA,Central,Zip,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
1999,17,030400,057,0245,9999,9999, ,61501      ,2,3,12,,Astoria village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,030700,129,0250,7880,9999, ,62613      ,2,3,12,,Athens,18,18,1900000,0,0,0,0,0,0,0,0,0,18,18,1900000,0,0,0,0,0,0,0,0,0
1999,17,031300,073,0255,1960,9999, ,61235      ,2,3,12,,Atkinson town,1,1,80000,0,0,0,0,0,0,0,0,0,1,1,80000,0,0,0,0,0,0,0,0,0
1999,17,031900,107,0260,9999,9999, ,61723      ,2,3,12,,Atlanta,5,5,382000,1,2,60000,0,0,0,0,0,0,5,5,382000,1,2,60000,0,0,0,0,0,0
1999,17,033100,147,0265,9999,9999, ,61913      ,2,3,12,,Atwood village,5,5,315000,0,0,0,0,0,0,0,0,0,5,5,315000,0,0,0,0,0,0,0,0,0
1999,17,033400,167,0270,7880,9999, ,62615      ,2,3,0,,Auburn,36,36,3122974,0,0,0,1,4,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,035500,089,0280,1602,1600,1,60504      ,2,3,12,,Aurora,1284,1284,125603781,1,2,300000,22,87,6558987,116,1005,63088697,1284,1284,125603781,1,2,300000,22,87,6558987,116,1005,63088697
1999,17,037300,027,0290,7040,9999, ,62216      ,2,3,12,,Aviston village,14,14,1840518,2,4,307572,0,0,0,0,0,0,14,14,1840518,2,4,307572,0,0,0,0,0,0
1999,17,038200,057,0295,9999,9999, ,61415      ,2,3,12,,Avon village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,039700,157,0300,9999,9999, ,622171008  ,2,3,12,,Baldwin village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,041200,097,0310,1602,1600, ,60015      ,2,3,12,,Bannockburn village,1,1,620000,0,0,0,0,0,0,0,0,0,1,1,620000,0,0,0,0,0,0,0,0,0
1999,17,043000,031,0323,1602,1600, ,60010      ,2,3,12,,Barrington Hills village,23,23,14664600,0,0,0,0,0,0,0,0,0,23,23,14664600,0,0,0,0,0,0,0,0,0
1999,17,044500,031,0320,1602,1600, ,60010      ,2,3,0,,Barrington village,11,11,3223055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,045100,149,0330,9999,9999, ,62312      ,2,3,12,,Barry,1,1,130000,0,0,0,0,0,0,0,0,0,1,1,130000,0,0,0,0,0,0,0,0,0
1999,17,046300,043,0340,1602,1600, ,60103      ,2,3,12,,Bartlett village,258,258,34940817,0,0,0,0,0,0,0,0,0,258,258,34940817,0,0,0,0,0,0,0,0,0
1999,17,046900,143,0345,6120,9999, ,61607      ,2,3,12,,Bartonville village,21,21,1809000,0,0,0,0,0,0,2,16,278000,21,21,1809000,0,0,0,0,0,0,2,16,278000
1999,17,047800,089,0355,1602,1600, ,60510      ,2,3,12,,Batavia,227,227,48149577,0,0,0,2,7,824400,0,0,0,227,227,48149577,0,0,0,2,7,824400,0,0,0
1999,17,049000,125,0365,9999,9999, ,62617      ,2,3,0,,Bath village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,049300,203,0367,6120,9999, ,61611      ,2,3,0,,Bay View Gardens village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,049900,097,0368,1602,1600, ,60099      ,2,3,0,,Beach Park village,22,22,1815114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,051100,017,0375,9999,9999, ,62618      ,2,3,0,,Beardstown,4,4,302000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,052900,075,0380,9999,9999, ,60912      ,2,3,10,,Beaverville village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,053200,027,0385,7040,9999, ,62219      ,2,3,12,,Beckemeyer village,1,1,65000,2,4,145000,0,0,0,0,0,0,1,1,65000,2,4,145000,0,0,0,0,0,0
1999,17,053500,031,0390,1602,1600, ,60501      ,2,3,12,,Bedford Park village,2,2,180000,0,0,0,0,0,0,0,0,0,2,2,180000,0,0,0,0,0,0,0,0,0
1999,17,054400,197,0395,1602,1600, ,60401      ,2,3,12,,Beecher village,3,3,441862,0,0,0,0,0,0,0,0,0,3,3,441862,0,0,0,0,0,0,0,0,0
1999,17,054700,183,0405,9999,9999, ,61883      ,2,3,12,,Belgium village,3,3,201000,0,0,0,0,0,0,0,0,0,3,3,201000,0,0,0,0,0,0,0,0,0
1999,17,056500,163,0430,7040,9999,1,62220      ,2,3,12,,Belleville,90,90,8757500,11,22,1220000,0,0,0,3,32,768000,90,90,8757500,11,22,1220000,0,0,0,3,32,768000
1999,17,057100,143,0435,6120,9999, ,61604      ,2,3,0,,Bellevue village,3,3,210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,057700,113,0437,1040,9999, ,61724      ,2,3,12,,Bellflower village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,058300,031,0445,1602,1600, ,60104      ,2,3,12,,Bellwood village,1,1,104274,0,0,0,0,0,0,0,0,0,1,1,104274,0,0,0,0,0,0,0,0,0
1999,17,058900,007,0450,6880,9999, ,61008      ,2,3,12,,Belvidere,169,169,18001500,0,0,0,0,0,0,0,0,0,169,169,18001500,0,0,0,0,0,0,0,0,0
1999,17,059800,147,0455,9999,9999, ,61813      ,2,3,12,,Bement village,1,1,80000,0,0,0,0,0,0,0,0,0,1,1,80000,0,0,0,0,0,0,0,0,0
1999,17,061000,043,0465,1602,1600, ,60106      ,2,3,12,,Bensenville village,40,40,6459588,0,0,0,0,0,0,0,0,0,40,40,6459588,0,0,0,0,0,0,0,0,0
1999,17,061300,203,0470,6120,9999, ,61516      ,2,3,12,,Benson village,2,2,160500,0,0,0,0,0,0,0,0,0,2,2,160500,0,0,0,0,0,0,0,0,0
1999,17,061900,055,0480,9999,9999, ,62812      ,2,3,0,,Benton,11,11,708400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,062800,031,0485,1602,1600, ,60163      ,2,3,12,,Berkeley village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,064900,031,0495,1602,1600, ,60402      ,2,3,12,,Berwyn,6,6,560000,0,0,0,1,4,250000,1,65,4000000,6,6,560000,0,0,0,1,4,250000,1,65,4000000
1999,17,065500,119,0500,7040,9999, ,62010      ,2,3,12,,Bethalto village,27,27,3164000,4,8,622000,5,20,325000,0,0,0,27,27,3164000,4,8,622000,5,20,325000,0,0,0
1999,17,065800,139,0505,9999,9999, ,619140352  ,2,3,12,,Bethany village,3,3,305175,0,0,0,0,0,0,0,0,0,3,3,305175,0,0,0,0,0,0,0,0,0
1999,17,068500,071,0510,9999,9999, ,61418      ,2,3,12,,Biggsville village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,070000,073,0525,1960,9999, ,61419      ,2,3,12,,Bishop Hill village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,073000,043,0535,1602,1600, ,601081487  ,2,3,2,,Bloomingdale village,32,32,5957833,4,8,634704,0,0,0,2,12,572633,2,2,553680,0,0,0,0,0,0,0,0,0
1999,17,073300,113,0540,1040,9999,1,61701      ,2,3,12,,Bloomington,503,503,52571770,17,34,1994000,10,40,1774400,4,88,2737600,503,503,52571770,17,34,1994000,10,40,1774400,4,88,2737600
1999,17,074500,031,0545,1602,1600, ,60406      ,2,3,12,,Blue Island,1,1,70000,0,0,0,0,0,0,0,0,0,1,1,70000,0,0,0,0,0,0,0,0,0
1999,17,075400,115,0550,2040,9999, ,62513      ,2,3,12,,Blue Mound village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,076600,171,0555,9999,9999, ,62621      ,2,3,0,,Bluffs village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,076900,081,0560,9999,9999, ,62814      ,2,3,12,,Bluford village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,077800,197,0563,1602,1600, ,60440      ,2,3,12,,Bolingbrook village,554,554,51131452,0,0,0,0,0,0,0,0,0,554,554,51131452,0,0,0,0,0,0,0,0,0
1999,17,078400,005,    ,9999,9999, ,62246      ,2,3,12,,Bond County Unincorporated Area,39,39,3510000,0,0,0,0,0,0,0,0,0,39,39,3510000,0,0,0,0,0,0,0,0,0
1999,17,079000,019,0564,1400,9999, ,61815      ,2,3,12,,Bondville village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,079600,091,0570,1602,3740, ,60913      ,2,3,12,,Bonfield village,1,1,85000,0,0,0,0,0,0,0,0,0,1,1,85000,0,0,0,0,0,0,0,0,0
1999,17,080800,007,    ,6880,9999, ,61008      ,2,3,12,,Boone County Unincorporated Area,202,202,25520617,0,0,0,0,0,0,0,0,0,202,202,25520617,0,0,0,0,0,0,0,0,0
1999,17,082000,091,0580,1602,3740, ,60914      ,2,3,11,,Bourbonnais village,36,36,4118532,0,0,0,0,0,0,0,0,0,33,33,3792500,0,0,0,0,0,0,0,0,0
1999,17,085600,091,0600,1602,3740, ,60915      ,2,3,12,,Bradley village,42,42,3923400,3,6,435000,4,16,884000,0,0,0,42,42,3923400,3,6,435000,4,16,884000,0,0,0
1999,17,085900,197,0605,1602,1600, ,60408      ,2,3,12,,Braidwood,44,44,4456600,0,0,0,2,7,912000,0,0,0,44,44,4456600,0,0,0,2,7,912000,0,0,0
1999,17,086200,027,0610,7040,9999, ,62230      ,2,3,12,,Breese,29,29,3707000,0,0,0,0,0,0,0,0,0,29,29,3707000,0,0,0,0,0,0,0,0,0
1999,17,088000,031,0620,1602,1600, ,60455      ,2,3,12,,Bridgeview village,12,12,1548500,0,0,0,0,0,0,0,0,0,12,12,1548500,0,0,0,0,0,0,0,0,0
1999,17,088900,117,0625,9999,9999, ,62012      ,2,3,12,,Brighton village,13,13,1322425,0,0,0,0,0,0,0,0,0,13,13,1322425,0,0,0,0,0,0,0,0,0
1999,17,089500,143,0630,6120,9999, ,61517      ,2,3,12,,Brimfield village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,090100,019,0635,1400,9999, ,61816      ,2,3,12,,Broadlands village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,090400,031,0640,1602,1600, ,601553800  ,2,3,12,,Broadview village,1,1,85000,0,0,0,0,0,0,0,0,0,1,1,85000,0,0,0,0,0,0,0,0,0
1999,17,091000,107,0645,9999,9999, ,62634      ,2,3,0,,Broadwell village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,091300,045,0650,9999,9999, ,61917      ,2,3,12,,Brocton village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,091900,031,0655,1602,1600, ,60513      ,2,3,12,,Brookfield village,5,5,495000,0,0,0,0,0,0,1,5,150000,5,5,495000,0,0,0,0,0,0,1,5,150000
1999,17,100000,091,0700,1602,3740, ,60917      ,2,3,12,,Buckingham village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,100300,075,0705,9999,9999, ,60918      ,2,3,12,,Buckley village,1,1,175000,0,0,0,0,0,0,0,0,0,1,1,175000,0,0,0,0,0,0,0,0,0
1999,17,101800,097,0725,1602,1600, ,60089      ,2,3,12,,Buffalo Grove village,20,20,3607073,0,0,0,0,0,0,1,40,3950000,20,20,3607073,0,0,0,0,0,0,1,40,3950000
1999,17,103000,167,0720,7880,9999, ,62515      ,2,3,12,,Buffalo village,3,3,193000,0,0,0,0,0,0,0,0,0,3,3,193000,0,0,0,0,0,0,0,0,0
1999,17,103300,111,0729,1602,1600, ,60098      ,2,3,12,,Bull Valley village,4,4,1960000,0,0,0,0,0,0,0,0,0,4,4,1960000,0,0,0,0,0,0,0,0,0
1999,17,103600,021,0730,9999,9999, ,62517      ,2,3,0,,Bulpitt village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,104800,031,0743,1602,1600, ,60459      ,2,3,12,,Burbank,48,48,4798000,1,2,100000,0,0,0,0,0,0,48,48,4798000,1,2,100000,0,0,0,0,0,0
1999,17,105100,011,    ,9999,9999, ,61356      ,2,3,12,,Bureau County Unincorporated Area,41,41,4959468,0,0,0,0,0,0,0,0,0,41,41,4959468,0,0,0,0,0,0,0,0,0
1999,17,106900,031,0755,1602,1600, ,60633      ,2,3,0,,Burnham village,5,5,445624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,108400,043,0759,1602,1600, ,60521      ,2,3,3,,Burr Ridge village,123,123,48830404,0,0,0,0,0,0,0,0,0,20,20,7140658,0,0,0,0,0,0,0,0,0
1999,17,111700,141,0775,6880,9999, ,610100916  ,2,3,12,,Byron,44,44,2606500,2,4,200000,0,0,0,0,0,0,44,44,2606500,2,4,200000,0,0,0,0,0,0
1999,17,113200,163,0785,7040,9999, ,62206      ,2,3,12,,Cahokia village,3,3,215000,0,0,0,0,0,0,0,0,0,3,3,215000,0,0,0,0,0,0,0,0,0
1999,17,113500,003,0790,9999,9999, ,62914      ,2,3,0,,Cairo,2,2,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,114100,013,    ,9999,9999, ,62047      ,2,3,12,,Calhoun County,26,26,2644850,0,0,0,0,0,0,0,0,0,26,26,2644850,0,0,0,0,0,0,0,0,0
1999,17,114700,031,0800,1602,1600, ,60409      ,2,3,12,,Calumet City,18,18,1619000,0,0,0,0,0,0,0,0,0,18,18,1619000,0,0,0,0,0,0,0,0,0
1999,17,115000,031,0805,1602,1600, ,60827      ,2,3,12,,Calumet Park village,5,5,220750,0,0,0,0,0,0,0,0,0,5,5,220750,0,0,0,0,0,0,0,0,0
1999,17,115900,041,0810,9999,9999, ,61953      ,2,3,0,,Camargo village,6,6,578688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,116800,073,0820,1960,9999, ,61238      ,2,3,0,,Cambridge village,2,2,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,118000,001,0835,9999,9999, ,62320      ,2,3,0,,Camp Point village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,118300,077,0830,9999,9999, ,62916      ,2,3,12,,Campbell Hill village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,119800,057,0845,9999,9999, ,61520      ,2,3,12,,Canton,10,10,1052800,0,0,0,0,0,0,0,0,0,10,10,1052800,0,0,0,0,0,0,0,0,0
1999,17,121000,007,0855,6880,9999, ,61012      ,2,3,0,,Capron village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,121300,161,0860,1960,9999, ,61239      ,2,3,0,,Carbon Cliff village,2,2,170000,0,0,0,0,0,0,12,140,8069287,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,121600,063,0870,1602,1600, ,60416      ,2,3,12,,Carbon Hill village,2,2,211466,0,0,0,0,0,0,0,0,0,2,2,211466,0,0,0,0,0,0,0,0,0
1999,17,121900,077,0865,9999,9999, ,62902      ,2,3,12,,Carbondale,10,10,1217500,1,2,100000,4,16,625000,5,81,3613241,10,10,1217500,1,2,100000,4,16,625000,5,81,3613241
1999,17,123100,113,0876,1040,9999, ,61725      ,2,3,12,,Carlock village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,123400,027,0880,7040,9999, ,62231      ,2,3,12,,Carlyle,7,7,785500,0,0,0,0,0,0,0,0,0,7,7,785500,0,0,0,0,0,0,0,0,0
1999,17,124900,043,0890,1602,1600, ,60188      ,2,3,12,,Carol Stream village,77,77,13831003,0,0,0,0,0,0,0,0,0,77,77,13831003,0,0,0,0,0,0,0,0,0
1999,17,125200,089,0895,1602,1600, ,60110      ,2,3,12,,Carpentersville village,267,267,30297621,2,4,292982,2,6,400000,2,12,575493,267,267,30297621,2,4,292982,2,6,400000,2,12,575493
1999,17,126400,015,    ,9999,9999, ,61053      ,2,3,12,,Carroll County Unincorporated Area,61,61,8239200,1,2,320000,0,0,0,0,0,0,61,61,8239200,1,2,320000,0,0,0,0,0,0
1999,17,127000,061,0905,9999,9999, ,62016      ,2,3,12,,Carrollton,6,6,562000,0,0,0,0,0,0,0,0,0,6,6,562000,0,0,0,0,0,0,0,0,0
1999,17,127900,199,0910,9999,9999, ,62918      ,2,3,12,,Carterville,22,22,2024850,2,4,164000,2,8,320000,0,0,0,22,22,2024850,2,4,164000,2,8,320000,0,0,0
1999,17,128200,067,0915,9999,9999, ,62321      ,2,3,0,,Carthage,4,4,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,129100,111,0920,1602,1600, ,60013      ,2,3,11,,Cary village,20,20,3773959,0,0,0,3,11,1827990,0,0,0,19,19,3629069,0,0,0,3,11,1827990,0,0,0
1999,17,130600,163,0930,7040,9999, ,62232      ,2,3,12,,Caseyville village,5,5,488000,0,0,0,0,0,0,0,0,0,5,5,488000,0,0,0,0,0,0,0,0,0
1999,17,131200,017,    ,9999,9999, ,62691      ,2,3,12,,Cass County Unincorporated Area,7,7,420000,0,0,0,0,0,0,0,0,0,7,7,420000,0,0,0,0,0,0,0,0,0
1999,17,132100,183,0935,9999,9999, ,61817      ,2,3,12,,Catlin village,5,5,448000,0,0,0,1,3,100000,0,0,0,5,5,448000,0,0,0,1,3,100000,0,0,0
1999,17,132700,069,0940,9999,9999, ,62919      ,2,3,0,,Cave-In-Rock village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,133300,099,0945,9999,9999, ,61316      ,2,3,0,,Cedar Point village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,133900,177,0950,9999,9999, ,61013      ,2,3,12,,Cedarville village,1,1,70000,0,0,0,0,0,0,0,0,0,1,1,70000,0,0,0,0,0,0,0,0,0
1999,17,135100,121,0965,9999,9999, ,62801      ,2,3,12,,Centralia,14,14,1441520,2,4,400000,0,0,0,0,0,0,14,14,1441520,2,4,400000,0,0,0,0,0,0
1999,17,135700,163,0975,7040,9999, ,62207      ,2,3,12,,Centreville,3,3,215000,0,0,0,0,0,0,16,120,8457250,3,3,215000,0,0,0,0,0,0,16,120,8457250
1999,17,136600,147,0980,9999,9999, ,61818      ,2,3,12,,Cerro Gordo village,1,1,50000,0,0,0,0,0,0,0,0,0,1,1,50000,0,0,0,0,0,0,0,0,0
1999,17,137800,019,0990,1400,9999,1,61820      ,2,3,11,,Champaign,183,183,23404925,3,6,621536,4,14,1103222,20,309,18388252,172,172,21969392,2,4,438180,2,7,635000,19,295,17445744
1999,17,138400,019,    ,1400,9999, ,61803      ,2,3,12,,Champaign County Unincorporated Area,127,127,19941600,1,2,75000,0,0,0,0,0,0,127,127,19941600,1,2,75000,0,0,0,0,0,0
1999,17,140200,197,0997,1602,1600, ,60410      ,2,3,12,,Channahon village,127,127,18834080,1,2,145000,0,0,0,0,0,0,127,127,18834080,1,2,145000,0,0,0,0,0,0
1999,17,140800,029,1010,9999,9999, ,61920      ,2,3,12,,Charleston,18,18,1642611,5,10,359538,2,8,313560,2,52,1798080,18,18,1642611,5,10,359538,2,8,313560,2,52,1798080
1999,17,142000,167,1015,7880,9999, ,62629      ,2,3,0,,Chatham village,105,105,4124023,1,2,140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,142300,105,1020,9999,9999, ,60921      ,2,3,0,,Chatsworth town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,17,143200,075,1025,9999,9999, ,60922      ,2,3,12,,Chebanse village,1,1,120000,0,0,0,0,0,0,0,0,0,1,1,120000,0,0,0,0,0,0,0,0,0
