Survey,State,6-Digit,County,Place,CSA,CBSA,Central,Zip,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,Code,CSA,Code,City,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
2003,17,463600,117,    ,476,41180, ,626260015  ,2,3,12,,Macoupin County Unincorporated Area,138,138,16962712,0,0,0,0,0,0,0,0,0,138,138,16962712,0,0,0,0,0,0,0,0,0
2003,17,463900,119,3445,476,41180, ,62060      ,2,3,0,,Madison,1,1,97500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,464500,119,    ,476,41180, ,620251964  ,2,3,12,,Madison County Part Unincorporated Area,435,435,68148913,0,0,0,0,0,0,0,0,0,435,435,68148913,0,0,0,0,0,0,0,0,0
2003,17,465700,155,3455,999,99999, ,61336      ,2,3,12,,Magnolia village,2,2,180000,0,0,0,0,0,0,0,0,0,2,2,180000,0,0,0,0,0,0,0,0,0
2003,17,466300,019,3460,999,16580, ,61853      ,2,3,12,,Mahomet village,51,51,10292400,0,0,0,0,0,0,0,0,0,51,51,10292400,0,0,0,0,0,0,0,0,0
2003,17,468700,037,3475,176,16980, ,601500084  ,2,3,7,,Malta village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,469900,197,3485,176,16980, ,60442      ,2,3,11,,Manhattan village,196,196,26836484,1,2,234000,0,0,0,0,0,0,194,194,26471395,0,0,0,0,0,0,0,0,0
2003,17,470500,125,3490,999,99999, ,61546      ,2,3,12,,Manito village,2,2,150000,0,0,0,0,0,0,0,0,0,2,2,150000,0,0,0,0,0,0,0,0,0
2003,17,471100,099,    ,999,99999, ,61360      ,2,3,12,,Manlius township,3,3,525000,0,0,0,0,0,0,0,0,0,3,3,525000,0,0,0,0,0,0,0,0,0
2003,17,471700,147,3500,999,16580, ,61854      ,2,3,0,,Mansfield village,2,2,232685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,472300,091,3505,176,28100, ,60950      ,2,3,12,,Manteno village,128,128,25684210,5,10,1330460,1,4,479930,0,0,0,128,128,25684210,5,10,1330460,1,4,479930,0,0,0
2003,17,472900,089,3510,176,16980, ,60151      ,2,3,11,,Maple Park village,37,37,6081667,0,0,0,0,0,0,0,0,0,33,33,5458000,0,0,0,0,0,0,0,0,0
2003,17,473200,143,3515,426,37900, ,61547      ,2,3,0,,Mapleton village,1,1,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,473800,095,3520,999,99999, ,61458      ,2,3,0,,Maquon village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,474100,111,3525,176,16980, ,60152      ,2,3,12,,Marengo,135,135,16533687,0,0,0,0,0,0,0,0,0,135,135,16533687,0,0,0,0,0,0,0,0,0
2003,17,475300,119,3535,476,41180, ,62061      ,2,3,12,,Marine village,4,4,323000,0,0,0,0,0,0,0,0,0,4,4,323000,0,0,0,0,0,0,0,0,0
2003,17,475600,199,3540,999,99999, ,629592605  ,2,3,0,,Marion,86,86,9801643,9,18,900000,0,0,0,8,40,363640,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,477100,163,3550,476,41180, ,62257      ,2,3,12,,Marissa village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,477400,155,3558,999,99999, ,61340      ,2,3,12,,Mark village,6,6,750000,0,0,0,0,0,0,0,0,0,6,6,750000,0,0,0,0,0,0,0,0,0
2003,17,477700,031,3560,176,16980, ,60426      ,2,3,1,,Markham,15,15,1471474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,478000,115,3565,999,19500, ,617560136  ,2,3,12,,Maroa,5,5,462000,1,2,100000,0,0,0,0,0,0,5,5,462000,1,2,100000,0,0,0,0,0,0
2003,17,478600,179,3570,426,37900, ,61554      ,2,3,0,,Marquette Heights,14,14,1397667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,479200,099,3575,999,99999, ,61341      ,2,3,0,,Marseilles,29,29,5800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,479500,023,3580,999,99999, ,62441      ,2,3,12,,Marshall,6,6,594000,0,0,0,0,0,0,0,0,0,6,6,594000,0,0,0,0,0,0,0,0,0
2003,17,479800,123,    ,426,37900, ,61540      ,2,3,12,,Marshall County Unincorporated Area,16,16,1966691,0,0,0,0,0,0,0,0,0,16,16,1966691,0,0,0,0,0,0,0,0,0
2003,17,482200,075,3590,999,99999, ,60951      ,2,3,12,,Martinton village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,482800,119,3595,476,41180, ,62062      ,2,3,11,,Maryville village,163,163,33996071,0,0,0,0,0,0,0,0,0,156,156,32625000,0,0,0,0,0,0,0,0,0
2003,17,483100,163,3600,476,41180, ,62258      ,2,3,12,,Mascoutah,40,40,6227600,0,0,0,1,3,300000,0,0,0,40,40,6227600,0,0,0,1,3,300000,0,0,0
2003,17,483700,125,3605,999,99999, ,62664      ,2,3,12,,Mason City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,484300,125,    ,999,99999, ,62644      ,2,3,0,,Mason County Unincorporated Area,29,29,2026404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,485800,131,3615,999,19340, ,61263      ,2,3,0,,Matherville village,4,4,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,486100,031,3620,176,16980, ,60443      ,2,3,12,,Matteson village,236,236,37284680,0,0,0,0,0,0,0,0,0,236,236,37284680,0,0,0,0,0,0,0,0,0
2003,17,486400,029,3625,999,99999, ,61938      ,2,3,0,,Mattoon,21,21,1774784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,488800,031,3635,176,16980, ,60153      ,2,3,12,,Maywood village,7,7,903619,0,0,0,0,0,0,0,0,0,7,7,903619,0,0,0,0,0,0,0,0,0
2003,17,489400,063,3640,176,16980, ,60444      ,2,3,12,,Mazon village,2,2,348000,0,0,0,0,0,0,0,0,0,2,2,348000,0,0,0,0,0,0,0,0,0
2003,17,490000,031,3395,176,16980, ,60525      ,2,3,0,,McCook village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,490300,111,3400,176,16980, ,60050      ,2,3,12,,McCullom Lake village,1,1,100000,0,0,0,0,0,0,0,0,0,1,1,100000,0,0,0,0,0,0,0,0,0
2003,17,490900,111,3405,176,16980, ,60050      ,2,3,12,,McHenry,357,357,53060525,0,0,0,1,4,230000,1,5,505500,357,357,53060525,0,0,0,1,4,230000,1,5,505500
2003,17,491200,111,    ,176,16980, ,60098      ,2,3,12,,McHenry County Unincorporated Area,293,293,72795520,0,0,0,0,0,0,0,0,0,293,293,72795520,0,0,0,0,0,0,0,0,0
2003,17,492400,113,    ,999,14060, ,617022400  ,2,3,12,,McLean County Part Unincorporated Area,71,71,15558750,0,0,0,0,0,0,0,0,0,71,71,15558750,0,0,0,0,0,0,0,0,0
2003,17,492700,113,3410,999,14060, ,61754      ,2,3,12,,McLean village,2,2,245836,0,0,0,2,8,490377,0,0,0,2,2,245836,0,0,0,2,8,490377,0,0,0
2003,17,493000,065,3415,999,99999, ,628591143  ,2,3,12,,McLeansboro,1,1,122918,0,0,0,0,0,0,0,0,0,1,1,122918,0,0,0,0,0,0,0,0,0
2003,17,493600,155,3420,999,99999, ,61335      ,2,3,12,,McNabb village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,494500,167,3645,999,44100, ,62545      ,2,3,0,,Mechanicsburg village,1,1,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,495100,071,3650,999,99999, ,61460      ,2,3,0,,Media village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,496000,031,3660,176,16980, ,601603006  ,2,3,12,,Melrose Park village,7,7,1785000,5,10,500000,0,0,0,0,0,0,7,7,1785000,5,10,500000,0,0,0,0,0,0
2003,17,497200,129,    ,999,44100, ,62675      ,2,3,12,,Menard County Unincorporated Area,50,50,7358291,1,2,120000,0,0,0,0,0,0,50,50,7358291,1,2,120000,0,0,0,0,0,0
2003,17,498100,099,3675,999,99999, ,61342      ,2,3,12,,Mendota,7,7,1025000,0,0,0,0,0,0,0,0,0,7,7,1025000,0,0,0,0,0,0,0,0,0
2003,17,499300,131,    ,999,19340, ,61231      ,2,3,12,,Mercer County Unincorporated Area,24,24,2640000,0,0,0,0,0,0,0,0,0,24,24,2640000,0,0,0,0,0,0,0,0,0
2003,17,499900,137,3685,999,99999, ,626650238  ,2,3,0,,Meredosia village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,500800,031,3690,176,16980, ,60803      ,2,3,1,,Merrionette Park village,15,15,819990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,501400,203,3695,426,37900, ,61548      ,2,3,12,,Metamora village,34,34,4344000,3,6,540000,0,0,0,0,0,0,34,34,4344000,3,6,540000,0,0,0,0,0,0
2003,17,502000,127,3705,999,99999, ,62960      ,2,3,12,,Metropolis,5,5,483000,0,0,0,0,0,0,0,0,0,5,5,483000,0,0,0,0,0,0,0,0,0
2003,17,502300,097,3710,176,16980, ,60080      ,2,3,12,,Mettawa village,2,2,2669608,0,0,0,0,0,0,0,0,0,2,2,2669608,0,0,0,0,0,0,0,0,0
2003,17,503500,031,3725,176,16980, ,60445      ,2,3,12,,Midlothian village,20,20,2947377,0,0,0,0,0,0,0,0,0,20,20,2947377,0,0,0,0,0,0,0,0,0
2003,17,504400,161,3730,999,19340, ,612642432  ,2,3,12,,Milan village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,505000,075,3735,999,99999, ,60953      ,2,3,12,,Milford village,1,1,115000,0,0,0,0,0,0,0,0,0,1,1,115000,0,0,0,0,0,0,0,0,0
2003,17,507100,015,3745,999,99999, ,61051      ,2,3,12,,Milledgeville village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,507400,099,    ,999,99999, ,61341      ,2,3,12,,Miller township,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,509200,163,3760,476,41180, ,62260      ,2,3,12,,Millstadt village,46,46,7612694,1,2,230000,0,0,0,0,0,0,46,46,7612694,1,2,230000,0,0,0,0,0,0
2003,17,511000,179,3780,426,37900, ,61759      ,2,3,12,,Minier village,2,2,239800,0,0,0,0,0,0,0,0,0,2,2,239800,0,0,0,0,0,0,0,0,0
2003,17,511300,203,3785,426,37900, ,617601272  ,2,3,12,,Minonk,6,6,933716,0,0,0,0,0,0,0,0,0,6,6,933716,0,0,0,0,0,0,0,0,0
2003,17,511900,063,3790,176,16980, ,60447      ,2,3,12,,Minooka village,578,578,93326940,0,0,0,0,0,0,0,0,0,578,578,93326940,0,0,0,0,0,0,0,0,0
2003,17,514000,197,3800,176,16980, ,60448      ,2,3,12,,Mokena village,202,202,34137926,0,0,0,0,0,0,0,0,0,202,202,34137926,0,0,0,0,0,0,0,0,0
2003,17,514300,161,3805,999,19340,1,61265      ,2,3,12,,Moline,34,34,6276512,0,0,0,1,4,464000,0,0,0,34,34,6276512,0,0,0,1,4,464000,0,0,0
2003,17,514900,091,3810,176,28100, ,60954      ,2,3,0,,Momence,3,3,390000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,516100,197,3815,176,16980, ,60449      ,2,3,0,,Monee village,144,144,12944300,0,0,0,4,12,885000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,516700,187,3820,999,99999, ,61462      ,2,3,12,,Monmouth,2,2,173000,0,0,0,0,0,0,1,51,3000000,2,2,173000,0,0,0,0,0,0,1,51,3000000
2003,17,517300,133,    ,476,41180, ,62298      ,2,3,12,,Monroe County Unincorporated Area,131,131,22376400,0,0,0,0,0,0,0,0,0,131,131,22376400,0,0,0,0,0,0,0,0,0
2003,17,518500,135,    ,999,99999, ,62049      ,2,3,0,,Montgomery County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,519400,089,3830,176,16980, ,60538      ,2,3,12,,Montgomery village,659,659,101113200,0,0,0,0,0,0,0,0,0,659,659,101113200,0,0,0,0,0,0,0,0,0
2003,17,520000,147,3835,999,16580, ,61856      ,2,3,12,,Monticello,27,27,4262000,0,0,0,1,4,225000,0,0,0,27,27,4262000,0,0,0,1,4,225000,0,0,0
2003,17,522700,063,3845,176,16980, ,60450      ,2,3,0,,Morris,46,46,7383950,5,10,925000,0,0,0,11,55,2820510,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,523300,195,3850,999,99999, ,61270      ,2,3,12,,Morrison,2,2,500000,1,2,150000,0,0,0,0,0,0,2,2,500000,1,2,150000,0,0,0,0,0,0
2003,17,523900,031,3873,176,16980, ,60053      ,2,3,11,,Morton Grove village,19,19,3597857,0,0,0,0,0,0,1,14,2033333,18,18,3380000,0,0,0,0,0,0,0,0,0
2003,17,524500,179,3872,426,37900, ,61602      ,2,3,12,,Morton village,73,73,17051000,2,4,520000,0,0,0,1,78,5600000,73,73,17051000,2,4,520000,0,0,0,1,78,5600000
2003,17,525100,139,    ,999,99999, ,61951      ,2,3,12,,Moultrie County Unincorporated Area,38,38,4245000,0,0,0,0,0,0,0,0,0,38,38,4245000,0,0,0,0,0,0,0,0,0
2003,17,525400,153,3875,999,99999, ,62963      ,2,3,12,,Mound City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,526600,153,3880,999,99999, ,62964      ,2,3,0,,Mounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,527200,021,3895,999,99999, ,62547      ,2,3,0,,Mount Auburn village,4,4,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,527500,185,3900,999,99999, ,62863      ,2,3,12,,Mount Carmel,7,7,1000000,0,0,0,0,0,0,0,0,0,7,7,1000000,0,0,0,0,0,0,0,0,0
2003,17,527800,015,3905,999,99999, ,61053      ,2,3,12,,Mount Carroll,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,529900,141,3920,688,99999, ,61054      ,2,3,12,,Mount Morris village,7,7,424050,0,0,0,0,0,0,0,0,0,7,7,424050,0,0,0,0,0,0,0,0,0
2003,17,530200,117,3925,476,41180, ,620691704  ,2,3,12,,Mount Olive,3,3,575000,1,2,120000,0,0,0,0,0,0,3,3,575000,1,2,120000,0,0,0,0,0,0
2003,17,531100,031,3930,176,16980, ,60056      ,2,3,12,,Mount Prospect village,17,17,4187200,0,0,0,0,0,0,1,70,4950000,17,17,4187200,0,0,0,0,0,0,1,70,4950000
2003,17,531400,107,3935,999,99999, ,62548      ,2,3,12,,Mount Pulaski,4,4,444398,0,0,0,0,0,0,0,0,0,4,4,444398,0,0,0,0,0,0,0,0,0
2003,17,532000,009,3940,999,99999, ,62353      ,2,3,12,,Mount Sterling,1,1,95000,0,0,0,0,0,0,0,0,0,1,1,95000,0,0,0,0,0,0,0,0,0
2003,17,532600,081,3945,999,99999, ,62864      ,2,3,12,,Mount Vernon,20,20,2716000,0,0,0,0,0,0,0,0,0,20,20,2716000,0,0,0,0,0,0,0,0,0
2003,17,533500,115,3947,999,19500, ,62549      ,2,3,12,,Mount Zion village,49,49,9292377,0,0,0,1,4,190000,1,10,250000,49,49,9292377,0,0,0,1,4,190000,1,10,250000
2003,17,534700,173,3950,999,99999, ,62550      ,2,3,12,,Moweaqua village,3,3,240000,0,0,0,0,0,0,0,0,0,3,3,240000,0,0,0,0,0,0,0,0,0
2003,17,535000,165,3960,999,99999, ,62965      ,2,3,12,,Muddy village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,535600,005,3965,476,41180, ,622620008  ,2,3,0,,Mulberry Grove village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,535900,183,3970,999,19180, ,61857      ,2,3,12,,Muncie village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,536200,097,3975,176,16980, ,60060      ,2,3,0,,Mundelein village,135,135,15465506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,537100,077,3980,999,99999, ,62966      ,2,3,12,,Murphysboro,6,6,429900,0,0,0,0,0,0,0,0,0,6,6,429900,0,0,0,0,0,0,0,0,0
2003,17,538900,043,3990,176,16980, ,605667020  ,2,3,12,,Naperville,614,614,162610005,2,4,800000,0,0,0,6,50,2936398,614,614,162610005,2,4,800000,0,0,0,6,50,2936398
2003,17,540700,189,4005,999,99999, ,62263      ,2,3,12,,Nashville,18,18,2212528,0,0,0,0,0,0,0,0,0,18,18,2212528,0,0,0,0,0,0,0,0,0
2003,17,541900,067,4020,999,99999, ,623540085  ,2,3,12,,Nauvoo,7,7,1120384,1,2,247497,0,0,0,0,0,0,7,7,1120384,1,2,247497,0,0,0,0,0,0
2003,17,542500,149,4025,999,99999, ,623550237  ,2,3,12,,Nebo village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,543700,035,4035,999,99999, ,62447      ,2,3,12,,Neoga,1,1,99000,0,0,0,0,0,0,0,0,0,1,1,99000,0,0,0,0,0,0,0,0,0
2003,17,544000,035,    ,999,99999, ,62447      ,2,3,0,,Neoga township,5,5,647000,3,6,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,544600,011,4040,999,99999, ,61345      ,2,3,0,,Neponset village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,545800,163,4050,476,41180, ,62264      ,2,3,1,,New Athens village,12,12,1772200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,546100,027,4055,476,41180, ,62265      ,2,3,12,,New Baden village,27,27,4400000,0,0,0,0,0,0,0,0,0,27,27,4400000,0,0,0,0,0,0,0,0,0
2003,17,547300,167,4065,999,44100, ,62670      ,2,3,0,,New Berlin village,22,22,1703900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,549100,119,4085,476,41180, ,62074      ,2,3,12,,New Douglas village,1,1,49000,0,0,0,0,0,0,0,0,0,1,1,49000,0,0,0,0,0,0,0,0,0
2003,17,550900,197,4105,176,16980, ,60451      ,2,3,12,,New Lenox village,303,303,56481843,0,0,0,0,0,0,0,0,0,303,303,56481843,0,0,0,0,0,0,0,0,0
2003,17,553000,093,4045,176,16980, ,60541      ,2,3,12,,Newark village,21,21,3595000,0,0,0,0,0,0,0,0,0,21,21,3595000,0,0,0,0,0,0,0,0,0
2003,17,554200,041,4110,999,99999, ,61942      ,2,3,12,,Newman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,556600,115,4130,999,19500, ,62551      ,2,3,12,,Niantic village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,557200,031,4135,176,16980, ,60648      ,2,3,12,,Niles village,8,8,3180000,0,0,0,0,0,0,1,72,6188000,8,8,3180000,0,0,0,0,0,0,1,72,6188000
2003,17,558700,159,4145,999,99999, ,628680278  ,2,3,0,,Noble village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,559000,135,4150,999,99999, ,62075      ,2,3,0,,Nokomis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,560200,113,4160,999,14060,1,61761      ,2,3,12,,Normal town,436,436,37805000,3,6,516000,2,8,391784,4,158,5295800,436,436,37805000,3,6,516000,2,8,391784,4,158,5295800
2003,17,561100,031,4165,176,16980, ,60706      ,2,3,12,,Norridge village,15,15,4195000,0,0,0,0,0,0,0,0,0,15,15,4195000,0,0,0,0,0,0,0,0,0
2003,17,562000,089,4180,176,16980, ,60542      ,2,3,12,,North Aurora village,264,264,75044204,0,0,0,0,0,0,0,0,0,264,264,75044204,0,0,0,0,0,0,0,0,0
2003,17,562300,097,4185,176,16980, ,60010      ,2,3,12,,North Barrington village,9,9,8259825,0,0,0,0,0,0,0,0,0,9,9,8259825,0,0,0,0,0,0,0,0,0
2003,17,562500,007,0793,466,40420, ,610119702  ,2,3,9,,Caledonia village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,562600,097,4195,176,16980,1,60064      ,2,3,0,,North Chicago,34,34,2441511,1,2,53334,0,0,0,1,5,200000,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,562900,055,4205,999,99999, ,62825      ,2,3,12,,North City village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,565600,179,4230,426,37900, ,61554      ,2,3,12,,North Pekin village,24,24,2607000,0,0,0,0,0,0,0,0,0,24,24,2607000,0,0,0,0,0,0,0,0,0
2003,17,565900,031,4240,176,16980, ,60546      ,2,3,12,,North Riverside village,1,1,264000,0,0,0,0,0,0,0,0,0,1,1,264000,0,0,0,0,0,0,0,0,0
2003,17,566200,099,4245,999,99999, ,613739999  ,2,3,0,,North Utica village,1,1,141530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,566500,031,4190,176,16980, ,60062      ,2,3,12,,Northbrook village,120,120,42826258,3,6,1264025,0,0,0,5,164,24400000,120,120,42826258,3,6,1264025,0,0,0,5,164,24400000
2003,17,567700,031,4210,176,16980, ,60093      ,2,3,12,,Northfield village,16,16,8541920,0,0,0,0,0,0,0,0,0,16,16,8541920,0,0,0,0,0,0,0,0,0
2003,17,568000,031,4220,176,16980, ,60164      ,2,3,12,,Northlake,2,2,500000,0,0,0,0,0,0,0,0,0,2,2,500000,0,0,0,0,0,0,0,0,0
2003,17,568300,099,    ,999,99999, ,60548      ,2,3,12,,Northville township,32,32,5117000,0,0,0,0,0,0,0,0,0,32,32,5117000,0,0,0,0,0,0,0,0,0
2003,17,569800,163,4330,476,41180, ,62269      ,2,3,12,,O'Fallon,296,296,43620003,14,28,1700138,0,0,0,0,0,0,296,296,43620003,14,28,1700138,0,0,0,0,0,0
2003,17,570700,043,4262,176,16980, ,60521      ,2,3,0,,Oak Brook village,34,34,19608584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,571000,031,4270,176,16980, ,60452      ,2,3,12,,Oak Forest,29,29,4180797,0,0,0,3,12,1194760,3,38,3492490,29,29,4180797,0,0,0,3,12,1194760,3,38,3492490
2003,17,571300,161,4275,999,19340, ,61264      ,2,3,0,,Oak Grove village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,571600,031,4290,176,16980, ,60453      ,2,3,12,,Oak Lawn village,57,57,8456000,0,0,0,0,0,0,2,12,600000,57,57,8456000,0,0,0,0,0,0,2,12,600000
2003,17,572200,031,4295,176,16980, ,60302      ,2,3,1,,Oak Park village,13,13,1965342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,572500,043,4263,176,16980, ,60181      ,2,3,12,,Oakbrook Terrace,1,1,250000,0,0,0,0,0,0,0,0,0,1,1,250000,0,0,0,0,0,0,0,0,0
2003,17,573700,029,4285,999,99999, ,61943      ,2,3,12,,Oakland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,574600,111,4305,176,16980, ,600131089  ,2,3,12,,Oakwood Hills village,13,13,2779320,0,0,0,0,0,0,0,0,0,13,13,2779320,0,0,0,0,0,0,0,0,0
2003,17,575200,183,4300,999,19180, ,61858      ,2,3,12,,Oakwood village,2,2,150000,0,0,0,0,0,0,0,0,0,2,2,150000,0,0,0,0,0,0,0,0,0
2003,17,576100,173,4315,999,99999, ,62553      ,2,3,0,,Oconee village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,577000,105,4320,999,99999, ,60460      ,2,3,12,,Odell village,2,2,194000,0,0,0,0,0,0,0,0,0,2,2,194000,0,0,0,0,0,0,0,0,0
2003,17,577600,121,4325,999,99999, ,628700246  ,2,3,0,,Odin village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,578200,019,4335,999,16580, ,61859      ,2,3,12,,Ogden village,4,4,622477,0,0,0,0,0,0,0,0,0,4,4,622477,0,0,0,0,0,0,0,0,0
2003,17,578500,141,    ,688,99999, ,61061      ,2,3,12,,Ogle County Unincorporated Area,118,118,19208130,0,0,0,0,0,0,0,0,0,118,118,19208130,0,0,0,0,0,0,0,0,0
2003,17,578800,099,4340,999,99999, ,613481202  ,2,3,12,,Oglesby,5,5,879000,0,0,0,0,0,0,0,0,0,5,5,879000,0,0,0,0,0,0,0,0,0
2003,17,580900,189,4355,999,99999, ,62271      ,2,3,12,,Okawville village,12,12,1475018,0,0,0,0,0,0,0,0,0,12,12,1475018,0,0,0,0,0,0,0,0,0
2003,17,581200,097,4365,176,16980, ,60083      ,2,3,12,,Old Mill Creek village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,583300,153,4380,999,99999, ,629700188  ,2,3,0,,Olmsted village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,17,583600,159,4385,999,99999, ,62450      ,2,3,12,,Olney,15,15,1770558,0,0,0,0,0,0,0,0,0,15,15,1770558,0,0,0,0,0,0,0,0,0
2003,17,584200,031,4390,176,16980, ,60461      ,2,3,12,,Olympia Fields village,7,7,2579152,0,0,0,0,0,0,0,0,0,7,7,2579152,0,0,0,0,0,0,0,0,0
2003,17,586000,075,4400,999,99999, ,60955      ,2,3,12,,Onarga village,2,2,200000,0,0,0,0,0,0,0,0,0,2,2,200000,0,0,0,0,0,0,0,0,0
2003,17,587800,071,4410,999,99999, ,61469      ,2,3,12,,Oquawka village,4,4,233000,0,0,0,0,0,0,0,0,0,4,4,233000,0,0,0,0,0,0,0,0,0
2003,17,589300,177,4415,999,99999, ,61060      ,2,3,12,,Orangeville village,3,3,375000,0,0,0,0,0,0,0,0,0,3,3,375000,0,0,0,0,0,0,0,0,0
2003,17,589900,115,4420,999,19500, ,62554      ,2,3,0,,Oreana village,3,3,298000,0,0,0,0,0,0,1,11,261250,0,0,0,0,0,0,0,0,0,0,0,0
