Survey,State,6-Digit,County,MSA/,PMSA,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,CMSA,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value

9699,17,001000,095,9999,9999,2,3,12,12,Abingdon,1,1,100000,0,0,0,0,0,0,0,0,0,1,1,100000,0,0,0,0,0,0,0,0,0
9699,17,001900,099,9999,9999,2,3,12,12,Adams township,7,7,455000,0,0,0,0,0,0,0,0,0,7,7,455000,0,0,0,0,0,0,0,0,0
9699,17,002800,043,1602,1600,2,3,12,12,Addison village,74,74,14987192,0,0,0,0,0,0,0,0,0,74,74,14987192,0,0,0,0,0,0,0,0,0
9699,17,004900,195,9999,9999,2,3,0,0,Albany village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,17,005200,027,7040,9999,2,3,12,12,Albers village,7,7,831348,0,0,0,0,0,0,0,0,0,7,7,831348,0,0,0,0,0,0,0,0,0
9699,17,006100,131,9999,9999,2,3,12,12,Aledo,4,4,366700,1,2,85000,0,0,0,0,0,0,4,4,366700,1,2,85000,0,0,0,0,0,0
9699,17,007000,187,9999,9999,2,3,12,12,Alexis village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,17,007900,111,1602,1600,2,3,12,12,Algonquin village,436,436,46346482,0,0,0,0,0,0,3,18,1333962,436,436,46346482,0,0,0,0,0,0,3,18,1333962
9699,17,008500,119,7040,9999,2,3,12,12,Alhambra village,1,1,90000,0,0,0,0,0,0,0,0,0,1,1,90000,0,0,0,0,0,0,0,0,0
9699,17,009400,185,9999,9999,2,3,12,12,Allendale village,6,6,308500,0,0,0,0,0,0,0,0,0,6,6,308500,0,0,0,0,0,0,0,0,0
9699,17,009700,139,9999,9999,2,3,0,0,Allenville village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,17,010300,183,9999,9999,2,3,0,0,Allerton village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,17,012100,073,1960,9999,2,3,12,12,Alpha village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,17,012700,031,1602,1600,2,3,11,11,Alsip village,24,24,1577942,0,0,0,10,39,1882500,1,12,850000,21,21,1348000,0,0,0,9,36,1740000,1,12,850000
9699,17,013000,049,9999,9999,2,3,12,12,Altamont,6,6,497917,3,6,205000,0,0,0,0,0,0,6,6,497917,3,6,205000,0,0,0,0,0,0
9699,17,013900,119,7040,9999,2,3,12,12,Alton #,9,9,746500,0,0,0,0,0,0,0,0,0,9,9,746500,0,0,0,0,0,0,0,0,0
9699,17,015100,103,9999,9999,2,3,12,12,Amboy,6,6,468000,0,0,0,0,0,0,0,0,0,6,6,468000,0,0,0,0,0,0,0,0,0
9699,17,016300,113,1040,9999,2,3,0,0,Anchor village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,17,016900,161,1960,9999,2,3,0,0,Andalusia village,3,3,225500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,17,017800,073,1960,9999,2,3,12,12,Andover village,3,3,300000,0,0,0,0,0,0,0,0,0,3,3,300000,0,0,0,0,0,0,0,0,0
9699,17,018100,181,9999,9999,2,3,12,12,Anna,3,3,344000,0,0,0,4,16,150000,0,0,0,3,3,344000,0,0,0,4,16,150000,0,0,0
9699,17,018400,073,1960,9999,2,3,12,12,Annawan town,2,2,190000,0,0,0,0,0,0,0,0,0,2,2,190000,0,0,0,0,0,0,0,0,0
9699,17,019300,097,1602,1600,2,3,12,12,Antioch village,81,81,9474335,0,0,0,0,0,0,0,0,0,81,81,9474335,0,0,0,0,0,0,0,0,0
9699,17,020500,041,9999,9999,2,3,12,12,Arcola,8,8,353862,1,2,57208,0,0,0,0,0,0,8,8,353862,1,2,57208,0,0,0,0,0,0
9699,17,021700,115,2040,9999,2,3,0,0,Argenta village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,17,022300,031,1602,1600,2,3,12,12,Arlington Heights village,27,27,6463700,1,2,300000,5,20,2100000,0,0,0,27,27,6463700,1,2,300000,5,20,2100000,0,0,0
9699,17,022900,179,6120,9999,2,3,12,12,Armington village,1,1,75000,0,0,0,0,0,0,0,0,0,1,1,75000,0,0,0,0,0,0,0,0,0
9699,17,023200,091,1602,3740,2,3,12,12,Aroma Park village,3,3,250221,0,0,0,0,0,0,0,0,0,3,3,250221,0,0,0,0,0,0,0,0,0
9699,17,024400,113,1040,9999,2,3,12,12,Arrowsmith village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,17,025000,041,9999,9999,2,3,12,12,Arthur village,6,6,608000,0,0,0,0,0,0,0,0,0,6,6,608000,0,0,0,0,0,0,0,0,0
9699,17,026800,075,9999,9999,2,3,12,12,Ashkum village,1,1,75000,0,0,0,0,0,0,0,0,0,1,1,75000,0,0,0,0,0,0,0,0,0
9699,17,027400,017,9999,9999,2,3,12,12,Ashland village,8,8,683032,0,0,0,0,0,0,0,0,0,8,8,683032,0,0,0,0,0,0,0,0,0
9699,17,027700,189,9999,9999,2,3,12,12,Ashley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,17,028600,029,9999,9999,2,3,12,12,Ashmore village,0,0,0,1,2,105406,0,0,0,0,0,0,0,0,0,1,2,105406,0,0,0,0,0,0
9699,17,029200,103,9999,9999,2,3,0,0,Ashton village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,17,030400,057,9999,9999,2,3,12,12,Astoria village,2,2,47000,0,0,0,0,0,0,0,0,0,2,2,47000,0,0,0,0,0,0,0,0,0
9699,17,030700,129,7880,9999,2,3,12,12,Athens,18,18,1440000,1,2,118000,0,0,0,1,5,350000,18,18,1440000,1,2,118000,0,0,0,1,5,350000
9699,17,031300,073,1960,9999,2,3,12,12,Atkinson town,2,2,147800,0,0,0,0,0,0,0,0,0,2,2,147800,0,0,0,0,0,0,0,0,0
9699,17,031900,107,9999,9999,2,3,12,12,Atlanta,5,5,335000,2,4,140000,0,0,0,0,0,0,5,5,335000,2,4,140000,0,0,0,0,0,0
9699,17,033100,147,9999,9999,2,3,12,12,Atwood village,3,3,142500,0,0,0,0,0,0,0,0,0,3,3,142500,0,0,0,0,0,0,0,0,0
9699,17,033400,167,7880,9999,2,3,12,12,Auburn,32,32,2775977,0,0,0,1,4,75000,0,0,0,32,32,2775977,0,0,0,1,4,75000,0,0,0
9699,17,035500,089,1602,1600,2,3,12,12,Aurora,858,858,98058584,7,14,922657,51,190,9268607,67,708,35604170,858,858,98058584,7,14,922657,51,190,9268607,67,708,35604170
9699,17,037300,027,7040,9999,2,3,12,12,Aviston village,5,5,597030,1,2,129086,0,0,0,0,0,0,5,5,597030,1,2,129086,0,0,0,0,0,0
9699,17,038200,057,9999,9999,2,3,12,12,Avon village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,17,039700,157,9999,9999,2,3,12,12,Baldwin village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,17,041200,097,1602,1600,2,3,12,12,Bannockburn village,2,2,1130000,0,0,0,0,0,0,0,0,0,2,2,1130000,0,0,0,0,0,0,0,0,0
9699,17,043000,031,1602,1600,2,3,12,12,Barrington Hills village,13,13,7176158,0,0,0,0,0,0,0,0,0,13,13,7176158,0,0,0,0,0,0,0,0,0
9699,17,044500,031,1602,1600,2,3,11,11,Barrington village,11,11,3034865,0,0,0,0,0,0,0,0,0,9,9,2628000,0,0,0,0,0,0,0,0,0
9699,17,045100,149,9999,9999,2,3,12,12,Barry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,17,046300,043,1602,1600,2,3,12,12,Bartlett village,330,330,36061841,0,0,0,0,0,0,0,0,0,330,330,36061841,0,0,0,0,0,0,0,0,0
9699,17,046900,143,6120,9999,2,3,12,12,Bartonville village,14,14,1604000,2,4,130000,0,0,0,0,0,0,14,14,1604000,2,4,130000,0,0,0,0,0,0
9699,17,047800,089,1602,1600,2,3,12,12,Batavia,152,152,28924348,3,6,530000,2,8,706410,0,0,0,152,152,28924348,3,6,530000,2,8,706410,0,0,0
9699,17,049000,125,9999,9999,2,3,12,12,Bath village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,17,049300,203,6120,9999,2,3,12,12,Bay View Gardens village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,17,049900,097,1602,1600,2,3,12,12,Beach Park village,18,18,1446100,1,2,90000,0,0,0,0,0,0,18,18,1446100,1,2,90000,0,0,0,0,0,0
9699,17,051100,017,9999,9999,2,3,12,12,Beardstown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,17,052900,075,9999,9999,2,3,12,12,Beaverville village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,17,053200,027,7040,9999,2,3,12,12,Beckemeyer village,2,2,131000,0,0,0,0,0,0,0,0,0,2,2,131000,0,0,0,0,0,0,0,0,0
9699,17,053500,031,1602,1600,2,3,12,12,Bedford Park village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,17,054400,197,1602,1600,2,3,12,12,Beecher village,13,13,1770100,0,0,0,0,0,0,0,0,0,13,13,1770100,0,0,0,0,0,0,0,0,0
9699,17,054700,183,9999,9999,2,3,12,12,Belgium village,1,1,12000,0,0,0,0,0,0,0,0,0,1,1,12000,0,0,0,0,0,0,0,0,0
9699,17,056500,163,7040,9999,2,3,12,12,Belleville #,38,38,3767513,3,6,302000,1,4,90000,5,50,1076000,38,38,3767513,3,6,302000,1,4,90000,5,50,1076000
9699,17,057100,143,6120,9999,2,3,12,12,Bellevue village,1,1,70000,0,0,0,0,0,0,0,0,0,1,1,70000,0,0,0,0,0,0,0,0,0
9699,17,057700,113,1040,9999,2,3,12,12,Bellflower village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,17,058300,031,1602,1600,2,3,10,10,Bellwood village,9,9,786444,0,0,0,0,0,0,0,0,0,5,5,510000,0,0,0,0,0,0,0,0,0
9699,17,058900,007,6880,9999,2,3,12,12,Belvidere,72,72,7837597,0,0,0,0,0,0,0,0,0,72,72,7837597,0,0,0,0,0,0,0,0,0
9699,17,059800,147,9999,9999,2,3,12,12,Bement village,5,5,326330,0,0,0,0,0,0,0,0,0,5,5,326330,0,0,0,0,0,0,0,0,0
9699,17,061000,043,1602,1600,2,3,12,12,Bensenville village,26,26,3205000,0,0,0,1,4,259000,1,8,240000,26,26,3205000,0,0,0,1,4,259000,1,8,240000
9699,17,061300,203,6120,9999,2,3,12,12,Benson village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,17,061900,055,9999,9999,2,3,12,12,Benton,16,16,1344500,0,0,0,0,0,0,0,0,0,16,16,1344500,0,0,0,0,0,0,0,0,0
9699,17,062800,031,1602,1600,2,3,11,11,Berkeley village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,17,064900,031,1602,1600,2,3,12,12,Berwyn #,3,3,275000,3,6,453000,0,0,0,1,6,400000,3,3,275000,3,6,453000,0,0,0,1,6,400000
9699,17,065500,119,7040,9999,2,3,12,12,Bethalto village,25,25,2503700,0,0,0,15,60,925000,1,6,150000,25,25,2503700,0,0,0,15,60,925000,1,6,150000
9699,17,065800,139,9999,9999,2,3,12,12,Bethany village,4,4,341516,0,0,0,0,0,0,0,0,0,4,4,341516,0,0,0,0,0,0,0,0,0
9699,17,068500,071,9999,9999,2,3,12,12,Biggsville village,1,1,100000,0,0,0,0,0,0,0,0,0,1,1,100000,0,0,0,0,0,0,0,0,0
9699,17,070000,073,1960,9999,2,3,0,0,Bishop Hill village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,17,073000,043,1602,1600,2,3,12,12,Bloomingdale village,56,56,7553615,9,18,1966112,0,0,0,10,97,4692465,56,56,7553615,9,18,1966112,0,0,0,10,97,4692465
9699,17,073300,113,1040,9999,2,3,12,12,Bloomington #,361,361,31902865,15,30,1550600,2,8,240000,14,156,5200000,361,361,31902865,15,30,1550600,2,8,240000,14,156,5200000
9699,17,074500,031,1602,1600,2,3,12,12,Blue Island,67,67,3993470,0,0,0,0,0,0,0,0,0,67,67,3993470,0,0,0,0,0,0,0,0,0
9699,17,075400,115,2040,9999,2,3,12,12,Blue Mound village,4,4,336000,0,0,0,0,0,0,0,0,0,4,4,336000,0,0,0,0,0,0,0,0,0
9699,17,076600,171,9999,9999,2,3,0,0,Bluffs village #,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,17,076900,081,9999,9999,2,3,0,0,Bluford village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9699,17,077800,197,1602,1600,2,3,12,12,Bolingbrook village,559,559,51361555,0,0,0,0,0,0,0,0,0,559,559,51361555,0,0,0,0,0,0,0,0,0
9699,17,078400,005,9999,9999,2,3,12,12,Bond County Unincorporated Area #,30,30,1975000,0,0,0,0,0,0,0,0,0,30,30,1975000,0,0,0,0,0,0,0,0,0
9699,17,079000,019,1400,9999,2,3,12,12,Bondville village,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
