Survey,State,6-Digit,County,Place,MSA/,PMSA,Central,Zip,Region,Division,Number of,,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
Date,Code,ID,Code,Code,CMSA,Code,City,Code,Code,Code,Months Rep,,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 
2002,18,008500,049,0010,9999,9999, ,46910      ,2,3,12,,Akron town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,009500,035,0020,5280,9999, ,47320      ,2,3,12,,Albany town,7,7,831000,0,0,0,0,0,0,0,0,0,7,7,831000,0,0,0,0,0,0,0,0,0
2002,18,010500,113,0025,9999,9999, ,46701      ,2,3,0,,Albion town,6,6,624175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,011500,095,0030,3480,9999, ,46001      ,2,3,12,,Alexandria,7,7,1070000,0,0,0,0,0,0,0,0,0,7,7,1070000,0,0,0,0,0,0,0,0,0
2002,18,012500,003,    ,2760,9999, ,46802      ,2,3,12,,Allen County Unincorporated Area,1634,1634,283498770,11,22,1668927,2,8,479200,37,444,19231855,1634,1634,283498770,11,22,1668927,2,8,479200,37,444,19231855
2002,18,014500,033,0045,2760,9999, ,46738      ,2,3,12,,Altona town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,016500,095,0065,3480,9999,1,46016      ,2,3,12,,Anderson,104,104,12639200,0,0,0,0,0,0,8,104,3640525,104,104,12639200,0,0,0,0,0,0,8,104,3640525
2002,18,019500,151,0075,9999,9999, ,46703      ,2,3,0,,Angola,32,32,3522153,0,0,0,0,0,0,1,50,4166667,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,020000,057,0080,3480,9999, ,46030      ,2,3,0,,Arcadia town,6,6,221250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,020500,099,0085,9999,9999, ,46501      ,2,3,12,,Argos town,1,1,103000,0,0,0,0,0,0,0,0,0,1,1,103000,0,0,0,0,0,0,0,0,0
2002,18,023000,057,0095,3480,9999, ,46031      ,2,3,12,,Atlanta town,6,6,780000,0,0,0,0,0,0,0,0,0,6,6,780000,0,0,0,0,0,0,0,0,0
2002,18,023500,045,0100,9999,9999, ,47918      ,2,3,12,,Attica,2,2,98500,2,4,90000,0,0,0,0,0,0,2,2,98500,2,4,90000,0,0,0,0,0,0
2002,18,024500,033,0105,2760,9999, ,46706      ,2,3,12,,Auburn,52,52,6398028,0,0,0,0,0,0,0,0,0,52,52,6398028,0,0,0,0,0,0,0,0,0
2002,18,025000,029,0110,1642,1640, ,47001      ,2,3,12,,Aurora,2,2,240000,0,0,0,0,0,0,0,0,0,2,2,240000,0,0,0,0,0,0,0,0,0
2002,18,025500,143,0115,4520,9999, ,47102      ,2,3,12,,Austin town,15,15,821000,2,4,270000,0,0,0,0,0,0,15,15,821000,2,4,270000,0,0,0,0,0,0
2002,18,026000,113,0120,9999,9999, ,46710      ,2,3,12,,Avilla town,40,40,5196300,1,2,231000,0,0,0,0,0,0,40,40,5196300,1,2,231000,0,0,0,0,0,0
2002,18,026100,063,0123,3480,9999, ,46123      ,2,3,12,,Avon town,104,104,13732411,0,0,0,0,0,0,0,0,0,104,104,13732411,0,0,0,0,0,0,0,0,0
2002,18,026500,133,0125,9999,9999, ,46105      ,2,3,12,,Bainbridge town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,028000,081,0130,3480,9999, ,46106      ,2,3,12,,Bargersville town,22,22,2374830,0,0,0,0,0,0,0,0,0,22,22,2374830,0,0,0,0,0,0,0,0,0
2002,18,029500,005,    ,9999,9999, ,47201      ,2,3,12,,Bartholomew County Unincorporated Area,128,128,18937918,0,0,0,0,0,0,0,0,0,128,128,18937918,0,0,0,0,0,0,0,0,0
2002,18,031000,137,0135,9999,9999, ,47006      ,2,3,12,,Batesville,28,28,4349000,0,0,0,0,0,0,0,0,0,28,28,4349000,0,0,0,0,0,0,0,0,0
2002,18,035000,093,0145,9999,9999, ,47421      ,2,3,12,,Bedford,12,12,1138500,1,2,75000,0,0,0,0,0,0,12,12,1138500,1,2,75000,0,0,0,0,0,0
2002,18,036000,097,0150,3480,9999, ,46107      ,2,3,12,,Beech Grove,9,9,1119170,0,0,0,0,0,0,0,0,0,9,9,1119170,0,0,0,0,0,0,0,0,0
2002,18,036500,007,    ,9999,9999, ,47944      ,2,3,0,,Benton County Unincorporated Area,20,20,2237572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,038000,001,0155,2760,9999, ,46733      ,2,3,12,,Berne,11,11,1795500,1,2,244000,0,0,0,0,0,0,11,11,1795500,1,2,244000,0,0,0,0,0,0
2002,18,040500,127,0165,1602,2960, ,46301      ,2,3,12,,Beverly Shores town,4,4,1680325,0,0,0,0,0,0,0,0,0,4,4,1680325,0,0,0,0,0,0,0,0,0
2002,18,041000,083,0170,9999,9999, ,47512      ,2,3,12,,Bicknell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,043500,009,    ,9999,9999, ,47348      ,2,3,12,,Blackford County Unincorporated Area,31,31,3553903,0,0,0,0,0,0,0,0,0,31,31,3553903,0,0,0,0,0,0,0,0,0
2002,18,044000,055,0185,9999,9999, ,47424      ,2,3,0,,Bloomfield town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,052500,011,    ,3480,9999, ,46052      ,2,3,12,,Boone County Unincorporated Area,239,239,55316636,0,0,0,0,0,0,0,0,0,239,239,55316636,0,0,0,0,0,0,0,0,0
2002,18,058000,099,0230,9999,9999, ,46504      ,2,3,12,,Bourbon town,1,1,350000,0,0,0,0,0,0,1,22,1227000,1,1,350000,0,0,0,0,0,0,1,22,1227000
2002,18,060000,021,0240,8320,9999, ,47834      ,2,3,0,,Brazil,52,52,3808324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,061000,099,0245,9999,9999, ,46506      ,2,3,12,,Bremen town,9,9,1328000,2,4,480000,0,0,0,0,0,0,9,9,1328000,2,4,480000,0,0,0,0,0,0
2002,18,062000,111,0265,9999,9999, ,47922      ,2,3,0,,Brook town,2,2,223757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,065000,013,    ,9999,9999, ,47448      ,2,3,0,,Brown County,131,131,7837935,1,2,22913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,068500,063,0290,3480,9999, ,46112      ,2,3,12,,Brownsburg town,215,215,28601109,26,52,4228357,0,0,0,10,152,4999524,215,215,28601109,26,52,4228357,0,0,0,10,152,4999524
2002,18,071000,075,0305,9999,9999, ,47326      ,2,3,12,,Bryant town,1,1,15000,0,0,0,0,0,0,0,0,0,1,1,15000,0,0,0,0,0,0,0,0,0
2002,18,072000,103,0310,9999,9999, ,46914      ,2,3,12,,Bunker Hill town,7,7,791900,0,0,0,0,0,0,0,0,0,7,7,791900,0,0,0,0,0,0,0,0,0
2002,18,074500,127,0323,1602,2960, ,46304      ,2,3,12,,Burns Harbor town,2,2,550000,0,0,0,0,0,0,0,0,0,2,2,550000,0,0,0,0,0,0,0,0,0
2002,18,080000,177,0335,9999,9999, ,47327      ,2,3,12,,Cambridge City town,2,2,350000,0,0,0,0,0,0,0,0,0,2,2,350000,0,0,0,0,0,0,0,0,0
2002,18,083000,123,0355,9999,9999, ,47520      ,2,3,0,,Cannelton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,085000,057,0370,3480,9999, ,46032      ,2,3,12,,Carmel,718,718,196461270,0,0,0,3,11,1050000,53,639,26149767,718,718,196461270,0,0,0,3,11,1050000,53,639,26149767
2002,18,087000,015,    ,9999,9999, ,46923      ,2,3,12,,Carroll County Unincorporated Area,120,120,9875000,0,0,0,0,0,0,0,0,0,120,120,9875000,0,0,0,0,0,0,0,0,0
2002,18,089000,017,    ,9999,9999, ,46947      ,2,3,12,,Cass County Unincorporated Area,59,59,7265500,1,2,80000,0,0,0,0,0,0,59,59,7265500,1,2,80000,0,0,0,0,0,0
2002,18,094000,165,0385,8320,9999, ,47928      ,2,3,0,,Cayuga town,5,5,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,096000,089,0392,1602,2960, ,46303      ,2,3,12,,Cedar Lake town,72,72,8947458,5,10,1025385,0,0,0,0,0,0,72,72,8947458,5,10,1025385,0,0,0,0,0,0
2002,18,109500,177,0405,9999,9999, ,47330      ,2,3,12,,Centerville town,6,6,895000,2,4,340000,0,0,0,0,0,0,6,6,895000,2,4,340000,0,0,0,0,0,0
2002,18,111000,173,0415,2440,9999, ,47610      ,2,3,12,,Chandler town,0,0,0,1,2,500000,0,0,0,0,0,0,0,0,0,1,2,500000,0,0,0,0,0,0
2002,18,111500,019,0420,4520,9999, ,47111      ,2,3,12,,Charlestown,31,31,3100000,1,2,340000,1,4,205000,0,0,0,31,31,3100000,1,2,340000,1,4,205000,0,0,0
2002,18,114000,095,0425,3480,9999, ,46017      ,2,3,12,,Chesterfield town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,114500,127,0430,1602,2960, ,46304      ,2,3,12,,Chesterton town,57,57,12614600,9,18,1855000,0,0,0,4,32,2100000,57,57,12614600,9,18,1855000,0,0,0,4,32,2100000
2002,18,115500,183,0440,2760,9999, ,46725      ,2,3,12,,Churubusco town,13,13,1232500,0,0,0,0,0,0,0,0,0,13,13,1232500,0,0,0,0,0,0,0,0,0
2002,18,117000,019,    ,4520,9999, ,47130      ,2,3,12,,Clark County Unincorporated Area,426,426,60413550,4,8,404000,1,3,95000,13,208,6797500,426,426,60413550,4,8,404000,1,3,95000,13,208,6797500
2002,18,119500,019,0455,4520,9999, ,47129      ,2,3,12,,Clarksville town,75,75,9475400,0,0,0,0,0,0,0,0,0,75,75,9475400,0,0,0,0,0,0,0,0,0
2002,18,131500,151,0475,9999,9999, ,46737      ,2,3,12,,Clear Lake town,6,6,1482500,0,0,0,0,0,0,0,0,0,6,6,1482500,0,0,0,0,0,0,0,0,0
2002,18,135500,165,0490,8320,9999, ,47842      ,2,3,12,,Clinton,3,3,299000,0,0,0,0,0,0,0,0,0,3,3,299000,0,0,0,0,0,0,0,0,0
2002,18,136000,023,    ,3920,9999, ,46041      ,2,3,12,,Clinton County Unincorporated Area,78,78,11820783,1,2,180069,0,0,0,0,0,0,78,78,11820783,1,2,180069,0,0,0,0,0,0
2002,18,140000,133,0495,9999,9999, ,46120      ,2,3,12,,Cloverdale town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,143000,183,0510,2760,9999, ,46725      ,2,3,12,,Columbia City,61,61,5397200,4,8,447500,0,0,0,3,33,1295000,61,61,5397200,4,8,447500,0,0,0,3,33,1295000
2002,18,149500,103,0525,9999,9999, ,46919      ,2,3,12,,Converse town,6,6,293424,0,0,0,0,0,0,0,0,0,6,6,293424,0,0,0,0,0,0,0,0,0
2002,18,152000,095,0539,3480,9999, ,46011      ,2,3,0,,Country Club Heights town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,152500,045,0540,9999,9999, ,47932      ,2,3,12,,Covington,7,7,715000,0,0,0,0,0,0,0,0,0,7,7,715000,0,0,0,0,0,0,0,0,0
2002,18,155000,107,0550,9999,9999, ,47933      ,2,3,12,,Crawfordsville,28,28,3048186,0,0,0,4,16,1455000,0,0,0,28,28,3048186,0,0,0,4,16,1455000,0,0,0
2002,18,155500,113,0555,9999,9999, ,46732      ,2,3,12,,Cromwell town,5,5,324000,0,0,0,0,0,0,0,0,0,5,5,324000,0,0,0,0,0,0,0,0,0
2002,18,156500,089,0565,1602,2960, ,46307      ,2,3,12,,Crown Point,288,288,41382246,4,8,880000,2,8,950000,0,0,0,288,288,41382246,4,8,880000,2,8,950000,0,0,0
2002,18,157500,099,0575,9999,9999, ,46511      ,2,3,0,,Culver town,4,4,216768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,158000,059,0580,3480,9999, ,462290155  ,2,3,12,,Cumberland town,11,11,1831600,0,0,0,0,0,0,0,0,0,11,11,1831600,0,0,0,0,0,0,0,0,0
2002,18,160000,147,0590,9999,9999, ,47523      ,2,3,12,,Dale town,3,3,235000,1,2,112000,0,0,0,0,0,0,3,3,235000,1,2,112000,0,0,0,0,0,0
2002,18,160500,035,0595,5280,9999, ,47334      ,2,3,12,,Daleville town,6,6,869600,0,0,0,0,0,0,0,0,0,6,6,869600,0,0,0,0,0,0,0,0,0
2002,18,162000,165,0600,8320,9999, ,47847      ,2,3,12,,Dana town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,162500,063,0605,3480,9999, ,46122      ,2,3,12,,Danville town,62,62,12212125,2,4,433400,0,0,0,1,8,676000,62,62,12212125,2,4,433400,0,0,0,1,8,676000
2002,18,166000,033,    ,2760,9999, ,46706      ,2,3,12,,De Kalb County Unincorporated Area,136,136,18085398,0,0,0,0,0,0,0,0,0,136,136,18085398,0,0,0,0,0,0,0,0,0
2002,18,166500,073,0628,9999,9999, ,46310      ,2,3,12,,De Motte town,40,40,5000000,0,0,0,2,6,480000,0,0,0,40,40,5000000,0,0,0,2,6,480000,0,0,0
2002,18,167000,029,    ,1642,1640, ,47025      ,2,3,11,,Dearborn County Unincorporated Area,338,338,40356525,3,6,350000,2,7,699000,1,12,450000,307,307,36206989,3,6,350000,2,7,699000,1,12,450000
2002,18,167500,001,0615,2760,9999, ,46733      ,2,3,12,,Decatur,43,43,4848079,0,0,0,0,0,0,0,0,0,43,43,4848079,0,0,0,0,0,0,0,0,0
2002,18,168000,031,    ,9999,9999, ,47240      ,2,3,12,,Decatur County Unincorporated Area,76,76,9283500,0,0,0,0,0,0,0,0,0,76,76,9283500,0,0,0,0,0,0,0,0,0
2002,18,171500,035,    ,5280,9999, ,47305      ,2,3,0,,Delaware County Unincorporated Area,184,184,35782557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,177000,177,0640,9999,9999, ,47335      ,2,3,0,,Dublin town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,177500,037,    ,9999,9999, ,475463032  ,2,3,12,,Dubois County Unincorporated Area,48,48,8130500,0,0,0,0,0,0,0,0,0,48,48,8130500,0,0,0,0,0,0,0,0,0
2002,18,179500,127,0650,1602,2960, ,46304      ,2,3,12,,Dune Acres town,2,2,1000000,0,0,0,0,0,0,0,0,0,2,2,1000000,0,0,0,0,0,0,0,0,0
2002,18,182000,089,0670,1602,2960, ,46311      ,2,3,12,,Dyer town,125,125,14756883,0,0,0,0,0,0,0,0,0,125,125,14756883,0,0,0,0,0,0,0,0,0
2002,18,183500,007,0675,9999,9999, ,47942      ,2,3,0,,Earl Park town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,184000,089,0680,1602,2960,1,46312      ,2,3,12,,East Chicago,8,8,720679,0,0,0,0,0,0,0,0,0,8,8,720679,0,0,0,0,0,0,0,0,0
2002,18,184500,177,0695,9999,9999, ,47370      ,2,3,12,,East Germantown town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,185000,035,0700,5280,9999, ,47338      ,2,3,0,,Eaton town,2,2,106667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,186500,095,0710,3480,9999, ,46011      ,2,3,12,,Edgewood town,1,1,151548,1,2,180069,0,0,0,0,0,0,1,1,151548,1,2,180069,0,0,0,0,0,0
2002,18,187500,081,0715,3480,9999, ,46124      ,2,3,0,,Edinburgh town,6,6,814552,5,10,488125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,191000,005,0735,9999,9999, ,47232      ,2,3,12,,Elizabethtown town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,191500,039,0740,2330,9999,1,46516      ,2,3,12,,Elkhart,42,42,5941376,1,2,40374,3,9,491000,1,36,1080000,42,42,5941376,1,2,40374,3,9,491000,1,36,1080000
2002,18,192000,039,    ,2330,9999, ,46526      ,2,3,12,,Elkhart County Unincorporated Area,775,775,99538000,5,10,1104000,4,16,805000,34,512,19935000,775,775,99538000,5,10,1104000,4,16,805000,34,512,19935000
2002,18,193500,105,0745,1020,9999, ,47429      ,2,3,10,,Ellettsville town,35,35,2835179,0,0,0,0,0,0,0,0,0,31,31,2533055,0,0,0,0,0,0,0,0,0
2002,18,195000,095,0755,3480,9999, ,46036      ,2,3,2,,Elwood,3,3,369222,1,2,230000,0,0,0,0,0,0,1,1,200000,1,2,230000,0,0,0,0,0,0
2002,18,196000,025,0765,9999,9999, ,47118      ,2,3,8,,English town,2,2,201250,0,0,0,0,0,0,0,0,0,1,1,135000,0,0,0,0,0,0,0,0,0
2002,18,197500,085,0770,9999,9999, ,46524      ,2,3,12,,Etna Green town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,199500,163,0775,2440,9999,1,47708      ,2,3,12,,Evansville,76,76,5387900,0,0,0,0,0,0,4,48,625000,76,76,5387900,0,0,0,0,0,0,4,48,625000
2002,18,207000,041,    ,9999,9999, ,47331      ,2,3,12,,Fayette County Unincorporated Area,63,63,5106181,0,0,0,0,0,0,5,64,2400000,63,63,5106181,0,0,0,0,0,0,5,64,2400000
2002,18,208000,037,0800,9999,9999, ,47532      ,2,3,12,,Ferdinand town,10,10,1226679,0,0,0,0,0,0,0,0,0,10,10,1226679,0,0,0,0,0,0,0,0,0
2002,18,210000,057,0803,3480,9999, ,46038      ,2,3,12,,Fishers town,1368,1368,205274707,0,0,0,0,0,0,0,0,0,1368,1368,205274707,0,0,0,0,0,0,0,0,0
2002,18,211000,015,0810,9999,9999, ,46929      ,2,3,12,,Flora town,6,6,579789,0,0,0,0,0,0,0,0,0,6,6,579789,0,0,0,0,0,0,0,0,0
2002,18,212000,043,    ,4520,9999, ,471503570  ,2,3,12,,Floyd County Unincorporated Area,199,199,41044872,1,2,60000,0,0,0,0,0,0,199,199,41044872,1,2,60000,0,0,0,0,0,0
2002,18,214000,003,0825,2760,9999,1,46802      ,2,3,12,,Fort Wayne,312,312,36512451,6,12,1024811,0,0,0,3,73,2715000,312,312,36512451,6,12,1024811,0,0,0,3,73,2715000
2002,18,215000,177,0830,9999,9999, ,47341      ,2,3,12,,Fountain City town,1,1,116343,0,0,0,0,0,0,0,0,0,1,1,116343,0,0,0,0,0,0,0,0,0
2002,18,216000,007,0835,9999,9999, ,47944      ,2,3,12,,Fowler town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,217000,131,0845,9999,9999, ,47946      ,2,3,12,,Francesville town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,218000,023,0855,3920,9999, ,460411955  ,2,3,12,,Frankfort,13,13,1344000,0,0,0,0,0,0,0,0,0,13,13,1344000,0,0,0,0,0,0,0,0,0
2002,18,218500,081,0860,3480,9999, ,46131      ,2,3,12,,Franklin,232,232,25992584,2,4,433938,0,0,0,0,0,0,232,232,25992584,2,4,433938,0,0,0,0,0,0
2002,18,219000,047,    ,9999,9999, ,47012      ,2,3,12,,Franklin County,111,111,15492567,3,6,240000,0,0,0,0,0,0,111,111,15492567,3,6,240000,0,0,0,0,0,0
2002,18,228000,095,0865,3480,9999, ,46044      ,2,3,12,,Frankton town,6,6,519200,0,0,0,0,0,0,0,0,0,6,6,519200,0,0,0,0,0,0,0,0,0
2002,18,230000,117,0885,9999,9999, ,47432      ,2,3,12,,French Lick town,1,1,125000,0,0,0,0,0,0,0,0,0,1,1,125000,0,0,0,0,0,0,0,0,0
2002,18,234000,017,0895,9999,9999, ,46932      ,2,3,12,,Galveston town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,235000,089,0905,1602,2960,1,46402      ,2,3,12,,Gary,17,17,1297187,0,0,0,0,0,0,0,0,0,17,17,1297187,0,0,0,0,0,0,0,0,0
2002,18,235500,053,0910,9999,9999, ,46933      ,2,3,12,,Gas City,15,15,1627848,0,0,0,0,0,0,7,80,5500000,15,15,1627848,0,0,0,0,0,0,7,80,5500000
2002,18,236000,035,0915,5280,9999, ,47342      ,2,3,12,,Gaston town,1,1,65000,0,0,0,0,0,0,0,0,0,1,1,65000,0,0,0,0,0,0,0,0,0
2002,18,236500,001,0920,2760,9999, ,46733      ,2,3,12,,Geneva town,1,1,45000,0,0,0,0,0,0,0,0,0,1,1,45000,0,0,0,0,0,0,0,0,0
2002,18,237500,147,0925,9999,9999, ,47537      ,2,3,12,,Gentryville town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,238000,043,0930,4520,9999, ,47122      ,2,3,12,,Georgetown town,56,56,8769400,0,0,0,0,0,0,0,0,0,56,56,8769400,0,0,0,0,0,0,0,0,0
2002,18,244500,111,0945,9999,9999, ,47948      ,2,3,0,,Goodland town,3,3,192000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,245000,039,0950,2330,9999,1,46528      ,2,3,12,,Goshen,134,134,14447600,1,2,80000,6,24,880000,1,6,175000,134,134,14447600,1,2,80000,6,24,880000,1,6,175000
2002,18,247000,147,0965,9999,9999, ,47615      ,2,3,12,,Grandview town,1,1,200000,0,0,0,0,0,0,0,0,0,1,1,200000,0,0,0,0,0,0,0,0,0
2002,18,247500,053,    ,9999,9999, ,46953      ,2,3,12,,Grant County Unincorporated Area,116,116,12001407,0,0,0,0,0,0,0,0,0,116,116,12001407,0,0,0,0,0,0,0,0,0
2002,18,254500,133,0970,9999,9999, ,46135      ,2,3,8,,Greencastle,36,36,4131372,7,14,1028830,0,0,0,0,0,0,30,30,3481350,7,14,1028830,0,0,0,0,0,0
2002,18,258500,059,0980,3480,9999, ,46140      ,2,3,12,,Greenfield,210,210,25103513,2,4,225000,4,15,1110000,0,0,0,210,210,25103513,2,4,225000,4,15,1110000,0,0,0
2002,18,260000,177,0995,9999,9999, ,47345      ,2,3,12,,Greens Fork town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,261500,031,0990,9999,9999, ,47240      ,2,3,12,,Greensburg,26,26,3314500,8,16,847000,0,0,0,13,104,4950000,26,26,3314500,8,16,847000,0,0,0,13,104,4950000
2002,18,262500,067,1000,3850,9999, ,46936      ,2,3,12,,Greentown town,3,3,300000,0,0,0,0,0,0,0,0,0,3,3,300000,0,0,0,0,0,0,0,0,0
2002,18,264000,081,1010,3480,9999, ,46142      ,2,3,12,,Greenwood,330,330,44958145,0,0,0,6,24,1850000,12,96,3125400,330,330,44958145,0,0,0,6,24,1850000,12,96,3125400
2002,18,266000,089,1020,1602,2960, ,46319      ,2,3,12,,Griffith town,5,5,571800,0,0,0,0,0,0,0,0,0,5,5,571800,0,0,0,0,0,0,0,0,0
2002,18,268000,177,1025,9999,9999, ,47346      ,2,3,12,,Hagerstown town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,270000,057,    ,3480,9999, ,46060      ,2,3,12,,Hamilton County Part Unincorporated Area,25,25,3788712,0,0,0,0,0,0,0,0,0,25,25,3788712,0,0,0,0,0,0,0,0,0
2002,18,273000,149,1035,9999,9999, ,46532      ,2,3,12,,Hamlet town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,273500,089,1040,1602,2960, ,46320      ,2,3,12,,Hammond,11,11,1721852,0,0,0,0,0,0,0,0,0,11,11,1721852,0,0,0,0,0,0,0,0,0
2002,18,274500,059,    ,3480,9999, ,461402339  ,2,3,12,,Hancock County Unincorporated Area,630,630,102829791,2,4,400000,0,0,0,3,48,2750000,630,630,102829791,2,4,400000,0,0,0,3,48,2750000
2002,18,276000,077,1045,9999,9999, ,47243      ,2,3,12,,Hanover town,11,11,1279769,0,0,0,0,0,0,0,0,0,11,11,1279769,0,0,0,0,0,0,0,0,0
2002,18,279000,021,1052,8320,9999, ,47853      ,2,3,12,,Harmony town,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,18,281000,061,    ,4520,9999, ,47112      ,2,3,12,,Harrison County,196,196,28218462,1,2,180000,0,0,0,0,0,0,196,196,28218462,1,2,180000,0,0,0,0,0,0
2002,18,297000,127,1075,1602,2960, ,46341      ,2,3,12,,Hebron town,3,3,180000,0,0,0,0,0,0,0,0,0,3,3,180000,0,0,0,0,0,0,0,0,0
2002,18,298000,063,    ,3480,9999, ,461220313  ,2,3,12,,Hendricks County Unincorporated Area,1489,1489,219503933,2,4,287000,0,0,0,18,252,10364281,1489,1489,219503933,2,4,287000,0,0,0,18,252,10364281
2002,18,299000,065,    ,9999,9999, ,47362      ,2,3,12,,Henry County Unincorporated Area,89,89,9391377,0,0,0,0,0,0,0,0,0,89,89,9391377,0,0,0,0,0,0,0,0,0
2002,18,302000,089,1080,1602,2960, ,46322      ,2,3,12,,Highland town,30,30,4727754,1,2,160000,0,0,0,0,0,0,30,30,4727754,1,2,160000,0,0,0,0,0,0
2002,18,304500,089,1095,1602,2960, ,46342      ,2,3,12,,Hobart,177,177,21989690,1,2,209300,0,0,0,5,150,7172400,177,177,21989690,1,2,209300,0,0,0,5,150,7172400
2002,18,309000,005,1115,9999,9999, ,47246      ,2,3,12,,Hope town,3,3,450000,0,0,0,0,0,0,0,0,0,3,3,450000,0,0,0,0,0,0,0,0,0
2002,18,309500,067,    ,3850,9999, ,46901      ,2,3,12,,Howard County Unincorporated Area,163,163,26572949,0,0,0,0,0,0,3,46,2750000,163,163,26572949,0,0,0,0,0,0,3,46,2750000
2002,18,313500,037,1125,9999,9999, ,47542      ,2,3,12,,Huntingburg,16,16,1861482,0,0,0,0,0,0,0,0,0,16,16,1861482,0,0,0,0,0,0,0,0,0
2002,18,314500,069,    ,2760,9999, ,46750      ,2,3,12,,Huntington County Unincorporated Area,176,176,22905757,0,0,0,0,0,0,0,0,0,176,176,22905757,0,0,0,0,0,0,0,0,0
2002,18,318000,097,1145,3480,9999,1,46204      ,2,3,12,,Indianapolis,3532,3532,509124624,92,184,19246382,28,112,11755650,105,1435,72681688,3532,3532,509124624,92,184,19246382,28,112,11755650,105,1435,72681688
2002,18,318500,095,1155,3480,9999, ,46048      ,2,3,12,,Ingalls town,9,9,767300,0,0,0,0,0,0,0,0,0,9,9,767300,0,0,0,0,0,0,0,0,0
2002,18,319500,071,    ,9999,9999, ,47220      ,2,3,12,,Jackson County Unincorporated Area,48,48,4800000,0,0,0,0,0,0,0,0,0,48,48,4800000,0,0,0,0,0,0,0,0,0
2002,18,343500,011,1160,3480,9999, ,46147      ,2,3,12,,Jamestown town,2,2,165000,0,0,0,0,0,0,0,0,0,2,2,165000,0,0,0,0,0,0,0,0,0
